chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.giField,parameters.giField.__class__,parameters.giField.value,parameters.idField,parameters.idField.__class__,parameters.idField.value,parameters.input,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-07-23 04:43:32.023951,slurm_normal,1437627475.0,0,1.0,main_w1_handler0,2386345,9949883,False,,36042675,interval,4235090.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,20491518,,32.0,,24271497.0,1437626637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-07-23 04:57:59.276428,,838.0
,,2015-07-23 05:45:02.599859,slurm_normal,1437631123.0,0,1.0,main_w2_handler0,2386397,9950078,False,,36042675,interval,4235250.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,20491883,,32.0,,24180891.0,1437630326.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-07-23 05:58:45.485162,57909.0,797.0
,,2015-07-23 05:45:01.849965,slurm_normal,1437631109.0,0,1.0,main_w1_handler1,2386397,9950077,False,,34835848,interval,4235251.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,20491882,,32.0,,24180891.0,1437630330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-07-23 05:58:33.334952,57909.0,779.0
,,2015-09-18 09:37:45.139894,slurm_normal,1442569849.0,0,1.0,main_w1_handler1,2443261,10351805,False,,5219098,tabular,4634479.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21160592,,32.0,,25246622.0,1442569084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-18 09:50:52.271590,69601.0,765.0
,,2015-09-18 09:37:46.516668,slurm_normal,1442569835.0,0,1.0,main_w2_handler0,2442739,10351807,False,,5219098,tabular,4634482.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21160595,,32.0,,25234076.0,1442569085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-18 09:50:39.360169,69561.0,750.0
,,2015-09-18 09:34:02.456173,slurm_normal,1442569679.0,0,1.0,main_w2_handler1,2443258,10351772,False,,5219098,tabular,4634430.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21160581,,32.0,,25246618.0,1442568862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-18 09:48:01.231619,69599.0,817.0
,,2015-09-18 09:40:59.071377,slurm_normal,1442570028.0,0,1.0,main_w2_handler0,2442781,10351844,False,,5219098,tabular,4634510.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21160623,,32.0,,25235500.0,1442569280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-18 09:53:52.125471,69566.0,748.0
,,2015-08-10 07:57:39.785894,slurm_normal,1439194263.0,0,1.0,main_w1_handler2,1922761,10090196,False,,1205653,tabular,4366043.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,20683135,,32.0,,24461934.0,1439193489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-08-10 08:11:08.127456,39892.0,774.0
,,2015-09-18 09:16:21.190825,slurm_normal,1442568759.0,0,1.0,main_w1_handler1,2442826,10351564,False,,5219098,tabular,4634241.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21159159,,32.0,,25236641.0,1442567804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-18 09:32:43.982096,69569.0,955.0
,,2015-09-18 09:16:25.429047,slurm_normal,1442568759.0,0,1.0,main_w1_handler1,2442802,10351566,False,,5219098,tabular,4634242.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21159897,,32.0,,25235741.0,1442567806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-18 09:32:44.373772,69567.0,953.0
,,2015-09-18 09:31:30.172114,slurm_normal,1442569473.0,0,1.0,main_w2_handler0,2442473,10351756,False,,5219098,tabular,4634399.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21160537,,32.0,,25229344.0,1442568709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-18 09:44:38.129034,69526.0,764.0
,,2015-09-18 09:10:17.533088,slurm_normal,1442568265.0,0,1.0,main_w2_handler0,2443263,10351500,False,,5219098,tabular,4634177.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21160263,,32.0,,25246627.0,1442567438.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-18 09:24:28.003119,69603.0,827.0
,,2015-09-18 09:31:29.689591,slurm_normal,1442569577.0,0,1.0,main_w1_handler0,2443262,10351755,False,,5219098,tabular,4634397.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21160529,,32.0,,25246624.0,1442568708.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-18 09:46:19.186705,69602.0,869.0
,,2015-09-18 09:44:46.513575,slurm_normal,1442570302.0,0,1.0,main_w1_handler1,2443229,10351894,False,,5219098,tabular,4634557.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21160742,,32.0,,25246601.0,1442569517.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-18 09:58:26.416614,69594.0,785.0
,,2015-09-18 09:34:44.452654,slurm_normal,1442569679.0,0,1.0,main_w1_handler0,2442614,10351780,False,,5219098,tabular,4634444.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21160585,,32.0,,25231865.0,1442568905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-18 09:48:02.308985,69534.0,774.0
,,2015-09-18 09:34:15.428796,slurm_normal,1442569683.0,0,1.0,main_w1_handler0,2441209,10351776,False,,5219098,tabular,4634434.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21160582,,32.0,,25209139.0,1442568879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-18 09:48:06.023568,69454.0,804.0
,,2015-09-18 09:38:00.084667,slurm_normal,1442569904.0,0,1.0,main_w1_handler0,2443268,10351809,False,,5219098,tabular,4634486.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21160615,,32.0,,25246638.0,1442569110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-18 09:51:46.896582,69605.0,794.0
,,2015-09-18 09:38:57.729572,slurm_normal,1442569915.0,0,1.0,main_w1_handler0,2440930,10351811,False,,5219098,tabular,4634489.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21160607,,32.0,,25205322.0,1442569163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-18 09:52:00.965458,69432.0,752.0
,,2015-09-18 11:52:46.980885,slurm_normal,1442577955.0,0,1.0,main_w2_handler1,2437712,10352587,False,,5219098,tabular,4635264.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21161692,,32.0,,25182996.0,1442577209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-18 12:05:58.235947,69293.0,746.0
,,2015-09-18 13:17:37.338477,slurm_normal,1442583044.0,0,1.0,main_w2_handler1,2443459,10353121,False,,5219098,tabular,4635793.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21162444,,32.0,,25248767.0,1442582285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-18 13:30:47.372530,,759.0
,,2015-09-18 13:17:49.270952,slurm_normal,1442583104.0,0,1.0,main_w2_handler1,2443461,10353126,False,,5219098,tabular,4635799.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21162440,,32.0,,25248773.0,1442582296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-18 13:31:49.579543,69624.0,808.0
,,2015-09-18 13:17:35.180875,slurm_normal,1442583151.0,0,1.0,main_w1_handler0,2443456,10353118,False,,5219098,tabular,4635789.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21162394,,32.0,,25248753.0,1442582280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-18 13:32:33.693827,69623.0,871.0
,,2015-09-18 13:17:40.310841,slurm_normal,1442583151.0,0,1.0,main_w2_handler0,2443434,10353125,False,,5219098,tabular,4635796.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21162426,,32.0,,25248433.0,1442582290.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-18 13:32:34.710890,69620.0,861.0
,,2015-09-18 13:17:36.116745,slurm_normal,1442583104.0,0,1.0,main_w2_handler0,2443462,10353119,False,,5219098,tabular,4635794.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21162453,,32.0,,25248775.0,1442582287.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-18 13:31:51.115882,69625.0,817.0
,,2015-09-18 13:17:37.889734,slurm_normal,1442583313.0,0,1.0,main_w2_handler1,2443247,10353122,False,,5219098,tabular,4635795.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21162442,,32.0,,25246586.0,1442582287.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-18 13:35:16.377432,69597.0,1026.0
,,2015-09-18 13:17:50.709793,slurm_normal,1442583048.0,0,1.0,main_w2_handler1,2443464,10353127,False,,5219098,tabular,4635800.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21162439,,32.0,,25248783.0,1442582297.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-18 13:30:53.668271,,751.0
,,2015-09-18 13:17:36.937553,slurm_normal,1442583039.0,0,1.0,main_w2_handler1,2443460,10353120,False,,5219098,tabular,4635792.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21162445,,32.0,,25248769.0,1442582284.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-18 13:30:43.519501,,755.0
,,2015-09-18 13:18:30.832015,slurm_normal,1442583151.0,0,1.0,main_w1_handler1,2442513,10353130,False,,5219098,tabular,4635806.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21162488,,32.0,,25229961.0,1442582327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-18 13:32:33.222249,69529.0,824.0
,,2015-09-18 13:17:38.422931,slurm_normal,1442583039.0,0,1.0,main_w1_handler0,2443347,10353124,False,,5219098,tabular,4635790.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21162464,,32.0,,25247218.0,1442582281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-18 13:30:41.980503,69610.0,758.0
,,2015-09-18 13:17:38.099336,slurm_normal,1442583104.0,0,1.0,main_w1_handler1,2442767,10353123,False,,5219098,tabular,4635791.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21162438,,32.0,,25234846.0,1442582280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-18 13:31:48.088058,69564.0,824.0
,,2015-09-18 13:19:12.102218,slurm_normal,1442583250.0,0,1.0,main_w2_handler0,2443407,10353134,False,,5219098,tabular,4635811.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21162541,,32.0,,25247857.0,1442582371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-18 13:34:16.486627,69618.0,879.0
,,2015-08-13 23:55:45.454271,slurm_normal,1439511191.0,0,1.0,main_w1_handler0,2296700,10115403,False,,913609554,tabular,4387844.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,20768976,,32.0,,24663101.0,1439510184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-08-14 00:13:14.552127,63235.0,1007.0
,,2015-08-14 11:05:17.158352,slurm_normal,1439551110.0,0,1.0,main_w1_handler0,2407729,10117025,False,,90329679,tabular,4390104.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,20759753,,32.0,,24465989.0,1439550357.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-08-14 11:18:32.911443,27794.0,753.0
,,2015-07-27 02:48:33.079475,slurm_normal,1437966147.0,0,1.0,main_w1_handler2,2367210,10002982,False,,646515620,tabular,4285480.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,20573450,,32.0,,24331122.0,1437965327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-07-27 03:02:31.718958,5035.0,820.0
,,2015-08-18 04:07:03.058000,slurm_normal,1439871683.0,0,1.0,main_w1_handler1,2408986,10138824,False,,387231,tabular,4409827.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,20778625,,32.0,,24724298.0,1439871175.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-08-18 04:21:27.009778,61440.0,508.0
,,2015-08-18 04:06:44.963206,slurm_normal,1439871752.0,0,1.0,main_w1_handler1,2408986,10138823,False,,524337,tabular,4409817.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,20778620,,32.0,,24724298.0,1439871055.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-08-18 04:22:36.053020,61440.0,697.0
,,2015-08-18 04:05:18.190042,slurm_normal,1439871041.0,0,1.0,main_w1_handler0,2408986,10138817,False,,551340,tabular,4409792.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,20778544,,32.0,,24724298.0,1439870754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-08-18 04:10:42.638704,61440.0,287.0
,,2015-08-18 04:05:40.251650,slurm_normal,1439871129.0,0,1.0,main_w1_handler1,2408986,10138818,False,,2453823,tabular,4409796.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,20778552,,32.0,,24724298.0,1439870775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-08-18 04:12:11.801021,61440.0,354.0
,,2015-08-18 04:06:00.981527,slurm_normal,1439872246.0,0,1.0,main_w2_handler1,2408986,10138819,False,,4319123,tabular,4409864.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,20778595,,32.0,,24724298.0,1439871707.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-08-18 04:30:49.067147,61440.0,539.0
,,2015-08-18 04:06:22.185650,slurm_normal,1439872441.0,0,1.0,main_w2_handler1,2408986,10138821,False,,962977,tabular,4409870.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,20778615,,32.0,,24724298.0,1439871762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-08-18 04:34:03.619017,61440.0,679.0
,,2015-12-10 01:12:20.207943,slurm_normal,1449710045.0,0,1.0,main_w2_handler1,2528091,11135586,False,,71960691,tabular,5402877.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""",,,"""1""",,,22377687,,32.0,,26497171.0,1449709967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-12-10 01:14:08.259077,67085.0,78.0
,,2015-12-10 01:12:38.062928,slurm_normal,1449709997.0,0,1.0,main_w1_handler0,2528091,11135588,False,,2218563,tabular,5402881.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""",,,"""1""",,,22377693,,32.0,,26497171.0,1449709987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-12-10 01:13:20.139758,67085.0,10.0
,,2015-08-24 08:40:17.363788,slurm_normal,1440406442.0,0,1.0,main_w1_handler2,2416926,10187457,False,,18338543,interval,4456571.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,20886169,,32.0,,24000464.0,1440405646.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-08-24 08:54:03.852818,65634.0,796.0
,,2015-09-21 11:05:36.014407,slurm_normal,1442834532.0,0,1.0,main_w1_handler1,2446027,10372064,False,,5065116,tabular,4652973.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""3""",,,"""2""",,,21192475,,32.0,,24079379.0,1442833557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-21 11:22:15.478123,17244.0,975.0
,,2015-09-21 15:06:56.755367,slurm_normal,1442848981.0,0,1.0,main_w1_handler1,2446239,10373763,False,,3935059,tabular,4654830.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""",,,"""1""",,,21195383,,32.0,,24832129.0,1442848039.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-21 15:23:08.686472,22334.0,942.0
,,2015-08-19 05:53:52.783125,slurm_normal,1440729779.0,0,1.0,main_w2_handler0,2412278,10146432,False,,26189941,tabular,4484519.roundup,slurm,,132112168.0,corral-repl,,"""9fc62fe8463611e58059005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,UnvalidatedValue,2,,UnvalidatedValue,1,20819236,,32.0,,24545181.0,1440729049.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-08-28 02:43:02.257893,57909.0,730.0
,,2015-08-19 05:53:30.212008,slurm_normal,1440738606.0,0,1.0,main_w1_handler2,2412278,10146419,False,,23830005,tabular,4484964.roundup,slurm,,132112168.0,corral-repl,,"""8ddcc472463611e58059005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,UnvalidatedValue,2,,UnvalidatedValue,1,20819223,,32.0,,24545181.0,1440737843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-08-28 05:10:08.080957,57909.0,763.0
,,2015-08-19 05:54:10.253029,slurm_normal,1440773626.0,0,1.0,main_w2_handler1,2412278,10146444,False,,29920535,tabular,4486916.roundup,slurm,,132112168.0,corral-repl,,"""aead2818463611e58059005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,UnvalidatedValue,2,,UnvalidatedValue,1,20819248,,32.0,,24545181.0,1440772459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-08-28 14:53:49.370850,57909.0,1167.0
,,2015-08-19 05:54:24.845507,slurm_normal,1440788910.0,0,1.0,main_w1_handler1,2412278,10146456,False,,29583768,tabular,4488520.roundup,slurm,,132112168.0,corral-repl,,"""b7c76274463611e58059005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,UnvalidatedValue,2,,UnvalidatedValue,1,20819260,,32.0,,24545181.0,1440787879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-08-28 19:08:33.229174,57909.0,1031.0
,,2015-09-06 05:27:17.542873,slurm_normal,1441517368.0,0,1.0,main_w2_handler1,2243209,10265878,False,,205,tabular,4552656.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21019913,,32.0,,25037720.0,1441517259.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-06 05:29:29.993754,61161.0,109.0
,,2015-09-03 09:47:55.024690,slurm_normal,1441274476.0,0,1.0,main_w2_handler0,2427149,10249910,False,,19052733,interval,4537762.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,20994603,,32.0,,24545181.0,1441273694.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-03 10:01:20.897409,57909.0,782.0
,,2015-09-04 03:27:19.800411,slurm_normal,1441338043.0,0,1.0,main_w2_handler0,2427136,10255894,False,,37568332,tabular,4543311.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21003573,,32.0,,24762616.0,1441337265.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-04 03:40:46.248323,57823.0,778.0
,,2015-09-04 05:46:51.621323,slurm_normal,1441346478.0,0,1.0,main_w2_handler1,2427136,10256323,False,,35975099,interval,4543606.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21004473,,32.0,,24762616.0,1441345630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-04 06:01:23.424875,57823.0,848.0
,,2015-09-10 10:14:15.583541,slurm_normal,1441880833.0,0,1.0,main_w1_handler1,2428312,10292914,False,,3374018,interval,4578188.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,"""1""",,,21068090,,32.0,,24762616.0,1441880076.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks/1.1.0,1.1.0,,2015-09-10 10:27:17.024732,57823.0,757.0
