chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.clip,parameters.dbkey,parameters.fastq_output,parameters.input,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-05-03 13:54:52.500560,slurm_normal,1430661323.0,1.0,,1.0,main_w1_handler0,2289424,9382645,False,,16438768,sff,3717181.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""False""",19529158,,32.0,,22810113.0,1430661315.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-03 13:55:30.972914,42438.0,8.0
,,2015-05-03 13:33:07.628123,slurm_normal,1430660011.0,1.0,,1.0,main_w1_handler0,2289424,9382603,False,,24464008,sff,3717146.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""False""",19528991,,32.0,,22810113.0,1430660005.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-03 13:33:34.725769,42438.0,6.0
,,2015-05-03 13:35:07.623707,slurm_normal,1430660137.0,1.0,,1.0,main_w1_handler1,2289424,9382606,False,,35816288,sff,3717148.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""False""",19529010,,32.0,,22810113.0,1430660130.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-03 13:35:40.000059,42438.0,7.0
,,2015-05-03 13:36:49.798740,slurm_normal,1430660237.0,1.0,,1.0,main_w1_handler0,2289424,9382607,False,,25196528,sff,3717149.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""False""",19529021,,32.0,,22810113.0,1430660231.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-03 13:37:20.123995,42438.0,6.0
,,2015-05-03 14:46:06.679174,slurm_normal,1430664393.0,1.0,,1.0,main_w1_handler0,2289424,9382697,False,,26218032,sff,3717209.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""False""",19529729,,32.0,,22810113.0,1430664385.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-03 14:46:37.095478,42438.0,8.0
,,2015-05-03 13:46:01.679205,slurm_normal,1430660785.0,1.0,,1.0,main_w2_handler0,2289424,9382618,False,,23155288,sff,3717155.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""False""",19529041,,32.0,,22810113.0,1430660778.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-03 13:46:28.350506,42438.0,7.0
,,2015-05-03 13:46:16.671934,slurm_normal,1430660797.0,1.0,,1.0,main_w2_handler0,2289424,9382619,False,,73231360,sff,3717156.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""False""",19529054,,32.0,,22810113.0,1430660788.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-03 13:46:40.090707,42438.0,9.0
,,2015-05-03 13:52:43.698115,slurm_normal,1430661192.0,1.0,,1.0,main_w2_handler1,2289424,9382637,False,,17405136,sff,3717171.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""False""",19529131,,32.0,,22810113.0,1430661186.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-03 13:53:16.230236,42438.0,6.0
,,2015-05-03 14:17:11.769961,slurm_normal,1430662655.0,1.0,,1.0,main_w2_handler0,2289424,9382663,False,,18181624,sff,3717189.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""False""",19529168,,32.0,,22810113.0,1430662645.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-03 14:17:38.249693,42438.0,10.0
,,2015-05-03 15:27:22.199239,slurm_normal,1430666870.0,1.0,,1.0,main_w2_handler1,2289424,9382801,False,,46737400,sff,3717275.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""False""",19535945,,32.0,,22810113.0,1430666860.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-03 15:27:53.984178,42438.0,10.0
,,2015-05-03 15:27:08.064367,slurm_normal,1430666853.0,1.0,,1.0,main_w1_handler1,2289424,9382799,False,,45688136,sff,3717273.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""False""",19529754,,32.0,,22810113.0,1430666845.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-03 15:27:36.967249,42438.0,8.0
,,2015-05-03 15:32:49.883064,slurm_normal,1430667199.0,1.0,,1.0,main_w1_handler1,2289424,9382857,False,,46737400,sff,3717319.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""False""",19548555,,32.0,,22810113.0,1430667193.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-03 15:33:22.512579,42438.0,6.0
,,2015-05-03 15:39:52.836900,slurm_normal,1430667614.0,1.0,,1.0,main_w1_handler0,2289424,9382918,False,,12284976,sff,3717381.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""False""",19535986,,32.0,,22810113.0,1430667609.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-03 15:40:18.697203,42438.0,5.0
,,2015-05-03 15:33:04.730375,slurm_normal,1430667223.0,1.0,,1.0,main_w2_handler0,2289424,9382858,False,,30143744,sff,3717323.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""False""",19535970,,32.0,,22810113.0,1430667217.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-03 15:33:47.362654,42438.0,6.0
,,2015-05-03 15:36:51.051718,slurm_normal,1430667439.0,1.0,,1.0,main_w1_handler1,2289424,9382896,False,,7189824,sff,3717354.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""False""",19535978,,32.0,,22810113.0,1430667434.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-03 15:37:21.079060,42438.0,5.0
,,2015-05-14 13:25:54.105064,slurm_normal,1431609995.0,1.0,,1.0,main_w2_handler1,2305832,9471503,False,,39747649,sff,3795517.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""--clip""","""?""","""True""",19707592,,32.0,,23076105.0,1431609989.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-14 13:26:40.950715,5452.0,6.0
,,2015-05-14 15:36:35.055454,slurm_normal,1431617849.0,1.0,,1.0,main_w2_handler1,2289424,9472796,False,,223940616,sff,3796832.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""False""",19591964,,32.0,,22810113.0,1431617829.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-14 15:37:38.071981,42438.0,20.0
,,2015-05-14 15:34:21.189725,slurm_normal,1431617778.0,1.0,,1.0,main_w2_handler0,2289424,9472771,False,,403834656,sff,3796808.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""False""",19590592,,32.0,,22810113.0,1431617693.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-14 15:36:49.030518,42438.0,85.0
,,2015-05-14 15:38:20.726875,slurm_normal,1431617960.0,1.0,,1.0,main_w2_handler1,2289424,9472821,False,,177163664,sff,3796852.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""False""",19592380,,32.0,,22810113.0,1431617939.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-14 15:39:30.135457,42438.0,21.0
,,2015-05-14 15:41:37.628507,slurm_normal,1431618135.0,1.0,,1.0,main_w2_handler1,2289424,9472861,False,,158593176,sff,3796911.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""False""",19592812,,32.0,,22810113.0,1431618119.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-14 15:42:20.938962,42438.0,16.0
,,2015-05-14 17:49:26.835251,slurm_normal,1431625814.0,1.0,,1.0,main_w2_handler0,2289424,9473885,False,,15016,sff,3797907.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""False""",19592829,,32.0,,22810113.0,1431625811.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-14 17:50:44.022798,42438.0,3.0
,,2015-05-14 17:53:16.742950,slurm_normal,1431626032.0,1.0,,1.0,main_w1_handler0,2289424,9473927,False,,7952,sff,3797937.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""False""",19592831,,32.0,,22810113.0,1431626028.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-14 17:53:57.277372,42438.0,4.0
,,2015-05-14 17:51:19.123703,slurm_normal,1431625930.0,1.0,,1.0,main_w1_handler1,2289424,9473919,False,,7808,sff,3797931.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""False""",19592830,,32.0,,22810113.0,1431625927.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-14 17:52:16.201578,42438.0,3.0
,,2015-05-14 17:54:31.197586,slurm_normal,1431626109.0,1.0,,1.0,main_w1_handler1,2289424,9473934,False,,19664,sff,3797946.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""False""",19592832,,32.0,,22810113.0,1431626103.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-14 17:55:12.431665,42438.0,6.0
,,2015-05-14 17:56:55.834171,slurm_normal,1431626261.0,1.0,,1.0,main_w2_handler1,2289424,9473940,False,,3232,sff,3797964.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""False""",19592843,,32.0,,22810113.0,1431626252.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-14 17:57:47.821186,42438.0,9.0
,,2015-04-30 22:06:57.791391,slurm_normal,1430431856.0,1.0,,1.0,main_w2_handler1,2282763,9371604,False,,125080726,sff,3707534.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""True""",19529239,,32.0,,22708628.0,1430431837.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-04-30 22:11:02.631523,62784.0,19.0
,,2015-06-25 09:37:43.583516,slurm_normal,1435225172.0,1.0,,1.0,main_w1_handler2,2248192,9729993,False,,910030642,sff,4036598,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""False""",20127257,,32.0,,23820446.0,1435225108.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-06-25 09:40:22.377901,61415.0,64.0
,,2015-06-25 09:31:40.702553,slurm_normal,1435224821.0,1.0,,1.0,main_w1_handler1,2248192,9729953,False,,477463342,sff,4036570,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""False""",20127193,,32.0,,23820446.0,1435224773.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-06-25 09:34:12.817998,61415.0,48.0
,,2015-05-18 14:43:16.416669,slurm_normal,1431960575.0,1.0,,1.0,main_w1_handler1,2310632,9488431,False,,607425761,sff,3810382.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""False""",19742203,,32.0,,23143350.0,1431960225.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-18 14:49:40.833140,,350.0
,,2015-05-20 14:37:25.239984,slurm_normal,1432133925.0,1.0,,1.0,main_w2_handler1,2273616,9504982,False,,417200702,sff,3826280.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""False""",19768547,,32.0,,22556913.0,1432132671.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-20 14:58:52.951529,,1254.0
,,2015-06-25 09:37:54.585568,slurm_normal,1435225165.0,1.0,,1.0,main_w1_handler1,2248192,9729994,False,,477463342,sff,4036599,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""True""",20127193,,32.0,,23820446.0,1435225124.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-06-25 09:39:43.187407,61415.0,41.0
,,2015-05-20 15:10:24.852667,slurm_normal,1432134673.0,1.0,,1.0,main_w2_handler1,2273616,9505202,False,,417200702,sff,3826508.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""True""",19768547,,32.0,,22556913.0,1432134637.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-20 15:11:16.302929,,36.0
,,2015-06-25 09:44:49.970845,slurm_normal,1435225637.0,1.0,,1.0,main_w1_handler1,2248192,9730062,False,,910030642,sff,4036657,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""--clip""","""?""","""False""",20127421,,32.0,,23820446.0,1435225591.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-06-25 09:47:44.896164,61415.0,46.0
,,2015-06-25 09:45:10.484980,slurm_normal,1435225710.0,1.0,,1.0,main_w1_handler2,2248192,9730068,False,,477463342,sff,4036667,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""--clip""","""?""","""False""",20127391,,32.0,,23820446.0,1435225677.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-06-25 09:48:32.724905,61415.0,33.0
,,2015-06-25 09:45:00.185257,slurm_normal,1435225641.0,1.0,,1.0,main_w2_handler1,2248192,9730065,False,,910030642,sff,4036658,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""--clip""","""?""","""True""",20127421,,32.0,,23820446.0,1435225594.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-06-25 09:48:36.533958,61415.0,47.0
,,2015-06-25 09:45:19.145157,slurm_normal,1435225755.0,1.0,,1.0,main_w1_handler0,2248192,9730071,False,,477463342,sff,4036675,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""--clip""","""?""","""True""",20127391,,32.0,,23820446.0,1435225725.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-06-25 09:49:41.841431,61415.0,30.0
,,2015-05-20 23:24:05.578405,slurm_normal,1432164264.0,1.0,,1.0,main_w2_handler1,1683834,9507692,False,,35251796,sff,3829014.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""True""",19772334,,32.0,,23209262.0,1432164258.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-20 23:24:30.194333,41413.0,6.0
,,2015-05-21 01:24:24.621159,slurm_normal,1432171478.0,1.0,,1.0,main_w2_handler1,1683834,9508049,False,,35251796,sff,3829410.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""False""",19772334,,32.0,,23209262.0,1432171473.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-21 01:24:42.916498,41413.0,5.0
,,2015-06-28 08:10:05.647129,slurm_normal,1435479053.0,1.0,,1.0,main_w1_handler2,2357129,9753286,False,,40949620,sff,4056794.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""True""",20166132,,32.0,,23857281.0,1435479044.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-06-28 08:10:55.669830,,9.0
,,2015-05-21 10:46:36.090924,slurm_normal,1432205213.0,1.0,,1.0,main_w1_handler1,2314899,9511890,False,,35251796,sff,3832919.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""True""",19779423,,32.0,,23032355.0,1432205205.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-21 10:46:58.684159,63404.0,8.0
,,2015-06-26 20:29:00.067755,slurm_normal,1435350573.0,1.0,,1.0,main_w1_handler0,2357032,9746836,False,,21384308,sff,4049168.roundup,slurm,,132112168.0,corral-repl,,"""f88e7a501c4111e585a0005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""--clip""","""?""","""True""",20156403,,32.0,,23831456.0,1435350569.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-06-26 20:29:37.058253,48278.0,4.0
,,2015-06-26 20:45:01.555954,slurm_normal,1435351535.0,1.0,,1.0,main_w1_handler1,2357046,9746952,False,,99717867,sff,4049448.roundup,slurm,,132112168.0,corral-repl,,"""35d969b81c4411e5a53a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""--clip""","""?""","""True""",20156575,,32.0,,23831456.0,1435351526.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-06-26 20:45:41.478841,48278.0,9.0
,,2015-06-26 20:58:03.982276,slurm_normal,1435352317.0,1.0,,1.0,main_w2_handler0,2357058,9747047,False,,81906331,sff,4049663.roundup,slurm,,132112168.0,corral-repl,,"""08a406ea1c4611e58467005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""--clip""","""?""","""True""",20156696,,32.0,,23831456.0,1435352308.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-06-26 20:58:43.131512,48278.0,9.0
,,2015-06-27 09:10:22.207120,slurm_normal,1435396258.0,1.0,,1.0,main_w1_handler2,2314959,9748347,False,,35251796,sff,4051630.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""--clip""","""hg19""","""False""",19781812,,32.0,,23032355.0,1435396251.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-06-27 09:11:01.375811,63404.0,7.0
,,2015-05-22 07:46:09.269081,slurm_normal,1432280784.0,1.0,,1.0,main_w1_handler1,2314959,9517633,False,,35251796,sff,3838152.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""False""",19781812,,32.0,,23032355.0,1432280777.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-22 07:46:26.504199,63404.0,7.0
,,2015-05-22 07:45:26.691548,slurm_normal,1432281388.0,1.0,,1.0,main_w2_handler1,1683834,9517628,False,,35251796,sff,3838147.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""--clip""","""?""","""True""",19787945,,32.0,,23209262.0,1432280744.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-22 07:56:36.056968,41413.0,644.0
,,2015-05-22 17:05:39.619109,slurm_normal,1432314430.0,1.0,,1.0,main_w1_handler1,2294591,9520947,False,,546417686,sff,3841326.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""True""",19792884,,32.0,,22375953.0,1432314360.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-05-22 17:07:18.716049,,70.0
,,2015-06-25 09:38:51.126841,slurm_normal,1435225224.0,1.0,,1.0,main_w2_handler0,2248192,9729999,False,,910030642,sff,4036606,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""--clip""","""?""","""True""",20127257,,32.0,,23820446.0,1435225171.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-06-25 09:40:53.979305,61415.0,53.0
,,2015-06-25 18:41:11.160191,slurm_normal,1435257747.0,1.0,,1.0,main_w2_handler1,2355704,9734666,False,,99687611,sff,4040330,slurm,,132112168.0,corral-repl,,"""bd9ca4ea1b6911e5b497005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""--clip""","""?""","""True""",20136677,,32.0,,23831456.0,1435257714.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-06-25 18:42:29.834341,48278.0,33.0
,,2015-06-26 08:32:13.075316,slurm_normal,1435307635.0,1.0,,1.0,main_w2_handler0,2356130,9738150,False,,248186927,sff,4043846,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""True""",20143395,,32.0,,23844868.0,1435307613.0,ok,1023996.0,Sff_extractor,1.0.1,,2015-06-26 08:35:30.232836,64811.0,22.0
