create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_file,input_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advanced.__current_case__,parameters.advanced.options,parameters.chromInfo,parameters.dbkey,parameters.input_file,parameters.input_file.values,parameters.label_column,parameters.lambda_fac,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-05-06 11:26:29.116592,slurm_normal,1430911649.0,0.0,,1.0,main_w2_handler0,2180330,9408505,False,,903260,bed,3739148.roundup,slurm,,132112168.0,corral-repl,,,0,false,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",19603434,,"""2""","""0.03""",32.0,,22618366,1430911643.0,ok,1023996.0,hgv_lps,1.0.0,,2015-05-06 11:27:31.679148,58303.0,6.0
2015-07-01 19:30:24.910604,slurm_normal,1435779781.0,0.0,,1.0,main_w2_handler0,2361775,9776653,False,,1072844978,tabular,4079242.roundup,slurm,,132112168.0,corral-repl,,"""8e626ce2202711e58df1005056a52a46""",0,false,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20207168,,,"""0.03""",32.0,,23933838,1435779774.0,ok,1023996.0,hgv_lps,1.0.0,,2015-07-01 19:43:04.949501,61869.0,7.0
2015-07-01 23:49:47.094177,slurm_normal,1435795174.0,0.0,,1.0,main_w2_handler0,2359595,9777982,False,,1072844758,tabular,4080539.roundup,slurm,,132112168.0,corral-repl,,"""305c68d6204b11e58d16005056a51846""",0,false,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20209399,,,"""0.03""",32.0,,23881544,1435795167.0,ok,1023996.0,hgv_lps,1.0.0,,2015-07-01 23:59:37.927596,61869.0,7.0
2016-04-06 19:37:43.999039,slurm_normal,1459971485.0,0.0,,1.0,main_w2_handler0,2557381,12356065,False,,89555,tabular,6560664.roundup,slurm,,132112168.0,corral-repl,,,0,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24171638,,"""1""","""0.03""",32.0,,29449382,1459971475.0,ok,1023996.0,hgv_lps,1.0.0,,2016-04-06 19:38:07.733995,76241.0,10.0
2016-04-06 20:07:37.913147,slurm_normal,1459973277.0,0.0,,1.0,main_w1_handler2,2557381,12356344,False,,89555,tabular,6560914.roundup,slurm,,132112168.0,corral-repl,,,0,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24171638,,"""6""","""0.03""",32.0,,29449382,1459973270.0,ok,1023996.0,hgv_lps,1.0.0,,2016-04-06 20:08:00.321283,76241.0,7.0
2016-04-06 20:30:43.352526,slurm_normal,1459974660.0,0.0,,1.0,main_w1_handler0,2557381,12356489,False,,89046,tabular,6561073.roundup,slurm,,132112168.0,corral-repl,,,0,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24172012,,"""1""","""0.03""",32.0,,29449382,1459974653.0,ok,1023996.0,hgv_lps,1.0.0,,2016-04-06 20:31:03.831180,76241.0,7.0
2016-06-15 20:05:22.226450,slurm_normal,1466021143.0,0.0,,1.0,main_w2_handler1,2740194,13173242,False,,37900017,tabular,7357226.roundup,slurm,,132112168.0,corral-repl,,,0,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58fd75dbd2d72c738'}]","""3""","""0.03""",32.0,,30888885,1466021137.0,ok,1023996.0,hgv_lps,1.0.0,,2016-06-15 20:06:17.561482,86169.0,6.0
2017-04-15 00:09:22.809889,slurm_normal,1492214979.0,0.0,,1.0,main_w3_handler0,3073560,15590870,False,,47106,interval,9712515.roundup,slurm,,132112168.0,corral-repl,,,0,false,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 29224746}]","""2""","""0.03""",32.0,,37331718,1492214972.0,ok,1023996.0,hgv_lps,1.0.0,,2017-04-15 00:09:42.144504,47785.0,7.0
2018-02-19 20:42:06.557885,slurm_normal,1519072945.0,0.0,7680.0,1.0,main_w3_handler0,3399974,18440280,False,,317407,vcf,12535012,slurm,,132112168.0,corral-repl,,,0,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33942395}]","""1""","""0.03""",32.0,,43336874,1519072937.0,ok,1023996.0,hgv_lps,1.0.0,,2018-02-19 20:42:28.126296,,8.0
