create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.adv.minMapq,parameters.adv.region,parameters.chromInfo,parameters.dbkey,parameters.input.__current_case__,parameters.input.accession,parameters.input.input_select,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-10-25 19:05:09.598773,reserved,1477427016.0,0,1.0,main_w3_handler0,2815707,14172385,False,,8385090.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,SRR925743,accession_number,32.0,,32443707,1477422433.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sra_pileup/2.7.0.1,2.7.0.1,,2016-10-25 20:23:40.291408,5254,4583.0
