create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputs_0|fasta,inputs_0|fasta_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.fasta.values,parameters.fasta|__identifier__,parameters.inputs,parameters.soft,parameters.trump,parameters.vertical,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-16 20:29:16.395443,slurm_normal,1510864246.0,0,659829321,mothur.align,,1.0,main_w4_handler1,3326602,17486716,False,,,,11544167,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32362939}]","""3_2.fastq""",[],"""0""","""""","""true""",32.0,,41551881.0,1510864191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-11-16 20:30:55.534347,50169.0,55.0
2017-11-16 20:29:17.136570,slurm_normal,1510864284.0,0,1261895341,mothur.align,,1.0,main_w4_handler1,3326602,17486717,False,,,,11544168,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32362943}]","""3_1.fastq""",[],"""0""","""""","""true""",32.0,,41551881.0,1510864191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-11-16 20:31:29.924912,50169.0,93.0
2017-11-16 20:29:19.148294,slurm_normal,1510864389.0,0,627996692,mothur.align,,1.0,main_w4_handler0,3326602,17486720,False,,,,11544211,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32362955}]","""1_2.fastq""",[],"""0""","""""","""true""",32.0,,41551881.0,1510864335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-11-16 20:33:23.787367,50169.0,54.0
2017-11-16 20:29:20.028094,slurm_normal,1510864453.0,0,1227710669,mothur.align,,1.0,main_w4_handler0,3326602,17486721,False,,,,11544215,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32362959}]","""1_1.fastq""",[],"""0""","""""","""true""",32.0,,41551881.0,1510864362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-11-16 20:34:31.225488,50169.0,91.0
2017-11-16 20:29:15.619078,slurm_normal,1510864262.0,0,1198430626,mothur.align,,1.0,main_w3_handler1,3326602,17486715,False,,,,11544161,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32362935}]","""4_1.fastq""",[],"""0""","""""","""true""",32.0,,41551881.0,1510864171.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-11-16 20:31:11.147592,50169.0,91.0
2017-11-16 20:29:18.240928,slurm_normal,1510864294.0,0,1215448251,mothur.align,,1.0,main_w3_handler0,3326602,17486719,False,,,,11544170,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32362951}]","""2_1.fastq""",[],"""0""","""""","""true""",32.0,,41551881.0,1510864196.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-11-16 20:31:38.052133,50169.0,98.0
2017-11-16 20:29:17.602497,slurm_normal,1510864320.0,0,628146552,mothur.align,,1.0,main_w4_handler1,3326602,17486718,False,,,,11544195,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32362947}]","""2_2.fastq""",[],"""0""","""""","""true""",32.0,,41551881.0,1510864272.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-11-16 20:32:06.530891,50169.0,48.0
2017-11-16 20:29:14.610419,slurm_normal,1510864357.0,0,552919352,mothur.align,,1.0,main_w4_handler0,3326602,17486714,False,,,,11544205,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32362931}]","""4_2.fastq""",[],"""0""","""""","""true""",32.0,,41551881.0,1510864310.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-11-16 20:32:55.709021,50169.0,47.0
2017-11-18 12:45:49.547833,slurm_normal,1511009182.0,0,219559031,mothur.align,,1.0,main_w3_handler0,3329759,17502092,False,,,,11562251,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32386475}]",,[],"""0""",""".""","""true""",32.0,,42083511.0,1511009163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-11-18 12:46:25.868312,113498.0,19.0
2018-01-12 06:57:12.776676,slurm_normal,1515748083.0,0,5221436567,mothur.align,,1.0,main_w4_handler0,3389927,18011168,False,,,,12089688,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33276073}]",,[],"""0""",""".""","""true""",32.0,,43151651.0,1515747721.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2018-01-12 09:08:07.016328,72172.0,362.0
2018-03-06 12:09:33.786418,slurm_normal,1520338203.0,0,219559031,mothur.align,7680.0,1.0,main_w3_handler0,3443094,18622505,False,,,,12718839,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34235725}]",,[],"""0""",""".""","""true""",32.0,,44368180.0,1520338184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2018-03-06 12:10:05.552176,122824.0,19.0
2018-01-12 10:09:56.343595,slurm_normal,1515751828.0,0,219559031,mothur.align,,1.0,main_w4_handler0,3389937,18013582,False,,,,12090589,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33281432}]",,[],"""0""","""""","""true""",32.0,,43131654.0,1515751805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2018-01-12 10:10:31.103642,119708.0,23.0
2017-11-20 10:54:29.990567,slurm_normal,1511175294.0,0,219559031,mothur.align,,1.0,main_w4_handler0,3331937,17516789,False,,,,11576446,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32415279}]",,[],"""0""",""".""","""true""",32.0,,42037042.0,1511175275.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-11-20 10:54:56.565587,116302.0,19.0
2017-11-20 10:55:12.772271,slurm_normal,1511175336.0,0,219559031,mothur.align,,1.0,main_w3_handler0,3332064,17516793,False,,,,11576454,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32415288}]",,[],"""0""",""".""","""true""",32.0,,42008713.0,1511175317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-11-20 10:55:41.335081,116301.0,19.0
2017-11-20 11:02:08.278692,slurm_normal,1511175752.0,0,219559031,mothur.align,,1.0,main_w4_handler0,3332070,17516950,False,,,,11576629,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32415301}]",,[],"""0""",""".""","""true""",32.0,,42008653.0,1511175732.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-11-20 11:02:34.412326,116300.0,20.0
2017-11-21 09:27:05.900395,slurm_normal,1511256655.0,0,3052744962,mothur.align,,1.0,main_w3_handler0,3284666,17532382,False,,,,11591609,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32443454}]",,[],"""0""",""".""","""true""",32.0,,42143140.0,1511256431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-11-21 09:30:57.680786,113499.0,224.0
2017-11-21 10:07:54.480806,slurm_normal,1511259118.0,0,3324899393,mothur.align,,1.0,main_w4_handler0,3292196,17532788,False,,,,11592031,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32444869}]",,[],"""0""","""""","""true""",32.0,,42143178.0,1511258879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-11-21 10:12:01.200615,113942.0,239.0
2018-01-12 14:50:30.257612,slurm_normal,1515768651.0,0,200948696,mothur.align,,1.0,main_w3_handler0,3287353,18017003,False,,,,12094382,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33286024}]",,[],"""0""",""".""","""true""",32.0,,43135597.0,1515768633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2018-01-12 14:50:56.240153,113659.0,18.0
2017-11-21 22:13:34.208253,slurm_normal,1511302530.0,0,1410232237,mothur.align,,1.0,main_w4_handler0,3334181,17542515,False,,,,11602047,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32461432}]",,[],"""0""",""".""","""true""",32.0,,42153845.0,1511302421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-11-21 22:15:33.699482,116275.0,109.0
2018-01-12 20:53:25.231792,slurm_normal,1515790448.0,0,469318765,mothur.align,,1.0,main_w3_handler1,3390748,18021760,False,,,,12099204,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33293463}]",,[],"""0""",""".""","""true""",32.0,,43135597.0,1515790411.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2018-01-12 20:54:11.462121,113659.0,37.0
2017-11-22 03:25:54.498381,slurm_normal,1511321803.0,0,8838148808,mothur.align,,1.0,main_w4_handler1,3323166,17544224,False,,,,11603765,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32464061}]",,[],"""0""",""".""","""true""",32.0,,41960222.0,1511321157.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-11-22 03:36:50.833825,74066.0,646.0
2018-01-12 15:27:03.016421,slurm_normal,1515770844.0,0,160526791,mothur.align,,1.0,main_w3_handler1,3287353,18017702,False,,,,12094866,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33286890}]",,[],"""0""",""".""","""true""",32.0,,43135597.0,1515770827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2018-01-12 15:27:27.701668,113659.0,17.0
2018-01-12 16:41:40.122808,slurm_normal,1515775323.0,0,219559031,mothur.align,,1.0,main_w4_handler1,3390534,18018570,False,,,,12095930,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33288286}]",,[],"""0""",""".""","""true""",32.0,,43165624.0,1515775304.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2018-01-12 16:42:06.135001,119655.0,19.0
2017-11-26 02:42:04.171938,slurm_normal,1511664148.0,0,219559031,mothur.align,,1.0,main_w4_handler0,3283949,17586528,False,,,,11644877,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32536076}]",,[],"""0""",""".""","""true""",32.0,,41232030.0,1511664128.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-11-26 02:42:30.323961,,20.0
2017-11-26 23:56:14.837404,slurm_normal,1511740599.0,0,176581709,mothur.align,,1.0,main_w4_handler0,3340542,17596189,False,,,,11655263,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32550244}]",,[],"""0""",""".""","""true""",32.0,,42268322.0,1511740581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-11-26 23:56:41.890153,117295.0,18.0
2018-01-11 08:28:38.817668,slurm_normal,1515812772.0,0,2449169861,mothur.align,,1.0,main_w3_handler1,3388627,18001110,False,,,,12102235,slurm,,132112168.0,corral-repl,,"""683f18f2f6a911e7833a005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33260763}]",,[],"""0""","""""","""true""",32.0,,,1515812606.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2018-01-13 03:06:14.736938,113456.0,166.0
2018-01-11 08:24:43.572374,slurm_normal,1515815815.0,0,5221436567,mothur.align,,1.0,main_w3_handler1,3388622,18001077,False,,,,12102293,slurm,,132112168.0,corral-repl,,"""dbf825c8f6a811e79eed005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33260694}]",,[],"""0""","""""","""true""",32.0,,,1515815471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2018-01-13 03:56:57.314277,113456.0,344.0
2017-11-27 18:44:42.478315,slurm_normal,1511808314.0,0,219559031,mothur.align,,1.0,main_w4_handler1,3329496,17608232,False,,,,11668152,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32568335}]",,[],"""0""",""".""","""true""",32.0,,42074081.0,1511808290.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-11-27 18:45:18.845040,116551.0,24.0
2017-11-28 14:42:21.714070,slurm_normal,1511880162.0,0,176581788,mothur.align,,1.0,main_w4_handler1,3341484,17619912,False,,,,11680833,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32583590}]",,[],"""0""",""".""","""true""",32.0,,42282112.0,1511880144.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-11-28 14:42:42.792407,58139.0,18.0
2017-11-30 12:42:17.412950,slurm_normal,1512045795.0,0,563829009,mothur.align,,1.0,main_w3_handler1,3346339,17649924,False,,,,11709009,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32646644}]",,[],"""0""","""""","""true""",32.0,,42348910.0,1512045751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-11-30 12:43:17.947017,80831.0,44.0
2017-11-30 15:16:28.216152,slurm_normal,1512055013.0,0,71223940,mothur.align,,1.0,main_w3_handler1,3318794,17651634,False,,,,11710364,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32649726}]",,[],"""0""",""".""","""true""",32.0,,41894749.0,1512055002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-11-30 15:16:55.341607,60244.0,11.0
2017-12-01 00:36:29.850956,slurm_normal,1512088607.0,0,71223940,mothur.align,,1.0,main_w3_handler0,3319159,17655100,False,,,,11715257,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32658898}]",,[],"""0""",""".""","""true""",32.0,,42362407.0,1512088597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-12-01 00:36:50.526628,115851.0,10.0
2017-12-01 18:08:44.708166,slurm_normal,1512151748.0,0,71223940,mothur.align,,1.0,main_w4_handler1,3319110,17666416,False,,,,11726544,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32680079}]",,[],"""0""",""".""","""true""",32.0,,41896477.0,1512151738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-12-01 18:09:11.615287,115849.0,10.0
2017-12-03 01:11:14.568283,slurm_normal,1512263502.0,0,219559031,mothur.align,,1.0,main_w3_handler0,3350100,17678570,False,,,,11741251,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32697627}]",,[],"""0""",""".""","""true""",32.0,,42410454.0,1512263482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-12-03 01:11:44.766391,117849.0,20.0
2017-12-03 08:47:03.304419,slurm_normal,1512290849.0,0,212836716,mothur.align,,1.0,main_w4_handler1,3346570,17679808,False,,,,11742450,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32651127}]",,[],"""0""",""".""","""true""",32.0,,42328177.0,1512290831.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-12-03 08:47:33.234418,117548.0,18.0
2017-12-04 13:57:26.312095,slurm_normal,1512396195.0,0,5013006033,mothur.align,,1.0,main_w4_handler1,3274927,17690301,False,,,,11754756,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32715548}]",,[],"""0""","""-""","""true""",32.0,,42421588.0,1512395856.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-12-04 14:03:17.160084,112739.0,339.0
2017-12-04 13:38:51.443467,slurm_normal,1512395080.0,0,5013006033,mothur.align,,1.0,main_w3_handler0,3274927,17690107,False,,,,11754588,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32715548}]",,[],"""0""",""".""","""true""",32.0,,42421588.0,1512394740.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-12-04 13:44:43.741377,112739.0,340.0
2017-12-04 14:02:50.382390,slurm_normal,1512396187.0,0,71223940,mothur.align,,1.0,main_w4_handler0,3319089,17690345,False,,,,11754809,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32717585}]",,[],"""0""",""".""","""true""",32.0,,42399260.0,1512396178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-12-04 14:03:09.340833,115848.0,9.0
2017-12-04 18:21:49.325041,slurm_normal,1512411738.0,0,71223940,mothur.align,,1.0,main_w4_handler0,3352709,17693858,False,,,,11757553,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32723333}]",,[],"""0""",""".""","""true""",32.0,,42398764.0,1512411728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-12-04 18:22:24.820093,117102.0,10.0
2017-12-04 19:55:08.378232,slurm_normal,1512417345.0,0,71223940,mothur.align,,1.0,main_w3_handler0,3347077,17694918,False,,,,11758849,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32724935}]",,[],"""0""",""".""","""true""",32.0,,42362412.0,1512417329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-12-04 19:55:55.620898,115853.0,16.0
2017-12-04 22:40:09.300087,slurm_normal,1512427244.0,0,71223940,mothur.align,,1.0,main_w3_handler1,3352977,17696533,False,,,,11760867,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32727509}]",,[],"""0""",""".""","""true""",32.0,,42457243.0,1512427234.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-12-04 22:40:55.131326,115847.0,10.0
2017-12-05 14:33:15.961951,slurm_normal,1512484416.0,0,71223940,mothur.align,,1.0,main_w4_handler1,3353880,17703893,False,,,,11768491,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32741058}]",,[],"""0""",""".""","""true""",32.0,,42362412.0,1512484407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-12-05 14:33:39.248021,115853.0,9.0
2017-12-05 21:05:45.412728,slurm_normal,1512507986.0,0,71223940,mothur.align,,1.0,main_w4_handler0,3319153,17709659,False,,,,11774374,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32755155}]",,[],"""0""",""".""","""true""",32.0,,42481779.0,1512507976.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-12-05 21:06:31.271626,115870.0,10.0
2017-12-06 05:59:14.949372,slurm_normal,1512540289.0,0,5013006033,mothur.align,,1.0,main_w3_handler0,3274927,17713518,False,,,,11778652,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32715548}]",,[],"""0""","""-""","""false""",32.0,,42421588.0,1512539963.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-12-06 06:04:51.609642,112739.0,326.0
2017-12-06 13:04:20.854276,slurm_normal,1512565499.0,0,71223940,mothur.align,,1.0,main_w3_handler1,3319113,17718297,False,,,,11783504,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32768529}]",,[],"""0""",""".""","""true""",32.0,,42494166.0,1512565489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-12-06 13:05:02.990097,115859.0,10.0
2017-12-06 16:13:40.879428,slurm_normal,1512576850.0,0,71223940,mothur.align,,1.0,main_w4_handler1,3355722,17721630,False,,,,11787248,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32774014}]",,[],"""0""",""".""","""true""",32.0,,42496355.0,1512576834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-12-06 16:14:15.012870,115852.0,16.0
2017-12-06 16:13:32.586381,slurm_normal,1512576834.0,0,71223940,mothur.align,,1.0,main_w3_handler0,3319153,17721628,False,,,,11787247,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32774007}]",,[],"""0""",""".""","""true""",32.0,,42481779.0,1512576825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-12-06 16:13:57.364304,115870.0,9.0
2017-12-06 19:09:31.390140,slurm_normal,1512587535.0,0,2042394623,mothur.align,,1.0,main_w3_handler1,3355458,17723621,False,,,,11789498,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32777029}]",,[],"""0""",""".""","""true""",32.0,,41551881.0,1512587385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,1.36.1.0,,2017-12-06 19:12:18.230133,50169.0,150.0
