create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-09-01 19:25:18.211224,slurm_normal,1472757968.0,0,1.0,main_w4_handler0,2808109,13765227,False,,75190,bed,7986510.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 'bbd44e69cb8906b59047379a1e9c4e6b'}]",32.0,,32715778,1472757940.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2016-09-01 19:26:12.063913,,28.0
2016-09-01 19:24:24.947262,slurm_normal,1472757912.0,0,1.0,main_w4_handler1,2808109,13765219,False,,21674,bed,7986502.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5628ec318a79fc609'}]",32.0,,32715778,1472757896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2016-09-01 19:25:16.831104,,16.0
2016-09-01 19:54:51.362488,slurm_normal,1472759811.0,0,1.0,main_w3_handler1,2808109,13765509,False,,26488,bed,7986804.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b506c916f8e1812932'}]",32.0,,32715778,1472759791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2016-09-01 19:56:56.337349,,20.0
2016-11-22 22:11:45.648685,slurm_normal,1479852872.0,0,1.0,main_w4_handler0,2782806,14409320,False,,297274,bed,8614087.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 27372817}]",32.0,,34285639,1479852833.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2016-11-22 22:14:40.943145,88059.0,39.0
2016-11-22 22:11:37.050724,slurm_normal,1479852871.0,0,1.0,main_w4_handler0,2782806,14409319,False,,298758,bed,8614086.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 27372828}]",32.0,,34285639,1479852833.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2016-11-22 22:14:40.920097,88059.0,38.0
2016-11-22 17:32:20.659628,slurm_normal,1479836601.0,0,1.0,main_w3_handler0,2782806,14407329,False,,336560,bed,8611934.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 27368302}]",32.0,,34285639,1479836591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2016-11-22 17:46:02.081042,88059.0,10.0
2016-12-01 04:33:23.610999,slurm_normal,1480576576.0,0,1.0,main_w3_handler1,2782806,14458378,False,,0,bed,8652478.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 27452814}]",32.0,,34542828,1480576571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2016-12-01 07:43:25.017010,88059.0,5.0
2016-12-01 19:23:48.076085,slurm_normal,1480620235.0,0,1.0,main_w3_handler1,2782806,14465506,False,,109542,bed,8659405.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 27461944}]",32.0,,34285639,1480620231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2016-12-01 19:23:58.239561,88059.0,4.0
2016-12-01 19:29:34.030284,slurm_normal,1480620580.0,0,1.0,main_w4_handler0,2782806,14465582,False,,298799,bed,8659487.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 27390459}]",32.0,,34285639,1480620576.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2016-12-01 19:29:43.181735,88059.0,4.0
2016-12-04 12:19:29.801225,slurm_normal,1480853998.0,0,1.0,main_w4_handler0,2833235,14484712,False,,223731,bed,8676235.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27494509}]",32.0,,34203151,1480853993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2016-12-04 12:20:00.766449,91016.0,5.0
2016-12-09 16:13:42.244241,slurm_normal,1481300040.0,0,1.0,main_w4_handler0,2782806,14531970,False,,4464859,bed,8714762.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 27546679}]",32.0,,34701979,1481300031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2016-12-09 16:14:03.249375,88059.0,9.0
2016-12-09 16:13:22.685464,slurm_normal,1481300013.0,0,1.0,main_w3_handler0,2782806,14531967,False,,3699567,bed,8714759.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 27546690}]",32.0,,34701979,1481300007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2016-12-09 16:13:36.569460,88059.0,6.0
2016-12-20 16:57:57.314240,reserved,1482253101.0,0,1.0,main_w4_handler0,2935583,14617123,False,,38,bed,8793569.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27697234}]",32.0,,34652796,1482253092.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2016-12-20 16:58:24.584395,5254.0,9.0
2016-12-20 16:59:27.584430,reserved,1482253176.0,0,1.0,main_w4_handler1,2935583,14617134,False,,38,bed,8793576.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27697235}]",32.0,,34652796,1482253171.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2016-12-20 16:59:40.117975,5254.0,5.0
2017-01-25 02:52:35.733314,slurm_normal,1485312770.0,0,1.0,main_w3_handler0,2966316,14862533,False,,86,bed12,9022179.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28070983}]",32.0,,35554186,1485312766.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2017-01-25 02:52:52.268735,59502.0,4.0
2017-01-25 03:10:34.367143,slurm_normal,1485313840.0,0,1.0,main_w3_handler1,2966316,14862620,False,,86,bed12,9022250.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28070983}]",32.0,,35554186,1485313836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2017-01-25 03:10:41.572854,59502.0,4.0
2017-01-03 13:13:07.189349,slurm_normal,1483449194.0,0,1.0,main_w4_handler1,2827403,14680767,False,,151299,bed,8850996.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 27798608}]",32.0,,35166539,1483449190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2017-01-03 13:13:15.444100,90683.0,4.0
2017-01-03 13:13:28.346051,slurm_normal,1483449220.0,0,1.0,main_w4_handler0,2827403,14680788,False,,151084,bed,8851002.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 27798606}]",32.0,,35166539,1483449216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2017-01-03 13:13:44.493569,90683.0,4.0
2017-01-03 13:13:21.796710,slurm_normal,1483449209.0,0,1.0,main_w3_handler1,2827403,14680772,False,,119927,bed,8850999.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 27798607}]",32.0,,35166539,1483449206.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2017-01-03 13:13:32.913119,90683.0,3.0
2017-01-27 20:36:39.133819,slurm_normal,1485549407.0,0,1.0,main_w3_handler0,2782806,14893126,False,,3210158,bed,9052196.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28113916}]",32.0,,35508573,1485549402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2017-01-27 20:36:50.263715,88059.0,5.0
2017-01-27 21:21:35.543070,slurm_normal,1485552105.0,0,1.0,main_w4_handler1,2782806,14893496,False,,3735984,bed,9052526.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28118207}]",32.0,,35508573,1485552099.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2017-01-27 21:21:48.520090,88059.0,6.0
2017-02-05 19:28:35.059436,slurm_normal,1486322924.0,0,1.0,main_w3_handler1,2249569,14955343,False,,1625353,bed,9112927.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 28191888}]",32.0,,35821733,1486322918.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2017-02-05 19:28:45.293049,61466.0,6.0
2017-02-02 21:36:58.093919,slurm_normal,1486073494.0,0,1.0,main_w4_handler0,2978359,14937284,False,,2245283,bed,9093747.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28186408}]",32.0,,35508573,1486073392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2017-02-02 22:11:36.649350,88059.0,102.0
2017-02-06 15:47:42.177872,slurm_normal,1486396072.0,0,1.0,main_w3_handler0,2978359,14961529,False,,230353,bed,9119177.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28227074}]",32.0,,35508573,1486396067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2017-02-06 15:47:55.660414,88059.0,5.0
2017-02-06 20:28:57.368341,slurm_normal,1486412997.0,0,1.0,main_w4_handler0,2984042,14964127,False,,42481,bed,9121694.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28230787}]",32.0,,35508573,1486412989.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2017-02-06 20:29:59.211888,88059.0,8.0
2017-02-07 16:23:23.611974,slurm_normal,1486484615.0,0,1.0,main_w3_handler0,2984042,14973947,False,,69286,bed,9131536.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28232542}]",32.0,,35508573,1486484609.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2017-02-07 16:23:37.617652,88059.0,6.0
2017-02-08 16:52:38.657220,slurm_normal,1486572771.0,0,1.0,main_w3_handler1,2985750,14986461,False,,4464859,bed,9143701.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28268243}]",32.0,,35508573,1486572764.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2017-02-08 16:52:54.280983,88059.0,7.0
2017-02-08 16:52:37.714059,slurm_normal,1486572769.0,0,1.0,main_w4_handler0,2985750,14986460,False,,3699567,bed,9143699.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28268234}]",32.0,,35508573,1486572760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2017-02-08 16:52:52.647087,88059.0,9.0
2017-02-24 19:14:22.498211,slurm_normal,1487963689.0,0,1.0,main_w4_handler1,3002874,15135927,False,,2234480,bed,9289260.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28500577}]",32.0,,36270553,1487963665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2017-02-24 19:14:53.741625,88059.0,24.0
2017-02-24 19:14:21.893110,slurm_normal,1487967534.0,0,1.0,main_w4_handler0,3002874,15135926,False,,5351666059,bed,9289758.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28505525}]",32.0,,36270553,1487967016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2017-02-24 20:18:58.969914,88059.0,518.0
2017-02-24 23:21:45.938052,slurm_normal,1487978531.0,0,1.0,main_w3_handler0,3002874,15138498,False,,1509991,bed,9291789.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28500564}]",32.0,,35508573,1487978512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2017-02-24 23:22:14.483316,88059.0,19.0
2017-02-25 20:50:50.048699,slurm_normal,1488055856.0,0,1.0,main_w4_handler1,3002874,15143848,False,,125185,bed,9296627.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28517490}]",32.0,,36276299,1488055853.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2017-02-25 20:50:58.532842,88059.0,3.0
2017-02-27 03:24:18.315885,slurm_normal,1488165866.0,0,1.0,main_w3_handler0,3002874,15150402,False,,125185,bed,9302458.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28526704}]",32.0,,36276299,1488165861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2017-02-27 03:24:27.199659,88059.0,5.0
2017-03-10 22:44:10.370858,slurm_normal,1489185857.0,0,1.0,main_w4_handler1,3022784,15267319,False,,66452,bed,9413198.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28713480}]",32.0,,35508573,1489185853.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2017-03-10 22:44:20.491730,88059.0,4.0
2017-03-10 15:44:59.954619,slurm_normal,1489160735.0,0,1.0,main_w4_handler0,3022784,15264066,False,,353448,bed,9410077.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28702396}]",32.0,,35508573,1489160731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2017-03-10 15:46:05.884805,88059.0,4.0
2017-03-10 15:45:00.695153,slurm_normal,1489160711.0,0,1.0,main_w3_handler0,3022784,15264068,False,,4592,bed,9410068.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28702407}]",32.0,,35508573,1489160708.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2017-03-10 15:45:17.769119,88059.0,3.0
2017-03-10 15:45:01.352124,slurm_normal,1489160747.0,0,1.0,main_w4_handler0,3022784,15264070,False,,1882507,bed,9410080.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28702417}]",32.0,,35508573,1489160742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2017-03-10 15:46:13.014878,88059.0,5.0
2017-03-10 15:45:00.372078,slurm_normal,1489160738.0,0,1.0,main_w4_handler1,3022784,15264067,False,,463765,bed,9410078.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28702402}]",32.0,,35508573,1489160734.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2017-03-10 15:46:07.243355,88059.0,4.0
2017-03-10 15:45:01.036298,slurm_normal,1489160712.0,0,1.0,main_w3_handler1,3022784,15264069,False,,1282175,bed,9410069.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28702412}]",32.0,,35508573,1489160708.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2017-03-10 15:45:15.431476,88059.0,4.0
2017-03-17 07:30:39.087969,slurm_normal,1489735850.0,0,1.0,main_w4_handler1,3035068,15321359,False,,20359324,bed,9462307.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 28800924}]",32.0,,36673840,1489735841.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.24.0,2.24.0,,2017-03-17 07:30:52.608398,93395.0,9.0
