chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_file,input_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_file,parameters.input_file.values,parameters.input_file|__identifier__,parameters.out_prefix,parameters.outputFormat,parameters.sortOrder,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-03-16 14:44:33.678183,rodeo_normal,1426519037.0,0,1.0,main_w2_handler0,2238589,8957990,False,,214091653,bam,3184383.roundup,slurm,,132112168.0,corral-repl,,"""e912ea86cbea11e4b98d005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18870884,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426518921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-16 15:17:21.651422,58185.0,116.0
,,2015-03-16 14:32:02.173002,rodeo_normal,1426518579.0,0,1.0,main_w1_handler0,2238578,8957830,False,,235668756,bam,3184238.roundup,slurm,,132112168.0,corral-repl,,"""2d99ada4cbe911e4ab21005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18870677,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426518452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-16 15:09:41.943221,58185.0,127.0
,,2015-03-16 14:38:09.237714,rodeo_normal,1426517604.0,0,1.0,main_w2_handler1,2238584,8957885,False,,72891820,bam,3183888.roundup,slurm,,132112168.0,corral-repl,,"""f76153c6cbe911e4a1c2005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18870748,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426517531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-16 14:53:30.922299,58185.0,73.0
,,2015-03-16 14:50:05.718980,rodeo_normal,1426518799.0,0,1.0,main_w2_handler1,2238596,8958108,False,,28391117,bam,3184328.roundup,slurm,,132112168.0,corral-repl,,"""b18b5156cbeb11e4b21b005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18871048,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426518758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-16 15:13:24.048784,58185.0,41.0
,,2015-03-16 14:40:59.621467,rodeo_normal,1426518246.0,0,1.0,main_w1_handler0,2238587,8957923,False,,30515384,bam,3184171.roundup,slurm,,132112168.0,corral-repl,,"""6f32281ccbea11e4bfe3005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18870804,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426518232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-16 15:04:10.355769,58185.0,14.0
,,2015-03-16 14:56:35.645731,rodeo_normal,1426519562.0,0,1.0,main_w1_handler1,2238603,8958262,False,,31114537,bam,3184543.roundup,slurm,,132112168.0,corral-repl,,"""9befb962cbec11e4947e005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18871257,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426519548.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-16 15:26:06.716095,58185.0,14.0
,,2015-03-16 14:46:37.327983,rodeo_normal,1426518699.0,0,1.0,main_w2_handler1,2238592,8958057,False,,69063736,bam,3184304.roundup,slurm,,132112168.0,corral-repl,,"""3392506acbeb11e4a1c2005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18870972,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426518665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-16 15:11:40.807401,58185.0,34.0
,,2015-03-16 13:36:41.584786,rodeo_normal,1426521960.0,0,1.0,main_w2_handler1,2238513,8957444,False,,471193964,bam,3185056.roundup,slurm,,132112168.0,corral-repl,,"""7551749acbe111e4bfac005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18870104,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426521693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-16 16:06:03.944402,58185.0,267.0
,,2015-03-16 14:54:52.477609,rodeo_normal,1426521100.0,0,1.0,main_w2_handler0,2238601,8958213,False,,74927141,bam,3184862.roundup,slurm,,132112168.0,corral-repl,,"""5fd40d20cbec11e4ab21005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18871189,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426521056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-16 15:51:45.940600,58185.0,44.0
,,2015-03-16 14:53:03.772161,rodeo_normal,1426526516.0,0,1.0,main_w1_handler0,2238599,8958162,False,,229305288,bam,3186177.roundup,slurm,,132112168.0,corral-repl,,"""1c4b38dacbec11e4a1c2005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18871123,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426526353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-16 17:21:58.636821,58185.0,163.0
,,2015-03-16 21:18:38.043880,rodeo_normal,1426540740.0,0,1.0,main_w2_handler0,2237399,8961068,False,,291,sam,3189985.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/pseuAeru.len""","""pseuAeru""",18875257,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21841200.0,1426540736.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-16 21:19:03.128883,46666.0,4.0
,,2015-03-16 21:17:18.650830,rodeo_normal,1426540668.0,0,1.0,main_w1_handler0,2237399,8961063,False,,116,sam,3189964.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/pseuAeru.len""","""pseuAeru""",18875209,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21841200.0,1426540655.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-16 21:17:50.704699,46666.0,13.0
,,2015-03-16 21:54:38.722873,rodeo_normal,1426544529.0,0,1.0,main_w2_handler1,2239027,8961332,False,,107109129,bam,3190954.roundup,slurm,,132112168.0,corral-repl,,"""01dbe298cc2711e495f2005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18875714,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426544452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-16 22:22:14.699257,58185.0,77.0
,,2015-03-16 21:50:31.498393,rodeo_normal,1426544329.0,0,1.0,main_w2_handler1,2239024,8961296,False,,211672515,bam,3190888.roundup,slurm,,132112168.0,corral-repl,,"""6a03d3c2cc2611e49ca9005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18875657,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426544225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-16 22:18:51.881381,58185.0,104.0
,,2015-03-16 21:48:03.652965,rodeo_normal,1426544335.0,0,1.0,main_w2_handler0,2239023,8961260,False,,82099535,bam,3190902.roundup,slurm,,132112168.0,corral-repl,,"""16d2b5e2cc2611e4af28005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18875606,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426544255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-16 22:18:59.837572,58185.0,80.0
,,2015-03-16 21:56:40.938178,rodeo_normal,1426544627.0,0,1.0,main_w1_handler0,2239028,8961361,False,,76255200,bam,3191012.roundup,slurm,,132112168.0,corral-repl,,"""48ab09c4cc2711e495f2005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18875766,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426544586.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-16 22:23:51.631486,58185.0,41.0
,,2015-03-16 21:45:47.142406,rodeo_normal,1426546005.0,0,1.0,main_w1_handler0,2239022,8961232,False,,393622249,bam,3191430.roundup,slurm,,132112168.0,corral-repl,,"""c5f85cd0cc2511e4bfe6005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18875561,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426545802.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-16 22:46:48.574150,58185.0,203.0
,,2015-03-16 21:59:50.492964,rodeo_normal,1426549950.0,0,1.0,main_w2_handler0,2239032,8961400,False,,342916440,bam,3192111.roundup,slurm,,132112168.0,corral-repl,,"""bce26d78cc2711e48b04005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18875822,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426549775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-16 23:52:32.257838,58185.0,175.0
,,2015-03-17 10:32:31.413805,rodeo_normal,1426589132.0,0,1.0,main_w1_handler0,2239524,8965070,False,,83287009,bam,3198071.roundup,slurm,,132112168.0,corral-repl,,"""e237aab6cc9011e495f2005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18880751,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426589086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-17 10:45:35.732429,58185.0,46.0
,,2015-03-17 10:30:55.788810,rodeo_normal,1426591766.0,0,1.0,main_w1_handler0,2239523,8965039,False,,426073798,bam,3199063.roundup,slurm,,132112168.0,corral-repl,,"""a978dce0cc9011e48367005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18880702,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426591570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-17 11:29:29.968288,58185.0,196.0
,,2015-03-17 11:39:27.290594,rodeo_normal,1426593018.0,0,1.0,main_w1_handler0,2239586,8965690,False,,181483660,bam,3199249.roundup,slurm,,132112168.0,corral-repl,,"""418bf392cc9a11e48220005056a51846""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18881716,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426592955.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-17 11:50:20.450666,58185.0,63.0
,,2015-03-17 11:39:45.970747,rodeo_normal,1426593608.0,0,1.0,main_w1_handler0,2239587,8965712,False,,1390739175,bam,3199273.roundup,slurm,,132112168.0,corral-repl,,"""4c727fb0cc9a11e48220005056a51846""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18881755,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426593066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-17 12:00:10.145240,58185.0,542.0
,,2015-03-17 11:39:08.688367,rodeo_normal,1426593939.0,0,1.0,main_w2_handler1,2239585,8965669,False,,434861499,bam,3199385.roundup,slurm,,132112168.0,corral-repl,,"""365344bccc9a11e48220005056a51846""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18881678,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426593775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-17 12:05:44.494281,58185.0,164.0
,,2015-03-17 16:17:30.700662,rodeo_normal,1426609662.0,0,1.0,main_w2_handler0,2239942,8968895,False,,251595036,bam,3204577.roundup,slurm,,132112168.0,corral-repl,,"""1816dbf4ccc111e49ef4005056a52a46""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18886406,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426609435.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-17 16:27:45.443542,58185.0,227.0
,,2015-03-17 16:16:59.849149,rodeo_normal,1426609906.0,0,1.0,main_w1_handler0,2239941,8968876,False,,68538638,bam,3204699.roundup,slurm,,132112168.0,corral-repl,,"""05cdf1daccc111e49ef4005056a52a46""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18886375,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426609875.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-17 16:31:51.694433,58185.0,31.0
,,2015-03-17 16:16:25.749202,rodeo_normal,1426609579.0,0,1.0,main_w1_handler0,2239940,8968855,False,,564376551,bam,3204559.roundup,slurm,,132112168.0,corral-repl,,"""ed4b5cc4ccc011e49ef4005056a52a46""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18886342,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426609372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-17 16:26:22.228065,58185.0,207.0
,,2015-03-17 16:18:39.071742,rodeo_normal,1426610393.0,0,1.0,main_w1_handler0,2239944,8968937,False,,955749478,bam,3204712.roundup,slurm,,132112168.0,corral-repl,,"""3ff04fd4ccc111e49ef4005056a52a46""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18886473,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426609952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-17 16:39:57.596579,58185.0,441.0
,,2015-03-17 16:18:04.367096,rodeo_normal,1426610240.0,0,1.0,main_w1_handler0,2239943,8968915,False,,960947330,bam,3204685.roundup,slurm,,132112168.0,corral-repl,,"""2be5dc20ccc111e49ef4005056a52a46""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18886438,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426609835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-17 16:37:25.231812,58185.0,405.0
,,2015-03-17 19:55:30.599760,rodeo_normal,1426622172.0,0,1.0,main_w1_handler0,2239042,8971049,False,,16120995,bam,3208858.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18889100,,,"""Fix Mate""","""True""","""coordinate""",32.0,,20424153.0,1426622147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-17 19:56:17.812934,17286.0,25.0
,,2015-03-17 20:18:10.273199,rodeo_normal,1426625621.0,0,1.0,main_w2_handler1,2240279,8971331,False,,75622592,bam,3209957.roundup,slurm,,132112168.0,corral-repl,,"""b460b734cce211e4a4ab005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18889696,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426625570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-17 20:53:43.164807,58185.0,51.0
,,2015-03-17 20:18:40.995279,rodeo_normal,1426627952.0,0,1.0,main_w1_handler0,2240280,8971360,False,,346513387,bam,3210381.roundup,slurm,,132112168.0,corral-repl,,"""c53ab208cce211e4a4ab005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18889784,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426627733.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-17 21:32:35.295030,58185.0,219.0
,,2015-03-17 20:17:33.874243,rodeo_normal,1426626606.0,0,1.0,main_w2_handler1,2240278,8971297,False,,210747844,bam,3210148.roundup,slurm,,132112168.0,corral-repl,,"""9e62bb26cce211e4a4ab005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18889642,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426626489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-17 21:10:11.466414,58185.0,117.0
,,2015-03-17 20:19:22.950310,rodeo_normal,1426627978.0,0,1.0,main_w2_handler1,2240284,8971388,False,,107720391,bam,3210432.roundup,slurm,,132112168.0,corral-repl,,"""dced0716cce211e4a4ab005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18889958,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426627911.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-17 21:33:02.205529,58185.0,67.0
,,2015-12-09 08:19:12.835724,slurm_normal,1449649183.0,0,1.0,main_w2_handler1,2527399,11124512,False,,13279369,bam,5390155.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22361142,,,"""Fix Mate""","""True""","""coordinate""",32.0,,26690191.0,1449649172.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-12-09 08:19:46.568891,56382.0,11.0
,,2015-03-17 21:52:56.983229,rodeo_normal,1426631670.0,0,1.0,main_w2_handler0,2240378,8972187,False,,202187120,bam,3211454.roundup,slurm,,132112168.0,corral-repl,,"""e6a7dbcaccef11e491b2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18891360,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426631550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-17 22:34:33.471723,58185.0,120.0
,,2015-03-17 21:54:01.081366,rodeo_normal,1426632271.0,0,1.0,main_w2_handler0,2240379,8972213,False,,71993171,bam,3211734.roundup,slurm,,132112168.0,corral-repl,,"""0df4caeeccf011e491b2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18891474,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426632186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-17 22:44:37.764236,58185.0,85.0
,,2015-03-17 22:46:29.248040,rodeo_normal,1426645415.0,0,1.0,main_w1_handler0,2240412,8972764,False,,111239075,bam,3215205.roundup,slurm,,132112168.0,corral-repl,,"""6ace6426ccf711e4a309005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18892495,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426645298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-18 02:23:41.519070,58185.0,117.0
,,2015-03-17 21:56:37.173088,rodeo_normal,1426634444.0,0,1.0,main_w2_handler1,2240384,8972278,False,,101714686,bam,3212235.roundup,slurm,,132112168.0,corral-repl,,"""67370b3accf011e491b2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18891873,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426634378.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-17 23:20:46.969261,58185.0,66.0
,,2015-03-17 21:55:08.028058,rodeo_normal,1426635029.0,0,1.0,main_w1_handler0,2240382,8972243,False,,321548580,bam,3212350.roundup,slurm,,132112168.0,corral-repl,,"""3220e9d4ccf011e491b2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18891808,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426634871.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-17 23:30:32.473176,58185.0,158.0
,,2015-03-17 22:44:12.972003,rodeo_normal,1426637138.0,0,1.0,main_w1_handler1,2240409,8972672,False,,216245015,bam,3212724.roundup,slurm,,132112168.0,corral-repl,,"""19701cb4ccf711e4a309005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18892361,,,"""Fix Mate""","""True""","""coordinate""",32.0,,21829099.0,1426637023.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-03-18 00:05:41.947890,58185.0,115.0
