create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.maxrepeat,parameters.minrepeat,parameters.mismatch,parameters.out_format1,parameters.threshold,parameters.uniform,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-09-07 22:40:12.275576,slurm_normal,1504824066.0,0.0,,1.0,main_w4_handler1,3244643,16767773,False,,83188091,fasta,10835029.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31128721}]","""600""","""2""","""no""","""table""","""20""","""yes""",32.0,,40312363,1504824045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2017-09-07 22:41:15.820453,111043.0,21.0
2017-09-24 21:08:05.247335,slurm_normal,1506287306.0,0.0,,1.0,main_w4_handler1,3264828,16915154,False,,48593,fasta,10984417.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31392451}]","""7""","""7""","""no""","""table""","""20""","""no""",32.0,,40575706,1506287303.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2017-09-24 21:08:29.227609,110337.0,3.0
2017-09-24 21:03:46.451120,slurm_normal,1506287045.0,0.0,,1.0,main_w4_handler1,3264828,16915136,False,,48592,fasta,10984394.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31392538}]","""6""","""6""","""no""","""table""","""20""","""no""",32.0,,40575706,1506287040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2017-09-24 21:04:12.186197,110337.0,5.0
2017-09-24 21:06:24.836775,slurm_normal,1506287196.0,0.0,,1.0,main_w3_handler0,3264828,16915149,False,,48592,fasta,10984411.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31392538}]","""12""","""12""","""no""","""table""","""20""","""no""",32.0,,40575706,1506287192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2017-09-24 21:06:38.994303,110337.0,4.0
2017-10-19 01:21:11.641031,slurm_normal,1508376096.0,0.0,,1.0,main_w3_handler0,3279017,17139395,False,,189340,fasta,11196440,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31749611}]","""10""","""10""","""no""","""table""","""20""","""no""",32.0,,41123007,1508376092.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2017-10-19 01:21:45.945112,113041.0,4.0
2017-10-25 07:31:46.414683,slurm_normal,1508916740.0,0.0,,1.0,main_w4_handler1,3297989,17207231,False,,15677583,fasta,11267185,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31847902}]","""10""","""10""","""no""","""table""","""20""","""no""",32.0,,41487665,1508916735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2017-10-25 07:32:25.981793,114356.0,5.0
2017-10-30 12:46:10.288137,slurm_normal,1509367593.0,0.0,,1.0,main_w4_handler0,3303847,17263983,False,,4778960604,fasta,11323121,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31963825}]","""10""","""10""","""no""","""table""","""20""","""no""",32.0,,41459965,1509367589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2017-10-30 12:46:35.236277,114191.0,4.0
2017-11-19 10:31:13.541706,slurm_normal,1511087483.0,0.0,,1.0,main_w3_handler1,3330758,17506565,False,,730202036,fasta,11567127,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32394494}]","""10""","""10""","""no""","""table""","""20""","""no""",32.0,,42063750,1511087479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2017-11-19 10:31:25.299870,114548.0,4.0
2017-11-19 10:38:25.532504,slurm_normal,1511087935.0,0.0,,1.0,main_w3_handler0,3330849,17506584,False,,477947258,fasta,11567146,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32394617}]","""10""","""10""","""no""","""table""","""20""","""no""",32.0,,42063750,1511087909.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2017-11-19 10:38:56.410092,114548.0,26.0
2017-11-19 10:44:07.020638,slurm_normal,1511088275.0,0.0,,1.0,main_w4_handler1,3330849,17506632,False,,469798199,fasta,11567194,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32394618}]","""10""","""10""","""no""","""table""","""20""","""no""",32.0,,42063750,1511088251.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2017-11-19 10:44:36.686330,114548.0,24.0
2017-11-19 10:47:27.688514,slurm_normal,1511088454.0,0.0,,1.0,main_w4_handler0,3330849,17506645,False,,730202036,fasta,11567210,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32394619}]","""10""","""10""","""no""","""table""","""20""","""no""",32.0,,42063750,1511088450.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2017-11-19 10:47:35.869512,114548.0,4.0
2018-01-25 12:30:05.359758,slurm_normal,1516883449.0,0.0,,1.0,main_w4_handler0,3383836,18153833,False,,507351141,fasta,12235053,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33202748}]","""10""","""10""","""no""","""table""","""20""","""no""",32.0,,43431279,1516883444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2018-01-25 12:31:00.241000,99424.0,5.0
2017-11-27 14:45:29.534637,slurm_normal,1511793947.0,0.0,,1.0,main_w3_handler0,3278947,17604057,False,,168310464,fasta,11663752,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31595514}]","""10""","""10""","""no""","""table""","""20""","""no""",32.0,,42235343,1511793938.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2017-11-27 14:45:50.421260,108651.0,9.0
2017-11-27 14:49:02.653698,slurm_normal,1511815399.0,0.0,,1.0,main_w3_handler0,3278947,17604122,False,,168310464,fasta,11663809,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31595514}]","""400""","""200""","""no""","""table""","""20""","""no""",32.0,,42235343,1511794148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2017-11-27 20:43:22.663484,108651.0,21251.0
2018-02-06 02:30:17.895812,slurm_normal,1517884226.0,0.0,7680.0,1.0,main_w3_handler1,3379731,18264866,False,,48593,fasta,12346562,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33685038}]","""6""","""6""","""no""","""table""","""2""","""no""",32.0,,42378145,1517884223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2018-02-06 02:30:28.489392,117715.0,3.0
2015-03-18 18:17:42.339886,rodeo_normal,1426702681.0,0.0,,1.0,main_w1_handler1,2241088,8980413,False,,1634,fasta,3226194.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18903987,,"""10""","""10""","""no""","""table""","""20""","""no""",32.0,,21396765,1426702677.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-03-18 18:18:05.765998,60028.0,4.0
2015-03-18 18:19:38.503951,rodeo_normal,1426702795.0,0.0,,1.0,main_w2_handler1,2241088,8980439,False,,1639,fasta,3226235.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18900012,,"""35""","""10""","""no""","""table""","""15""","""no""",32.0,,21396765,1426702792.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-03-18 18:20:00.882957,60028.0,3.0
2015-04-18 10:03:35.686999,slurm_normal,1429351432.0,0.0,,1.0,main_w2_handler0,2263198,9262108,False,,767762,fasta,3549987.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19345452,,"""10""","""10""","""no""","""table""","""20""","""no""",32.0,,22517770,1429351429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-04-18 10:03:54.764853,62407.0,3.0
2015-04-18 10:01:50.421822,slurm_normal,1429351327.0,0.0,,1.0,main_w1_handler1,2263198,9262102,False,,767762,fasta,3549969.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19345452,,"""10""","""10""","""no""","""table""","""20""","""no""",32.0,,22517770,1429351324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-04-18 10:02:08.812980,62407.0,3.0
2015-04-30 10:33:25.676040,slurm_normal,1430390026.0,0.0,,1.0,main_w1_handler0,2263198,9367708,False,,1066349,fasta,3703820.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19523044,,"""10""","""10""","""no""","""table""","""20""","""no""",32.0,,22517770,1430390023.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-04-30 10:33:50.461048,62407.0,3.0
2015-05-20 05:55:33.930580,slurm_normal,1432101362.0,0.0,,1.0,main_w2_handler0,2263198,9501544,False,,707845,fasta,3823039.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19761861,,"""10""","""10""","""no""","""table""","""20""","""no""",32.0,,22517770,1432101358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-05-20 05:56:06.427405,62407.0,4.0
2015-05-16 03:50:48.513827,slurm_normal,1431748282.0,0.0,,1.0,main_w1_handler1,2263198,9482017,False,,982893,fasta,3805976.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19727572,,"""10""","""10""","""no""","""table""","""20""","""no""",32.0,,22517770,1431748279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-05-16 03:51:23.570115,62407.0,3.0
2015-07-30 08:46:23.867325,slurm_normal,1438246011.0,0.0,,1.0,main_w2_handler1,2395240,10031061,False,,53017,fasta,4312326.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20624639,,"""12""","""12""","""no""","""table""","""0""","""no""",32.0,,24111897,1438246006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-07-30 08:46:54.475262,66056.0,5.0
2015-07-30 08:45:09.776415,slurm_normal,1438245938.0,0.0,,1.0,main_w1_handler1,2395240,10031053,False,,53017,fasta,4312319.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20624639,,"""12""","""12""","""no""","""table""","""20""","""no""",32.0,,24111897,1438245933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-07-30 08:45:42.151481,66056.0,5.0
2015-07-04 11:52:17.909337,slurm_normal,1436010767.0,0.0,,1.0,main_w1_handler2,2350049,9790155,False,,1661193,fasta,4092208.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20228180,,"""10""","""10""","""no""","""table""","""20""","""no""",32.0,,23026810,1436010760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-07-04 11:52:49.774945,62515.0,7.0
2015-06-18 17:10:44.705660,slurm_normal,1434647479.0,0.0,,1.0,main_w2_handler0,2336514,9684508,False,,24704,fasta,3993762.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20057583,,"""100""","""10""","""no""","""table""","""20""","""no""",32.0,,23249058,1434647473.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-06-18 17:11:22.392953,9209.0,6.0
2015-08-05 06:57:40.821908,slurm_normal,1438757888.0,0.0,,1.0,main_w1_handler1,2400247,10065436,False,,4084135,fasta,4344037.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20691089,,"""10""","""10""","""no""","""table""","""20""","""no""",32.0,,24457689,1438757884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-08-05 06:58:11.573281,,4.0
