create_time,destination_id,end_epoch,exit_code,fastq1,fastq1_filetype,fastq2,fastq2_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.fastq1.values,parameters.fastq2.values,parameters.invariant,parameters.taglen,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-03-05 22:23:05.656292,slurm_normal,1520288599.0,0,116725,fastqsanger,117423,fastqsanger,7680.0,1.0,main_w3_handler1,3306490,18616170,False,,12712034,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34226454}]","[{'src': 'hda', 'id': 34226448}]","""5""","""12""",32.0,,43764681.0,1520288594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-03-05 22:23:22.721703,114850,5.0
2018-03-06 00:21:07.434308,slurm_normal,1520295683.0,0,8270818,fastqsanger,8229610,fastqsanger,7680.0,1.0,main_w3_handler0,3306490,18616827,False,,12712891,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34223343}]","[{'src': 'hda', 'id': 34223355}]","""5""","""12""",32.0,,43764681.0,1520295673.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-03-06 00:21:24.609363,114850,10.0
2018-03-06 09:05:28.418082,slurm_normal,1520327803.0,0,4480928268,fastqsanger,4480261312,fastqsanger,7680.0,1.0,main_w4_handler1,3453422,18620322,False,,12716603,slurm,,132112168.0,corral-repl,,"""827dcdc8211d11e89baf005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34233399}]","[{'src': 'hda', 'id': 34233401}]","""14""","""13""",32.0,,,1520327142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-03-06 09:16:45.805455,84316,661.0
2018-03-06 13:42:46.455209,slurm_normal,1520344387.0,0,4480928268,fastqsanger,4480261312,fastqsanger,7680.0,1.0,main_w3_handler1,3453781,18623773,False,,12720095,slurm,,132112168.0,corral-repl,,"""3e1810c2214411e8857c005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34238657}]","[{'src': 'hda', 'id': 34238658}]","""14""","""13""",32.0,,,1520343779.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-03-06 13:53:09.594238,84316,608.0
2018-03-06 18:29:48.824439,slurm_normal,1520361017.0,0,117423,fastqsanger,117423,fastqsanger,7680.0,1.0,main_w3_handler1,3306490,18627679,False,,12723777,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34245242}]","[{'src': 'hda', 'id': 34245242}]","""5""","""12""",32.0,,43764681.0,1520361002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-03-06 18:30:19.969863,114850,15.0
2018-03-07 12:11:47.839493,slurm_normal,1520425249.0,0,3961655329,fastqsanger,3969164469,fastqsanger,7680.0,1.0,main_w3_handler1,3453831,18638407,False,,12734529,slurm,,132112168.0,corral-repl,,"""b45a1142220011e8ac8c005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34239197}]","[{'src': 'hda', 'id': 34239198}]","""5""","""12""",32.0,,,1520424716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-03-07 12:20:52.107068,84316,533.0
2018-01-19 18:46:51.467738,slurm_normal,1516387639.0,0,1447,fastq,1447,fastq,,1.0,main_w4_handler1,3014095,18087051,False,,12166355,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 28559630}]","[{'src': 'hda', 'id': 28559631}]","""5""","""12""",32.0,,43058929.0,1516387618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-01-19 18:47:21.471338,24894,21.0
2018-01-19 18:45:35.544766,slurm_normal,1516387877.0,0,2330352472,fastqsanger,2330352472,fastqsanger,,1.0,main_w4_handler1,3014095,18087033,False,,12166334,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 31916340}]","[{'src': 'hda', 'id': 31916348}]","""5""","""12""",32.0,,43058929.0,1516387547.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-01-19 18:51:19.764688,24894,330.0
2018-03-07 14:11:51.628385,slurm_normal,1520432539.0,0,4480928268,fastqsanger,4480261312,fastqsanger,7680.0,1.0,main_w4_handler0,3455204,18639877,False,,12735873,slurm,,132112168.0,corral-repl,,"""7805b122221111e89962005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34266160}]","[{'src': 'hda', 'id': 34266162}]","""14""","""13""",32.0,,,1520431919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-03-07 14:22:22.220535,84316,620.0
2018-01-22 11:19:25.860723,slurm_normal,1516620488.0,0,3795252535,fastqsanger,3795521371,fastqsanger,,1.0,main_w4_handler0,3400461,18117502,False,,12197174,slurm,,132112168.0,corral-repl,,"""18e5b85eff6611e782cb005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33438257}]","[{'src': 'hda', 'id': 33438259}]","""5""","""12""",32.0,,,1516619976.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-01-22 11:28:10.581650,84316,512.0
2018-01-25 09:37:42.943770,slurm_normal,1516873589.0,0,3795252535,fastqsanger,3795521371,fastqsanger,,1.0,main_w4_handler1,3404805,18152623,False,,12233641,slurm,,132112168.0,corral-repl,,"""5857a55201b311e88af4005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33493572}]","[{'src': 'hda', 'id': 33493573}]","""5""","""12""",32.0,,,1516873097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-01-25 09:46:36.802086,84316,492.0
2018-01-25 16:32:02.501938,slurm_normal,1516898192.0,0,1510049945,fastqsanger,1456383673,fastqsanger,,1.0,main_w4_handler0,3404136,18155681,False,,12236929,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 33486532}]","[{'src': 'hda', 'id': 33486530}]","""15""","""12""",32.0,,43418575.0,1516897945.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-01-25 16:36:35.625364,30012,247.0
2018-01-25 16:50:39.153173,slurm_normal,1516899270.0,0,1405682238,fastqsanger,1456383673,fastqsanger,,1.0,main_w4_handler0,3404136,18155830,False,,12237085,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 33490000}]","[{'src': 'hda', 'id': 33486530}]","""42""","""12""",32.0,,43418575.0,1516899054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-01-25 16:54:34.663644,30012,216.0
2018-03-08 09:01:51.849148,slurm_normal,1520500377.0,0,4480928268,fastqsanger,4480261312,fastqsanger,7680.0,1.0,main_w4_handler1,3456467,18653749,False,,12749596,slurm,,132112168.0,corral-repl,,"""567e0ad822af11e89197005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34288450}]","[{'src': 'hda', 'id': 34288451}]","""14""","""13""",32.0,,,1520499723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-03-08 09:12:59.481826,84316,654.0
2018-03-09 10:16:27.146930,slurm_normal,1520591166.0,0,4480928268,fastqsanger,4480261312,fastqsanger,7680.0,1.0,main_w4_handler0,3458154,18670121,False,,12766641,slurm,,132112168.0,corral-repl,,"""e75b6db0238211e884db005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34320598}]","[{'src': 'hda', 'id': 34320599}]","""14""","""13""",32.0,,,1520590595.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-03-09 10:26:09.952821,84316,571.0
2018-02-08 12:22:27.710542,slurm_normal,1518093140.0,0,3795252535,fastqsanger,3795521371,fastqsanger,7680.0,1.0,main_w4_handler0,3422008,18313265,False,,12396611,slurm,,132112168.0,corral-repl,,"""b6a712ba0cca11e8b731005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33750510}]","[{'src': 'hda', 'id': 33750512}]","""5""","""12""",32.0,,,1518092559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-02-08 12:32:22.152415,84316,581.0
2018-02-09 08:47:13.062174,slurm_normal,1518166527.0,0,3795252535,fastqsanger,3795521371,fastqsanger,7680.0,1.0,main_w3_handler1,3423289,18326081,False,,12410373,slurm,,132112168.0,corral-repl,,"""d0a13c260d7511e880c0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33769564}]","[{'src': 'hda', 'id': 33769566}]","""5""","""12""",32.0,,,1518166043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-02-09 08:55:28.495058,84316,484.0
2018-02-12 07:58:54.034824,slurm_normal,1518422379.0,0,33946953,fastqsanger,32848927,fastqsanger,7680.0,1.0,main_w4_handler1,3373063,18347138,False,,12431627,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33800679}]","[{'src': 'hda', 'id': 33800680}]","""5""","""12""",32.0,,43847972.0,1518422355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-02-12 07:59:41.186416,119027,24.0
2018-02-14 17:12:15.855423,slurm_normal,1518628889.0,0,2783572179,fastqsanger,2807478639,fastqsanger,7680.0,1.0,main_w3_handler1,3429161,18384798,False,,12469855,slurm,,132112168.0,corral-repl,,"""2d2c079011aa11e89ba2005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33856312}]","[{'src': 'hda', 'id': 33856313}]","""14""","""12""",32.0,,,1518628357.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-02-14 17:21:35.182644,84316,532.0
2018-02-14 17:22:55.221184,slurm_normal,1518629353.0,0,2379523856,fastqsanger,2384467048,fastqsanger,7680.0,1.0,main_w4_handler0,3429238,18384943,False,,12470002,slurm,,132112168.0,corral-repl,,"""af541ef011ab11e8a610005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33857434}]","[{'src': 'hda', 'id': 33857435}]","""14""","""13""",32.0,,,1518628993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-02-14 17:29:17.903945,84316,360.0
2018-02-14 20:08:13.595979,slurm_normal,1518639273.0,0,2754282458,fastqsanger,2758380294,fastqsanger,7680.0,1.0,main_w4_handler1,3429235,18386886,False,,12471890,slurm,,132112168.0,corral-repl,,"""c6e9d4e411c211e8ab53005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33857414}]","[{'src': 'hda', 'id': 33857417}]","""14""","""12""",32.0,,,1518638905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-02-14 20:14:37.839923,84316,368.0
2018-02-15 13:09:44.833386,slurm_normal,1518700940.0,0,5482740389,fastqsanger,5493453051,fastqsanger,7680.0,1.0,main_w4_handler1,3430306,18396045,False,,12481557,slurm,,132112168.0,corral-repl,,"""7bf97310125111e8ab53005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33875168}]","[{'src': 'hda', 'id': 33875171}]","""14""","""13""",32.0,,,1518700195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-02-15 13:22:24.265329,84316,745.0
2018-02-15 13:26:29.480996,slurm_normal,1518701966.0,0,5660577941,fastqsanger,5671425555,fastqsanger,7680.0,1.0,main_w4_handler0,3430318,18396179,False,,12481731,slurm,,132112168.0,corral-repl,,"""d35ad8ea125311e89239005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33875323}]","[{'src': 'hda', 'id': 33875324}]","""5""","""13""",32.0,,,1518701201.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-02-15 13:39:32.006884,84316,765.0
2018-02-15 14:41:28.368368,slurm_normal,1518706464.0,0,5549047094,fastqsanger,5556256378,fastqsanger,7680.0,1.0,main_w4_handler0,3430327,18397422,False,,12482754,slurm,,132112168.0,corral-repl,,"""4ab12e94125e11e89d3a005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33875375}]","[{'src': 'hda', 'id': 33875377}]","""14""","""13""",32.0,,,1518705702.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-02-15 14:54:30.569621,84316,762.0
2018-02-15 14:54:28.333891,slurm_normal,1518706873.0,0,2217957495,fastqsanger,2226684247,fastqsanger,7680.0,1.0,main_w3_handler0,3430427,18397539,False,,12482970,slurm,,132112168.0,corral-repl,,"""1d08c3e2126011e88743005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33877350}]","[{'src': 'hda', 'id': 33877351}]","""5""","""12""",32.0,,,1518706482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-02-15 15:01:21.166323,84316,391.0
2018-02-16 23:30:12.050824,slurm_normal,1518823842.0,0,27089338,fastqsanger,27088490,fastqsanger,7680.0,1.0,main_w4_handler1,3432343,18417207,False,,12503438,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33908378}]","[{'src': 'hda', 'id': 33908379}]","""5""","""12""",32.0,,43966351.0,1518823824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-02-16 23:30:43.982691,122143,18.0
2018-02-21 03:58:25.376810,slurm_normal,1519189737.0,0,24410398722,fastqsanger,24410398722,fastqsanger,7680.0,1.0,main_w4_handler1,3436738,18455840,False,,12550765,slurm,,132112168.0,corral-repl,,"""755045f216bb11e88512005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33972525}]","[{'src': 'hda', 'id': 33972526}]","""5""","""12""",32.0,,,1519185515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-02-21 05:08:58.972257,73233,4222.0
2018-02-22 19:31:13.861318,slurm_normal,1519327938.0,0,199189453,fastqsanger,199189453,fastqsanger,7680.0,1.0,main_w3_handler0,3433365,18488222,False,,12583431,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33924588}]","[{'src': 'hda', 'id': 33924588}]","""5""","""12""",32.0,,43986785.0,1519327883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-02-22 19:32:20.654862,122179,55.0
2018-02-23 12:55:07.508517,slurm_normal,1519391051.0,0,3916649733,fastqsanger,3915321384,fastqsanger,7680.0,1.0,main_w4_handler0,3440070,18495915,False,,12591507,slurm,,132112168.0,corral-repl,,"""c435c17c189811e8aead005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34031713}]","[{'src': 'hda', 'id': 34031715}]","""5""","""12""",32.0,,,1519390519.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-02-23 13:04:14.865757,84316,532.0
2018-02-23 13:27:05.864997,slurm_normal,1519393023.0,0,3916649733,fastqsanger,3915321384,fastqsanger,7680.0,1.0,main_w4_handler1,3440116,18496317,False,,12591852,slurm,,132112168.0,corral-repl,,"""3bdc3694189d11e893bd005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34032283}]","[{'src': 'hda', 'id': 34032286}]","""5""","""13""",32.0,,,1519392436.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-02-23 13:37:10.017929,84316,587.0
2018-02-23 13:50:12.456599,slurm_normal,1519394429.0,0,4480928268,fastqsanger,4480261312,fastqsanger,7680.0,1.0,main_w4_handler0,3440126,18496883,False,,12592187,slurm,,132112168.0,corral-repl,,"""74418e6e18a011e89e2a005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34032384}]","[{'src': 'hda', 'id': 34032386}]","""14""","""13""",32.0,,,1519393829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-02-23 14:00:32.572677,84316,600.0
2018-02-28 13:22:09.085841,slurm_normal,1519824716.0,0,3961655329,fastqsanger,3969164469,fastqsanger,7680.0,1.0,main_w3_handler1,3443120,18547562,False,,12644257,slurm,,132112168.0,corral-repl,,"""5ec48e401c8a11e88a55005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34115025}]","[{'src': 'hda', 'id': 34115026}]","""5""","""12""",32.0,,,1519824137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-02-28 13:31:58.309158,84316,579.0
2018-03-01 10:30:30.488764,slurm_normal,1519900542.0,0,2217957495,fastqsanger,2226684247,fastqsanger,7680.0,1.0,main_w3_handler0,3447593,18561747,False,,12658639,slurm,,132112168.0,corral-repl,,"""88e1af581d3b11e883b2005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34139028}]","[{'src': 'hda', 'id': 34139031}]","""5""","""12""",32.0,,,1519900241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.12,2.0.12,,2018-03-01 10:35:47.659134,84316,301.0
