create_time,destination_id,dist,dist_filetype,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,name,name_filetype,object_store_id,param_filename,parameters.chromInfo,parameters.cutoff,parameters.dbkey,parameters.hard,parameters.matrix.__current_case__,parameters.matrix.dist.values,parameters.matrix.format,parameters.matrix.name.values,parameters.method,parameters.precision,parameters.showabund,parameters.sorted,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-12-19 15:10:26.976884,slurm_normal,376,mothur.pair.dist,1513696238.0,0,1.0,main_w3_handler1,3370622,17850214,False,,11923255,slurm,,132112168.0,158,mothur.names,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""0.01""","""?""","""true""",0,"[{'src': 'hda', 'id': 33005597}]",column,"[{'src': 'hda', 'id': 33005514}]","""nearest""","""100""","""true""","""false""",32.0,,42757760,1513696234.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_hcluster/mothur_hcluster/1.36.1.0,1.36.1.0,,2017-12-19 15:10:40.897510,,4.0
