chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input2,parameters.input2.values,parameters.length,parameters.sequencing_method_choice.__current_case__,parameters.sequencing_method_choice.input3,parameters.sequencing_method_choice.sequencer,parameters.trim,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-10-30 08:22:29.581370,slurm_normal,1446196320.0,0,,1.0,main_w2_handler0,2489114,10770025,False,,331198583,fasta,884523567,qual454,5028669.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21806864,,21806889,,"""100""",0,yes,454,"""20""",32.0,,25974047.0,1446193365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-10-30 09:12:05.720191,72302.0,2955.0
,,2015-10-19 13:22:22.573165,slurm_normal,1445260971.0,0,,1.0,main_w1_handler1,2476888,10639672,False,,1127287,fasta,2424062,qual454,4903920.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21614699,,21614694,,"""50""",0,yes,454,"""20""",32.0,,25771596.0,1445260956.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-10-19 13:22:58.641657,,15.0
,,2015-11-04 05:47:14.841854,slurm_normal,1446617047.0,0,,1.0,main_w1_handler2,1055480,10813247,False,,199961210,fasta,518129059,qual454,5068797.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21854057,,21854171,,"""100""",0,yes,454,"""5""",32.0,,26065033.0,1446616046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-04 06:04:10.457281,24457.0,1001.0
,,2015-12-14 04:33:58.764563,slurm_normal,1450067822.0,0,,1.0,main_w1_handler2,2535418,11169664,False,,22602930,fasta,52315223,qual454,5439049.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22434033,,22434034,,"""50""",0,yes,454,"""20""",32.0,,26688908.0,1450067670.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-12-14 04:37:03.817752,11185.0,152.0
,,2015-11-05 17:15:36.154651,slurm_normal,1446747818.0,0,,1.0,main_w1_handler1,2496994,10828981,False,,199961210,fasta,518129059,qual454,5084221.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21891710,,21892104,,"""100""",0,yes,454,"""5""",32.0,,26121890.0,1446743749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-05 18:23:47.102558,24457.0,4069.0
,,2015-11-06 16:31:43.771043,slurm_normal,1446829844.0,0,,1.0,main_w2_handler1,2496994,10836185,False,,199961210,fasta,518129059,qual454,5091217.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21891710,,21892104,,"""100""",0,yes,454,"""5""",32.0,,26121890.0,1446827543.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-06 17:10:46.915976,24457.0,2301.0
,,2015-11-09 09:04:55.283832,slurm_normal,1447059922.0,0,,1.0,main_w2_handler0,2499918,10850852,False,,1127287,fasta,2424062,qual454,5105322.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21923184,,21923185,,"""50""",0,yes,454,"""20""",32.0,,26173999.0,1447059909.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-09 09:05:26.882840,73000.0,13.0
,,2015-11-12 13:13:05.381089,slurm_normal,1447334009.0,0,,1.0,main_w1_handler0,2504408,10885147,False,,1127287,fasta,2424062,qual454,5138596.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21976241,,21976240,,"""50""",0,yes,454,"""20""",32.0,,26240461.0,1447333997.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-12 13:13:30.286239,73317.0,12.0
,,2015-11-09 15:38:31.911258,slurm_normal,1447083546.0,0,,1.0,main_w1_handler2,2500348,10855790,False,,1127287,fasta,2424062,qual454,5109269.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21929114,,21929115,,"""50""",0,yes,454,"""20""",32.0,,26180297.0,1447083523.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-09 15:39:08.613439,,23.0
,,2015-11-10 12:58:29.343877,slurm_normal,1447160334.0,0,,1.0,main_w2_handler1,2501470,10865072,False,,1127287,fasta,2424062,qual454,5118788.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21944314,,21944312,,"""50""",0,yes,454,"""20""",32.0,,26199949.0,1447160322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-10 12:58:58.215807,73093.0,12.0
,,2015-11-11 23:09:23.255715,slurm_normal,1447283586.0,0,,1.0,main_w2_handler1,2503519,10880181,False,,21377762,fasta,52255052,qual454,5133829.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21968239,,21968240,,"""50""",0,yes,454,"""20""",32.0,,26222255.0,1447283403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-11 23:13:16.470786,73188.0,183.0
,,2015-11-11 23:09:25.839636,slurm_normal,1447283559.0,0,,1.0,main_w1_handler1,2503501,10880187,False,,21377762,fasta,52255052,qual454,5133832.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21968264,,21968265,,"""50""",0,yes,454,"""20""",32.0,,26222913.0,1447283405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-11 23:12:43.018192,73192.0,154.0
,,2015-11-11 23:09:22.792092,slurm_normal,1447283563.0,0,,1.0,main_w2_handler0,2503511,10880178,False,,21377762,fasta,52255052,qual454,5133818.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21968248,,21968249,,"""50""",0,yes,454,"""20""",32.0,,26225630.0,1447283388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-11 23:12:52.942771,73191.0,175.0
,,2015-11-11 23:09:23.022402,slurm_normal,1447283571.0,0,,1.0,main_w2_handler0,2503515,10880180,False,,21377762,fasta,52255052,qual454,5133820.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21968182,,21968190,,"""50""",0,yes,454,"""20""",32.0,,26222408.0,1447283390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-11 23:12:59.846611,73186.0,181.0
,,2015-11-11 23:09:41.935872,slurm_normal,1447283602.0,0,,1.0,main_w2_handler1,2503498,10880196,False,,21377762,fasta,52255052,qual454,5133841.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21968231,,21968232,,"""50""",0,yes,454,"""20""",32.0,,26222415.0,1447283422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-11 23:13:35.532215,73197.0,180.0
,,2015-11-11 23:09:44.825121,slurm_normal,1447283583.0,0,,1.0,main_w1_handler0,2503499,10880197,False,,21377762,fasta,52255052,qual454,5133830.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21967369,,21967370,,"""50""",0,yes,454,"""20""",32.0,,26222125.0,1447283402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-11 23:13:06.771174,73179.0,181.0
,,2015-11-11 23:09:28.251023,slurm_normal,1447283567.0,0,,1.0,main_w1_handler2,2503495,10880191,False,,21377762,fasta,52255052,qual454,5133822.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21968272,,21968273,,"""50""",0,yes,454,"""20""",32.0,,26222410.0,1447283390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-11 23:12:50.937874,73195.0,177.0
,,2015-11-11 23:09:39.195009,slurm_normal,1447283559.0,0,,1.0,main_w2_handler0,2503535,10880195,False,,21377762,fasta,52255052,qual454,5133828.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21968331,,21968332,,"""50""",0,yes,454,"""20""",32.0,,26222423.0,1447283398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-11 23:12:47.471695,73199.0,161.0
,,2015-11-11 23:09:28.314025,slurm_normal,1447283564.0,0,,1.0,main_w1_handler1,2503150,10880192,False,,21377762,fasta,52255052,qual454,5133838.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21968154,,21968156,,"""50""",0,yes,454,"""20""",32.0,,26222484.0,1447283412.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-11 23:12:47.755824,73201.0,152.0
,,2015-11-11 23:10:24.699146,slurm_normal,1447283618.0,0,,1.0,main_w1_handler0,2503150,10880205,False,,21377762,fasta,52255052,qual454,5133845.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21968154,,21968156,,"""50""",0,yes,454,"""20""",32.0,,26222484.0,1447283450.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-11 23:13:41.677535,73201.0,168.0
,,2015-11-11 23:11:41.152057,slurm_normal,1447283665.0,0,,1.0,main_w1_handler0,2502972,10880211,False,,23829814,fasta,55863435,qual454,5133850.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21968453,,21968454,,"""100""",0,yes,454,"""20""",32.0,,26222399.0,1447283520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-11 23:14:29.287332,73194.0,145.0
,,2015-11-11 23:09:24.816662,slurm_normal,1447283567.0,0,,1.0,main_w1_handler1,2503500,10880185,False,,21377762,fasta,52255052,qual454,5133831.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21968174,,21968180,,"""50""",0,yes,454,"""20""",32.0,,26220806.0,1447283406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-11 23:12:52.990035,31348.0,161.0
,,2015-11-11 23:09:28.415609,slurm_normal,1447283590.0,0,,1.0,main_w1_handler1,2503497,10880193,False,,21377762,fasta,52255052,qual454,5133839.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21968144,,21968146,,"""50""",0,yes,454,"""20""",32.0,,26222170.0,1447283415.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-11 23:13:12.973175,73182.0,175.0
,,2015-11-11 23:09:22.980170,slurm_normal,1447283575.0,0,,1.0,main_w2_handler1,2503496,10880179,False,,21377762,fasta,52255052,qual454,5133827.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21968160,,21968172,,"""50""",0,yes,454,"""20""",32.0,,26222406.0,1447283397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-11 23:13:04.417138,73196.0,178.0
,,2015-11-11 23:09:27.902388,slurm_normal,1447283586.0,0,,1.0,main_w2_handler1,2503502,10880189,False,,21377762,fasta,52255052,qual454,5133833.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21968152,,21968158,,"""50""",0,yes,454,"""20""",32.0,,26222395.0,1447283409.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-11 23:13:19.030846,73193.0,177.0
,,2015-11-11 23:09:28.215901,slurm_normal,1447283592.0,0,,1.0,main_w2_handler1,2503507,10880190,False,,21377762,fasta,52255052,qual454,5133836.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21968164,,21968170,,"""50""",0,yes,454,"""20""",32.0,,26222329.0,1447283412.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-11 23:13:27.214967,73190.0,180.0
,,2015-12-16 21:11:28.886570,slurm_normal,1450300556.0,0,,1.0,main_w2_handler1,2540955,11201928,False,,25152572,fasta,60258557,qual454,5472351.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22489571,,22489572,,"""50""",0,yes,454,"""20""",32.0,,26830060.0,1450300318.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-12-16 21:16:14.048978,75441.0,238.0
,,2015-11-11 23:18:57.624358,slurm_normal,1447284118.0,0,,1.0,main_w1_handler1,2503555,10880264,False,,21377762,fasta,52255052,qual454,5133902.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21968579,,21968580,,"""50""",0,yes,454,"""20""",32.0,,26228915.0,1447283959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-11 23:22:04.321092,73185.0,159.0
,,2015-11-12 08:08:19.464661,slurm_normal,1447315825.0,0,,1.0,main_w1_handler1,2503937,10882665,False,,25152572,fasta,60258557,qual454,5136227.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21972338,,21972387,,"""200""",0,yes,454,"""20""",32.0,,26235281.0,1447315715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-12 08:10:27.448351,73240.0,110.0
,,2015-11-12 08:08:20.221418,slurm_normal,1447315843.0,0,,1.0,main_w1_handler1,2504001,10882666,False,,33142251,fasta,80452108,qual454,5136228.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21972353,,21972354,,"""200""",0,yes,454,"""20""",32.0,,26235315.0,1447315718.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-12 08:10:47.074928,73243.0,125.0
,,2015-11-12 08:23:51.541996,slurm_normal,1447316742.0,0,,1.0,main_w2_handler0,2503933,10882784,False,,21377762,fasta,52255052,qual454,5136347.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21972542,,21972544,,"""200""",0,yes,454,"""20""",32.0,,26235337.0,1447316653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-12 08:25:45.572980,73236.0,89.0
,,2015-11-12 08:05:55.395931,slurm_normal,1447315669.0,0,,1.0,main_w2_handler1,2504005,10882656,False,,21377762,fasta,52255052,qual454,5136215.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21972363,,21972364,,"""200""",0,yes,454,"""20""",32.0,,26235749.0,1447315581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-12 08:07:54.054765,73254.0,88.0
,,2015-11-12 08:06:04.524977,slurm_normal,1447315673.0,0,,1.0,main_w1_handler1,2504006,10882658,False,,21377762,fasta,52255052,qual454,5136218.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21972365,,21972366,,"""200""",0,yes,454,"""20""",32.0,,26235735.0,1447315587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-12 08:07:56.512853,73253.0,86.0
,,2015-11-12 08:11:30.646572,slurm_normal,1447316009.0,0,,1.0,main_w2_handler1,2504004,10882699,False,,21377762,fasta,52255052,qual454,5136258.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21972382,,21972383,,"""200""",0,yes,454,"""20""",32.0,,26235289.0,1447315920.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-12 08:13:36.074478,73241.0,89.0
,,2015-11-12 08:16:22.620967,slurm_normal,1447316414.0,0,,1.0,main_w2_handler1,2504019,10882740,False,,21377762,fasta,52255052,qual454,5136323.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21972462,,21972463,,"""200""",0,yes,454,"""20""",32.0,,26235882.0,1447316320.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-12 08:20:19.033926,73257.0,94.0
,,2015-11-12 08:06:17.058314,slurm_normal,1447315700.0,0,,1.0,main_w1_handler2,2503935,10882660,False,,25152572,fasta,60258557,qual454,5136220.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21972352,,21972386,,"""200""",0,yes,454,"""20""",32.0,,26235276.0,1447315596.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-12 08:08:21.977238,73238.0,104.0
,,2015-11-12 08:00:00.893680,slurm_normal,1447315308.0,0,,1.0,main_w1_handler1,2503985,10882628,False,,21377762,fasta,52255052,qual454,5136174.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21972295,,21972296,,"""200""",0,yes,454,"""20""",32.0,,26235291.0,1447315216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-12 08:01:50.145638,73242.0,92.0
,,2015-11-12 08:09:57.165936,slurm_normal,1447315897.0,0,,1.0,main_w1_handler0,2503934,10882688,False,,23829814,fasta,55863435,qual454,5136239.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21972392,,21972393,,"""200""",0,yes,454,"""20""",32.0,,26235274.0,1447315817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-12 08:11:40.280931,73237.0,80.0
,,2015-11-12 08:14:38.403896,slurm_normal,1447316196.0,0,,1.0,main_w1_handler2,2504007,10882722,False,,23829814,fasta,55863435,qual454,5136283.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21972375,,21972376,,"""200""",0,yes,454,"""20""",32.0,,26235402.0,1447316099.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads/1.0.0,1.0.0,,2015-11-12 08:16:39.219515,73246.0,97.0
