chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__current_case__,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-07-14 22:36:24.006955,slurm_normal,1468535884.0,0,,1.0,main_w1_handler0,2731389,13415108,False,,2938788,interval,7627127.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e85b1b04bf033a10'}]",32.0,,30717330,1468535823.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-07-14 22:38:06.593036,85659.0,61.0
,,2016-04-13 20:46:12.391205,slurm_normal,1460580678.0,0,,1.0,main_w1_handler1,2668960,12446074,False,,13050699,interval,6643602.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d2cb06622d1fa6b'}]",32.0,,29588178,1460580668.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-04-13 20:51:20.711026,39519.0,10.0
,,2016-04-15 20:26:17.621970,slurm_normal,1460752044.0,0,,1.0,main_w1_handler1,2671528,12479827,False,,221135,interval,6665531.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b552a25d3320492024'}]",32.0,,29629082,1460752024.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-04-15 20:27:28.522907,,20.0
,,2016-04-14 06:36:21.407416,slurm_normal,1460615850.0,0,,1.0,main_w1_handler2,2666333,12449062,False,,156516,interval,6646818.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dc4c957fad88c683'}]",32.0,,29491800,1460615836.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-04-14 06:37:33.644517,3720.0,14.0
,,2016-05-28 17:41:44.830136,slurm_normal,1464457368.0,0,,1.0,main_w1_handler0,2326875,13013304,False,,526156,interval,7198289.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54cfa5fe60cac739a'}]",32.0,,30028593,1464457348.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-05-28 17:42:50.740039,21918.0,20.0
,,2016-05-28 17:44:53.282288,slurm_normal,1464457542.0,0,,1.0,main_w1_handler1,2326875,13013316,False,,6775207,interval,7198298.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b0b65e800a2cc822'}]",32.0,,30028593,1464457523.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-05-28 17:45:44.702107,21918.0,19.0
,,2016-05-28 17:44:53.463115,slurm_normal,1464457566.0,0,,1.0,main_w1_handler1,2326875,13013318,False,,3313806,interval,7198306.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c4ac9e3fa3624f13'}]",32.0,,30028593,1464457545.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-05-28 17:46:08.453037,21918.0,21.0
,,2016-04-15 21:15:50.769017,slurm_normal,1460755145.0,0,,1.0,main_w1_handler1,2669097,12480156,False,,681084,interval,6666117.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55edd143c1a6f9cc7'}]",32.0,,29591737,1460755022.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-04-15 21:19:07.860298,,123.0
,,2016-05-29 14:07:16.530118,slurm_normal,1464530936.0,0,,1.0,main_w2_handler1,2720173,13017334,False,,3255984,bedstrict,7201295.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52a46f2e45bc83534'}]",32.0,,30418438,1464530865.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-05-29 14:08:59.505535,83277.0,71.0
,,2016-04-17 22:28:27.646580,slurm_normal,1460932162.0,0,,1.0,main_w1_handler0,2633466,12495895,False,,331379,interval,6687523.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d7d8a9bdc8478ca'}]",32.0,,28989356,1460932145.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-04-17 22:29:26.507236,,17.0
,,2016-04-16 03:36:07.864543,slurm_normal,1460777909.0,0,,1.0,main_w2_handler1,2671528,12482179,False,,13221,interval,6669008.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ba33f2a3feada09b'}]",32.0,,29629082,1460777845.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-04-16 03:38:31.386971,,64.0
,,2016-04-19 17:30:12.854831,slurm_normal,1461087363.0,0,,1.0,main_w2_handler1,2265172,12526457,False,,107022,interval,6712691.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c5f7e2028d7ea5dc'}]",32.0,,28908772,1461087230.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-04-19 17:36:12.455331,61557.0,133.0
,,2016-05-30 15:37:04.249445,slurm_normal,1464703607.0,0,,1.0,main_w2_handler0,2326875,13024552,False,,1710343,interval,7208851.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59a80638def46ed36'}]",32.0,,30474777,1464703470.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-05-31 14:37:07.952854,21918.0,137.0
,,2016-09-22 18:55:05.785023,slurm_normal,1474570719.0,0,,1.0,main_w3_handler0,2738336,13919709,False,,218671,interval,8141830.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b516b26fd9b17f062b'}]",32.0,,31606687,1474570568.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-09-22 18:58:42.879991,85504.0,151.0
,,2016-10-19 21:47:53.125633,slurm_normal,1476913692.0,0,,1.0,main_w4_handler1,2861276,14123243,False,,52510,interval,8337801.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c510a502152bbf0e'}]",32.0,,33778699,1476913679.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-10-19 21:48:17.151989,92429.0,13.0
,,2017-02-07 06:18:14.728182,slurm_normal,1487920714.0,0,,1.0,main_w3_handler1,2984774,14967952,False,,334421,interval,9280979.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,"[{'src': 'hda', 'id': 28239547}]",32.0,,35855584,1487920694.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2017-02-24 07:18:36.506706,99551.0,20.0
,,2017-02-07 06:18:14.377723,slurm_normal,1487920694.0,0,,1.0,main_w3_handler1,2984774,14967948,False,,320930,interval,9280975.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,"[{'src': 'hda', 'id': 28239560}]",32.0,,35855584,1487920681.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2017-02-24 07:18:18.509452,99551.0,13.0
,,2016-09-25 14:35:19.293026,slurm_normal,1474814235.0,0,,1.0,main_w4_handler0,2826000,13936363,False,,576748,interval,8158875.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59d0575941a43cc7c'}]",32.0,,33186288,1474814215.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-09-25 14:37:17.570323,63407.0,20.0
,,2016-07-21 21:32:03.254540,slurm_normal,1469136825.0,0,,1.0,main_w1_handler0,2772345,13465448,False,,255792,interval,7680037.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d3268fb85fbdbd04'}]",32.0,,31627928,1469136763.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-07-21 21:33:52.828370,87324.0,62.0
,,2016-07-22 21:39:24.449422,slurm_normal,1469223594.0,0,,1.0,main_w1_handler1,2770060,13473019,False,,1243,interval,7688247.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56325a2d4c54a7a07'}]",32.0,,31589505,1469223578.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-07-22 21:39:56.436728,76784.0,16.0
,,2016-10-20 10:18:25.790775,slurm_normal,1476958781.0,0,,1.0,main_w3_handler1,2850897,14128458,False,,22922,interval,8342761.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e2ca4f47b29d3e1c'}]",32.0,,33607135,1476958708.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-10-20 10:19:42.779346,92028.0,73.0
,,2016-09-26 22:18:47.975136,slurm_normal,1474928466.0,0,,1.0,main_w4_handler1,2833926,13949392,False,,5345317,interval,8170507.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c7e662e439388703'}]",32.0,,31606687,1474928341.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-09-26 22:21:07.419159,85504.0,125.0
,,2016-09-27 19:46:26.266682,slurm_normal,1475005750.0,0,,1.0,main_w3_handler0,2811244,13960417,False,,293682,interval,8179548.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56729295db76c74dd'}]",32.0,,32866886,1475005721.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-09-27 19:49:11.782269,60415.0,29.0
,,2016-09-27 21:53:46.729243,slurm_normal,1475013616.0,0,,1.0,main_w4_handler1,2811244,13961071,False,,293682,interval,8180259.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b583861f2a95bd21ba'}]",32.0,,32866886,1475013243.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-09-27 22:00:18.766306,60415.0,373.0
,,2016-08-12 07:22:09.303613,slurm_normal,1470986582.0,0,,1.0,main_w2_handler1,2289595,13649721,False,,1194852,interval,7864941.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b4bc4f8e6eac8e5c'}]",32.0,,32097793,1470986544.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-08-12 07:23:05.372113,21918.0,38.0
,,2016-08-16 01:22:27.793439,slurm_normal,1471310580.0,0,,1.0,main_w2_handler1,1866738,13663020,False,,3313806,interval,7879022.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53e792a4b5c226cba'}]",32.0,,32087588,1471310560.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-08-16 01:23:02.948215,21918.0,20.0
,,2016-08-19 23:58:50.428415,slurm_normal,1471651162.0,0,,1.0,main_w4_handler1,2796975,13689497,False,,710,interval,7904520.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c24c28edefcd5c01'}]",32.0,,32383569,1471651156.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-08-19 23:59:23.382624,73645.0,6.0
,,2016-08-25 09:48:20.116780,slurm_normal,1472118572.0,0,,1.0,main_w4_handler0,2801745,13716515,False,,214595376,interval,7933503.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c61bb2569066d736'}]",32.0,,32528351,1472118514.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-08-25 09:49:34.372382,31848.0,58.0
,,2016-08-31 11:41:11.640831,slurm_normal,1472643721.0,0,,1.0,main_w4_handler0,2741953,13754436,False,,162586,interval,7975243.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56d7ca69429897e9d'}]",32.0,,32682414,1472643706.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-08-31 11:42:03.321709,86077.0,15.0
,,2016-09-01 10:41:23.585469,slurm_normal,1472726706.0,0,,1.0,main_w3_handler1,2805268,13761438,False,,1065347338,bedstrict,7982857.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d3dc4413e218321'}]",32.0,,32687306,1472726501.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-09-01 10:45:07.972470,89291.0,205.0
,,2016-09-02 19:49:44.434895,slurm_normal,1472845812.0,0,,1.0,main_w3_handler1,2809219,13772143,False,,118393,interval,7993377.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57b84797f82a7ef80'}]",32.0,,32744018,1472845794.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-09-02 19:50:13.013488,58402.0,18.0
,,2016-09-04 10:25:05.044553,slurm_normal,1472984741.0,0,,1.0,main_w4_handler1,2804823,13778127,False,,10902,interval,7999728.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a7a1a91f1a9c15ba'}]",32.0,,32753921,1472984724.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-09-04 10:25:44.519074,89184.0,17.0
,,2016-09-07 09:31:12.664226,slurm_normal,1473240790.0,0,,1.0,main_w3_handler0,2808912,13795642,False,,41524,interval,8016073.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b587360f8c04cf27c6'}]",32.0,,32810391,1473240686.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-09-07 09:33:11.728816,89381.0,104.0
,,2016-10-25 03:34:34.546686,slurm_normal,1477366516.0,0,,1.0,main_w3_handler0,2856422,14164262,False,,2505434,interval,8376728.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b535b7e64b569cc861'}]",32.0,,32088976,1477366477.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-10-25 03:35:18.915984,67966.0,39.0
,,2016-10-04 02:23:19.662992,slurm_normal,1475547937.0,0,,1.0,main_w4_handler1,2841842,14001790,False,,36580,interval,8220750.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53aefff99807e0866'}]",32.0,,32951335,1475547925.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-10-04 02:25:38.794426,47405.0,12.0
,,2016-10-27 01:39:22.458210,slurm_normal,1477532374.0,0,,1.0,main_w3_handler0,2870622,14185466,False,,49234,interval,8398189.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d40fb007b31c6313'}]",32.0,,33930890,1477532368.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-10-27 01:39:39.633914,93146.0,6.0
,,2016-10-03 21:38:36.707182,slurm_normal,1475530826.0,0,,1.0,main_w3_handler1,2841725,14000226,False,,498607,interval,8219129.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56ed851a8f1314012'}]",32.0,,31959912,1475530797.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-10-03 21:40:29.556992,46626.0,29.0
,,2016-10-04 02:23:19.937130,slurm_normal,1475547937.0,0,,1.0,main_w3_handler1,2841842,14001791,False,,29232,interval,8220749.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a4e744cab345eb02'}]",32.0,,32951335,1475547917.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-10-04 02:25:38.210827,47405.0,20.0
,,2016-10-04 02:27:46.620762,slurm_normal,1475548149.0,0,,1.0,main_w3_handler1,2841842,14001810,False,,29232,interval,8220768.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55337cf7a1e4acbe4'}]",32.0,,32951335,1475548137.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-10-04 02:29:11.052931,47405.0,12.0
,,2016-10-04 16:59:48.957860,slurm_normal,1475600607.0,0,,1.0,main_w3_handler0,2841842,14005970,False,,29232,interval,8224585.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5baf82a6083f6172e'}]",32.0,,33456055,1475600469.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-10-04 17:03:31.674978,47405.0,138.0
,,2016-10-04 16:59:48.916596,slurm_normal,1475600663.0,0,,1.0,main_w3_handler0,2841842,14005969,False,,36580,bed,8224584.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dc41ed217fcc127b'}]",32.0,,33456055,1475600470.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-10-04 17:04:28.507312,47405.0,193.0
,,2016-10-05 00:10:23.792205,slurm_normal,1475626353.0,0,,1.0,main_w3_handler1,2842947,14008811,False,,91172,interval,8227344.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b529dd2b1d99b8df5b'}]",32.0,,32799606,1475626347.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-10-05 00:12:39.045092,88613.0,6.0
,,2016-10-31 13:38:34.865293,slurm_normal,1477921300.0,0,,1.0,main_w4_handler1,2793480,14216276,False,,419611,interval,8426632.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b500eb4e807146b203'}]",32.0,,34000517,1477921118.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-10-31 13:41:44.616716,16.0,182.0
,,2016-10-31 13:38:34.888340,slurm_normal,1477921311.0,0,,1.0,main_w3_handler1,2793480,14216277,False,,155173,interval,8426645.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55cc4fe8bc5d9bf34'}]",32.0,,34000517,1477921131.0,ok,1023996.0,CONVERTER_interval_to_bigwig_0,1.0.0,,2016-10-31 13:41:53.772056,16.0,180.0
