chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.effective_genome_size_options.__current_case__,parameters.effective_genome_size_options.effective_genome_size_options_selector,parameters.effective_genome_size_options.gsize,parameters.infile,parameters.infile.values,parameters.keep_dup_options.__current_case__,parameters.keep_dup_options.keep_dup_options_selector,parameters.pvalue,parameters.tsize,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-06-16 12:11:45.425187,slurm_normal,1466079331.0,0,1.0,main_w1_handler0,2739622,13182817,False,1179311292,bam,,7367277.roundup,slurm,,132112168.0,corral-repl,,"""7e3c8e3033bb11e69423005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aacb37c8b14bd2d2'}]",1,1,"""1e-5""","""50.0""",32.0,,30852334.0,1466079120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2016-06-16 12:15:33.436231,37946,211.0
,,2016-06-16 12:15:11.240682,slurm_normal,1466079492.0,0,1.0,main_w2_handler1,2739622,13182847,False,840482723,bam,,7367301.roundup,slurm,,132112168.0,corral-repl,,"""f8aadc3a33bb11e68227005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b596ed66542d16072b'}]",1,1,"""1e-5""","""50.0""",32.0,,30852334.0,1466079337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2016-06-16 12:18:15.574294,37946,155.0
,,2016-06-16 12:14:19.111401,slurm_normal,1466079429.0,0,1.0,main_w1_handler1,2739622,13182832,False,840482723,bam,,7367285.roundup,slurm,,132112168.0,corral-repl,,"""d98862d233bb11e6b278005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b596ed66542d16072b'}]",1,1,"""1e-5""","""50.0""",32.0,,30852334.0,1466079271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2016-06-16 12:17:10.981280,37946,158.0
,,2016-06-16 12:14:18.636792,slurm_normal,1466079464.0,0,1.0,main_w2_handler0,2739622,13182831,False,922282673,bam,,7367286.roundup,slurm,,132112168.0,corral-repl,,"""d98862d233bb11e6b278005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d2cb69da8e2f90e'}]",1,1,"""1e-5""","""50.0""",32.0,,30852334.0,1466079271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2016-06-16 12:17:47.897493,37946,193.0
,,2016-08-25 09:52:43.706010,slurm_normal,1472119536.0,0,1.0,main_w4_handler1,2776332,13716533,False,3689582953,bam,,7933526.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c0b322cc1727677d'}]",1,1,"""1e-5""","""51.0""",32.0,,32435877.0,1472118777.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2016-08-25 10:05:38.819202,20918,759.0
,,2016-08-25 09:53:11.231605,slurm_normal,1472119616.0,0,1.0,main_w4_handler1,2776332,13716534,False,4356757408,bam,,7933530.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c402803d0892a92'}]",1,1,"""1e-5""","""51.0""",32.0,,32435877.0,1472118807.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2016-08-25 10:06:58.952049,20918,809.0
,,2016-08-30 12:11:56.647947,slurm_normal,1472560512.0,0,1.0,main_w4_handler0,2805056,13747761,False,1805881984,bed,,7968268.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,2451960000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59d85b98269a705e5'}]",1,1,"""1e-5""","""125.0""",32.0,,32576390.0,1472560276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2016-08-30 12:35:14.439345,20918,236.0
,,2016-09-01 17:41:34.336488,slurm_normal,1472752200.0,0,1.0,main_w4_handler1,2807827,13764411,False,5434157521,sam,,7985722.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d42727c8a0d8146f'}]",1,1,"""1e-5""","""84.0""",32.0,,32716862.0,1472751739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-01 17:50:10.897129,37946,461.0
,,2016-09-01 18:24:48.559206,slurm_normal,1472754507.0,0,1.0,main_w4_handler0,2807827,13764686,False,3483395132,sam,,7985982.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,2451960000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c2a2e4d81de22563'}]",1,1,"""1e-5""","""84.0""",32.0,,32716862.0,1472754307.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-01 18:28:41.025365,37946,200.0
,,2016-09-01 18:49:06.824560,slurm_normal,1472756176.0,0,1.0,main_w3_handler0,2807827,13764945,False,5185920930,sam,,7986212.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b552ce1e5b609a1fc5'}]",1,1,"""1e-5""","""50.0""",32.0,,32716862.0,1472755766.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-01 18:56:31.596652,37946,410.0
,,2016-09-01 19:15:27.076130,slurm_normal,1472761106.0,0,1.0,main_w3_handler1,2807827,13765142,False,4164899675,sam,,7986935.roundup,slurm,,132112168.0,corral-repl,,"""6f652ea4707811e6b21c005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e2d7005d194f7b68'}]",1,1,"""1e-5""","""50.0""",32.0,,32716862.0,1472760681.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-01 20:18:53.925646,37946,425.0
,,2016-09-01 19:06:41.303338,slurm_normal,1472759442.0,0,1.0,main_w4_handler1,2807827,13765061,False,4674780855,sam,,7986647.roundup,slurm,,132112168.0,corral-repl,,"""3555d174707711e6bfd5005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b588569d524e361f6e'}]",1,1,"""1e-5""","""50.0""",32.0,,32716862.0,1472758825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-01 19:50:47.527002,37946,617.0
,,2016-09-01 19:07:46.194263,slurm_normal,1472759647.0,0,1.0,main_w3_handler0,2807827,13765074,False,5934803303,sam,,7986670.roundup,slurm,,132112168.0,corral-repl,,"""5ba8322c707711e6ad43005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b514913d2cc7184c00'}]",1,1,"""1e-5""","""50.0""",32.0,,32716862.0,1472758983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-01 19:54:20.148503,37946,664.0
,,2016-09-01 19:12:37.154708,slurm_normal,1472760785.0,0,1.0,main_w3_handler1,2807827,13765117,False,6704556169,sam,,7986848.roundup,slurm,,132112168.0,corral-repl,,"""0648606c707811e68775005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50afaad6f3d317041'}]",1,1,"""1e-5""","""50.0""",32.0,,32716862.0,1472760067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-01 20:13:35.281417,37946,718.0
,,2016-09-01 19:09:45.870969,slurm_normal,1472760614.0,0,1.0,main_w3_handler1,2807827,13765092,False,6113959885,sam,,7986845.roundup,slurm,,132112168.0,corral-repl,,"""a25589ea707711e68709005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b584f16d1030222cbd'}]",1,1,"""1e-5""","""50.0""",32.0,,32716862.0,1472760056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-01 20:10:44.095577,37946,558.0
,,2016-09-01 19:10:27.582215,slurm_normal,1472760612.0,0,1.0,main_w3_handler1,2807827,13765102,False,5530849225,sam,,7986846.roundup,slurm,,132112168.0,corral-repl,,"""bcc51d9a707711e6a5c1005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5314703c507f13569'}]",1,1,"""1e-5""","""50.0""",32.0,,32716862.0,1472760057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-01 20:10:42.277582,37946,555.0
,,2016-09-01 19:18:30.258722,slurm_normal,1472761386.0,0,1.0,main_w4_handler1,2807827,13765167,False,7598194866,sam,,7986943.roundup,slurm,,132112168.0,corral-repl,,"""dc8c0aa2707811e6ae25005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b594f17d790883cc64'}]",1,1,"""1e-5""","""50.0""",32.0,,32716862.0,1472760711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-01 20:23:11.020183,37946,675.0
,,2016-09-01 19:21:24.244870,slurm_normal,1472761279.0,0,1.0,main_w3_handler0,2807827,13765189,False,3919892971,sam,,7986953.roundup,slurm,,132112168.0,corral-repl,,"""4140f642707911e6af96005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5101606cfb530044e'}]",1,1,"""1e-5""","""50.0""",32.0,,32716862.0,1472760814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-01 20:21:30.548164,37946,465.0
,,2016-09-01 19:22:58.301037,slurm_normal,1472761578.0,0,1.0,main_w4_handler1,2807827,13765206,False,5097538777,sam,,7986970.roundup,slurm,,132112168.0,corral-repl,,"""7c82def0707911e69252005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5424d2ef69bed3ea0'}]",1,1,"""1e-5""","""50.0""",32.0,,32716862.0,1472761011.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-01 20:26:21.367861,37946,567.0
,,2016-09-01 20:53:59.024502,slurm_normal,1472766256.0,0,1.0,main_w4_handler1,2807827,13765880,False,4696943335,sam,,7987364.roundup,slurm,,132112168.0,corral-repl,,"""2f4ff480708611e6a20d005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55bb56fffd1ea0d07'}]",1,1,"""1e-5""","""84.0""",32.0,,32716862.0,1472766036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-01 21:44:30.116021,37946,220.0
,,2016-09-01 20:52:12.829021,slurm_normal,1472765610.0,0,1.0,main_w3_handler0,2807827,13765869,False,3483395132,sam,,7987338.roundup,slurm,,132112168.0,corral-repl,,"""f3e6cb12708511e6bfd5005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db2e5090b2a296a7'}]",1,1,"""1e-5""","""84.0""",32.0,,32716862.0,1472765453.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-01 21:33:34.262926,37946,157.0
,,2016-09-01 20:50:32.289302,slurm_normal,1472765788.0,0,1.0,main_w4_handler0,2807827,13765859,False,6363395739,sam,,7987343.roundup,slurm,,132112168.0,corral-repl,,"""b89811d8708511e6ad43005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b34789b1bac7f23f'}]",1,1,"""1e-5""","""84.0""",32.0,,32716862.0,1472765481.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-01 21:36:32.690862,37946,307.0
,,2016-09-01 20:49:30.230325,slurm_normal,1472765321.0,0,1.0,main_w4_handler0,2807827,13765852,False,5434157521,sam,,7987301.roundup,slurm,,132112168.0,corral-repl,,"""922b7666708511e69275005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57907d3bd6bf607e2'}]",1,1,"""1e-5""","""84.0""",32.0,,32716862.0,1472765069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-01 21:28:49.015539,37946,252.0
,,2016-09-06 22:14:45.046077,slurm_normal,1473200293.0,0,1.0,main_w4_handler1,2811240,13793025,False,2747820960,sam,Job output deleted by user before job completed.,8013494.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b6f4c727abe6ab21'}]",1,1,"""1e-5""","""33.0""",32.0,,30748407.0,1473200100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-06 22:18:19.907701,37946,193.0
,,2016-09-06 22:15:24.137564,slurm_normal,1473200363.0,0,1.0,main_w3_handler1,2811240,13793028,False,1913598130,sam,,8013501.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5528aa08565b7ce5e'}]",1,1,"""1e-5""","""33.0""",32.0,,30748407.0,1473200137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-06 22:19:26.385322,37946,226.0
,,2016-09-07 14:57:11.031177,slurm_normal,1473262277.0,0,1.0,main_w3_handler1,2813176,13798975,False,1247640734,sam,,8019615.roundup,slurm,,132112168.0,corral-repl,,"""5775de32750b11e68766005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53f2d89ff0da0b8e9'}]",1,1,"""1e-5""","""50.0""",32.0,,32815143.0,1473262087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-07 15:31:21.144401,37946,190.0
,,2016-09-07 14:55:26.674657,slurm_normal,1473262322.0,0,1.0,main_w4_handler1,2813176,13798961,False,2001782782,sam,,8019616.roundup,slurm,,132112168.0,corral-repl,,"""1af10568750b11e6873b005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b567ccee7bb7294826'}]",1,1,"""1e-5""","""50.0""",32.0,,32815143.0,1473262097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-07 15:32:05.012794,37946,225.0
,,2016-09-06 15:59:16.113904,slurm_normal,1473180443.0,0,1.0,main_w4_handler1,2811240,13789462,False,1264407202,sam,,8010324.roundup,slurm,,132112168.0,corral-repl,,"""dbd2a7a8744a11e68f70005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f4d3e54b8166f886'}]",1,1,"""1e-5""","""33.0""",32.0,,30748407.0,1473180288.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-06 16:47:30.002102,37946,155.0
,,2016-09-06 15:52:10.197304,slurm_normal,1473179042.0,0,1.0,main_w3_handler0,2811240,13789390,False,1164415812,sam,,8010200.roundup,slurm,,132112168.0,corral-repl,,"""dd9a4d3a744911e69710005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b2cceea6cf701e3b'}]",1,1,"""1e-5""","""33.0""",32.0,,30748407.0,1473178912.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-06 16:24:04.342083,37946,130.0
,,2017-01-16 12:16:18.359529,slurm_normal,1484574204.0,0,1.0,main_w3_handler0,2954151,14777014,False,21580450172,sam,,8939905.roundup,slurm,,132112168.0,corral-repl,,"""884a24d2dbe511e680ce005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 27944400}]",1,1,"""1e-5""","""76.0""",32.0,,,1484573609.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-16 13:43:27.031821,37946,595.0
,,2017-03-21 20:59:17.804632,slurm_normal,1490138174.0,0,1.0,main_w3_handler0,3038555,15358955,False,5469484707,sam,,9498688.roundup,slurm,,132112168.0,corral-repl,,"""3e124e280e7911e78cd9005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 28866670}]",1,1,"""1e-5""","""40.0""",32.0,,,1490137943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2017-03-21 23:16:16.515379,37946,231.0
,,2017-03-21 20:58:23.312009,slurm_normal,1490139315.0,0,1.0,main_w3_handler1,3038555,15358944,False,5609911957,sam,,9498841.roundup,slurm,,132112168.0,corral-repl,,"""1d895c960e7911e7b334005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 28866643}]",1,1,"""1e-5""","""40.0""",32.0,,,1490139105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2017-03-21 23:35:20.276509,37946,210.0
,,2017-01-17 22:24:09.279627,slurm_normal,1484691900.0,0,1.0,main_w4_handler0,2959034,14794054,False,516365014,bam,,8956482.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",4,user_defined,12462637,,"[{'src': 'hda', 'id': 27968209}]",1,1,"""1e-5""","""100.0""",32.0,,35344369.0,1484691853.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-17 22:25:03.937158,97999,47.0
,,2017-01-18 12:18:15.992974,slurm_normal,1484741981.0,0,1.0,main_w4_handler0,2959034,14798309,False,1309391884,bam,,8961047.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",4,user_defined,13000000,,"[{'src': 'hda', 'id': 27975150}]",1,1,"""1e-5""","""70.0""",32.0,,35344369.0,1484741900.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-18 12:19:43.246174,97999,81.0
,,2017-01-18 11:49:24.397948,slurm_normal,1484744046.0,0,1.0,main_w3_handler0,2959819,14798091,False,18168806893,sam,,8961169.roundup,slurm,,132112168.0,corral-repl,,"""26d847f2dd7411e68b27005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 27974851}]",1,1,"""1e-5""","""76.0""",32.0,,,1484743549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-18 12:54:10.740460,37946,497.0
,,2017-01-18 12:01:12.970560,slurm_normal,1484745668.0,0,1.0,main_w3_handler1,2959819,14798208,False,17855340965,sam,,8961356.roundup,slurm,,132111800.0,corral-repl,,"""cceefe1edd7511e68b27005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 27975069}]",1,1,"""1e-5""","""76.0""",32.0,,,1484745200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-18 13:21:11.446609,37946,468.0
,,2016-12-21 00:44:43.702031,slurm_normal,1482281137.0,0,1.0,main_w4_handler1,2873743,14619727,False,28645543,sam,,8796362.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,2150570000,,,"[{'src': 'hda', 'id': 27701170}]",1,1,"""1e-5""","""25.0""",32.0,,33705452.0,1482281088.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2016-12-21 00:45:39.400569,92128,49.0
,,2017-01-23 13:23:00.386237,slurm_normal,1485179409.0,0,1.0,main_w4_handler1,2965058,14846719,False,5434157521,sam,,9007041.roundup,slurm,,132112168.0,corral-repl,,"""0ddf7460e16f11e69dae005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 28047445}]",1,1,"""1e-5""","""84.0""",32.0,,,1485179193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-23 13:50:11.860637,37946,216.0
,,2017-01-23 13:23:39.613119,slurm_normal,1485179630.0,0,1.0,main_w3_handler0,2965058,14846725,False,6363395739,sam,,9007071.roundup,slurm,,132112168.0,corral-repl,,"""252e3944e16f11e68b57005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 28047451}]",1,1,"""1e-5""","""84.0""",32.0,,,1485179410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-23 13:53:53.388799,37946,220.0
,,2017-01-23 13:24:39.614929,slurm_normal,1485179727.0,0,1.0,main_w4_handler1,2965058,14846732,False,3483395132,sam,,9007089.roundup,slurm,,132112168.0,corral-repl,,"""48e831f0e16f11e689a0005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 28047466}]",1,1,"""1e-5""","""84.0""",32.0,,,1485179624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-23 13:55:30.433811,37946,103.0
,,2017-01-23 13:25:14.099172,slurm_normal,1485180151.0,0,1.0,main_w4_handler0,2965058,14846738,False,4696943335,sam,,9007142.roundup,slurm,,132111800.0,corral-repl,,"""5d67f606e16f11e6ac40005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,,"[{'src': 'hda', 'id': 28047472}]",1,1,"""1e-5""","""84.0""",32.0,,,1485180017.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-23 14:02:34.185375,37946,134.0
482.0,len,2017-01-31 01:25:01.576112,slurm_normal,1485825961.0,0,1.0,main_w3_handler0,2960706,14910989,False,181861369,bam,,9066884.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/018/656/dataset_18656930.dat""","""?""",4,user_defined,40463072,,"[{'src': 'hda', 'id': 27988154}]",1,1,"""1e-5""","""1.0""",32.0,,35471686.0,1485825904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-31 01:26:02.761141,98384,57.0
,,2017-02-16 14:30:25.604432,slurm_normal,1487256151.0,0,1.0,main_w4_handler1,2761047,15058408,False,3128235378,bam,,9213951.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,2150570000,,,"[{'src': 'hda', 'id': 28369863}]",1,1,"""1e-5""","""49.0""",32.0,,34646336.0,1487255430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20151222.0,2.1.0.20151222.0,,2017-02-16 14:42:34.563259,87138,721.0
