bamInput,bamInput_filetype,create_time,destination_id,end_epoch,exit_code,extraSampling,extraSampling_filetype,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.showAdvancedOpt,parameters.bamInput,parameters.bamInput.values,parameters.chromInfo,parameters.dbkey,parameters.effectiveGenomeSize.__current_case__,parameters.effectiveGenomeSize.effectiveGenomeSize,parameters.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.fragmentLength,parameters.image_format,parameters.region,parameters.source.__current_case__,parameters.source.input1,parameters.source.input1.values,parameters.source.input1_2bit,parameters.source.ref_source,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
6619337593,bam,2016-03-19 17:22:58.148875,slurm_normal,1458412309.0,0,,,1.0,main_w2_handler0,2312125,12194401,False,,,,6407280.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,23910676,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",0,,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,29077575.0,1458408255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-03-19 18:31:54.015118,29072.0,4054.0
8490197409,bam,2016-03-19 17:22:57.401920,slurm_normal,1458412907.0,0,,,1.0,main_w2_handler0,2312125,12194398,False,,,,6407279.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,23906286,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",0,,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,29077575.0,1458408252.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-03-19 18:41:50.498030,29072.0,4655.0
1925465556,bam,2016-05-13 00:15:50.427565,slurm_multi,1463107970.0,0,,,6.0,main_w1_handler2,2704478,12879101,False,,,,7079464,slurm,,132112168.0,corral-repl,,0.0,no,"""d6228a78189f11e6bf41005056a51846""",0.0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54c529ac7fbba3adf'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",0,,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,28622206.0,1463107120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-05-13 02:52:53.597348,68038.0,850.0
1757660926,bam,2016-05-13 00:14:55.038248,slurm_multi,1463108774.0,0,,,6.0,main_w2_handler2,2704477,12879090,False,,,,7079523,slurm,,132112168.0,corral-repl,,0.0,no,"""b4e3e780189f11e6986f005056a51846""",0.0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5578c76d465ab270d'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",0,,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,28622206.0,1463108193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-05-13 03:06:16.628875,68038.0,581.0
1244550570,bam,2016-07-05 20:10:10.396169,slurm_multi,1467756829.0,0,,,6.0,main_w1_handler2,2758409,13338418,False,,,,7547358,slurm,,132112168.0,corral-repl,,0.0,no,"""756ca2aa42ec11e6ae83005056a51846""",0.0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5520ab5ae937feb71'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",0,,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,30431700.0,1467756319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-07-05 22:13:52.487301,68038.0,510.0
1792443801,bam,2016-07-05 20:09:07.743901,slurm_multi,1467759932.0,0,,,6.0,main_w1_handler2,2758408,13338399,False,,,,7547546,slurm,,132112168.0,corral-repl,,0.0,no,"""4ed72b6a42ec11e6ae83005056a51846""",0.0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51912b401734f16da'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",0,,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,30431700.0,1467759395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-07-05 23:05:35.334415,68038.0,537.0
1652593130,bam,2016-05-23 18:48:40.227938,slurm_multi,1464041319.0,0,,,6.0,main_w1_handler2,2715262,12966589,False,,,,7156019,slurm,,132112168.0,corral-repl,,0.0,no,"""f4552792211611e6ba32005056a51846""",0.0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a9202cd665943202'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",0,,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,28622206.0,1464040850.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-05-23 22:08:42.249125,68038.0,469.0
1703529,bam,2016-03-30 14:05:32.813031,slurm_normal,1459376450.0,0,,,1.0,main_w2_handler1,2651126,12287191,False,,12190.0,twobit,6494982.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,24061278,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,48000,specific,"""1000""","""png""","""""",1,24064502.0,,,history,32.0,,29281887.0,1459376386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-03-30 22:20:53.149282,81638.0,64.0
1703529,bam,2016-03-30 14:06:52.064683,slurm_normal,1459376454.0,0,,,1.0,main_w2_handler1,2651126,12287195,False,,12190.0,twobit,6494983.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,24061278,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,48000,specific,"""300""","""png""","""""",1,24064502.0,,,history,32.0,,29281887.0,1459376401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-03-30 22:21:10.882901,81638.0,53.0
2897005554,bam,2016-05-25 21:25:32.314029,slurm_multi,1464285898.0,0,,,6.0,main_w2_handler2,2718142,12987894,False,,,,7179516,slurm,,132112168.0,corral-repl,,0.0,no,"""31b06a8a22bf11e6b413005056a51846""",0.0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53ab8469cdef7fa7f'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",0,,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,30431700.0,1464285346.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-05-26 18:05:03.781680,68038.0,552.0
129734111,bam,2016-04-04 08:20:21.582338,slurm_normal,1459761064.0,0,,,1.0,main_w1_handler0,2645764,12330821,False,,,,6537153.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,24101144,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",2,,2451960000,"""300""","""png""","""""",0,,,hg38,cached,32.0,,29349072.0,1459758048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-04 09:11:08.758755,69813.0,3016.0
923383645,bam,2016-04-06 10:25:36.349163,slurm_normal,1459938364.0,0,,,1.0,main_w1_handler2,2651597,12352141,False,,,,6556675.roundup,slurm,,132112168.0,corral-repl,,,,"""e6566ad4fbe111e588e0005056a52a46""",0.0,no,24150559,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",0,,,Araly1,cached,32.0,,29423030.0,1459938354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-06 10:26:08.346782,81993.0,10.0
923383645,bam,2016-04-06 10:38:34.089107,slurm_normal,1459939154.0,0,,,1.0,main_w1_handler0,2651597,12352305,False,,,,6556818.roundup,slurm,,132112168.0,corral-repl,,,,"""b607d316fbe311e5816d005056a51846""",0.0,no,24150559,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",0,,,Araly1,cached,32.0,,29423030.0,1459939134.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-06 10:39:16.002176,81993.0,20.0
169329816,bam,2016-04-05 10:16:35.873749,slurm_normal,1459866398.0,0,,,1.0,main_w1_handler0,2657968,12341819,False,,,,6548852.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,24148330,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",2,,2451960000,"""300""","""png""","""""",0,,,hg38,cached,32.0,,29349072.0,1459863612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-05 14:26:55.439000,69813.0,2786.0
923383645,bam,2016-04-06 11:20:57.977360,slurm_normal,1459941675.0,0,,,1.0,main_w2_handler0,2651597,12352473,False,,,,6557016.roundup,slurm,,132112168.0,corral-repl,,,,"""a25dd800fbe911e59cd3005056a51846""",0.0,no,24150559,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",0,,,Araly1,cached,32.0,,29423030.0,1459941669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-06 11:21:19.010327,81993.0,6.0
2962237583,bam,2016-04-07 16:45:27.369051,slurm_normal,1460089876.0,0,,,1.0,main_w2_handler0,2661318,12366488,False,,4743993.0,twobit,6570046.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,24185932,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,17000000,specific,"""240""","""png""","""""",1,24186201.0,,,history,32.0,,29201454.0,1460047559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-08 04:31:20.922535,77707.0,42317.0
251802041,bam,2016-04-08 07:06:12.260526,slurm_normal,1460101533.0,0,,,1.0,main_w2_handler1,2523562,12379536,False,,,,6579131.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,24187150,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,,2451960000,"""300""","""pdf""","""""",0,,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,29477000.0,1460099191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-08 07:45:38.145611,74453.0,2342.0
923383645,bam,2016-04-06 14:26:21.474767,slurm_normal,1459956329.0,0,,,1.0,main_w2_handler0,2651597,12354022,False,,,,6559024.roundup,slurm,,132112168.0,corral-repl,,,,"""8888876cfc0311e5a6a8005056a52a46""",0.0,no,24150559,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",0,,,Araly1,cached,32.0,,29423030.0,1459956321.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-06 15:25:34.023325,81993.0,8.0
508024352,bam,2016-04-11 05:41:17.954311,slurm_normal,1460356297.0,0,,,1.0,main_w1_handler2,2612028,12414283,False,,816241703.0,twobit,6614708.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,24247675,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",1,24249948.0,,,history,32.0,,29464816.0,1460353479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-11 06:31:40.311603,50962.0,2818.0
514823423,bam,2016-04-11 06:05:16.674019,slurm_normal,1460357447.0,0,,,1.0,main_w1_handler0,2612028,12414429,False,,816241703.0,twobit,6614852.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,24247673,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",1,24249948.0,,,history,32.0,,29464816.0,1460354746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-11 06:50:52.466604,50962.0,2701.0
595869443,bam,2016-04-11 06:05:17.640205,slurm_normal,1460357657.0,0,,,1.0,main_w1_handler1,2612028,12414430,False,,816241703.0,twobit,6614853.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,24247674,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",1,24249948.0,,,history,32.0,,29464816.0,1460354762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-11 06:54:20.763928,50962.0,2895.0
566107938,bam,2016-04-11 06:09:03.916569,slurm_normal,1460359827.0,0,,,1.0,main_w1_handler2,2620822,12414500,False,,816241703.0,twobit,6615124.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,24243659,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",1,24250179.0,,,history,32.0,,29464816.0,1460356430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-11 07:30:31.047210,50962.0,3397.0
584657531,bam,2016-04-11 06:09:04.458220,slurm_normal,1460360293.0,0,,,1.0,main_w1_handler0,2620822,12414501,False,,816241703.0,twobit,6615329.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,24243660,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",1,24250179.0,,,history,32.0,,29464816.0,1460357460.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-11 07:38:17.035416,50962.0,2833.0
465810853,bam,2016-04-11 06:09:03.137674,slurm_normal,1460360520.0,0,,,1.0,main_w1_handler1,2620822,12414498,False,,816241703.0,twobit,6615362.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,24243658,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",1,24250179.0,,,history,32.0,,29464816.0,1460357671.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-11 07:42:03.889300,50962.0,2849.0
5370063298,bam,2016-04-11 11:11:47.414196,slurm_normal,1460378770.0,0,,,1.0,main_w1_handler0,2636780,12416326,False,,,,6617189.roundup,slurm,,132112168.0,corral-repl,,,,,,,24236310,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",0,,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,29253200.0,1460373130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-11 12:46:12.182189,62982.0,5640.0
465810853,bam,2016-04-11 12:44:54.272924,slurm_normal,1460381370.0,0,,,1.0,main_w2_handler1,2620822,12417142,False,,816241703.0,twobit,6618218.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,24243658,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""200""","""png""","""""",1,24250179.0,,,history,32.0,,29541966.0,1460378728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-11 13:29:33.864864,50962.0,2642.0
4304242861,bam,2016-04-11 11:11:48.067033,slurm_normal,1460381479.0,0,,,1.0,main_w2_handler1,2636780,12416327,False,,,,6617704.roundup,slurm,,132112168.0,corral-repl,,,,,,,24236333,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",0,,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,29253200.0,1460376355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-11 13:31:24.207910,62982.0,5124.0
6228730107,bam,2016-04-11 14:44:55.238475,slurm_normal,1460390647.0,0,,,1.0,main_w1_handler0,2312125,12418396,False,,,,6619456.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,24052025,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",0,,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,29297634.0,1460385995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-11 16:04:12.768731,29072.0,4652.0
5119261983,bam,2016-04-11 14:44:53.728986,slurm_normal,1460390523.0,0,,,1.0,main_w1_handler1,2312125,12418394,False,,,,6619440.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,24051124,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",0,,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,29297634.0,1460385939.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-11 16:02:08.280208,29072.0,4584.0
7899974870,bam,2016-04-11 14:44:54.514149,slurm_normal,1460391400.0,0,,,1.0,main_w1_handler0,2312125,12418395,False,,,,6619439.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,24052024,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",0,,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,29297634.0,1460385936.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-11 16:16:44.660954,29072.0,5464.0
