chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.out_format1,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-02-02 01:38:34.476109,slurm_normal,1517535530.0,0.0,,1.0,main_w4_handler0,3414029,18230933,False,,2258220,fasta,12311098,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624062}]","""fasta""",32.0,,43619657,1517535525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2018-02-02 01:38:51.784310,121152.0,5.0
,,2018-02-02 01:38:36.624390,slurm_normal,1517535531.0,0.0,,1.0,main_w3_handler1,3412799,18230937,False,,2258220,fasta,12311100,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624053}]","""fasta""",32.0,,43596985,1517535527.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2018-02-02 01:38:53.465943,121076.0,4.0
,,2018-02-02 01:38:53.209685,slurm_normal,1517535547.0,0.0,,1.0,main_w3_handler0,3414024,18230948,False,,2258220,fasta,12311111,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624076}]","""fasta""",32.0,,43619640,1517535542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2018-02-02 01:39:10.044124,121150.0,5.0
,,2018-02-02 01:39:17.851862,slurm_normal,1517535569.0,0.0,,1.0,main_w4_handler0,3412799,18230959,False,,2258220,fasta,12311125,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624053}]","""fasta""",32.0,,43596985,1517535565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2018-02-02 01:39:31.316170,121076.0,4.0
,,2018-02-02 01:38:35.745342,slurm_normal,1517535537.0,0.0,,1.0,main_w3_handler1,3410787,18230936,False,,2258220,fasta,12311099,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624051}]","""fasta""",32.0,,43555886,1517535528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2018-02-02 01:38:58.903047,120931.0,9.0
,,2018-02-02 01:40:23.707522,slurm_normal,1517535635.0,0.0,,1.0,main_w3_handler1,3410798,18230978,False,,918009,fasta,12311147,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624131}]","""fasta""",32.0,,43555907,1517535631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2018-02-02 01:40:38.175292,120940.0,4.0
,,2018-02-02 01:39:08.555784,slurm_normal,1517535566.0,0.0,,1.0,main_w4_handler0,3414034,18230952,False,,2258220,fasta,12311119,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624071}]","""fasta""",32.0,,43619632,1517535558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2018-02-02 01:39:28.806258,121148.0,8.0
,,2018-02-02 01:39:26.181066,slurm_normal,1517535580.0,0.0,,1.0,main_w3_handler0,3414030,18230960,False,,2258220,fasta,12311129,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624059}]","""fasta""",32.0,,43555921,1517535573.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2018-02-02 01:39:41.877715,120945.0,7.0
,,2018-02-02 01:39:13.478258,slurm_normal,1517535569.0,0.0,,1.0,main_w4_handler1,3412815,18230955,False,,2258220,fasta,12311124,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624114}]","""fasta""",32.0,,43619622,1517535565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2018-02-02 01:39:34.220665,120941.0,4.0
,,2018-02-02 01:38:45.104019,slurm_normal,1517535542.0,0.0,,1.0,main_w4_handler1,3414022,18230944,False,,2258220,fasta,12311108,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624054}]","""fasta""",32.0,,43556047,1517535538.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2018-02-02 01:39:06.117384,120960.0,4.0
,,2018-02-02 01:39:14.633768,slurm_normal,1517535570.0,0.0,,1.0,main_w4_handler1,3408241,18230956,False,,2258220,fasta,12311126,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624079}]","""fasta""",32.0,,43498815,1517535566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2018-02-02 01:39:34.305852,120809.0,4.0
,,2018-02-02 01:43:12.057153,slurm_normal,1517535811.0,0.0,,1.0,main_w3_handler1,3405879,18231025,False,,2258220,fasta,12311199,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624058}]","""fasta""",32.0,,43447853,1517535807.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2018-02-02 01:43:33.913198,120683.0,4.0
,,2018-02-02 17:18:20.249213,slurm_normal,1517591910.0,0.0,,1.0,main_w3_handler1,3413628,18238211,False,,918009,fasta,12318561,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33639165}]","""fasta""",32.0,,43555880,1517591906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2018-02-02 17:18:32.502054,120929.0,4.0
,,2018-02-02 17:37:03.068403,slurm_normal,1517593035.0,0.0,,1.0,main_w3_handler0,3414956,18238426,False,,2258220,fasta,12318793,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33639468}]","""fasta""",32.0,,43611221,1517593032.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2018-02-02 17:37:18.039602,119753.0,3.0
,,2018-02-02 17:36:57.432509,slurm_normal,1517593030.0,0.0,,1.0,main_w4_handler1,3414957,18238425,False,,2258220,fasta,12318792,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33639409}]","""fasta""",32.0,,43619627,1517593025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2018-02-02 17:37:10.742308,91816.0,5.0
,,2018-02-02 17:36:56.925651,slurm_normal,1517593032.0,0.0,,1.0,main_w4_handler1,3414958,18238424,False,,2258220,fasta,12318790,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33639441}]","""fasta""",32.0,,43538996,1517593026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2018-02-02 17:37:13.496810,120876.0,6.0
,,2018-02-03 09:21:17.577078,slurm_normal,1517649691.0,0.0,,1.0,main_w3_handler1,3410764,18245638,False,,918009,fasta,12326458,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33652663}]","""fasta""",32.0,,43555859,1517649687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2018-02-03 09:21:32.931687,120928.0,4.0
,,2018-02-03 20:31:53.316378,slurm_normal,1517689925.0,0.0,,1.0,main_w3_handler1,3412830,18248124,False,,918009,fasta,12329729,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33656373}]","""fasta""",32.0,,43555884,1517689922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2018-02-03 20:32:07.784234,120930.0,3.0
,,2018-02-04 20:39:04.802877,slurm_normal,1517776756.0,0.0,,1.0,main_w4_handler0,3410549,18252237,False,,918009,fasta,12334131,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33662601}]","""fasta""",32.0,,43609155,1517776752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2018-02-04 20:39:17.241882,120916.0,4.0
,,2018-02-06 17:33:09.088734,slurm_normal,1517938400.0,0.0,7680.0,1.0,main_w4_handler1,3413631,18274321,False,,918009,fasta,12356461,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33699489}]","""fasta""",32.0,,43555908,1517938396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2018-02-06 17:33:22.885143,120939.0,4.0
,,2018-02-07 01:22:30.756702,slurm_normal,1517966563.0,0.0,7680.0,1.0,main_w4_handler1,3410778,18281381,False,,2736,fasta,12364050,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33708595}]","""fasta""",32.0,,43739078,1517966560.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2018-02-07 01:22:44.062853,121149.0,3.0
,,2018-02-09 23:05:57.813313,slurm_normal,1518217570.0,0.0,7680.0,1.0,main_w3_handler1,3410803,18334064,False,,918009,fasta,12418461,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33781613}]","""fasta""",32.0,,43555916,1518217566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2018-02-09 23:06:11.571446,120943.0,4.0
,,2018-02-09 23:06:49.547384,slurm_normal,1518217618.0,0.0,7680.0,1.0,main_w4_handler0,3410803,18334072,False,,918009,fasta,12418464,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33781616}]","""fasta""",32.0,,43555916,1518217615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2018-02-09 23:07:01.049106,120943.0,3.0
,,2018-02-10 08:27:10.762631,slurm_normal,1518251239.0,0.0,7680.0,1.0,main_w4_handler0,3424502,18336279,False,,2258220,fasta,12420641,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33784610}]","""fasta""",32.0,,43555949,1518251237.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2018-02-10 08:27:20.510509,120951.0,2.0
,,2018-02-14 22:37:02.450331,slurm_normal,1518647833.0,0.0,7680.0,1.0,main_w3_handler1,3412799,18388700,False,,563,fasta,12473729,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33864067}]","""fasta""",32.0,,43596985,1518647830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2018-02-14 22:37:14.947372,121076.0,3.0
,,2018-02-15 05:02:55.094381,slurm_normal,1518670991.0,0.0,7680.0,1.0,main_w3_handler0,3428094,18392764,False,,2258220,fasta,12477670,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33869308}]","""fasta""",32.0,,43555916,1518670988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2018-02-15 05:03:14.120010,120943.0,3.0
,,2018-02-15 05:03:04.481411,slurm_normal,1518671000.0,0.0,7680.0,1.0,main_w4_handler1,3428094,18392767,False,,6754854,fasta,12477675,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33869341}]","""fasta""",32.0,,43555916,1518670995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2018-02-15 05:03:21.409562,120943.0,5.0
,,2018-02-15 15:19:38.450359,slurm_normal,1518707993.0,0.0,7680.0,1.0,main_w4_handler1,3413635,18397894,False,,918009,fasta,12483328,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33877734}]","""fasta""",32.0,,43939573,1518707990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2018-02-15 15:19:54.582725,122050.0,3.0
,,2018-02-15 15:14:23.442144,slurm_normal,1518707690.0,0.0,7680.0,1.0,main_w4_handler0,3413635,18397853,False,,2258220,fasta,12483262,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33877301}]","""fasta""",32.0,,43939573,1518707685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2018-02-15 15:14:52.842418,122050.0,5.0
,,2018-02-15 18:36:21.637139,slurm_normal,1518719944.0,0.0,7680.0,1.0,main_w3_handler0,3413635,18401112,False,,3112565842,fasta,12486988,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33881870}]","""fasta""",32.0,,43939573,1518719792.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2018-02-15 18:39:08.677406,122050.0,152.0
,,2015-03-19 09:48:58.450998,rodeo_normal,1426758557.0,0.0,,1.0,main_w1_handler0,2215219,8986355,False,,328630,fasta,3237540.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18912606,,"""fasta""",32.0,,21556595,1426758554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2015-03-19 09:49:20.057688,60032.0,3.0
,,2015-07-28 02:29:15.605680,slurm_normal,1438050578.0,0.0,,1.0,main_w1_handler0,2392635,10013035,False,,3179,fasta,4295202.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20587859,,"""fasta""",32.0,,24348141,1438050572.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2015-07-28 02:29:41.025606,,6.0
,,2015-09-16 08:20:45.866382,slurm_normal,1442391674.0,0.0,,1.0,main_w2_handler1,2439458,10330343,False,,121662572,fasta,4614053.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21127600,,"""fasta""",32.0,,25183777,1442391663.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2015-09-16 08:21:17.991664,22218.0,11.0
,,2015-09-16 08:05:45.130854,slurm_normal,1442390788.0,0.0,,1.0,main_w1_handler2,2439458,10330281,False,,121662572,fasta,4613956.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21127447,,"""fasta""",32.0,,25183777,1442390768.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2015-09-16 08:06:29.580330,22218.0,20.0
,,2015-06-01 18:58:47.882716,slurm_normal,1433185177.0,0.0,,1.0,main_w2_handler1,2254323,9575693,False,,409568680,fasta,3888497.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19856151,,"""fasta""",32.0,,23342606,1433185148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2015-06-01 18:59:39.340191,60145.0,29.0
,,2015-06-02 18:24:30.646540,slurm_normal,1433269513.0,0.0,,1.0,main_w2_handler1,2229849,9583332,False,,364484218,fasta,3895828.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19855203,,"""fasta""",32.0,,23408334,1433269491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2015-06-02 18:25:15.670555,60634.0,22.0
,,2015-07-15 13:15:03.805855,slurm_normal,1436966137.0,0.0,,1.0,main_w1_handler1,2375774,9872086,False,,14929,fasta,4161408.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20356415,,"""fasta""",32.0,,24137448,1436966131.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2015-07-15 13:15:39.018709,,6.0
,,2015-07-14 22:29:40.728440,slurm_normal,1436970663.0,0.0,,1.0,main_w1_handler1,2375016,9869114,False,,14929,fasta,4162041.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20359404,,"""fasta""",32.0,,23939325,1436970441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2015-07-15 14:31:10.516580,,222.0
,,2015-10-25 05:46:29.643403,slurm_normal,1445752010.0,0.0,,1.0,main_w1_handler1,950351,10721120,False,,1532951,fasta,4982972.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21729469,,"""fasta""",32.0,,25558710,1445752005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2015-10-25 05:46:51.529426,21848.0,5.0
,,2015-10-26 03:09:36.433664,slurm_normal,1445829000.0,0.0,,1.0,main_w2_handler0,950351,10729260,False,,202038,fasta,4990776.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21741681,,"""fasta""",32.0,,25558710,1445828996.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0,5.0.0,,2015-10-26 03:10:06.201092,21848.0,4.0
