chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.QUAL_FORMAT,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.offset,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-11-16 10:32:19.513791,slurm_normal,1479294963.0,0,,1.0,main_w3_handler1,2896631,14352955,False,,17183738246,fastq,8558541.roundup,slurm,,132112168.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ab5a6d6b2b729093'}]",,"""33""",32.0,,34274463,1479292668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-11-16 11:16:07.777416,87138.0,2295.0
,,2016-11-16 10:32:19.901241,slurm_normal,1479295046.0,0,,1.0,main_w3_handler1,2896631,14352956,False,,17183738246,fastq,8558572.roundup,slurm,,132112168.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54b0e87008aebd7bd'}]",,"""33""",32.0,,34274463,1479292871.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-11-16 11:17:28.619009,87138.0,2175.0
,,2016-11-16 12:38:37.859181,slurm_normal,1479301849.0,0,,1.0,main_w3_handler0,2829367,14354061,False,,10926524361,fastq,8559932.roundup,slurm,,132112168.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5908649aa4488ce45'}]",,"""33""",32.0,,34248619,1479299923.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-11-16 13:10:53.638888,90796.0,1926.0
,,2017-03-21 17:26:50.850944,slurm_normal,1490117222.0,0,,1.0,main_w3_handler1,2981571,15357472,False,,39166890,fastq,9495982.roundup,slurm,,132112168.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28858554}]",,"""33""",32.0,,36747419,1490117214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2017-03-21 17:27:04.581336,99408.0,8.0
,,2016-11-18 02:51:32.260654,slurm_normal,1479437503.0,0,,1.0,main_w4_handler0,2846213,14372983,False,,16558706,fastqsanger,8578486.roundup,slurm,,132112168.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b560312151247d8107'}]",,"""33""",32.0,,33515126,1479437494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-11-18 02:51:46.298092,,9.0
,,2016-11-18 05:02:05.662066,slurm_normal,1479445351.0,0,,1.0,main_w4_handler0,2846213,14373412,False,,13425047,fastqsanger,8579010.roundup,slurm,,132112168.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5098bfb1dae9ffe25'}]",,"""33""",32.0,,33515126,1479445337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-11-18 05:02:32.454798,,14.0
,,2016-11-18 06:37:58.566067,slurm_normal,1479451121.0,0,,1.0,main_w3_handler0,2900012,14373854,False,,514095254,fastq,8579512.roundup,slurm,,132112168.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cc0a28a5fea808c2'}]",,"""64""",32.0,,34321200,1479451081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-11-18 06:38:43.123346,,40.0
,,2016-11-24 18:29:40.874341,slurm_normal,1480012214.0,0,,1.0,main_w3_handler0,2907361,14426587,False,,314313095,fastqsanger,8629031.roundup,slurm,,132112168.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/Saccharomyces_cerevisiae_S288C_SGD2010.len""","""Saccharomyces_cerevisiae_S288C_SGD2010""",,"[{'src': 'hda', 'id': 27402879}]",,"""33""",32.0,,34450673,1480012183.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-11-24 18:30:15.171438,95718.0,31.0
,,2017-01-17 14:40:05.672272,slurm_normal,1484664034.0,0,,1.0,main_w4_handler0,2958725,14788779,False,,264722546,fastqsanger,8951303.roundup,slurm,,132112168.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27961447}]",,"""33""",32.0,,35430766,1484664009.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2017-01-17 14:40:39.331712,98244.0,25.0
,,2017-01-17 14:46:55.069847,slurm_normal,1484664447.0,0,,1.0,main_w3_handler0,2958725,14788830,False,,264712598,fastqsanger,8951358.roundup,slurm,,132112168.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 27961461}]",,"""33""",32.0,,35430766,1484664421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2017-01-17 14:47:29.436897,98244.0,26.0
,,2016-11-29 23:54:58.827995,slurm_normal,1480463707.0,0,,1.0,main_w3_handler1,2783497,14449421,False,,9313089,fastqsanger,8645459.roundup,slurm,,132111800.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27438331}]",,"""33""",32.0,,34498424,1480463701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-11-29 23:55:08.419470,32911.0,6.0
,,2016-11-30 00:01:23.644446,slurm_normal,1480464111.0,0,,1.0,main_w3_handler1,2783497,14449469,False,,82869633,fastqsanger,8645502.roundup,slurm,,132112168.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27438196}]",,"""33""",32.0,,34498424,1480464087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-11-30 00:01:53.858816,32911.0,24.0
,,2016-11-29 23:56:10.188860,slurm_normal,1480463819.0,0,,1.0,main_w4_handler0,2783497,14449428,False,,5863647,fastqsanger,8645471.roundup,slurm,,132111800.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27438303}]",,"""33""",32.0,,34498424,1480463814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-11-29 23:58:16.232806,32911.0,5.0
,,2016-11-30 01:36:41.124811,slurm_normal,1480471033.0,0,,1.0,main_w3_handler0,2910666,14450393,False,,14360266642,fastq,8646251.roundup,slurm,,132111800.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27432221}]",,"""33""",32.0,,34501458,1480469803.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-11-30 01:57:15.395493,48215.0,1230.0
,,2016-11-29 23:59:51.535120,slurm_normal,1480464030.0,0,,1.0,main_w3_handler0,2783497,14449458,False,,40959487,fastqsanger,8645492.roundup,slurm,,132112168.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27438206}]",,"""33""",32.0,,34498424,1480463995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-11-30 00:00:32.705189,32911.0,35.0
,,2017-01-17 12:15:07.995315,slurm_normal,1484655316.0,0,,1.0,main_w3_handler1,2557705,14787704,False,,2339845,fastq,8950187.roundup,slurm,,132112168.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27959884}]",,"""33""",32.0,,35428892,1484655313.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2017-01-17 12:15:18.742073,76311.0,3.0
,,2016-11-29 23:56:57.053475,slurm_normal,1480463917.0,0,,1.0,main_w4_handler0,2783497,14449437,False,,68545734,fastqsanger,8645477.roundup,slurm,,132112168.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27438272}]",,"""33""",32.0,,34498424,1480463898.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-11-29 23:58:38.897793,32911.0,19.0
,,2016-11-29 23:58:46.892650,slurm_normal,1480463980.0,0,,1.0,main_w4_handler1,2783497,14449449,False,,129204885,fastqsanger,8645482.roundup,slurm,,132111800.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27438215}]",,"""33""",32.0,,34498424,1480463930.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-11-29 23:59:43.018837,32911.0,50.0
,,2016-11-29 23:59:02.318374,slurm_normal,1480463992.0,0,,1.0,main_w4_handler0,2783497,14449452,False,,94044685,fastqsanger,8645486.roundup,slurm,,132112168.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27438213}]",,"""33""",32.0,,34498424,1480463947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-11-29 23:59:56.048970,32911.0,45.0
,,2016-11-29 23:57:46.541663,slurm_normal,1480464058.0,0,,1.0,main_w4_handler0,2783497,14449443,False,,50163793,fastqsanger,8645479.roundup,slurm,,132112168.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27438264}]",,"""33""",32.0,,34498424,1480463912.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-11-30 00:01:00.747819,32911.0,146.0
,,2016-11-29 23:56:42.460567,slurm_normal,1480463809.0,0,,1.0,main_w3_handler0,2783497,14449436,False,,7160518,fastqsanger,8645469.roundup,slurm,,132111800.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27438283}]",,"""33""",32.0,,34498424,1480463804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-11-29 23:56:51.578399,32911.0,5.0
,,2016-11-29 23:56:27.423406,slurm_normal,1480463794.0,0,,1.0,main_w3_handler0,2783497,14449432,False,,8334633,fastqsanger,8645467.roundup,slurm,,132111800.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27438292}]",,"""33""",32.0,,34498424,1480463789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-11-29 23:56:36.690581,32911.0,5.0
,,2016-11-29 23:58:32.507409,slurm_normal,1480463936.0,0,,1.0,main_w4_handler0,2783497,14449448,False,,92938474,fastqsanger,8645481.roundup,slurm,,132111800.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27438219}]",,"""33""",32.0,,34498424,1480463915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-11-29 23:58:59.600977,32911.0,21.0
,,2016-11-29 23:59:16.007434,slurm_normal,1480463992.0,0,,1.0,main_w3_handler0,2783497,14449453,False,,102838450,fastqsanger,8645487.roundup,slurm,,132112168.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27438212}]",,"""33""",32.0,,34498424,1480463959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-11-29 23:59:53.033758,32911.0,33.0
,,2016-11-29 23:59:30.316296,slurm_normal,1480463994.0,0,,1.0,main_w4_handler1,2783497,14449454,False,,83675844,fastqsanger,8645488.roundup,slurm,,132112168.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27438208}]",,"""33""",32.0,,34498424,1480463973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-11-29 23:59:57.706571,32911.0,21.0
,,2016-11-29 23:58:09.829850,slurm_normal,1480463918.0,0,,1.0,main_w3_handler0,2783497,14449445,False,,67098916,fastqsanger,8645476.roundup,slurm,,132111800.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27438253}]",,"""33""",32.0,,34498424,1480463899.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-11-29 23:58:40.065633,32911.0,19.0
,,2016-11-29 23:54:41.296914,slurm_normal,1480463694.0,0,,1.0,main_w3_handler0,2783497,14449419,False,,16558706,fastqsanger,8645456.roundup,slurm,,132112168.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27438339}]",,"""33""",32.0,,34498424,1480463683.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-11-29 23:54:56.167610,32911.0,11.0
,,2016-11-30 00:00:10.015821,slurm_normal,1480464040.0,0,,1.0,main_w3_handler1,2783497,14449461,False,,81714074,fastqsanger,8645495.roundup,slurm,,132112168.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27438203}]",,"""33""",32.0,,34498424,1480464013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-11-30 00:00:41.889577,32911.0,27.0
,,2016-11-29 23:57:57.779636,slurm_normal,1480463901.0,0,,1.0,main_w3_handler1,2783497,14449444,False,,89901009,fastqsanger,8645475.roundup,slurm,,132111800.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27438261}]",,"""33""",32.0,,34498424,1480463879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-11-29 23:58:23.279992,32911.0,22.0
,,2016-11-30 00:00:48.123182,slurm_normal,1480464081.0,0,,1.0,main_w4_handler1,2783497,14449464,False,,129413510,fastqsanger,8645498.roundup,slurm,,132112168.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27438198}]",,"""33""",32.0,,34498424,1480464050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-11-30 00:01:42.831056,32911.0,31.0
,,2016-11-30 01:36:15.858564,slurm_normal,1480471046.0,0,,1.0,main_w4_handler1,2910666,14450389,False,,14360266642,fastq,8646246.roundup,slurm,,132112168.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27439470}]",,"""33""",32.0,,34501458,1480469779.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-11-30 01:57:29.000420,48215.0,1267.0
,,2016-11-30 08:41:30.282394,slurm_normal,1480496099.0,0,,1.0,main_w4_handler0,2912205,14452030,False,,119117468,fastq,8647627.roundup,slurm,,132111800.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27442974}]",,"""64""",32.0,,34534365,1480496086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-11-30 09:02:43.714898,,13.0
,,2016-12-01 09:13:25.754613,slurm_normal,1480583625.0,0,,1.0,main_w3_handler1,2783497,14459401,False,,76081314,fastqsanger,8653621.roundup,slurm,,132112168.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27454444}]",,"""33""",32.0,,34498424,1480583607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-12-01 09:13:47.094761,32911.0,18.0
,,2016-12-01 09:11:04.282685,slurm_normal,1480583484.0,0,,1.0,main_w3_handler0,2783497,14459368,False,,59388077,fastqsanger,8653601.roundup,slurm,,132112168.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27454390}]",,"""33""",32.0,,34498424,1480583468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-12-01 09:11:26.393388,32911.0,16.0
,,2016-12-01 09:07:42.263173,slurm_normal,1480583304.0,0,,1.0,main_w4_handler0,2783497,14459317,False,,115271150,fastqsanger,8653561.roundup,slurm,,132111800.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27454377}]",,"""33""",32.0,,34498424,1480583266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-12-01 09:09:28.127402,32911.0,38.0
,,2016-12-01 09:09:46.070165,slurm_normal,1480583455.0,0,,1.0,main_w4_handler0,2783497,14459349,False,,74590327,fastqsanger,8653590.roundup,slurm,,132112168.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27454383}]",,"""33""",32.0,,34498424,1480583437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-12-01 09:10:57.418095,32911.0,18.0
,,2016-12-01 09:06:31.236405,slurm_normal,1480583233.0,0,,1.0,main_w3_handler1,2783497,14459303,False,,144440577,fastqsanger,8653548.roundup,slurm,,132111800.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27454370}]",,"""33""",32.0,,34498424,1480583193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-12-01 09:07:16.003653,32911.0,40.0
,,2016-12-01 09:13:00.004164,slurm_normal,1480583626.0,0,,1.0,main_w3_handler0,2783497,14459392,False,,164367783,fastqsanger,8653614.roundup,slurm,,132111800.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27454442}]",,"""33""",32.0,,34498424,1480583584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2016-12-01 09:13:47.543611,32911.0,42.0
