create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-03-05 16:55:04.120848,slurm_normal,1520271086.0,0,7680.0,1.0,main_w4_handler1,3452594,18612695,False,,17523233956,fast5.tar.gz,12708488,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34220188}]",32.0,,43051392,1520268911.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/poretools_qualdist/poretools_qualdist/0.6.1a1.0,0.6.1a1.0,,2018-03-05 17:31:28.088175,91803,2175.0
