chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.sort_order,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-12-08 01:29:30.718789,reserved,1481161948.0,0,,1.0,main_w4_handler1,2922511,14510625,False,,1596272480,bam,8692552.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27532234}]",,"""coordinate""","""LENIENT""",32.0,,34652796.0,1481161161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2016-12-08 01:52:46.057328,5254.0,787.0
,,2016-12-08 01:29:30.472951,reserved,1481161715.0,0,,1.0,main_w3_handler0,2922511,14510624,False,,790078431,bam,8692553.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27532233}]",,"""coordinate""","""LENIENT""",32.0,,34652796.0,1481161161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2016-12-08 01:48:41.817378,5254.0,554.0
,,2016-12-07 09:59:26.055546,slurm_normal,1481163086.0,0,,1.0,main_w4_handler1,2918721,14506239,False,,3812434759,sam,8692069.roundup,slurm,,132112168.0,corral-repl,,"""d12f2b3abc6311e6b8e3005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27525838}]",,"""coordinate""","""LENIENT""",32.0,,,1481162401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2016-12-08 02:11:31.848259,82468.0,685.0
,,2016-12-07 12:03:40.292027,slurm_normal,1481167180.0,0,,1.0,main_w4_handler1,2824425,14506907,False,,93,bam,8692812.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27526659}]",,"""coordinate""","""LENIENT""",32.0,,34684867.0,1481166113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2016-12-08 03:19:51.657224,90466.0,1067.0
,,2016-12-08 10:25:08.141286,slurm_normal,1481198500.0,0,,1.0,main_w4_handler1,2922930,14513914,False,,4101324843,sam,8697388.roundup,slurm,,132112168.0,corral-repl,,"""93e4a372bd3011e69e60005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27537399}]",,"""coordinate""","""LENIENT""",32.0,,,1481198208.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2016-12-08 12:01:44.459092,82468.0,292.0
,,2016-12-08 09:58:25.946674,slurm_normal,1481196596.0,0,,1.0,main_w3_handler0,2922931,14513664,False,,4884253703,sam,8697127.roundup,slurm,,132112168.0,corral-repl,,"""d6f744debd2c11e68542005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27536826}]",,"""coordinate""","""LENIENT""",32.0,,,1481196260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2016-12-08 11:29:58.337721,82468.0,336.0
,,2016-12-08 12:03:45.956838,slurm_normal,1481198957.0,0,,1.0,main_w3_handler1,2923109,14514850,False,,18446,bam,8697479.roundup,slurm,,132112168.0,corral-repl,,"""5d8f9116bd3e11e6b045005056a52a46""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 27538827}]",,"""coordinate""","""LENIENT""",32.0,,,1481198953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2016-12-08 12:09:19.951016,89692.0,4.0
,,2016-12-09 10:20:55.605236,slurm_normal,1481279080.0,0,,1.0,main_w3_handler0,2920430,14527767,False,,515459373,bam,8710716.roundup,slurm,,132112168.0,corral-repl,,"""29712c58bdf911e68cbb005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27557314}]",,"""coordinate""","""LENIENT""",32.0,,,1481278952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2016-12-09 10:24:45.179889,85419.0,128.0
,,2017-03-22 21:39:00.136596,slurm_normal,1490218771.0,0,,1.0,main_w4_handler0,2224013,15370500,False,,21665143,bam,9508951.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28885101}]",,"""coordinate""","""LENIENT""",32.0,,36776933.0,1490218750.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-03-22 21:39:48.046265,60399.0,21.0
,,2017-04-12 19:57:33.886714,slurm_normal,1492027564.0,0,,1.0,main_w3_handler1,3069243,15568374,False,,93544394,bam,9691730.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 29192015}]",,"""coordinate""","""SILENT""",32.0,,37297752.0,1492027075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-04-12 20:06:05.168022,66345.0,489.0
,,2016-12-11 02:09:57.290245,slurm_normal,1481422546.0,0,,1.0,main_w4_handler0,2909261,14541116,False,,1418546178,bam,8723879.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/canFam3.len""","""canFam3""",,"[{'src': 'hda', 'id': 27573880}]",,"""coordinate""","""LENIENT""",32.0,,34480566.0,1481422199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2016-12-11 02:15:48.735218,90880.0,347.0
,,2016-12-11 03:17:46.314251,slurm_normal,1481426591.0,0,,1.0,main_w4_handler1,2909261,14541224,False,,1334858014,bam,8724015.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/canFam3.len""","""canFam3""",,"[{'src': 'hda', 'id': 27573879}]",,"""coordinate""","""LENIENT""",32.0,,34480566.0,1481426269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2016-12-11 03:23:12.904857,90880.0,322.0
,,2016-12-11 03:19:21.510897,slurm_normal,1481426789.0,0,,1.0,main_w4_handler1,2909261,14541225,False,,1697842753,bam,8724016.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/canFam3.len""","""canFam3""",,"[{'src': 'hda', 'id': 27573878}]",,"""coordinate""","""LENIENT""",32.0,,34480566.0,1481426363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2016-12-11 03:26:31.178363,90880.0,426.0
,,2016-12-11 03:19:46.349166,slurm_normal,1481427937.0,0,,1.0,main_w4_handler1,2909261,14541227,False,,6391863371,bam,8724018.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/canFam3.len""","""canFam3""",,"[{'src': 'hda', 'id': 27573877}]",,"""coordinate""","""LENIENT""",32.0,,34480566.0,1481426388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2016-12-11 03:45:38.724432,90880.0,1549.0
,,2016-12-13 10:36:09.971652,slurm_normal,1481631040.0,0,,1.0,main_w3_handler0,2927434,14563025,False,,4028562757,sam,8743095.roundup,slurm,,132112168.0,corral-repl,,"""f27e014cc11f11e6acd5005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27613252}]",,"""coordinate""","""LENIENT""",32.0,,,1481630753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2016-12-13 12:10:41.329766,82468.0,287.0
,,2016-12-11 14:05:46.141249,slurm_normal,1481466235.0,0,,1.0,main_w3_handler0,2925565,14542635,False,,4530594846,bam,8725257.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27582659}]",,"""coordinate""","""LENIENT""",32.0,,34787330.0,1481465148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2016-12-11 14:23:56.267690,96683.0,1087.0
,,2016-12-12 04:22:52.981443,slurm_normal,1481517120.0,0,,1.0,main_w3_handler1,2924252,14545777,False,,2559204165,bam,8728012.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27584359}]",,"""coordinate""","""LENIENT""",32.0,,34795105.0,1481516575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2016-12-12 04:32:02.376748,64929.0,545.0
38.0,len,2016-12-12 09:47:08.030146,slurm_normal,1481536056.0,0,,1.0,main_w4_handler1,2834956,14547123,False,,1500212,bam,8729261.roundup,slurm,,132112168.0,corral-repl,,"""f0d0ae6ac04f11e6a44b005056a51846""","""/galaxy-repl/main/files/017/954/dataset_17954637.dat""","""?""",,"[{'src': 'hda', 'id': 27589562}]",,"""coordinate""","""LENIENT""",32.0,,,1481536050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2016-12-12 09:47:38.328715,85419.0,6.0
,,2017-01-20 11:45:59.437527,slurm_normal,1484912776.0,0,,1.0,main_w4_handler0,2961184,14828555,False,,33358803,bam,8989076.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28016561}]",,"""coordinate""","""LENIENT""",32.0,,35460558.0,1484912762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-01-20 11:46:18.179762,98359.0,14.0
,,2017-01-20 19:00:48.836379,slurm_normal,1484939902.0,0,,1.0,main_w4_handler1,2913532,14831414,False,,1185031880,bam,8991712.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/canFam3.len""","""canFam3""",,"[{'src': 'hda', 'id': 27665268}]",,"""coordinate""","""LENIENT""",32.0,,34618382.0,1484939453.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-01-20 19:18:24.980541,87105.0,449.0
,,2017-01-20 12:13:29.548299,slurm_normal,1484914489.0,0,,1.0,main_w3_handler1,2961184,14828726,False,,33344860,bam,8989176.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 28016781}]",,"""coordinate""","""LENIENT""",32.0,,35460558.0,1484914473.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-01-20 12:14:52.546208,98359.0,16.0
,,2017-01-20 19:00:48.475851,slurm_normal,1484939369.0,0,,1.0,main_w3_handler0,2913532,14831413,False,,1234399767,bam,8991655.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/canFam3.len""","""canFam3""",,"[{'src': 'hda', 'id': 27569458}]",,"""coordinate""","""LENIENT""",32.0,,34618382.0,1484938851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-01-20 19:09:32.339123,87105.0,518.0
,,2017-01-20 19:00:51.123955,slurm_normal,1484939895.0,0,,1.0,main_w4_handler1,2913532,14831418,False,,1107253436,bam,8991713.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/canFam3.len""","""canFam3""",,"[{'src': 'hda', 'id': 27733719}]",,"""coordinate""","""LENIENT""",32.0,,34618382.0,1484939458.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-01-20 19:18:19.088897,87105.0,437.0
,,2017-01-20 19:00:49.222085,slurm_normal,1484939804.0,0,,1.0,main_w3_handler0,2913532,14831415,False,,1059289366,bam,8991702.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/canFam3.len""","""canFam3""",,"[{'src': 'hda', 'id': 27666598}]",,"""coordinate""","""LENIENT""",32.0,,34618382.0,1484939376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-01-20 19:16:45.223943,87105.0,428.0
,,2017-01-20 19:00:51.587987,slurm_normal,1484939847.0,0,,1.0,main_w4_handler0,2913532,14831419,False,,1134445849,bam,8991701.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/canFam3.len""","""canFam3""",,"[{'src': 'hda', 'id': 27734944}]",,"""coordinate""","""LENIENT""",32.0,,34618382.0,1484939366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-01-20 19:17:31.346320,87105.0,481.0
,,2017-01-20 18:05:00.474494,slurm_normal,1484935511.0,0,,1.0,main_w3_handler1,2962930,14830926,False,,15622509,bam,8991193.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 28020471}]",,"""coordinate""","""LENIENT""",32.0,,35460558.0,1484935502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-01-20 18:05:14.942592,98359.0,9.0
,,2017-01-20 18:05:00.243286,slurm_normal,1484935516.0,0,,1.0,main_w4_handler0,2962930,14830925,False,,15725159,bam,8991195.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 28020470}]",,"""coordinate""","""LENIENT""",32.0,,35460558.0,1484935506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-01-20 18:05:17.761676,98359.0,10.0
,,2017-01-20 18:04:59.930858,slurm_normal,1484935514.0,0,,1.0,main_w4_handler1,2962930,14830924,False,,20860691,bam,8991194.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 28020469}]",,"""coordinate""","""LENIENT""",32.0,,35460558.0,1484935505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-01-20 18:05:17.698871,98359.0,9.0
,,2017-01-20 18:09:31.498704,slurm_normal,1484935788.0,0,,1.0,main_w3_handler0,2962930,14830979,False,,33344860,bam,8991243.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 28020606}]",,"""coordinate""","""LENIENT""",32.0,,35460558.0,1484935774.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-01-20 18:09:50.421454,98359.0,14.0
,,2016-12-13 11:27:19.684015,slurm_normal,1481634258.0,0,,1.0,main_w4_handler0,2928555,14563498,False,,4470596285,sam,8743551.roundup,slurm,,132112168.0,corral-repl,,"""183e324cc12711e6a64e005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27613896}]",,"""coordinate""","""LENIENT""",32.0,,,1481633937.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2016-12-13 13:04:20.987891,82468.0,321.0
,,2016-12-13 11:50:14.427516,slurm_normal,1481636871.0,0,,1.0,main_w4_handler1,2928615,14563713,False,,4305590339,sam,8743882.roundup,slurm,,132112168.0,corral-repl,,"""4b31371ec12a11e6975a005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27614184}]",,"""coordinate""","""LENIENT""",32.0,,,1481636567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2016-12-13 13:47:52.752372,82468.0,304.0
,,2016-12-13 15:18:37.322384,slurm_normal,1481643045.0,0,,1.0,main_w3_handler0,2928843,14565683,False,,295556161,bam,8744838.roundup,slurm,,132112168.0,corral-repl,,"""69ffc26ac14711e6aedb005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27616850}]",,"""coordinate""","""LENIENT""",32.0,,,1481642938.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2016-12-13 15:30:47.266926,95001.0,107.0
,,2016-12-13 14:07:23.003760,slurm_normal,1481644348.0,0,,1.0,main_w3_handler1,2928753,14564915,False,,382847513,bam,8745235.roundup,slurm,,132111800.0,corral-repl,,"""75573d32c13d11e6a47e005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27615765}]",,"""coordinate""","""LENIENT""",32.0,,,1481644202.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2016-12-13 15:52:29.599103,95001.0,146.0
,,2016-12-13 14:04:37.536085,slurm_normal,1481644088.0,0,,1.0,main_w4_handler1,2928743,14564892,False,,296783193,bam,8745151.roundup,slurm,,132112168.0,corral-repl,,"""1099a8eec13d11e68800005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27615723}]",,"""coordinate""","""LENIENT""",32.0,,,1481643957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2016-12-13 15:48:11.093465,95001.0,131.0
,,2016-12-13 14:59:02.205413,slurm_normal,1481643885.0,0,,1.0,main_w3_handler1,2927108,14565501,False,,289656566,bam,8745072.roundup,slurm,,132112168.0,corral-repl,,"""aa36fd10c14411e6a0aa005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27616621}]",,"""coordinate""","""LENIENT""",32.0,,,1481643671.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2016-12-13 15:44:47.533514,95001.0,214.0
,,2017-01-20 19:00:49.767712,slurm_normal,1484939924.0,0,,1.0,main_w3_handler0,2913532,14831416,False,,1336850417,bam,8991706.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/canFam3.len""","""canFam3""",,"[{'src': 'hda', 'id': 27668416}]",,"""coordinate""","""LENIENT""",32.0,,34618382.0,1484939400.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-01-20 19:18:48.160136,87105.0,524.0
,,2016-12-14 15:49:31.525276,slurm_normal,1481730693.0,0,,1.0,main_w3_handler1,2929718,14575874,False,,146153108,bam,8755330.roundup,slurm,,132112168.0,corral-repl,,"""e607c272c21411e68194005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27633875}]",,"""coordinate""","""LENIENT""",32.0,,,1481730625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2016-12-14 15:51:34.156604,85419.0,68.0
,,2016-12-14 15:50:23.566934,slurm_normal,1481730772.0,0,,1.0,main_w3_handler1,2929722,14575882,False,,208528808,bam,8755340.roundup,slurm,,132112168.0,corral-repl,,"""04cdb162c21511e6b033005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27633888}]",,"""coordinate""","""LENIENT""",32.0,,,1481730697.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2016-12-14 15:52:55.047637,85419.0,75.0
,,2016-12-14 08:58:18.867428,slurm_normal,1481707932.0,0,,1.0,main_w4_handler0,2929622,14573099,False,,316277451,bam,8752712.roundup,slurm,,132112168.0,corral-repl,,"""7262c2e2c1db11e69641005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27629450}]",,"""coordinate""","""LENIENT""",32.0,,,1481707806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2016-12-14 09:32:14.215858,95001.0,126.0
