create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.addition.__current_case__,parameters.addition.addition_select,parameters.addition.l,parameters.addition.r,parameters.addition.w,parameters.bed,parameters.chromInfo,parameters.dbkey,parameters.header,parameters.inputA.values,parameters.inputB.values,parameters.nooverlaps,parameters.number,parameters.original,parameters.strandB,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-07-25 17:48:44.399246,slurm_normal,1469468945.0,0,1.0,main_w1_handler0,2408954,13487666,False,,93816,bed,34169,bed,7703770.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,29900,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b572c2eff266472709'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a73d599feacda281'}]","""false""","""false""","""false""","""""",32.0,,31141514.0,1469468940.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-07-25 17:49:09.251798,65481.0,5.0
2016-07-25 17:42:57.474554,slurm_normal,1469468596.0,0,1.0,main_w1_handler1,2408954,13487602,False,,34169,bed,34128,bed,7703710.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,29900,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a73d599feacda281'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b527855052304dfaf4'}]","""false""","""false""","""true""","""""",32.0,,31141514.0,1469468593.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-07-25 17:43:21.451950,65481.0,3.0
2016-07-25 17:44:23.942108,slurm_normal,1469468677.0,0,1.0,main_w2_handler1,2408954,13487629,False,,34169,bed,93816,bed,7703737.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,29900,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a73d599feacda281'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b572c2eff266472709'}]","""false""","""false""","""true""","""""",32.0,,31141514.0,1469468674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-07-25 17:44:40.575469,65481.0,3.0
2016-07-25 18:02:36.239923,slurm_normal,1469469778.0,0,1.0,main_w2_handler1,2408954,13487842,False,,93816,bed,34169,bed,7703940.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,29900,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b572c2eff266472709'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a73d599feacda281'}]","""false""","""true""","""false""","""""",32.0,,31141514.0,1469469769.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-07-25 18:03:00.578734,65481.0,9.0
2016-07-26 15:03:31.974436,slurm_normal,1469545434.0,0,1.0,main_w1_handler0,2408954,13498560,False,,518435,bed,38720,bed,7713977.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,29900,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54207ac75b18160ed'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b53644f7ca7e664c54'}]","""false""","""false""","""true""","""""",32.0,,31141514.0,1469545426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-07-26 15:03:58.246801,65481.0,8.0
2016-07-26 14:47:29.841936,slurm_normal,1469544553.0,0,1.0,main_w2_handler1,2408954,13498437,False,,38720,bed,518435,bed,7713848.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,29900,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53644f7ca7e664c54'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b54207ac75b18160ed'}]","""false""","""false""","""false""","""""",32.0,,31141514.0,1469544525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-07-26 14:49:15.732455,65481.0,28.0
2016-07-26 15:07:34.790531,slurm_normal,1469545672.0,0,1.0,main_w2_handler0,2408954,13498584,False,,38720,bed,518435,bed,7714005.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,29900,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53644f7ca7e664c54'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b54207ac75b18160ed'}]","""false""","""false""","""true""","""""",32.0,,31141514.0,1469545667.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-07-26 15:07:56.343418,65481.0,5.0
2016-07-26 14:21:02.540917,slurm_normal,1469542969.0,0,1.0,main_w2_handler0,2408954,13498223,False,,93816,bed,34169,bed,7713557.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,30000,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b572c2eff266472709'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a73d599feacda281'}]","""false""","""false""","""false""","""""",32.0,,31141514.0,1469542958.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-07-26 14:22:51.204504,65481.0,11.0
2016-07-27 00:48:49.932064,slurm_normal,1469580547.0,0,1.0,main_w2_handler0,2408954,13504163,False,,28212,bed,111358,bed,7719556.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,100,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b54b2423b171c481'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b54273d4b6542ca36a'}]","""false""","""false""","""true""","""""",32.0,,31141514.0,1469580544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-07-27 00:49:09.502163,65481.0,3.0
2016-07-27 12:49:57.541973,slurm_normal,1469623816.0,0,1.0,main_w1_handler0,2502735,13506999,False,,12058080,bed,16029,bed,7722415.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a16121696d7b938a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f280d4e846de4990'}]","""false""","""true""","""false""","""-sm""",32.0,,31729148.0,1469623808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-07-27 12:50:18.746293,55649.0,8.0
2016-07-27 12:42:33.315486,slurm_normal,1469623377.0,0,1.0,main_w1_handler1,2502735,13506963,False,,12058080,bed,4220,bed,7722370.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a16121696d7b938a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5754f0dfe9f589934'}]","""false""","""true""","""false""","""-sm""",32.0,,31729148.0,1469623368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-07-27 12:43:00.939454,55649.0,9.0
2016-07-27 13:05:09.329956,slurm_normal,1469624726.0,0,1.0,main_w1_handler1,2502735,13507056,False,,12058080,bed,4220,bed,7722480.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a16121696d7b938a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad8e1a197b1f19e7'}]","""false""","""true""","""false""","""-sm""",32.0,,31729148.0,1469624717.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-07-27 13:05:27.652194,55649.0,9.0
2016-07-27 13:14:28.034243,slurm_normal,1469625288.0,0,1.0,main_w1_handler1,2502735,13507133,False,,12058080,bed,4220,bed,7722576.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,1,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a16121696d7b938a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad8e1a197b1f19e7'}]","""false""","""true""","""false""","""""",32.0,,31729148.0,1469625279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-07-27 13:14:52.613625,55649.0,9.0
2016-07-27 13:27:15.474867,slurm_normal,1469626061.0,0,1.0,main_w1_handler1,2502735,13507238,False,,12058080,bed,16029,bed,7722708.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,1,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a16121696d7b938a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b599e04fb5dcb7eedb'}]","""false""","""true""","""false""","""""",32.0,,31729148.0,1469626046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-07-27 13:27:50.076417,55649.0,15.0
2016-07-30 11:13:25.081576,slurm_normal,1469877222.0,0,1.0,main_w2_handler0,2738442,13529194,False,,18337,bed,30881,bed,7744488.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,50,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/hg19_rCRS_pUC18_phiX174.len""","""hg19_rCRS_pUC18_phiX174""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5192c82a532d214e0'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b511c9c404b8c0edb2'}]","""true""","""false""","""false""","""""",32.0,,30851292.0,1469877214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-07-30 11:13:43.488324,,8.0
2016-09-27 00:40:56.214283,slurm_normal,1474936875.0,0,1.0,main_w4_handler1,2408954,13950563,False,,225096,bed,25763,bed,8171662.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,500,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b57bb975d7e833b56d'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b593724674258d3fca'}]","""false""","""false""","""true""","""""",32.0,,33225411.0,1474936872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-09-27 00:41:17.063026,65481.0,3.0
2016-09-27 00:42:16.234025,slurm_normal,1474936953.0,0,1.0,main_w4_handler1,2408954,13950567,False,,225096,bed,23802,bed,8171667.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,500,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b57bb975d7e833b56d'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b515307e7ffa3aa465'}]","""false""","""false""","""true""","""""",32.0,,33225411.0,1474936948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-09-27 00:42:36.960783,65481.0,5.0
2016-08-02 11:16:26.336214,slurm_normal,1470136599.0,0,1.0,main_w2_handler0,2738442,13562864,False,,238853,bed,469361,bed,7771055.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,200,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b508ae1d645fbaadce'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ec72c166eaa757ff'}]","""true""","""false""","""false""","""""",32.0,,30851292.0,1470136596.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-08-02 11:16:42.425067,,3.0
2016-08-01 16:09:48.722436,slurm_normal,1470067807.0,0,1.0,main_w1_handler0,2408954,13554003,False,,52137,bed,43720,bed,7762537.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,100,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b523eac282523cf802'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b53764129cd93255b0'}]","""false""","""false""","""true""","""""",32.0,,31141514.0,1470067804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-08-01 16:10:12.090725,65481.0,3.0
2016-08-01 17:09:47.530211,slurm_normal,1470071408.0,0,1.0,main_w1_handler1,2738442,13555414,False,,238853,bed,286635,bed,7763424.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,500,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b508ae1d645fbaadce'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f66f157dcce71021'}]","""true""","""false""","""false""","""""",32.0,,30851292.0,1470071403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-08-01 17:10:11.564103,,5.0
2016-08-01 16:47:35.493105,slurm_normal,1470070077.0,0,1.0,main_w1_handler0,2738442,13554946,False,,81451,bed,144854,bed,7763269.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,500,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/hg19_rCRS_pUC18_phiX174.len""","""hg19_rCRS_pUC18_phiX174""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad9636ddf5b9d426'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b577f02653e9039f0d'}]","""true""","""false""","""false""","""""",32.0,,30851292.0,1470070074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-08-01 16:48:00.145004,,3.0
2016-08-01 17:12:42.062873,slurm_normal,1470071574.0,0,1.0,main_w2_handler1,2738442,13555451,False,,286635,bed,238853,bed,7763439.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,500,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f66f157dcce71021'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b508ae1d645fbaadce'}]","""true""","""false""","""false""","""""",32.0,,30851292.0,1470071571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-08-01 17:12:56.562295,,3.0
2016-08-01 20:00:55.209153,slurm_normal,1470081671.0,0,1.0,main_w1_handler0,2408954,13556599,False,,43720,bed,22436,bed,7764413.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,175,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53764129cd93255b0'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b549b94abe014f70c1'}]","""false""","""false""","""true""","""""",32.0,,31141514.0,1470081665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-08-01 20:01:16.383516,65481.0,6.0
2016-08-01 19:56:38.771123,slurm_normal,1470081411.0,0,1.0,main_w2_handler1,2408954,13556581,False,,43720,bed,13872,bed,7764366.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,175,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53764129cd93255b0'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b54ab0ddadaa4dcee0'}]","""false""","""false""","""true""","""""",32.0,,31141514.0,1470081407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-08-01 19:56:53.701029,65481.0,4.0
2016-08-04 19:51:34.991538,slurm_normal,1470340355.0,0,1.0,main_w1_handler0,2408954,13593561,False,,43720,bed,52137,bed,7804659.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,100,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53764129cd93255b0'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b523eac282523cf802'}]","""true""","""false""","""false""","""""",32.0,,31141514.0,1470340339.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-08-04 19:52:40.654301,65481.0,16.0
2016-08-04 20:05:31.185908,slurm_normal,1470341172.0,0,1.0,main_w1_handler0,2408954,13593657,False,,52137,bed,43720,bed,7804883.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,100,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b523eac282523cf802'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b53764129cd93255b0'}]","""true""","""false""","""false""","""""",32.0,,31141514.0,1470341168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-08-04 20:06:17.164818,65481.0,4.0
2016-08-04 01:34:14.847498,slurm_normal,1470274494.0,0,1.0,main_w1_handler0,2408954,13584625,False,,43720,bed,25161,bed,7793740.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,29900,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53764129cd93255b0'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b52a814db91cdfaa6f'}]","""false""","""false""","""true""","""""",32.0,,31141514.0,1470274491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-08-04 01:34:55.820154,65481.0,3.0
2016-08-05 02:10:49.951968,slurm_normal,1470363097.0,0,1.0,main_w1_handler1,2408954,13595600,False,,518435,bed,21591,bed,7807295.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,29900,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54207ac75b18160ed'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e434659ea4d9261e'}]","""false""","""false""","""true""","""""",32.0,,31141514.0,1470363094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-08-05 02:11:39.096733,65481.0,3.0
2016-08-09 09:55:22.940803,slurm_normal,1470736684.0,0,1.0,main_w2_handler1,2778343,13628335,False,,9265,bed,73562,bed,7841301.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,1000,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50fceb5807eb23c66'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e9ced18fbf1f62ed'}]","""false""","""false""","""false""","""""",32.0,,31815404.0,1470736680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-08-09 09:58:05.944525,21426.0,4.0
2016-08-07 09:51:28.962507,slurm_normal,1470563569.0,0,1.0,main_w2_handler0,2787344,13611700,False,,836115,bed,80612,bed,7823932.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c2babf4293ce200b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5238798443f10d12b'}]","""false""","""true""","""false""","""""",32.0,,31565991.0,1470563563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-08-07 09:52:50.149108,15359.0,6.0
2016-08-07 09:48:29.690865,slurm_normal,1470563375.0,0,1.0,main_w2_handler0,2787344,13611696,False,,836115,bed,80612,bed,7823917.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c2babf4293ce200b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5238798443f10d12b'}]","""false""","""false""","""true""","""""",32.0,,31565991.0,1470563370.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-08-07 09:49:37.772173,15359.0,5.0
2016-08-07 09:56:34.528689,slurm_normal,1470563862.0,0,1.0,main_w1_handler0,2787344,13611703,False,,80612,bed,836115,bed,7823937.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5238798443f10d12b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c2babf4293ce200b'}]","""false""","""false""","""true""","""""",32.0,,31565991.0,1470563857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-08-07 09:57:44.610522,15359.0,5.0
2016-08-07 16:19:55.543446,slurm_normal,1470586855.0,0,1.0,main_w2_handler0,2787344,13613067,False,,836115,bed,79962,bed,7825295.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c2babf4293ce200b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a430c3481f775351'}]","""false""","""true""","""false""","""""",32.0,,31565991.0,1470586848.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-08-07 16:20:57.148596,15359.0,7.0
2016-08-07 17:19:05.818153,slurm_normal,1470590423.0,0,1.0,main_w2_handler1,2787344,13613246,False,,79962,bed,39731,bed,7825437.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a430c3481f775351'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c3317cd03ea6b75d'}]","""false""","""false""","""true""","""""",32.0,,31565991.0,1470590419.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-08-07 17:20:25.809815,15359.0,4.0
2016-08-07 13:56:13.874913,slurm_normal,1470578257.0,0,1.0,main_w2_handler0,2787344,13612842,False,,836115,bed,80612,bed,7825079.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c2babf4293ce200b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5238798443f10d12b'}]","""false""","""true""","""false""","""""",32.0,,31565991.0,1470578251.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-08-07 13:57:39.261997,15359.0,6.0
2016-08-07 13:44:36.215671,slurm_normal,1470577564.0,0,1.0,main_w1_handler0,2787344,13612833,False,,80612,bed,836115,bed,7825026.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5238798443f10d12b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c2babf4293ce200b'}]","""false""","""true""","""false""","""""",32.0,,31565991.0,1470577561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-08-07 13:46:05.760858,15359.0,3.0
2016-08-07 16:56:19.348571,slurm_normal,1470589048.0,0,1.0,main_w1_handler0,2787344,13613212,False,,44836,bed,836115,bed,7825396.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b549f1a2d8ec49f78a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c2babf4293ce200b'}]","""false""","""false""","""true""","""""",32.0,,31565991.0,1470589043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-08-07 16:57:29.603174,15359.0,5.0
2016-08-07 16:16:55.296663,slurm_normal,1470586691.0,0,1.0,main_w2_handler0,2787344,13613062,False,,79962,bed,836115,bed,7825290.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a430c3481f775351'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c2babf4293ce200b'}]","""false""","""false""","""true""","""""",32.0,,31565991.0,1470586686.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-08-07 16:18:12.652715,15359.0,5.0
2016-08-07 16:56:34.072159,slurm_normal,1470589066.0,0,1.0,main_w2_handler0,2787344,13613213,False,,836115,bed,44836,bed,7825397.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c2babf4293ce200b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b549f1a2d8ec49f78a'}]","""false""","""true""","""false""","""""",32.0,,31565991.0,1470589060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-08-07 16:57:47.355557,15359.0,6.0
