chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,file_list,file_list_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.adv.alignments,parameters.adv.header,parameters.adv.matepairDist,parameters.adv.minMapq,parameters.adv.primary,parameters.adv.region,parameters.chromInfo,parameters.dbkey,parameters.input.__current_case__,parameters.input.accession,parameters.input.file_list.values,parameters.input.input_select,parameters.outputformat,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-06-09 01:44:22.083794,slurm_normal,1496978244.0,0,143.0,txt,,1.0,main_w3_handler0,3141620,16059298,False,,10148524.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,,"[{'src': 'hda', 'id': 29961834}]",file_list,"""bam""",32.0,,38464750.0,1496972671.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-06-09 03:29:49.401898,,5573.0
,,2017-06-09 01:58:56.922667,slurm_normal,1496984515.0,0,143.0,txt,,1.0,main_w3_handler1,3146085,16059353,False,,10148972.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,,"[{'src': 'hda', 'id': 29961861}]",file_list,"""bam""",32.0,,38464750.0,1496979021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-06-09 05:13:04.096270,,5494.0
,,2017-06-28 16:04:32.644182,slurm_normal,1498666043.0,0,,,,1.0,main_w4_handler0,3175240,16214137,False,,10290031.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1503833,,accession_number,"""bam""",32.0,,38975058.0,1498665891.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-06-28 16:07:27.097070,,152.0
,,2017-06-29 09:47:41.430300,slurm_normal,1498730143.0,0,,,,1.0,main_w3_handler1,3176339,16221260,False,,10297406.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1551047,,accession_number,"""bam""",32.0,,38569294.0,1498729674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-06-29 09:55:47.833025,89476.0,469.0
,,2017-06-13 15:48:19.101038,slurm_normal,1497369252.0,0,,,,1.0,main_w3_handler1,2599949,16091769,False,,10177536.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR5042518,,accession_number,"""bam""",32.0,,36897901.0,1497369054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-06-13 15:54:15.268300,78579.0,198.0
,,2017-06-13 15:47:00.897106,slurm_normal,1497369247.0,0,,,,1.0,main_w3_handler1,2599949,16091761,False,,10177523.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR5042516,,accession_number,"""bam""",32.0,,36897901.0,1497369035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-06-13 15:54:15.085391,78579.0,212.0
,,2017-05-11 11:38:11.130288,slurm_normal,1494503317.0,0,,,,1.0,main_w3_handler0,3104690,15816677,False,,9918952.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1653645,,accession_number,"""bam""",32.0,,37862138.0,1494502701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-11 11:48:40.085578,84754.0,616.0
,,2017-05-11 20:41:49.822615,slurm_normal,1494536360.0,0,,,,1.0,main_w3_handler1,3107854,15820299,False,,9923514.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR5040584,,accession_number,"""bam""",32.0,,36959799.0,1494535314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-11 20:59:24.309974,68175.0,1046.0
,,2017-05-11 20:42:23.190896,slurm_normal,1494536256.0,0,,,,1.0,main_w3_handler0,3107854,15820303,False,,9923518.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR5040579,,accession_number,"""bam""",32.0,,36959799.0,1494535346.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-11 20:57:40.059268,68175.0,910.0
,,2017-05-11 20:40:38.776631,slurm_normal,1494536279.0,0,,,,1.0,main_w3_handler0,3107854,15820296,False,,9923499.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR5040582,,accession_number,"""bam""",32.0,,36959799.0,1494535242.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-11 20:58:02.835966,68175.0,1037.0
,,2017-05-11 20:41:15.022210,slurm_normal,1494536401.0,0,,,,1.0,main_w3_handler0,3107854,15820297,False,,9923507.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR5040583,,accession_number,"""bam""",32.0,,36959799.0,1494535278.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-11 21:00:07.101085,68175.0,1123.0
,,2017-05-11 20:43:05.074091,slurm_normal,1494537482.0,0,,,,1.0,main_w3_handler0,3107854,15820307,False,,9923626.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR5040581,,accession_number,"""bam""",32.0,,36959799.0,1494536452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-11 21:18:06.614323,68175.0,1030.0
,,2017-05-11 20:42:44.209736,slurm_normal,1494537595.0,0,,,,1.0,main_w4_handler0,3107854,15820305,False,,9923625.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR5040580,,accession_number,"""bam""",32.0,,36959799.0,1494536438.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-11 21:19:57.706187,68175.0,1157.0
,,2017-05-12 07:11:52.439672,slurm_normal,1494600985.0,0,,,,1.0,main_w4_handler0,3108363,15822591,False,,9925317.roundup,slurm,,132111800.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR5004336,,accession_number,"""bam""",32.0,,37926544.0,1494600687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-12 14:56:46.317772,,298.0
,,2017-05-12 07:12:41.585838,slurm_normal,1494604655.0,0,,,,1.0,main_w3_handler1,3108363,15822592,False,,9926251.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR5004378,,accession_number,"""bam""",32.0,,37926544.0,1494604458.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-12 15:57:41.747038,,197.0
,,2017-05-12 15:48:32.519894,slurm_normal,1494621663.0,0,165.0,txt,,1.0,main_w4_handler1,3108922,15824959,False,,9926685.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,,"[{'src': 'hda', 'id': 29580915}]",file_list,"""bam""",32.0,,37927111.0,1494605252.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-12 20:59:46.350853,77781.0,16411.0
,,2017-05-13 06:55:22.343262,slurm_normal,1494658905.0,0,,,,1.0,main_w4_handler0,3108922,15830174,False,,9932038.roundup,slurm,,132112168.0,corral-repl,,,aligned,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR851666,,accession_number,"""bam""",32.0,,37927111.0,1494658527.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-13 07:01:48.574062,77781.0,378.0
,,2017-05-13 05:50:50.701892,slurm_normal,1494655028.0,0,,,,1.0,main_w4_handler0,3108922,15830070,False,,9931943.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR851666,,accession_number,"""bam""",32.0,,37927111.0,1494654655.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-13 05:57:10.250402,77781.0,373.0
,,2017-05-13 09:56:25.493150,slurm_normal,1494669816.0,0,,,,1.0,main_w3_handler1,3109737,15830483,False,,9932278.roundup,slurm,,132112168.0,corral-repl,,,aligned,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR851666,,accession_number,"""bam""",32.0,,37949304.0,1494669388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-13 10:03:38.037719,77781.0,428.0
,,2017-05-13 06:55:55.294834,slurm_normal,1494677726.0,0,165.0,txt,,1.0,main_w3_handler0,3108922,15830175,False,,9932039.roundup,slurm,,132112168.0,corral-repl,,,aligned,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,,"[{'src': 'hda', 'id': 29580915}]",file_list,"""bam""",32.0,,37927111.0,1494658559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-13 12:30:58.597770,77781.0,19167.0
,,2017-05-15 05:59:29.364774,slurm_normal,1494828302.0,0,,,,1.0,main_w4_handler1,3109962,15835174,False,,9936377.roundup,slurm,,132112168.0,corral-repl,,,aligned,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR851666,,accession_number,"""bam""",32.0,,37953531.0,1494827972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-15 06:05:03.493762,77781.0,330.0
,,2017-05-15 15:08:29.428430,slurm_normal,1494861023.0,0,,,,1.0,main_w3_handler1,2688591,15839392,False,,9940366.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1740350,,accession_number,"""sam""",32.0,,37879124.0,1494860913.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-15 15:10:27.107522,75014.0,110.0
,,2017-05-15 13:44:59.344860,slurm_normal,1494858916.0,0,,,,1.0,main_w4_handler1,3002371,15838752,False,,9939704.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,1,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR925743,,accession_number,"""bam""",32.0,,37976964.0,1494855903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-15 14:35:19.373064,100483.0,3013.0
,,2017-05-15 15:04:08.654251,slurm_normal,1494860958.0,0,,,,1.0,main_w3_handler1,2688591,15839366,False,,9940339.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1740350,,accession_number,"""bam""",32.0,,37879124.0,1494860655.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-15 15:09:20.531460,75014.0,303.0
,,2017-05-16 09:43:26.355408,slurm_normal,1494927864.0,0,,,,1.0,main_w4_handler0,3113094,15850825,False,,9951402.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1706863,,accession_number,"""sam""",32.0,,37999008.0,1494927812.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-16 09:44:26.544664,,52.0
,,2017-05-16 11:52:19.620342,slurm_normal,1494935651.0,0,,,,1.0,main_w4_handler1,2688591,15852114,False,,9952500.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1740350,,accession_number,"""sam""",32.0,,37879124.0,1494935544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-16 11:54:14.756741,75014.0,107.0
,,2017-05-16 11:50:53.982857,slurm_normal,1494935775.0,0,,,,1.0,main_w4_handler0,2688591,15852091,False,,9952478.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1740350,,accession_number,"""bam""",32.0,,37879124.0,1494935457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-16 11:56:20.971187,75014.0,318.0
,,2017-06-15 03:53:36.344523,slurm_normal,1497499175.0,0,,,,1.0,main_w3_handler0,3144038,16104998,False,,10188725.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3102869,,accession_number,"""bam""",32.0,,38510729.0,1497498835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-06-15 03:59:37.459894,107281.0,340.0
,,2017-05-17 14:08:02.669171,slurm_normal,1495030710.0,0,,,,1.0,main_w4_handler1,3113849,15867577,False,,9968049.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1282056,,accession_number,"""bam""",32.0,,38008566.0,1495030093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-17 14:18:33.108934,106043.0,617.0
,,2017-05-17 15:02:04.086616,slurm_normal,1495033601.0,0,,,,1.0,main_w4_handler0,3114902,15868222,False,,9968600.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1930032,,accession_number,"""bam""",32.0,,38023334.0,1495033346.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-17 15:06:44.288937,106103.0,255.0
,,2017-05-17 15:01:20.022816,slurm_normal,1495033913.0,0,,,,1.0,main_w4_handler0,3114902,15868220,False,,9968595.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1930033,,accession_number,"""bam""",32.0,,38023334.0,1495033294.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-17 15:12:08.186442,106103.0,619.0
,,2017-06-15 07:28:48.181592,slurm_normal,1497512093.0,0,,,,1.0,main_w4_handler1,3156103,16106075,False,,10189805.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR446863,,accession_number,"""bam""",32.0,,38542542.0,1497511747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-06-15 07:34:56.782433,30225.0,346.0
,,2017-05-17 18:41:33.247296,slurm_normal,1495047303.0,0,,,,1.0,main_w4_handler1,3106181,15870625,False,,9970828.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1964977,,accession_number,"""bam""",32.0,,37887856.0,1495046507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-17 18:55:08.609833,,796.0
,,2017-05-17 20:35:43.868812,slurm_normal,1495056189.0,0,,,,1.0,main_w4_handler0,3106181,15871907,False,,9972133.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1964978,,accession_number,"""bam""",32.0,,37887856.0,1495053424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-17 21:23:21.095933,,2765.0
,,2017-05-18 13:21:31.891947,slurm_normal,1495114284.0,0,,,,1.0,main_w3_handler1,2469345,15879561,False,,9979128.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3623940 ,,accession_number,"""bam""",32.0,,38054074.0,1495113705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-18 13:31:29.144497,64654.0,579.0
,,2017-05-18 13:37:49.299550,slurm_normal,1495116033.0,0,,,,1.0,main_w3_handler1,2469345,15879756,False,,9979306.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3623942 ,,accession_number,"""bam""",32.0,,38054074.0,1495114695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-18 14:00:34.533375,64654.0,1338.0
,,2017-05-18 13:24:14.568280,slurm_normal,1495114474.0,0,,,,1.0,main_w4_handler0,2469345,15879602,False,,9979183.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3623941 ,,accession_number,"""bam""",32.0,,38054074.0,1495113869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-18 13:34:38.322970,64654.0,605.0
,,2017-05-18 13:38:10.995013,slurm_normal,1495115569.0,0,,,,1.0,main_w4_handler1,2469345,15879791,False,,9979309.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3623943,,accession_number,"""bam""",32.0,,38054074.0,1495114707.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-18 13:52:56.443650,64654.0,862.0
,,2017-05-18 16:48:38.895797,slurm_normal,1495128988.0,0,,,,1.0,main_w3_handler1,3116809,15882036,False,,9981377.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1646784,,accession_number,"""bam""",32.0,,38031395.0,1495126133.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-18 17:36:33.398902,106122.0,2855.0
,,2017-05-18 17:22:38.062891,slurm_normal,1495130783.0,0,,,,1.0,main_w3_handler1,3106181,15882257,False,,9981985.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1964978,,accession_number,"""bam""",32.0,,38060175.0,1495128168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-18 18:06:26.422595,80700.0,2615.0
,,2017-05-18 18:11:17.358039,slurm_normal,1495133416.0,0,,,,1.0,main_w4_handler0,3116809,15882549,False,,9982279.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1646786,,accession_number,"""bam""",32.0,,38031395.0,1495131097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-18 18:50:21.768824,106122.0,2319.0
,,2017-05-18 18:11:53.207957,slurm_normal,1495134220.0,0,,,,1.0,main_w3_handler0,3116809,15882551,False,,9982282.roundup,slurm,,132112168.0,corral-repl,,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1646788,,accession_number,"""bam""",32.0,,38031395.0,1495131125.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.8.1.2,2.8.1.2,,2017-05-18 19:03:45.669634,106122.0,3095.0
