create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input1,input10,input10_filetype,input11,input11_filetype,input12,input12_filetype,input13,input13_filetype,input14,input14_filetype,input15,input15_filetype,input16,input16_filetype,input17,input17_filetype,input18,input18_filetype,input19,input19_filetype,input1_filetype,input2,input2_filetype,input3,input3_filetype,input4,input4_filetype,input5,input5_filetype,input6,input6_filetype,input7,input7_filetype,input8,input8_filetype,input9,input9_filetype,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-10-23 11:09:32.109314,slurm_normal,1508756988.0,0,1.0,main_w3_handler1,3296224,17174338,False,,43383,43383,34622.0,mothur.tax.summary,27647.0,mothur.tax.summary,31290.0,mothur.tax.summary,33404.0,mothur.tax.summary,14455.0,mothur.tax.summary,32497.0,mothur.tax.summary,27375.0,mothur.tax.summary,33890.0,mothur.tax.summary,31610.0,mothur.tax.summary,29799.0,mothur.tax.summary,mothur.tax.summary,29609,mothur.tax.summary,1917.0,mothur.tax.summary,27161.0,mothur.tax.summary,25918.0,mothur.tax.summary,13877.0,mothur.tax.summary,30562.0,mothur.tax.summary,32301.0,mothur.tax.summary,34775.0,mothur.tax.summary,mothur.tax.summary,11234306,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31813505}, {'src': 'hda', 'id': 31813507}, {'src': 'hda', 'id': 31813508}, {'src': 'hda', 'id': 31813509}, {'src': 'hda', 'id': 31813510}, {'src': 'hda', 'id': 31813511}, {'src': 'hda', 'id': 31813512}, {'src': 'hda', 'id': 31813513}, {'src': 'hda', 'id': 31813514}, {'src': 'hda', 'id': 31813516}, {'src': 'hda', 'id': 31813517}, {'src': 'hda', 'id': 31813519}, {'src': 'hda', 'id': 31813520}, {'src': 'hda', 'id': 31813522}, {'src': 'hda', 'id': 31813523}, {'src': 'hda', 'id': 31813524}, {'src': 'hda', 'id': 31813525}, {'src': 'hda', 'id': 31813526}, {'src': 'hda', 'id': 31813527}]",32.0,,41460469,1508756984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_taxsummary/mothur_merge_taxsummary/1.36.1.0,1.36.1.0,,2017-10-23 11:09:50.761198,113456,4.0
2017-10-25 09:07:03.374212,slurm_normal,1508922567.0,0,1.0,main_w3_handler0,3297597,17209143,False,,43401,43401,,,,,,,,,,,,,,,,,,,,,mothur.tax.summary,29634,mothur.tax.summary,,,,,,,,,,,,,,,mothur.tax.summary,11269011,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31872229}, {'src': 'hda', 'id': 31872231}]",32.0,,41507552,1508922563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_taxsummary/mothur_merge_taxsummary/1.36.1.0,1.36.1.0,,2017-10-25 09:09:31.725345,113456,4.0
