bed,bed_filetype,command|datafile|paired_bam_0|readend1,command|datafile|paired_bam_0|readend1_filetype,command|datafile|paired_bam_0|readend2,command|datafile|paired_bam_0|readend2_filetype,command|datafile|paired_bam_1|readend1,command|datafile|paired_bam_1|readend1_filetype,command|datafile|paired_bam_1|readend2,command|datafile|paired_bam_1|readend2_filetype,command|datafile|paired_bam_2|readend1,command|datafile|paired_bam_2|readend1_filetype,command|datafile|paired_bam_2|readend2,command|datafile|paired_bam_2|readend2_filetype,command|datafile|raw_files_0|raw,command|datafile|raw_files_0|raw_filetype,create_time,destination_id,end_epoch,exit_code,fends,fends_filetype,galaxy_memory_mb,galaxy_slots,handler,hic_data,hic_data_filetype,hic_project,hic_project_filetype,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.command.__current_case__,parameters.command.analysis.__current_case__,parameters.command.analysis.algorithm,parameters.command.analysis.binary,parameters.command.analysis.change,parameters.command.analysis.expreads,parameters.command.analysis.precalc,parameters.command.analysis.probiter,parameters.command.analysis.removedist,parameters.command.analysis.step,parameters.command.analysis.subalgorithm.__current_case__,parameters.command.analysis.subalgorithm.kr,parameters.command.bed.values,parameters.command.chroms,parameters.command.command_select,parameters.command.datafile.__current_case__,parameters.command.datafile.format,parameters.command.datafile.paired_bam,parameters.command.datafile.raw_files,parameters.command.fends.values,parameters.command.filtermax,parameters.command.filtermin,parameters.command.hic_data.values,parameters.command.hic_project.values,parameters.command.insert,parameters.command.minbin,parameters.command.minint,parameters.command.numbin,parameters.dbkey,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
1450455.0,bed,7874039622.0,bam,7037013330.0,bam,,,,,,,,,,,2017-02-03 00:02:57.737201,slurm_normal,1486080564.0,0,,,,1.0,main_w4_handler1,,,,,2856828,14938298,False,,9094864.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 28188793}]",chr14,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 28088954}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 28088955}]}}]",,,0,1000000,,,500,1000,20,100,"""mm10""",32.0,,35774477,1486080543.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-02-03 00:09:25.429740,47785.0,21.0
15130155.0,bed,631763412.0,bam,648800719.0,bam,,,,,,,,,,,2017-03-29 12:41:51.124090,slurm_normal,1490791346.0,0,,,,1.0,main_w4_handler0,,,,,2432032,15423773,False,,9555956.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 28968748}]",1,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 28968690}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 28967010}]}}]",,,0,1000000,,,800,1000,20,100,"""?""",32.0,,36948299,1490791317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-03-29 12:42:27.681432,68827.0,29.0
15130155.0,bed,631763412.0,bam,648800719.0,bam,,,,,,,,,,,2017-03-29 12:36:02.015078,slurm_normal,1490791032.0,0,,,,1.0,main_w3_handler1,,,,,2432032,15423715,False,,9555906.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 28968748}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 28968690}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 28967010}]}}]",,,0,1000000,,,800,1000,20,100,"""?""",32.0,,36948299,1490790999.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-03-29 12:37:15.404524,68827.0,33.0
15130155.0,bed,631763412.0,bam,648800719.0,bam,,,,,,,,,,,2017-03-29 12:39:36.229355,slurm_normal,1490791189.0,0,,,,1.0,main_w4_handler1,,,,,2432032,15423757,False,,9555943.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 28968748}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 28968690}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 28967010}]}}]",,,0,1000000,,,800,1000,20,100,"""?""",32.0,,36948299,1490791183.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-03-29 12:39:52.791559,68827.0,6.0
8249435.0,bed,315515619.0,bam,315515619.0,bam,,,,,,,,,,,2017-02-07 15:25:02.001068,slurm_normal,1486481240.0,0,,,,1.0,main_w3_handler0,,,,,2432032,14973256,False,,9130879.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 28248751}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 28248160}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 28248160}]}}]",,,0,1000000,,,500,1000,20,100,"""?""",32.0,,35859598,1486481146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-02-07 15:27:23.908565,68827.0,94.0
8249435.0,bed,314518993.0,bam,315515619.0,bam,,,,,,,,,,,2017-02-08 04:29:45.078889,slurm_normal,1486528195.0,0,,,,1.0,main_w4_handler1,,,,,2432032,14978968,False,,9136428.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",0,0.0,probability,,0.05,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 28248751}]","1,2,3,4,5",hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 28248118}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 28248160}]}}]",,,0,1000000,,,500,1000,20,100,"""?""",32.0,,35877996,1486528189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-02-08 04:29:56.995550,68827.0,6.0
8249435.0,bed,315515619.0,bam,315515619.0,bam,,,,,,,,,,,2017-02-08 04:26:50.920524,slurm_normal,1486528029.0,0,,,,1.0,main_w3_handler1,,,,,2432032,14978961,False,,9136423.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",0,0.0,probability,,0.05,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 28248751}]","1,2,3,4,5",hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 28248160}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 28248160}]}}]",,,0,1000000,,,500,1000,20,100,"""?""",32.0,,35877996,1486528016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-02-08 04:27:10.249670,68827.0,13.0
,,314518993.0,bam,315515619.0,bam,,,,,,,,,,,2017-02-08 12:26:14.438118,slurm_normal,1486556905.0,0,13863037.0,h5,,1.0,main_w4_handler1,,,,,2432032,14982257,False,,9139616.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",2,,,,,,,,,,,,,,hic-data,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 28248118}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 28248160}]}}]",,"[{'src': 'hda', 'id': 28262630}]",,,,,500,,,,"""?""",32.0,,35859598,1486556778.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-02-08 12:28:26.484480,68827.0,127.0
10800629.0,bed,,,,,,,,,,,,,,,2017-02-08 12:24:24.436795,slurm_normal,1486556694.0,0,,,,1.0,main_w3_handler1,,,,,2432032,14982250,False,,9139604.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",1,,,,,,,,,,,,"[{'src': 'hda', 'id': 28262607}]",,fends,,,,,,,,,,,,,,"""?""",32.0,,35859598,1486556668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-02-08 12:24:56.373188,68827.0,26.0
10800629.0,bed,314518993.0,bam,315515619.0,bam,,,,,,,,,,,2017-02-08 12:34:20.580716,slurm_normal,1486557302.0,0,,,,1.0,main_w4_handler0,,,,,2432032,14982316,False,,9139675.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 28262607}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 28248118}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 28248160}]}}]",,,0,1000000,,,500,1000,20,100,"""?""",32.0,,35859598,1486557266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-02-08 12:35:03.700469,68827.0,36.0
10800629.0,bed,135384218.0,bam,138902965.0,bam,,,,,,,,,,,2017-02-09 04:49:36.303401,slurm_normal,1486615786.0,0,,,,1.0,main_w3_handler1,,,,,2432032,14991863,False,,9148770.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 28262607}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 28276179}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 28276182}]}}]",,,0,1000000,,,500,1000,20,100,"""?""",32.0,,35859598,1486615781.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-02-09 04:49:48.144899,68827.0,5.0
,,314518993.0,bam,315515619.0,bam,,,,,,,,,,,2017-02-11 08:51:09.318956,slurm_normal,1486803159.0,0,13863037.0,h5,,1.0,main_w3_handler0,,,,,2432032,15010484,False,,9166737.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",2,,,,,,,,,,,,,,hic-data,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 28248118}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 28248160}]}}]",,"[{'src': 'hda', 'id': 28305154}]",,,,,500,,,,"""?""",32.0,,35859598,1486803074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-02-11 08:52:42.613424,68827.0,85.0
8249435.0,bed,,,,,,,,,,,,,,,2017-02-11 08:49:16.273712,slurm_normal,1486802979.0,0,,,,1.0,main_w3_handler0,,,,,2432032,15010478,False,,9166731.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",1,,,,,,,,,,,,"[{'src': 'hda', 'id': 28305153}]",,fends,,,,,,,,,,,,,,"""?""",32.0,,35859598,1486802960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-02-11 08:49:41.805145,68827.0,19.0
13971.0,bed,189041252.0,bam,189041252.0,bam,178418001.0,bam,178418001.0,bam,,,,,,,2017-02-11 09:12:59.609212,slurm_normal,1486804389.0,0,,,,1.0,main_w4_handler0,,,,,2980541,15010515,False,,9166764.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg18.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 28305195}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 28224207}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 28224207}]}}, {'readend1': {'values': [{'src': 'hda', 'id': 28224206}]}, '__index__': 1, 'readend2': {'values': [{'src': 'hda', 'id': 28224206}]}}]",,,0,1000000,,,500,1000,20,100,"""hg18""",32.0,,35826597,1486804383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-02-11 09:13:11.752249,96906.0,6.0
13971.0,bed,189041252.0,bam,189041252.0,bam,,,,,,,,,,,2017-02-11 09:14:12.351799,slurm_normal,1486804461.0,0,,,,1.0,main_w3_handler1,,,,,2980541,15010518,False,,9166765.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg18.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 28305195}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 28224207}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 28224207}]}}]",,,0,1000000,,,500,1000,20,100,"""hg18""",32.0,,35826597,1486804455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-02-11 09:14:21.902924,96906.0,6.0
12387.0,bed,493.0,bam,532.0,bam,,,,,,,,,,,2017-04-02 13:24:39.191887,slurm_normal,1491139509.0,0,,,,1.0,main_w4_handler0,,,,,3054091,15461851,False,,9592164.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 29026224}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 29026226}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 29026225}]}}]",,,0,1000000,,,500,1000,20,100,"""?""",32.0,,37009643,1491139483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-04-02 13:25:10.058993,,26.0
0.0,bed,234354749.0,bam,259694437.0,bam,,,,,,,,,,,2017-04-03 09:58:44.658993,slurm_normal,1491213551.0,0,,,,1.0,main_w4_handler0,,,,,3053242,15469794,False,,9599383.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 29039331}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 29039258}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 29037035}]}}]",,,0,500,,,350,500,5,100,"""?""",32.0,,36998557,1491213537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-04-03 09:59:14.630661,,14.0
,,255695277.0,bam,246936454.0,bam,,,,,,,,,,,2017-02-22 12:23:24.665177,slurm_normal,1487766393.0,0,1287370.0,h5,,1.0,main_w3_handler1,,,,,2856828,15106131,False,,9261152.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""",2,,,,,,,,,,,,,,hic-data,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 28460523}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 28460522}]}}]",,"[{'src': 'hda', 'id': 28460494}]",,,,,500,,,,"""mm10""",32.0,,35849975,1487766300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-02-22 12:26:35.794378,47785.0,93.0
,,5101411.0,bam,4903939.0,bam,,,,,,,,,,,2017-02-22 12:39:29.028876,slurm_normal,1487767187.0,0,1287370.0,h5,,1.0,main_w4_handler0,,,,,2856828,15106204,False,,9261211.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""",2,,,,,,,,,,,,,,hic-data,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 28460649}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 28460648}]}}]",,"[{'src': 'hda', 'id': 28460494}]",,,,,500,,,,"""mm10""",32.0,,35849975,1487767174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-02-22 12:39:49.906207,47785.0,13.0
,,7169130939.0,bam,7808626225.0,bam,,,,,,,,,,,2017-02-22 12:44:48.456667,slurm_normal,1487768131.0,0,1287370.0,h5,,1.0,main_w3_handler0,,,,,2856828,15106245,False,,9261249.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""",2,,,,,,,,,,,,,,hic-data,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 27038655}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 27038654}]}}]",,"[{'src': 'hda', 'id': 28460494}]",,,,,500,,,,"""mm10""",32.0,,35849975,1487767498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-02-22 12:55:34.746301,47785.0,633.0
12387.0,bed,5101411.0,bam,4903939.0,bam,,,,,,,,,,,2017-02-22 15:42:38.402411,slurm_normal,1487778173.0,0,,,,1.0,main_w3_handler1,,,,,2856828,15108429,False,,9263356.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 28188308}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 28460649}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 28460648}]}}]",,,0,1000000,,,500,1000,20,100,"""mm10""",32.0,,35849975,1487778164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-02-22 15:42:59.238938,47785.0,9.0
20148.0,bed,239282772.0,bam,239282772.0,bam,,,,,,,,,,,2017-02-25 20:48:34.025215,slurm_normal,1488055732.0,0,,,,1.0,main_w4_handler0,,,,,2995693,15143844,False,,9296625.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 28430327}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 28430259}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 28430259}]}}]",,,0,1000000,,,500,1000,20,100,"""hg19""",32.0,,36040295,1488055718.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-02-25 20:48:54.384943,100164.0,14.0
