create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.grouping.__current_case__,parameters.grouping.count,parameters.grouping.group,parameters.grouping.grouping_select,parameters.grouping.repeated,parameters.grouping.uniqueonly,parameters.ignorecase,parameters.infile.values,parameters.infile|__identifier__,parameters.skipfields,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-01-26 20:33:52.145652,slurm_normal,1516998878.0,0,,1.0,main_w4_handler0,3406069,18170693,False,1053452183,tabular,,12251571,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,no,false,true,"""false""","[{'src': 'hda', 'id': 33523280}]",,"""0""",32.0,,43442359.0,1516998851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-01-26 20:34:40.165943,109870.0,27.0
2018-01-26 21:39:42.632223,reserved_normal,1517002840.0,0,,1.0,main_w4_handler0,3406787,18171239,False,232,tabular,,12252308.roundup,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",0,true,,no,true,false,"""false""","[{'src': 'hda', 'id': 33524369}]","""featureCounts on data 61 and data 54: summary""","""0""",32.0,,42691248.0,1517002832.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-01-26 21:40:58.103623,5254.0,8.0
2018-01-26 21:39:56.321791,reserved_normal,1517002865.0,0,,1.0,main_w4_handler0,3406787,18171263,False,232,tabular,,12252316.roundup,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",0,true,,no,true,false,"""false""","[{'src': 'hda', 'id': 33524390}]","""featureCounts on data 61 and data 51: summary (21)""","""0""",32.0,,42691248.0,1517002858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-01-26 21:41:07.759232,5254.0,7.0
2018-01-26 21:39:56.718934,reserved_normal,1517003013.0,0,,1.0,main_w4_handler1,3406787,18171265,False,232,tabular,,12252351.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",0,true,,no,true,false,"""false""","[{'src': 'hda', 'id': 33524394}]","""featureCounts on data 61 and data 57: summary""","""0""",32.0,,42691248.0,1517003008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-01-26 21:45:14.989962,5254.0,5.0
2018-01-26 20:37:32.511790,slurm_normal,1516999084.0,0,,1.0,main_w3_handler1,3406069,18170720,False,1053452183,tabular,,12251617,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,no,true,false,"""false""","[{'src': 'hda', 'id': 33523280}]",,"""33""",32.0,,43442359.0,1516999074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-01-26 20:38:13.093555,109870.0,10.0
2018-01-26 20:33:29.614800,slurm_normal,1516998866.0,0,,1.0,main_w3_handler1,3406069,18170686,False,1053452183,tabular,,12251573,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,no,true,true,"""false""","[{'src': 'hda', 'id': 33523280}]",,"""0""",32.0,,43442359.0,1516998853.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-01-26 20:34:32.079207,109870.0,13.0
2018-01-26 20:26:00.472674,slurm_normal,1516998388.0,0,,1.0,main_w3_handler0,3406069,18170637,False,9,tabular,,12251510,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,no,true,true,"""false""","[{'src': 'hda', 'id': 33522422}]",,"""32""",32.0,,43442359.0,1516998384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-01-26 20:26:32.940524,109870.0,4.0
2018-01-26 20:40:17.090046,slurm_normal,1516999266.0,0,,1.0,main_w4_handler0,3406069,18170744,False,1053452183,tabular,,12251643,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,false,,no,true,false,"""false""","[{'src': 'hda', 'id': 33523280}]",,"""35""",32.0,,43442359.0,1516999245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-01-26 20:41:11.108635,109870.0,21.0
2018-01-26 21:39:43.830058,reserved_normal,1517002955.0,0,,1.0,main_w4_handler1,3406787,18171241,False,232,tabular,,12252328.roundup,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",0,true,,no,true,false,"""false""","[{'src': 'hda', 'id': 33524371}]","""featureCounts on data 61 and data 53: summary""","""0""",32.0,,42691248.0,1517002950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-01-26 21:44:39.088376,5254.0,5.0
2018-01-26 21:39:36.772214,reserved_normal,1517002836.0,0,,1.0,main_w4_handler0,3406787,18171229,False,232,tabular,,12252307.roundup,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",0,true,,no,true,false,"""false""","[{'src': 'hda', 'id': 33524355}]","""featureCounts on data 61 and data 58: summary""","""0""",32.0,,42691248.0,1517002829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-01-26 21:40:51.054593,5254.0,7.0
2018-01-26 21:39:43.327027,reserved_normal,1517002939.0,0,,1.0,main_w4_handler1,3406787,18171240,False,232,tabular,,12252327.roundup,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",0,true,,no,true,false,"""false""","[{'src': 'hda', 'id': 33524370}]","""featureCounts on data 61 and data 58: summary (6)""","""0""",32.0,,42691248.0,1517002932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-01-26 21:44:25.250941,5254.0,7.0
2018-01-26 21:39:51.277048,reserved_normal,1517003002.0,0,,1.0,main_w4_handler1,3406787,18171255,False,232,tabular,,12252343.roundup,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",0,true,,no,true,false,"""false""","[{'src': 'hda', 'id': 33524383}]","""featureCounts on data 61 and data 51: summary (14)""","""0""",32.0,,42691248.0,1517002987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-01-26 21:44:56.529566,5254.0,15.0
2018-01-26 21:39:48.395429,reserved_normal,1517002829.0,0,,1.0,main_w3_handler1,3406787,18171249,False,232,tabular,,12252306.roundup,slurm,,132109816.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",0,true,,no,true,false,"""false""","[{'src': 'hda', 'id': 33524378}]","""featureCounts on data 61 and data 49: summary""","""0""",32.0,,42691248.0,1517002824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-01-26 21:40:39.337258,5254.0,5.0
2018-01-26 21:39:39.186159,reserved_normal,1517002799.0,0,,1.0,main_w3_handler0,3406787,18171231,False,232,tabular,,12252295.roundup,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",0,true,,no,true,false,"""false""","[{'src': 'hda', 'id': 33524356}]","""featureCounts on data 61 and data 59: summary (1)""","""0""",32.0,,42691248.0,1517002792.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-01-26 21:42:16.104593,5254.0,7.0
2018-01-26 21:39:47.664530,reserved_normal,1517002965.0,0,,1.0,main_w3_handler0,3406787,18171247,False,232,tabular,,12252330.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",0,true,,no,true,false,"""false""","[{'src': 'hda', 'id': 33524377}]","""featureCounts on data 61 and data 54: summary (9)""","""0""",32.0,,42691248.0,1517002960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-01-26 21:42:55.180689,5254.0,5.0
2018-01-26 21:39:50.611430,reserved_normal,1517002977.0,0,,1.0,main_w3_handler0,3406787,18171251,False,232,tabular,,12252337.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",0,true,,no,true,false,"""false""","[{'src': 'hda', 'id': 33524380}]","""featureCounts on data 61 and data 59: summary (11)""","""0""",32.0,,42691248.0,1517002973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-01-26 21:46:52.543476,5254.0,4.0
2018-01-26 22:05:35.567341,slurm_normal,1517004375.0,0,,1.0,main_w3_handler0,3406069,18171515,False,1053452183,tabular,,12252612,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,false,,no,true,false,"""false""","[{'src': 'hda', 'id': 33523280}]",,"""1""",32.0,,43442359.0,1517004359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-01-26 22:06:21.182355,109870.0,16.0
2018-01-26 22:03:54.386764,slurm_normal,1517004268.0,0,,1.0,main_w4_handler0,3406069,18171509,False,788895475,tabular,,12252598,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,false,,no,true,true,"""false""","[{'src': 'hda', 'id': 33523538}]",,"""1""",32.0,,43442359.0,1517004255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-01-26 22:04:30.206930,109870.0,13.0
2018-01-27 13:16:32.799312,slurm_normal,1517059008.0,0,,1.0,main_w3_handler1,3351944,18174806,False,96292,tabular,,12256501,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",0,false,,no,false,true,"""true""","[{'src': 'hda', 'id': 33530204}]",,"""0""",32.0,,43444253.0,1517059002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-01-27 13:16:51.872869,21426.0,6.0
2018-01-27 13:16:32.960725,slurm_normal,1517059005.0,0,,1.0,main_w3_handler0,3351944,18174807,False,48640,tabular,,12256500,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",0,false,,no,false,true,"""true""","[{'src': 'hda', 'id': 33530205}]",,"""0""",32.0,,43444253.0,1517058999.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-01-27 13:16:46.562871,21426.0,6.0
2018-01-27 13:05:40.349859,slurm_normal,1517058359.0,0,,1.0,main_w3_handler0,3351944,18174767,False,64144,tabular,,12256456,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",0,false,,no,false,true,"""true""","[{'src': 'hda', 'id': 33530164}]",,"""0""",32.0,,43444253.0,1517058352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-01-27 13:06:04.071965,21426.0,7.0
2018-02-01 13:48:27.659086,slurm_normal,1517492920.0,0,,1.0,main_w3_handler0,3413179,18222704,False,8553,tabular,,12303218,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,false,,no,true,false,"""false""","[{'src': 'hda', 'id': 33609162}]",,"""1""",32.0,,43442359.0,1517492915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-01 13:48:43.229948,109870.0,5.0
2018-02-01 13:22:20.724150,slurm_normal,1517491356.0,0,,1.0,main_w4_handler1,3402138,18222456,False,91308,tabular,,12303001,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,false,,no,false,true,"""true""","[{'src': 'hda', 'id': 33608799}]",,"""0""",32.0,,43529662.0,1517491351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-01 13:22:36.969989,21426.0,5.0
2018-02-01 13:41:38.324510,slurm_normal,1517492512.0,0,,1.0,main_w3_handler0,3413179,18222619,False,8553,tabular,,12303169,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,no,true,true,"""false""","[{'src': 'hda', 'id': 33608926}]",,"""2""",32.0,,43442359.0,1517492507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-01 13:41:53.826349,109870.0,5.0
2018-02-01 13:46:48.720834,slurm_normal,1517492823.0,0,,1.0,main_w4_handler0,3413179,18222677,False,8553,tabular,,12303210,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,false,,no,true,true,"""false""","[{'src': 'hda', 'id': 33609162}]",,"""1""",32.0,,43442359.0,1517492817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-01 13:47:03.680858,109870.0,6.0
2018-02-01 13:34:56.082013,slurm_normal,1517492108.0,0,,1.0,main_w4_handler1,3413179,18222569,False,8553,tabular,,12303116,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,no,true,true,"""false""","[{'src': 'hda', 'id': 33608926}]",,"""1""",32.0,,43442359.0,1517492102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-01 13:35:09.289891,109870.0,6.0
2018-02-01 13:50:14.185693,slurm_normal,1517493033.0,0,,1.0,main_w4_handler1,3413179,18222728,False,8553,tabular,,12303246,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 33609162}]",,"""1""",32.0,,43442359.0,1517493026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-01 13:50:35.099594,109870.0,7.0
2018-02-01 14:06:04.683738,slurm_normal,1517493982.0,0,,1.0,main_w3_handler0,3404782,18222877,False,41722756,gff3,,12303371,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 33609550}]",,"""0""",32.0,,43555535.0,1517493974.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-01 14:06:23.189539,92336.0,8.0
2018-03-08 11:49:17.404839,slurm_normal,1520509795.0,0,7680.0,1.0,main_w4_handler0,3429235,18656269,False,119557732,tabular,,12752174,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,no,false,false,"""false""","[{'src': 'hda', 'id': 34292195}]",,"""0""",32.0,,44338147.0,1520509785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-08 11:49:57.323662,84316.0,10.0
2018-02-04 12:35:49.554664,slurm_normal,1517747760.0,0,,1.0,main_w4_handler0,3407388,18250708,False,232626,bed,,12332522,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 33660257}]",,"""0""",32.0,,43483090.0,1517747755.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-04 12:36:02.154460,120779.0,5.0
2018-03-08 18:33:32.505411,slurm_normal,1520534589.0,0,7680.0,1.0,main_w4_handler1,3457241,18661527,False,3242,tabular,,12757714,slurm,,132112168.0,corral-repl,,"""ff47d5fa22fe11e8ac90005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 34303219}]",,"""0""",32.0,,,1520534584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-08 18:43:10.707761,5613.0,5.0
2018-03-08 22:05:20.231176,slurm_normal,1520546949.0,0,7680.0,1.0,main_w4_handler0,3452962,18664470,False,13873440,tabular,,12760391,slurm,,132112168.0,corral-repl,,"""c1a0c9f0231c11e8b79c005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 34307661}]",,"""0""",32.0,,,1520546943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-08 22:09:12.581327,5613.0,6.0
2018-02-06 16:34:45.500863,slurm_normal,1517936118.0,0,7680.0,1.0,main_w4_handler1,3418211,18273364,False,362908224,bed,,12355610,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 33685329}]",,"""0""",32.0,,43704683.0,1517936096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-06 16:55:20.702509,,22.0
2018-02-06 16:34:07.038022,slurm_normal,1517936131.0,0,7680.0,1.0,main_w4_handler0,3418211,18273353,False,2860911,bed,,12355628,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 33685312}]",,"""0""",32.0,,43704683.0,1517936126.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-06 16:55:33.685383,,5.0
2018-03-09 14:00:08.627805,slurm_normal,1520604025.0,0,7680.0,1.0,main_w3_handler0,3446429,18672473,False,4959428,tabular,,12768740,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,false,,no,false,true,"""true""","[{'src': 'hda', 'id': 34324351}]",,"""0""",32.0,,44167899.0,1520604019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-09 14:00:27.753188,71567.0,6.0
2018-03-09 22:11:53.274827,slurm_normal,1520633681.0,0,7680.0,1.0,main_w3_handler1,3458853,18677834,False,5528,tabular,,12774080,slurm,,132112168.0,corral-repl,,"""d5449e5823e611e8878f005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 34332763}]",,"""0""",32.0,,,1520633676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-09 22:14:42.738726,5613.0,5.0
2018-03-10 03:06:17.028243,slurm_normal,1520651221.0,0,7680.0,1.0,main_w3_handler0,3457550,18679200,False,746261,tabular,,12775612,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,no,false,false,"""false""","[{'src': 'hda', 'id': 34335774}]",,"""0""",32.0,,44379927.0,1520651216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-10 03:07:03.436816,123430.0,5.0
2018-03-10 03:06:16.629470,slurm_normal,1520651231.0,0,7680.0,1.0,main_w4_handler1,3457550,18679198,False,570308,tabular,,12775615,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,no,false,false,"""false""","[{'src': 'hda', 'id': 34335772}]",,"""0""",32.0,,44379927.0,1520651226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-10 03:07:13.824583,123430.0,5.0
2018-03-10 03:06:15.114467,slurm_normal,1520651187.0,0,7680.0,1.0,main_w4_handler0,3457550,18679191,False,804424,tabular,,12775597,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,no,false,false,"""false""","[{'src': 'hda', 'id': 34335765}]",,"""0""",32.0,,44379927.0,1520651182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-10 03:06:29.188469,123430.0,5.0
2018-03-10 03:06:19.022420,slurm_normal,1520651213.0,0,7680.0,1.0,main_w3_handler1,3457550,18679207,False,542580,tabular,,12775608,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,no,false,false,"""false""","[{'src': 'hda', 'id': 34335781}]",,"""0""",32.0,,44379927.0,1520651206.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-10 03:06:55.273009,123430.0,7.0
2018-03-10 03:06:18.828290,slurm_normal,1520651242.0,0,7680.0,1.0,main_w3_handler0,3457550,18679206,False,541287,tabular,,12775618,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,no,false,false,"""false""","[{'src': 'hda', 'id': 34335780}]",,"""0""",32.0,,44379927.0,1520651237.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-10 03:07:23.374233,123430.0,5.0
2018-03-10 03:06:17.949639,slurm_normal,1520651235.0,0,7680.0,1.0,main_w3_handler0,3457550,18679203,False,737759,tabular,,12775616,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,no,false,false,"""false""","[{'src': 'hda', 'id': 34335777}]",,"""0""",32.0,,44379927.0,1520651229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-10 03:07:18.025559,123430.0,6.0
2018-03-10 03:06:16.798224,slurm_normal,1520651202.0,0,7680.0,1.0,main_w3_handler1,3457550,18679199,False,408176,tabular,,12775606,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,no,false,false,"""false""","[{'src': 'hda', 'id': 34335773}]",,"""0""",32.0,,44379927.0,1520651197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-10 03:06:43.973559,123430.0,5.0
2018-03-10 03:06:14.901797,slurm_normal,1520651202.0,0,7680.0,1.0,main_w4_handler1,3457550,18679190,False,506397,tabular,,12775605,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,no,false,false,"""false""","[{'src': 'hda', 'id': 34335764}]",,"""0""",32.0,,44379927.0,1520651197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-10 03:06:44.484672,123430.0,5.0
2018-03-10 03:06:15.981514,slurm_normal,1520651226.0,0,7680.0,1.0,main_w4_handler1,3457550,18679195,False,562640,tabular,,12775613,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,no,false,false,"""false""","[{'src': 'hda', 'id': 34335769}]",,"""0""",32.0,,44379927.0,1520651221.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-10 03:07:07.792958,123430.0,5.0
2018-03-10 03:06:19.493796,slurm_normal,1520651216.0,0,7680.0,1.0,main_w3_handler1,3457550,18679209,False,586900,tabular,,12775610,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,no,false,false,"""false""","[{'src': 'hda', 'id': 34335783}]",,"""0""",32.0,,44379927.0,1520651211.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-10 03:06:58.052580,123430.0,5.0
2018-03-10 03:06:15.588647,slurm_normal,1520651190.0,0,7680.0,1.0,main_w3_handler1,3457550,18679193,False,247141,tabular,,12775600,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,no,false,false,"""false""","[{'src': 'hda', 'id': 34335767}]",,"""0""",32.0,,44379927.0,1520651185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-10 03:06:34.080289,123430.0,5.0
2018-03-10 03:06:15.367509,slurm_normal,1520651216.0,0,7680.0,1.0,main_w4_handler1,3457550,18679192,False,493141,tabular,,12775609,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,no,false,false,"""false""","[{'src': 'hda', 'id': 34335766}]",,"""0""",32.0,,44379927.0,1520651211.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-10 03:06:59.123377,123430.0,5.0
