chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.probability,parameters.seed,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
6.0,len,2016-04-27 15:33:08.244077,slurm_normal_16gb,1461771359.0,0,1.0,main_w1_handler0,2649803,12647465,False,,459173437,bam,6852246.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/440/dataset_15440263.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5acaf1464725ae54c'}]","""0.1""","""1""","""LENIENT""",32.0,,29260271,1461771205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-04-27 15:36:02.875630,81580.0,154.0
6.0,len,2016-04-27 15:33:11.133206,slurm_normal_16gb,1461771576.0,0,1.0,main_w2_handler0,2649803,12647475,False,,352734701,bam,6852302.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/440/dataset_15440263.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5693011043b3de59e'}]","""0.1""","""1""","""LENIENT""",32.0,,29260271,1461771493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-04-27 15:39:39.462243,81580.0,83.0
6.0,len,2016-04-27 15:33:09.601676,slurm_normal_16gb,1461771373.0,0,1.0,main_w1_handler0,2649803,12647470,False,,266517268,bam,6852260.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/440/dataset_15440263.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59a96d03e4a7b6444'}]","""0.1""","""1""","""LENIENT""",32.0,,29260271,1461771303.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-04-27 15:37:31.079093,81580.0,70.0
6.0,len,2016-04-27 15:33:06.926516,slurm_normal_16gb,1461771398.0,0,1.0,main_w1_handler1,2649803,12647462,False,,264911442,bam,6852274.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/440/dataset_15440263.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5993fe63338c8b247'}]","""0.1""","""1""","""LENIENT""",32.0,,29260271,1461771365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-04-27 15:37:32.956089,81580.0,33.0
6.0,len,2016-04-27 15:33:04.749570,slurm_normal_16gb,1461771477.0,0,1.0,main_w2_handler0,2649803,12647456,False,,16152439,bam,6852289.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/440/dataset_15440263.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53918185df1752796'}]","""0.1""","""1""","""LENIENT""",32.0,,29260271,1461771460.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-04-27 15:38:03.881340,81580.0,17.0
6.0,len,2016-04-27 15:33:01.798552,slurm_normal_16gb,1461771537.0,0,1.0,main_w2_handler1,2649803,12647447,False,,280062733,bam,6852291.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/440/dataset_15440263.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e03f4cbf7ef5c92e'}]","""0.1""","""1""","""LENIENT""",32.0,,29260271,1461771462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-04-27 15:39:01.566658,81580.0,75.0
6.0,len,2016-04-27 15:33:09.052414,slurm_normal_16gb,1461771630.0,0,1.0,main_w1_handler2,2649803,12647469,False,,370133836,bam,6852314.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/440/dataset_15440263.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b583941f0a89dff6b2'}]","""0.1""","""1""","""LENIENT""",32.0,,29260271,1461771582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-04-27 15:40:36.579814,81580.0,48.0
6.0,len,2016-04-27 15:33:07.643356,slurm_normal_16gb,1461771584.0,0,1.0,main_w1_handler1,2649803,12647464,False,,260598357,bam,6852309.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/440/dataset_15440263.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b581a69fe4f3026810'}]","""0.1""","""1""","""LENIENT""",32.0,,29260271,1461771553.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-04-27 15:39:47.045680,81580.0,31.0
6.0,len,2016-04-27 15:33:13.069723,slurm_normal_16gb,1461771761.0,0,1.0,main_w1_handler2,2649803,12647480,False,,407942758,bam,6852339.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/440/dataset_15440263.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5309f57b51080562b'}]","""0.1""","""1""","""LENIENT""",32.0,,29260271,1461771682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-04-27 15:42:44.906906,81580.0,79.0
6.0,len,2016-04-27 15:33:11.926352,slurm_normal_16gb,1461771636.0,0,1.0,main_w1_handler1,2649803,12647477,False,,321392713,bam,6852316.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/440/dataset_15440263.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5916a92705898cba4'}]","""0.1""","""1""","""LENIENT""",32.0,,29260271,1461771597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-04-27 15:40:41.709193,81580.0,39.0
6.0,len,2016-04-27 15:33:17.805370,slurm_normal_16gb,1461771675.0,0,1.0,main_w2_handler0,2649803,12647490,False,,283116625,bam,6852327.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/440/dataset_15440263.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59adf170cf384e930'}]","""0.1""","""1""","""LENIENT""",32.0,,29260271,1461771642.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-04-27 15:41:19.278803,81580.0,33.0
6.0,len,2016-04-27 15:33:02.896463,slurm_normal_16gb,1461771682.0,0,1.0,main_w2_handler1,2649803,12647451,False,,311525526,bam,6852328.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/440/dataset_15440263.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b552f0b1243fab6f7e'}]","""0.1""","""1""","""LENIENT""",32.0,,29260271,1461771645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-04-27 15:41:26.402935,81580.0,37.0
6.0,len,2016-04-27 15:33:05.412860,slurm_normal_16gb,1461771756.0,0,1.0,main_w2_handler1,2649803,12647457,False,,242300578,bam,6852344.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/440/dataset_15440263.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b567ec74ee6322cc58'}]","""0.1""","""1""","""LENIENT""",32.0,,29260271,1461771692.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-04-27 15:42:38.448208,81580.0,64.0
6.0,len,2016-04-27 15:33:18.524160,slurm_normal_16gb,1461771821.0,0,1.0,main_w1_handler2,2649803,12647492,False,,317803494,bam,6852360.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/440/dataset_15440263.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b7c2f613682085e3'}]","""0.1""","""1""","""LENIENT""",32.0,,29260271,1461771787.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-04-27 15:43:44.284831,81580.0,34.0
,,2016-09-08 07:21:23.075377,slurm_normal_16gb,1473319981.0,0,1.0,main_w4_handler1,2778134,13803861,False,,1871722239,bam,8024373.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d30c3650f13d4a3d'}]","""0.58""","""1""","""LENIENT""",32.0,,32820770,1473319300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-09-08 07:33:04.526199,87186.0,681.0
,,2016-09-08 07:22:44.094994,slurm_normal_16gb,1473320288.0,0,1.0,main_w3_handler0,2778134,13803867,False,,1099643816,bam,8024419.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b556627353f27a1df9'}]","""0.999""","""1""","""LENIENT""",32.0,,32820770,1473319886.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-09-08 07:38:11.094238,87186.0,402.0
,,2016-03-11 09:48:38.572404,slurm_normal_16gb,1457689773.0,0,1.0,main_w1_handler2,2629964,12104462,False,,29474839,bam,6328433.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23792567,,"""0.1""","""1""","""LENIENT""",32.0,,28933692,1457689760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-03-11 09:49:36.479123,79360.0,13.0
,,2016-03-11 10:04:01.749655,slurm_normal_16gb,1457690702.0,0,1.0,main_w1_handler2,2626962,12104642,False,,29777569,bam,6328588.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23792535,,"""0.1""","""1""","""LENIENT""",32.0,,28894063,1457690690.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-03-11 10:05:07.412403,79502.0,12.0
,,2016-02-13 17:25:12.704158,slurm_normal_16gb,1455385648.0,0,1.0,main_w2_handler1,2278944,11817313,False,,1879072893,bam,6066918.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",23330740,,"""0.384""","""1""","""LENIENT""",32.0,,28365071,1455385454.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-02-13 17:47:30.594285,52862.0,194.0
,,2016-02-13 05:51:04.110952,slurm_normal_16gb,1455343088.0,0,1.0,main_w1_handler0,2598170,11815628,False,,2150506444,bam,6065296.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",23327746,,"""0.392""","""1""","""LENIENT""",32.0,,28360889,1455342889.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-02-13 05:58:10.472441,12743.0,199.0
,,2016-02-13 05:50:34.272021,slurm_normal_16gb,1455343329.0,0,1.0,main_w1_handler1,2598170,11815627,False,,1728808252,bam,6065306.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",23327745,,"""0.49""","""1""","""LENIENT""",32.0,,28360889,1455343177.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-02-13 06:02:10.607910,12743.0,152.0
,,2016-02-13 05:49:56.994704,slurm_normal_16gb,1455342789.0,0,1.0,main_w1_handler2,2598170,11815625,False,,1862076207,bam,6065286.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",23327744,,"""0.447""","""1""","""LENIENT""",32.0,,28360889,1455342618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-02-13 05:53:10.225595,12743.0,171.0
,,2016-02-13 05:54:10.026050,slurm_normal_16gb,1455343988.0,0,1.0,main_w1_handler2,2598170,11815636,False,,458481438,bam,6065374.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",23328401,,"""0.543""","""1""","""LENIENT""",32.0,,28360889,1455343844.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-02-13 06:13:11.573459,12743.0,144.0
,,2016-02-13 05:54:46.378353,slurm_normal_16gb,1455343465.0,0,1.0,main_w2_handler0,2598170,11815637,False,,442048864,bam,6065322.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",23328402,,"""0.784""","""1""","""LENIENT""",32.0,,28360889,1455343342.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-02-13 06:04:27.986822,12743.0,123.0
,,2016-02-13 05:55:25.514577,slurm_normal_16gb,1455343733.0,0,1.0,main_w2_handler0,2598170,11815640,False,,494207552,bam,6065339.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",23328403,,"""0.482""","""1""","""LENIENT""",32.0,,28360889,1455343517.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-02-13 06:08:58.249700,12743.0,216.0
,,2016-02-13 05:53:08.188319,slurm_normal_16gb,1455343834.0,0,1.0,main_w1_handler2,2598170,11815634,False,,489608354,bam,6065367.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",23328400,,"""0.502""","""1""","""LENIENT""",32.0,,28360889,1455343750.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-02-13 06:10:36.136978,12743.0,84.0
,,2016-02-13 16:32:52.463866,slurm_normal_16gb,1455381202.0,0,1.0,main_w2_handler0,2586894,11817158,False,,33880477,bam,6066739.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",23329778,,"""0.1001""","""1""","""LENIENT""",32.0,,27940561,1455381194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-02-13 16:33:25.916421,51930.0,8.0
,,2016-02-13 16:29:54.351353,slurm_normal_16gb,1455381145.0,0,1.0,main_w1_handler2,2278944,11817142,False,,1879072893,bam,6066728.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",23330685,,"""0.1""","""1""","""LENIENT""",32.0,,28364469,1455381018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-02-13 16:32:26.931261,52862.0,127.0
,,2016-02-13 16:05:12.913061,slurm_normal_16gb,1455379562.0,0,1.0,main_w1_handler2,2586894,11817082,False,,33880477,bam,6066636.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",23329778,,"""0.201""","""1""","""LENIENT""",32.0,,27940561,1455379550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-02-13 16:06:05.182668,51930.0,12.0
,,2016-02-13 17:24:09.971267,slurm_normal_16gb,1455384812.0,0,1.0,main_w2_handler0,2278944,11817310,False,,3121928156,bam,6066887.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",23330738,,"""0.259""","""1""","""LENIENT""",32.0,,28365071,1455384552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-02-13 17:33:37.104606,52862.0,260.0
,,2016-02-13 18:57:13.121260,slurm_normal_16gb,1455390146.0,0,1.0,main_w1_handler1,2598170,11817551,False,,397601656,bam,6067089.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",23330878,,"""0.88""","""1""","""LENIENT""",32.0,,28365691,1455390000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-02-13 19:02:28.397166,12743.0,146.0
,,2016-02-13 17:23:10.585275,slurm_normal_16gb,1455385140.0,0,1.0,main_w1_handler2,2278944,11817305,False,,2686722847,bam,6066899.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",23330736,,"""0.26""","""1""","""LENIENT""",32.0,,28365071,1455384825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-02-13 17:39:01.026490,52862.0,315.0
,,2016-02-13 17:23:37.967868,slurm_normal_16gb,1455385446.0,0,1.0,main_w1_handler0,2278944,11817309,False,,3330192232,bam,6066914.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",23330737,,"""0.249""","""1""","""LENIENT""",32.0,,28365071,1455385154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-02-13 17:44:09.238751,52862.0,292.0
,,2016-02-13 18:55:48.777702,slurm_normal_16gb,1455390647.0,0,1.0,main_w2_handler1,2598170,11817543,False,,1937083834,bam,6067137.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",23330875,,"""0.439""","""1""","""LENIENT""",32.0,,28365691,1455390411.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/1.136.0,1.136.0,,2016-02-13 19:10:49.096287,12743.0,236.0
