bamInput,bamInput_filetype,blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName2,blackListFileName2_filetype,blackListFileName_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.MNase,parameters.advancedOpt.Offset,parameters.advancedOpt.__current_case__,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.centerReads,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.doExtendCustom.extendReadsValue,parameters.advancedOpt.filterRNAstrand,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.ignoreForNormalization,parameters.advancedOpt.maxFragmentLength,parameters.advancedOpt.minFragmentLength,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipNAs,parameters.advancedOpt.smoothLength,parameters.bamInput.values,parameters.binSize,parameters.chromInfo,parameters.dbkey,parameters.outFileFormat,parameters.region,parameters.scaling.__current_case__,parameters.scaling.effectiveGenomeSize.__current_case__,parameters.scaling.effectiveGenomeSize.effectiveGenomeSize,parameters.scaling.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.scaling.scaleFactor,parameters.scaling.type,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
1044115409,bam,72057.0,72057.0,bed,,,bed,,,2016-10-21 17:37:22.348083,slurm_multi,1477091462.0,0,6.0,main_w4_handler2,2805503,14143060,False,,8357959,slurm,,132112168.0,corral-repl,,0,no,,,false,,1.0,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b680eab16a08d664'}]",false,0.0,no,,no,true,,0,0,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c1354ba4152ce96c'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,33360592,1477090619.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-21 23:11:05.339097,75419,843.0
1195784408,bam,,,,,,,,,2016-10-14 22:52:56.462679,slurm_multi,1476487945.0,0,6.0,main_w3_handler2,2852240,14086240,False,,8303084,slurm,,132112168.0,corral-repl,,0,no,,,,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53b3954a86d2f8a49'}]","""1""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",1,,,,,no,32.0,,33631240,1476486022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-14 23:32:27.444810,92092,1923.0
856641340,bam,,,,,,,,,2016-10-10 08:43:09.937398,slurm_multi,1476089396.0,0,6.0,main_w4_handler2,2848873,14043027,False,,8260448,slurm,,132112168.0,corral-repl,,0,no,,,,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58ea2040595b72c70'}]","""100""","""/galaxy-repl/main/files/016/481/dataset_16481201.dat""","""SC5314_A19""","""bedgraph""","""""",0,,,,1.0,rpkm,32.0,,33519497,1476089251.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-10 08:50:00.542392,77683,145.0
1759694244,bam,,,,,,,,,2016-10-10 10:35:02.649807,slurm_multi,1476096375.0,0,6.0,main_w3_handler2,2835793,14043924,False,,8261279,slurm,,132112168.0,corral-repl,,0,no,,,,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5738a10818a3e3677'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,33260709,1476096156.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-10 10:46:18.669031,90959,219.0
107522611,bam,18786.0,18786.0,bed,,,bed,,,2016-10-21 22:20:37.874188,slurm_multi,1477089610.0,0,6.0,main_w3_handler2,2855238,14144420,False,,8357593,slurm,,132112168.0,corral-repl,,0,no,,,false,,1.0,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e90372bd95128a5e'}]",false,2.0,custom,500,no,false,,0,0,1,,,yes,false,300,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51ffcf24b744531ea'}]","""100""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,33465832,1477089341.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-21 22:40:11.663208,50986,269.0
1519189058,bam,,,,,,,,,2016-10-10 15:07:17.728361,slurm_multi,1476112692.0,0,6.0,main_w3_handler2,2834603,14045716,False,,8263155,slurm,,132112168.0,corral-repl,,0,no,,,,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5402b8931cfc3b986'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,33260709,1476112472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-10 15:18:14.935825,90959,220.0
29442641,bam,,,,,,,,,2016-10-13 19:11:22.897130,slurm_multi,1476386553.0,0,6.0,main_w4_handler2,2853708,14076103,False,,8292987,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ffd42b690bbcaac3'}]","""5""","""/galaxy-repl/localdata/chrom/Saccharomyces_cerevisiae_S288C_SGD2010.len""","""Saccharomyces_cerevisiae_S288C_SGD2010""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,33660833,1476386526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-13 19:22:35.583998,92169,27.0
285541885,bam,18786.0,18786.0,bed,,,bed,,,2016-10-17 19:15:26.939751,slurm_multi,1476737654.0,0,6.0,main_w3_handler2,2858314,14101505,False,,8317228,slurm,,132112168.0,corral-repl,,0,no,,,false,,1.0,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f151a9436d5966a'}]",false,2.0,custom,500,no,false,,0,0,1,,,yes,false,300,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b50ece3bab2b94be'}]","""100""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,33465832,1476735747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-17 20:54:25.965204,50986,1907.0
3783396578,bam,,,,,,,,,2016-10-07 10:48:01.204931,slurm_multi,1475847571.0,0,6.0,main_w3_handler2,2838493,14027507,False,,8246597,slurm,,132112168.0,corral-repl,,0,no,,,,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b515144210fe829a58'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,32713793,1475846800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-07 13:39:35.464333,38685,771.0
197892248,bam,,,,,,,,,2016-10-21 13:57:04.642442,slurm_multi,1477058632.0,0,6.0,main_w4_handler2,2853708,14141093,False,,8354556,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d83f92e6c6ec9218'}]","""50""","""/galaxy-repl/localdata/chrom/Saccharomyces_cerevisiae_S288C_SGD2010.len""","""Saccharomyces_cerevisiae_S288C_SGD2010""","""bigwig""","""""",2,0.0,12000000,specific,2.26,1x,32.0,,33660833,1477058595.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-21 14:03:53.789047,92169,37.0
