create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__current_case__,parameters.chromInfo,parameters.dbkey,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-09 12:21:34.731582,slurm_normal,1510230135.0,0,,1.0,main_w4_handler1,3318049,17395659,False,,1372242,mothur.ref.taxonomy,11457604,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32192652}]",32.0,,41878332.0,1510230130.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2017-11-09 12:22:21.652453,112972.0,5.0
2017-11-10 12:16:09.537794,slurm_normal,1510316180.0,0,,1.0,main_w3_handler1,3320025,17409346,False,,19877941,mothur.ref.taxonomy,11471228,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32228960}]",32.0,,,1510316173.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2017-11-10 12:16:21.415733,72172.0,7.0
2017-11-10 15:18:29.861326,slurm_normal,1510327118.0,0,,1.0,main_w4_handler0,3318049,17411199,False,,1372242,mothur.ref.taxonomy,11473053,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32232296}]",32.0,,41889938.0,1510327113.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2017-11-10 15:18:41.944988,112972.0,5.0
2017-11-10 17:41:04.193003,slurm_normal,1510335672.0,0,,1.0,main_w3_handler0,3307154,17412657,False,,1123514,mothur.ref.taxonomy,11474506,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32233958}]",32.0,,41917246.0,1510335667.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2017-11-10 17:41:14.826823,114886.0,5.0
2018-01-11 08:24:49.332172,slurm_normal,1515807788.0,0,,1.0,main_w3_handler1,3388622,18001084,False,,19877941,mothur.ref.taxonomy,12102081,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33260648}]",32.0,,,1515807782.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2018-01-13 01:43:10.410438,113456.0,6.0
2018-01-11 09:51:46.865255,slurm_normal,1515664319.0,0,,1.0,main_w3_handler0,3388700,18001615,False,,19877941,mothur.ref.taxonomy,12078544,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33261518}]",32.0,,,1515664311.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2018-01-11 09:52:00.947661,72172.0,8.0
2018-01-11 09:54:11.704754,slurm_normal,1515664462.0,0,,1.0,main_w3_handler0,3388705,18001642,False,,19877941,mothur.ref.taxonomy,12078568,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33261581}]",32.0,,,1515664455.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2018-01-11 09:54:24.302168,72172.0,7.0
2017-11-14 13:53:43.023254,slurm_normal,1510667631.0,0,,1.0,main_w3_handler0,3323166,17452763,False,,1372242,mothur.ref.taxonomy,11510539,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32306550}]",32.0,,41960222.0,1510667627.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2017-11-14 13:53:52.825233,74066.0,4.0
2017-11-13 20:12:03.049379,slurm_normal,1510603931.0,0,,1.0,main_w4_handler0,3281996,17441831,False,,1123514,mothur.ref.taxonomy,11500496,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32290445}]",32.0,,41193079.0,1510603927.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2017-11-13 20:12:14.491088,,4.0
2018-01-11 08:12:50.817899,slurm_normal,1515658381.0,0,,1.0,main_w3_handler0,3388606,18000954,False,,19877941,mothur.ref.taxonomy,12077979,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33260423}]",32.0,,,1515658374.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2018-01-11 08:13:03.666378,113456.0,7.0
2018-01-11 07:59:36.712180,slurm_normal,1515657587.0,0,,1.0,main_w3_handler0,3388568,18000816,False,,19877941,mothur.ref.taxonomy,12077863,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33260197}]",32.0,,,1515657580.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2018-01-11 07:59:48.446002,113456.0,7.0
2018-01-11 08:07:13.703520,slurm_normal,1515658043.0,0,,1.0,main_w4_handler1,3388597,18000884,False,,19877941,mothur.ref.taxonomy,12077914,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33260301}]",32.0,,,1515658036.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2018-01-11 08:07:25.029301,113456.0,7.0
2018-01-11 08:19:44.531038,slurm_normal,1515678992.0,0,,1.0,main_w3_handler0,3388613,18001029,False,,19877941,mothur.ref.taxonomy,12080482,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33260538}]",32.0,,,1515678984.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2018-01-11 13:56:34.403219,113456.0,8.0
2017-11-14 15:05:33.519703,slurm_normal,1510671961.0,0,,1.0,main_w3_handler0,3323166,17454421,False,,1123514,mothur.ref.taxonomy,11512085,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32309017}]",32.0,,41960222.0,1510671956.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2017-11-14 15:06:08.373775,74066.0,5.0
2017-11-14 21:45:51.313822,slurm_normal,1510695961.0,0,,1.0,main_w3_handler0,3307116,17459871,False,,1159305,mothur.ref.taxonomy,11517886,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32100581}]",32.0,,41551881.0,1510695957.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2017-11-14 21:46:02.655834,50169.0,4.0
2018-01-12 05:40:36.167368,slurm_normal,1515735645.0,0,,1.0,main_w4_handler1,3388766,18010529,False,,1123514,mothur.ref.taxonomy,12087843,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33275048}]",32.0,,43131654.0,1515735641.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2018-01-12 05:40:47.222276,119708.0,4.0
2017-11-16 11:22:42.700866,slurm_normal,1510831388.0,0,,1.0,main_w3_handler0,3318340,17480200,False,,14441661,mothur.ref.taxonomy,11537809,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32348578}]",32.0,,41242785.0,1510831382.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2017-11-16 11:23:14.663725,113500.0,6.0
2017-11-16 15:53:24.770653,slurm_normal,1510847621.0,0,,1.0,main_w4_handler1,3308941,17483492,False,,1123514,mothur.ref.taxonomy,11541701,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32035285}]",32.0,,42040126.0,1510847617.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2017-11-16 15:53:45.589577,111190.0,4.0
2017-11-18 12:59:36.731330,slurm_normal,1511009991.0,0,,1.0,main_w3_handler1,3329759,17502173,False,,1123514,mothur.ref.taxonomy,11562308,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32387221}]",32.0,,42083511.0,1511009987.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2017-11-18 12:59:55.916546,113498.0,4.0
2018-03-06 12:49:59.713568,slurm_normal,1520340611.0,0,7680.0,1.0,main_w4_handler1,3443094,18623116,False,,1123514,mothur.ref.taxonomy,12719452,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34073699}]",32.0,,44368180.0,1520340608.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2018-03-06 12:50:12.874960,122824.0,3.0
2017-11-20 11:28:28.670308,slurm_normal,1511177315.0,0,,1.0,main_w4_handler0,3332070,17517238,False,,1123514,mothur.ref.taxonomy,11576935,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32416000}]",32.0,,42008653.0,1511177311.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2017-11-20 11:28:36.857997,116300.0,4.0
2017-11-20 11:14:47.837784,slurm_normal,1511176499.0,0,,1.0,main_w4_handler1,3331903,17517128,False,,1123514,mothur.ref.taxonomy,11576789,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32415993}]",32.0,,42061428.0,1511176495.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2017-11-20 11:15:02.214797,113971.0,4.0
2017-11-20 11:16:05.145071,slurm_normal,1511176579.0,0,,1.0,main_w4_handler0,3331905,17517139,False,,1123514,mothur.ref.taxonomy,11576807,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32411820}]",32.0,,42008651.0,1511176575.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2017-11-20 11:16:21.566361,116299.0,4.0
2017-11-20 11:23:47.994923,slurm_normal,1511177039.0,0,,1.0,main_w4_handler1,3332064,17517219,False,,1123514,mothur.ref.taxonomy,11576900,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32416001}]",32.0,,42008713.0,1511177035.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2017-11-20 11:24:01.396175,116301.0,4.0
2018-01-12 12:11:33.472282,slurm_normal,1515759102.0,0,,1.0,main_w3_handler0,3389937,18014574,False,,1123514,mothur.ref.taxonomy,12091893,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33281253}]",32.0,,43131654.0,1515759095.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2018-01-12 12:11:43.709829,119708.0,7.0
2017-11-22 00:35:14.859865,slurm_normal,1511310923.0,0,,1.0,main_w4_handler1,3334181,17543165,False,,1100764,mothur.ref.taxonomy,11602708,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32462043}]",32.0,,42153845.0,1511310918.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2017-11-22 00:35:24.485327,116275.0,5.0
2018-01-12 15:43:05.791119,slurm_normal,1515771794.0,0,,1.0,main_w4_handler0,3287353,18017895,False,,1123514,mothur.ref.taxonomy,12095196,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33287125}]",32.0,,43135597.0,1515771789.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2018-01-12 15:43:16.049042,113659.0,5.0
2018-01-12 16:54:38.566408,slurm_normal,1515776086.0,0,,1.0,main_w4_handler0,3390534,18018669,False,,1123514,mothur.ref.taxonomy,12096012,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33287068}]",32.0,,43165624.0,1515776081.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2018-01-12 16:54:48.742553,119655.0,5.0
2018-01-12 21:06:13.771918,slurm_normal,1515791191.0,0,,1.0,main_w3_handler1,3390748,18021895,False,,1123514,mothur.ref.taxonomy,12099361,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33291273}]",32.0,,43135597.0,1515791177.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2018-01-12 21:06:34.022693,113659.0,14.0
2018-01-11 08:28:43.618215,slurm_normal,1515807842.0,0,,1.0,main_w3_handler0,3388627,18001116,False,,19877941,mothur.ref.taxonomy,12102085,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33260732}]",32.0,,,1515807835.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2018-01-13 01:44:04.997791,113456.0,7.0
2017-11-26 03:20:53.938787,slurm_normal,1511666463.0,0,,1.0,main_w3_handler1,3283949,17586716,False,,1123514,mothur.ref.taxonomy,11645069,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32536402}]",32.0,,41232030.0,1511666458.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2017-11-26 03:21:05.019984,,5.0
2017-11-27 00:22:36.649465,slurm_normal,1511742168.0,0,,1.0,main_w4_handler1,3340542,17596342,False,,1372242,mothur.ref.taxonomy,11655405,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32550426}]",32.0,,42268322.0,1511742162.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2017-11-27 00:22:49.359225,117295.0,6.0
2017-11-28 15:12:10.840789,slurm_normal,1511881944.0,0,,1.0,main_w3_handler1,3341484,17620463,False,,1372242,mothur.ref.taxonomy,11681368,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32588587}]",32.0,,42282112.0,1511881939.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2017-11-28 15:12:28.132443,58139.0,5.0
2017-11-29 14:09:36.364676,slurm_normal,1511964587.0,0,,1.0,main_w3_handler1,3334181,17636384,False,,1123514,mothur.ref.taxonomy,11696340,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32460501}]",32.0,,42153845.0,1511964581.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2017-11-29 14:09:49.242636,116275.0,6.0
2017-11-30 01:17:19.099397,slurm_normal,1512004652.0,0,,1.0,main_w3_handler0,3334181,17643945,False,,1372242,mothur.ref.taxonomy,11703532,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32635791}]",32.0,,42153845.0,1512004648.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2017-11-30 01:17:33.447889,116275.0,4.0
2017-11-30 12:54:09.044861,slurm_normal,1512046462.0,0,,1.0,main_w3_handler0,3346339,17650025,False,,1406755,mothur.ref.taxonomy,11709096,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32646626}]",32.0,,42348910.0,1512046458.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2017-11-30 12:54:24.566215,80831.0,4.0
2017-12-03 09:13:20.713520,slurm_normal,1512292414.0,0,,1.0,main_w4_handler1,3346570,17679871,False,,1123514,mothur.ref.taxonomy,11742530,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32648562}]",32.0,,42328177.0,1512292410.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2017-12-03 09:13:35.859995,117548.0,4.0
2017-12-03 01:20:45.912761,slurm_normal,1512264062.0,0,,1.0,main_w4_handler0,3350100,17678616,False,,1123514,mothur.ref.taxonomy,11741287,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32692110}]",32.0,,42410454.0,1512264055.0,ok,1023996.0,CONVERTER_ref_to_seq_taxomony,1.0.0,,2017-12-03 01:21:03.292603,117849.0,7.0
