chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.c_and_o_argument_repeat,parameters.chromInfo,parameters.dbkey,parameters.distance,parameters.header,parameters.input.values,parameters.input|__identifier__,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-07-12 20:02:21.767143,slurm_normal,1468353780.0,0,,1.0,main_w1_handler0,2763531,13389504,False,,575961,bed,7600884.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""","""0""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e41697fdff63a37b'}]",,"""""",32.0,,31407019.0,1468353775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.24.1,2.24.1,,2016-07-12 20:03:06.276825,87236.0,5.0
,,2016-07-12 20:08:51.899440,slurm_normal,1468354183.0,0,,1.0,main_w2_handler0,2764408,13389546,False,,2337205,bed,7600946.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c3a2fab0751a7519'}]",,"""""",32.0,,31429899.0,1468354178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.24.1,2.24.1,,2016-07-12 20:09:48.447246,,5.0
,,2016-07-13 08:48:57.661715,slurm_normal,1468399874.0,0,,1.0,main_w1_handler0,2496520,13393485,False,,81702,bed,7605242.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b555ba25489803af94'}]",,"""""",32.0,,30418628.0,1468399871.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.24.1,2.24.1,,2016-07-13 08:51:16.373847,37229.0,3.0
,,2016-09-20 14:00:14.609269,slurm_normal,1474380038.0,0,,1.0,main_w4_handler1,2776306,13893412,False,,292411,bed,8116972.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""1""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54bf2e94372b04998'}]",,"""""",32.0,,31077336.0,1474380032.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.24.1,2.24.1,,2016-09-20 14:00:43.797754,57381.0,6.0
,,2016-09-20 13:46:52.816614,slurm_normal,1474379300.0,0,,1.0,main_w4_handler1,2776306,13893031,False,,597276,bed,8116596.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""2""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b51b91c90100572f38'}]",,"""""",32.0,,31077336.0,1474379231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.24.1,2.24.1,,2016-09-20 13:48:24.972864,57381.0,69.0
,,2016-09-20 13:46:54.461562,slurm_normal,1474379334.0,0,,1.0,main_w4_handler1,2776306,13893032,False,,472203,bed,8116595.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""2""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b52e94a76c448a1797'}]",,"""""",32.0,,31077336.0,1474379231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.24.1,2.24.1,,2016-09-20 13:48:56.821795,57381.0,103.0
,,2016-09-21 09:07:30.315686,slurm_normal,1474448911.0,0,,1.0,main_w3_handler1,2776306,13903586,False,,501773,bed,8126407.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""1""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a9720c3af034a322'}]",,"""""",32.0,,31077336.0,1474448907.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.24.1,2.24.1,,2016-09-21 09:08:33.300447,57381.0,4.0
,,2016-09-21 09:07:31.320767,slurm_normal,1474448910.0,0,,1.0,main_w3_handler0,2776306,13903588,False,,1404976,bed,8126406.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""1""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b57134c1d2b74bb1c2'}]",,"""""",32.0,,31077336.0,1474448904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.24.1,2.24.1,,2016-09-21 09:08:31.767712,57381.0,6.0
,,2016-09-20 23:09:38.276194,slurm_normal,1474413010.0,0,,1.0,main_w4_handler0,2793677,13901006,False,,3509018,bed,8123829.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""1000""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c3e4891a4888de49'}]",,"""""",32.0,,31716169.0,1474413004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.24.1,2.24.1,,2016-09-20 23:10:11.403963,48868.0,6.0
,,2016-07-14 16:38:49.339592,slurm_normal,1468514363.0,0,,1.0,main_w1_handler1,2749655,13411943,False,,1071,bed,7623855.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b50031097a7b83ac'}]",,"""""",32.0,,31077362.0,1468514359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.24.1,2.24.1,,2016-07-14 16:39:25.002784,,4.0
