chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.analysis_type,parameters.chromInfo,parameters.dbkey,parameters.vcf_input,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,vcf_input,vcf_input_filetype,runtime
,,2015-04-07 14:53:16.367528,slurm_normal,1428418445.0,0,1.0,main_w1_handler0,2262280,9159534,False,,3441304.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19174499,32.0,,22292685,1428418442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-07 14:54:12.287368,59872.0,272365,vcf,3.0
,,2015-04-07 15:01:03.258474,slurm_normal,1428418895.0,0,1.0,main_w1_handler0,2212206,9159683,False,,3441386.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19175165,32.0,,22293159,1428418892.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-07 15:01:39.480118,59874.0,272365,vcf,3.0
,,2015-04-07 14:57:06.021134,slurm_normal,1428418656.0,0,1.0,main_w1_handler0,2212235,9159665,False,,3441346.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19174506,32.0,,22293030,1428418652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-07 14:57:38.296623,59880.0,272365,vcf,4.0
,,2015-04-07 14:55:02.399919,slurm_normal,1428418630.0,0,1.0,main_w1_handler1,2211481,9159606,False,,3441342.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19174527,32.0,,22292625,1428418623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-07 14:57:14.436052,59842.0,272365,vcf,7.0
,,2015-04-07 15:00:47.477800,slurm_normal,1428418873.0,0,1.0,main_w1_handler1,2212206,9159682,False,,3441384.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19175165,32.0,,22293159,1428418870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-07 15:01:15.576833,59874.0,272365,vcf,3.0
15.0,len,2015-04-11 21:17:48.143808,slurm_normal,1428787085.0,0,1.0,main_w1_handler1,2201592,9204303,False,,3485985.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/main/files/010/489/dataset_10489285.dat""","""?""",19241745,32.0,,21380465,1428787081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-11 21:18:07.033989,59452.0,272365,vcf,4.0
,,2015-04-09 14:28:07.859079,slurm_normal,1428589733.0,0,1.0,main_w2_handler1,2262315,9180585,False,,3459756.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19207311,32.0,,22293266,1428589712.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-09 14:28:58.668014,59882.0,272365,vcf,21.0
,,2015-04-09 14:21:30.570543,slurm_normal,1428589353.0,0,1.0,main_w1_handler0,2264368,9180485,False,,3459704.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19207294,32.0,,22347665,1428589322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-09 14:22:35.913537,59866.0,272365,vcf,31.0
,,2015-04-09 14:28:23.157719,slurm_normal,1428589797.0,0,1.0,main_w2_handler0,2262315,9180587,False,,3459757.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19207311,32.0,,22293266,1428589742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-09 14:30:03.053028,59882.0,272365,vcf,55.0
,,2015-04-09 14:26:42.379674,slurm_normal,1428589624.0,0,1.0,main_w1_handler1,2264368,9180520,False,,3459735.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19207294,32.0,,22347665,1428589622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-09 14:27:12.267030,59866.0,272365,vcf,2.0
,,2015-04-09 14:26:34.358433,slurm_normal,1428589647.0,0,1.0,main_w2_handler0,2212221,9180519,False,,3459734.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19174533,32.0,,22347744,1428589623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-09 14:27:33.719044,59877.0,272365,vcf,24.0
,,2015-04-09 14:27:02.516748,slurm_normal,1428589660.0,0,1.0,main_w1_handler0,2212221,9180522,False,,3459739.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19174533,32.0,,22347744,1428589652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-09 14:27:43.297022,59877.0,272365,vcf,8.0
,,2015-04-09 14:30:08.556290,slurm_normal,1428589836.0,0,1.0,main_w1_handler0,2212221,9180596,False,,3459771.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19174533,32.0,,22347744,1428589832.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-09 14:30:41.975770,59877.0,272365,vcf,4.0
,,2015-04-09 14:36:18.915334,slurm_normal,1428590197.0,0,1.0,main_w1_handler1,2262315,9180621,False,,3459826.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19207311,32.0,,22293266,1428590192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-09 14:36:40.912501,59882.0,272365,vcf,5.0
,,2015-04-09 14:46:22.397266,slurm_normal,1428590891.0,0,1.0,main_w2_handler1,2262268,9180658,False,,3459883.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19175420,32.0,,21201270,1428590823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-09 14:48:15.393412,59511.0,272365,vcf,68.0
,,2015-04-09 14:46:34.620481,slurm_normal,1428590868.0,0,1.0,main_w2_handler0,2262268,9180661,False,,3459887.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19175420,32.0,,21201270,1428590823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-09 14:47:52.235703,59511.0,272365,vcf,45.0
,,2015-04-09 14:47:15.240895,slurm_normal,1428590887.0,0,1.0,main_w2_handler1,2262300,9180665,False,,3459891.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19175422,32.0,,21339112,1428590882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-09 14:48:15.566898,59870.0,272365,vcf,5.0
,,2015-04-09 14:47:42.400736,slurm_normal,1428590890.0,0,1.0,main_w2_handler0,2262300,9180671,False,,3459898.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19175422,32.0,,21339112,1428590883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-09 14:48:18.564748,59870.0,272365,vcf,7.0
,,2015-04-09 14:49:12.462594,slurm_normal,1428591079.0,0,1.0,main_w2_handler1,2262268,9180680,False,,3459907.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19175420,32.0,,21201270,1428590972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-09 14:51:23.644400,59511.0,272365,vcf,107.0
,,2015-04-09 15:05:00.776504,slurm_normal,1428591934.0,0,1.0,main_w1_handler0,2262315,9180862,False,,3460050.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",19207962,32.0,,22293266,1428591932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-09 15:05:35.996968,59882.0,272365,vcf,2.0
,,2015-04-09 15:04:53.737388,slurm_normal,1428591935.0,0,1.0,main_w2_handler1,2262315,9180861,False,,3460049.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",19207962,32.0,,22293266,1428591932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-09 15:05:41.754917,59882.0,272365,vcf,3.0
15.0,len,2015-04-11 21:20:27.472072,slurm_normal,1428787244.0,0,1.0,main_w1_handler1,2201592,9204309,False,,3485991.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/main/files/010/489/dataset_10489285.dat""","""?""",19241745,32.0,,21380465,1428787241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-11 21:20:46.859278,59452.0,272365,vcf,3.0
15.0,len,2015-04-12 01:33:28.474414,slurm_normal,1428802422.0,0,1.0,main_w1_handler1,2201592,9204921,False,,3487246.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/main/files/010/489/dataset_10489285.dat""","""?""",19243075,32.0,,21380465,1428802418.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-12 01:33:45.588896,59452.0,473585,vcf,4.0
,,2015-04-17 15:43:39.287839,slurm_normal,1429285443.0,0,1.0,main_w1_handler1,2272839,9258761,False,,23364.rodeo,slurm,,16332488.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19333862,2.0,,22541025,1429285439.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-17 15:44:08.547208,,272365,vcf,4.0
,,2015-04-14 14:42:46.592003,slurm_normal,1429022585.0,0,1.0,main_w1_handler0,2262315,9228495,False,,3509908.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",19207962,32.0,,22293266,1429022581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-14 14:43:08.256354,59882.0,272365,vcf,4.0
,,2015-04-14 14:37:29.523982,slurm_normal,1429022263.0,0,1.0,main_w2_handler1,2212220,9228444,False,,3509855.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19284921,32.0,,22463647,1429022260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-14 14:37:47.697128,59876.0,272365,vcf,3.0
,,2015-04-14 14:43:16.727564,slurm_normal,1429022631.0,0,1.0,main_w1_handler0,2262315,9228501,False,,3509914.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",19207962,32.0,,22293266,1429022612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-14 14:43:54.255268,59882.0,272365,vcf,19.0
,,2015-04-15 20:41:17.520874,slurm_normal,1429130849.0,0,1.0,main_w1_handler1,2271603,9240973,False,,465.rodeo,slurm,,16332532.0,corral-repl,,"""c1c8ca0ee3af11e481c5005056a52a46""","""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19303061,2.0,,22501224,1429130846.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-15 20:47:33.538113,62384.0,117790,vcf,3.0
,,2015-04-16 03:29:31.764142,slurm_normal,1429155289.0,0,1.0,main_w2_handler0,2271777,9242849,False,,3524442.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19305565,32.0,,22291469,1429154990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-16 03:34:55.097626,46444.0,98134506,vcf,299.0
,,2015-04-17 15:43:32.619723,slurm_normal,1429285427.0,0,1.0,main_w2_handler0,2272839,9258758,False,,3543265.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19333862,32.0,,22541025,1429285424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-17 15:43:52.549830,,272365,vcf,3.0
,,2015-04-17 16:43:08.051406,slurm_normal,1429289011.0,0,1.0,main_w1_handler0,2272839,9259108,False,,3543752.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19333862,32.0,,22541025,1429289009.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-17 16:43:36.024190,,272365,vcf,2.0
,,2015-04-20 21:51:56.724819,slurm_normal,1429566841.0,0,1.0,main_w1_handler1,2212235,9282058,False,,3586370.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19284949,32.0,,21692305,1429566789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-20 21:54:09.295467,59880.0,409687027,vcf,52.0
,,2015-04-20 21:51:48.820913,slurm_normal,1429567122.0,0,1.0,main_w1_handler1,2212235,9282057,False,,3586367.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19284949,32.0,,21692305,1429566782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-20 21:58:53.045020,59880.0,409687027,vcf,340.0
,,2015-04-21 04:46:07.112417,slurm_normal,1429591589.0,0,1.0,main_w2_handler1,2212032,9284613,False,,3591175.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",19394810,32.0,,21337927,1429591585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-21 04:46:31.428796,59863.0,272365,vcf,4.0
15.0,len,2015-04-21 02:44:55.132190,slurm_normal,1429584382.0,0,1.0,main_w2_handler1,2216895,9284020,False,,3589952.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/main/files/010/553/dataset_10553873.dat""","""?""",19363228,32.0,,21413974,1429584311.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-21 02:46:25.058321,60092.0,576196582,vcf,71.0
,,2015-04-21 02:47:00.068894,slurm_normal,1429584437.0,0,1.0,main_w1_handler0,2216895,9284064,False,,3589993.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19175441,32.0,,21413974,1429584434.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-21 02:47:20.242073,60092.0,272365,vcf,3.0
,,2015-04-21 03:19:39.276128,slurm_normal,1429586399.0,0,1.0,main_w1_handler0,2216895,9284187,False,,3590315.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19175441,32.0,,21413974,1429586396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-21 03:20:02.593045,60092.0,272365,vcf,3.0
,,2015-04-21 04:39:12.670516,slurm_normal,1429591172.0,0,1.0,main_w2_handler0,2212032,9284587,False,,3591112.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",19394810,32.0,,21337927,1429591170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-21 04:39:37.196045,59863.0,272365,vcf,2.0
15.0,len,2015-04-21 08:08:42.954081,slurm_normal,1429603746.0,0,1.0,main_w1_handler0,2211750,9286482,False,,3594510.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/main/files/010/491/dataset_10491715.dat""","""?""",19396222,32.0,,22293141,1429603740.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-21 08:09:11.454904,59881.0,239295,vcf,6.0
15.0,len,2015-04-21 06:12:58.206278,slurm_normal,1429596801.0,0,1.0,main_w2_handler1,2211750,9285269,False,,3592340.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/main/files/010/491/dataset_10491715.dat""","""?""",19395701,32.0,,22293141,1429596798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-21 06:13:25.870077,59881.0,272365,vcf,3.0
15.0,len,2015-04-21 06:12:49.975780,slurm_normal,1429596790.0,0,1.0,main_w1_handler1,2211750,9285268,False,,3592338.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/main/files/010/491/dataset_10491715.dat""","""?""",19395701,32.0,,22293141,1429596788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-21 06:13:14.860810,59881.0,272365,vcf,2.0
15.0,len,2015-04-21 06:17:59.197190,slurm_normal,1429597096.0,0,1.0,main_w2_handler1,2211750,9285313,False,,3592409.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/main/files/010/491/dataset_10491715.dat""","""?""",19395701,32.0,,22293141,1429597093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-21 06:18:22.094518,59881.0,272365,vcf,3.0
15.0,len,2015-04-21 08:09:09.067011,slurm_normal,1429603765.0,0,1.0,main_w1_handler0,2211750,9286493,False,,3594534.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/main/files/010/491/dataset_10491715.dat""","""?""",19396219,32.0,,22293141,1429603763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-21 08:09:28.559034,59881.0,239296,vcf,2.0
15.0,len,2015-04-21 08:10:25.126955,slurm_normal,1429603844.0,0,1.0,main_w2_handler0,2211750,9286524,False,,3594607.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/main/files/010/491/dataset_10491715.dat""","""?""",19396219,32.0,,22293141,1429603840.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-21 08:10:47.787468,59881.0,239296,vcf,4.0
15.0,len,2015-04-21 08:10:25.698886,slurm_normal,1429603849.0,0,1.0,main_w2_handler1,2211750,9286525,False,,3594613.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/main/files/010/491/dataset_10491715.dat""","""?""",19396222,32.0,,22293141,1429603846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-21 08:10:56.372056,59881.0,239295,vcf,3.0
,,2015-04-21 16:55:37.796016,slurm_normal,1429635775.0,0,1.0,main_w2_handler0,2275322,9290975,False,,3602491.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19403201,32.0,,22472498,1429635736.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-21 17:03:10.234351,62347.0,105186466,vcf,39.0
,,2015-04-21 17:13:19.023411,slurm_normal,1429636696.0,0,1.0,main_w1_handler1,2275322,9291146,False,,3602740.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19403480,32.0,,22472498,1429636678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-04-21 17:18:19.791535,62347.0,105079100,vcf,18.0
,,2015-06-23 17:31:13.198368,slurm_normal,1435086496.0,0,1.0,main_w1_handler1,2260130,9718352,False,,4025258,slurm,,132112168.0,corral-repl,,"""94170cc019cd11e5a7c9005056a52a46""","""ratio""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",20108075,32.0,,23212395,1435086481.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-06-23 19:09:02.628111,58185.0,44894453,vcf,15.0
,,2015-06-23 17:31:20.526305,slurm_normal,1435086587.0,0,1.0,main_w1_handler1,2260130,9718356,False,,4025272,slurm,,132112168.0,corral-repl,,"""94170cc019cd11e5a7c9005056a52a46""","""allele_count""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",20108075,32.0,,23212395,1435086571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-06-23 19:10:04.472988,58185.0,44894453,vcf,16.0
,,2015-05-14 13:20:11.240246,slurm_normal,1431609633.0,0,1.0,main_w2_handler0,2255047,9471470,False,,3795479.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19707534,32.0,,23076769,1431609630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-05-14 13:20:37.591935,6102.0,2154694,vcf,3.0
,,2015-06-23 17:31:18.076440,slurm_normal,1435086519.0,0,1.0,main_w1_handler1,2260130,9718355,False,,4025262,slurm,,132112168.0,corral-repl,,"""94170cc019cd11e5a7c9005056a52a46""","""count""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",20108075,32.0,,23212395,1435086506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-06-23 19:09:03.149536,58185.0,44894453,vcf,13.0
,,2015-05-14 13:18:50.607858,slurm_normal,1431609572.0,0,1.0,main_w2_handler0,2255047,9471467,False,,3795475.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19707534,32.0,,23076769,1431609567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-05-14 13:19:38.809995,6102.0,2154694,vcf,5.0
,,2015-05-01 01:28:14.906974,slurm_normal,1430443718.0,0,1.0,main_w1_handler1,2289398,9372647,False,,3708445.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/Ptrichocarpa_156.len""","""Ptrichocarpa_156""",19529908,32.0,,22809150,1430443711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-05-01 01:28:41.678604,62975.0,10463568,vcf,7.0
,,2015-06-24 06:11:13.594301,slurm_normal,1435129140.0,0,1.0,main_w2_handler1,2353847,9722163,False,,4029102,slurm,,132112168.0,corral-repl,,"""bc7e8ad41a3711e5837f005056a51846""","""count""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",20113560,32.0,,23212395,1435129137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-06-24 06:59:04.629594,58185.0,395473,vcf,3.0
,,2015-06-24 06:11:11.124004,slurm_normal,1435129077.0,0,1.0,main_w1_handler0,2353847,9722161,False,,4029097,slurm,,132112168.0,corral-repl,,"""bc7e8ad41a3711e5837f005056a51846""","""ratio""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",20113560,32.0,,23212395,1435129074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-06-24 06:58:21.248642,58185.0,395473,vcf,3.0
,,2015-06-24 06:11:14.314553,slurm_normal,1435129136.0,0,1.0,main_w1_handler0,2353847,9722164,False,,4029101,slurm,,132112168.0,corral-repl,,"""bc7e8ad41a3711e5837f005056a51846""","""allele_count""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",20113560,32.0,,23212395,1435129133.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-06-24 06:58:57.338327,58185.0,395473,vcf,3.0
,,2015-06-29 14:05:22.591797,slurm_normal,1435586753.0,0,1.0,main_w2_handler1,1666057,9758955,False,,4062143.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",20176383,32.0,,23884589,1435586745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,0.0.2,,2015-06-29 14:05:58.237648,25719.0,6297,vcf,8.0
