create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_bams_0|input_bam,input_bams_0|input_bam_filetype,input_bams_1|input_bam,input_bams_1|input_bam_filetype,input_bams_2|input_bam,input_bams_2|input_bam_filetype,input_bams_3|input_bam,input_bams_3|input_bam_filetype,input_bams_4|input_bam,input_bams_4|input_bam_filetype,input_target_bed,input_target_bed_filetype,input_variant_vcf,input_variant_vcf_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.options_type.__current_case__,parameters.options_type.options_type_selector,parameters.reference_source.__current_case__,parameters.reference_source.input_bams,parameters.reference_source.ref_file,parameters.reference_source.ref_file.__class__,parameters.reference_source.ref_file.value,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,processor_count,ref_file,ref_file_filetype,reference_source|input_bams_0|input_bam,reference_source|input_bams_0|input_bam_filetype,reference_source|input_bams_1|input_bam,reference_source|input_bams_1|input_bam_filetype,reference_source|input_bams_2|input_bam,reference_source|input_bams_2|input_bam_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-02-21 12:35:00.022857,slurm_normal,1519228109.0,0.0,7680.0,1.0,main_w3_handler1,3434486,18460675,False,,,,,,,,,,,,,,,,12555657,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 33978573}]}}]",hg19,,,,cached,32.0,,,2103411419.0,bam,,,,,,44051232,1519216506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.2,0.0.2,,2018-02-21 15:48:32.892716,84504.0,11603.0
2018-02-21 13:50:33.158861,slurm_normal,1519254787.0,0.0,7680.0,1.0,main_w4_handler1,3434486,18461981,False,,,,,,,,,,,,,,,,12556620,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 33979415}]}}]",hg19,,,,cached,32.0,,,5441043749.0,bam,,,,,,44051232,1519221050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.2,0.0.2,,2018-02-21 23:13:10.110018,84504.0,33737.0
2018-02-22 15:34:20.579681,slurm_normal,1519322736.0,0.0,7680.0,1.0,main_w3_handler1,3434486,18484808,False,,,,,,,,,,,,,,,,12580014,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 34014585}]}}]",hg19,,,,cached,32.0,,,1773772385.0,bam,,,,,,44084765,1519313692.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.2,0.0.2,,2018-02-22 18:05:37.660147,84504.0,9044.0
2018-02-22 18:30:33.414753,slurm_normal,1519339965.0,0.0,7680.0,1.0,main_w4_handler1,3434486,18487415,False,,,,,,,,,,,,,,,,12582682,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 34010863}]}}]",hg19,,,,cached,32.0,,,2137972484.0,bam,,,,,,44098525,1519324241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.2,0.0.2,,2018-02-22 22:52:48.478896,84504.0,15724.0
2018-02-22 15:12:58.141835,slurm_normal,1519349940.0,0.0,7680.0,1.0,main_w3_handler0,3434486,18484405,False,,,,,,,,,,,,,,,,12579562,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 34011582}]}}]",hg19,,,,cached,32.0,,,5441043749.0,bam,,,,,,44084765,1519312402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.2,0.0.2,,2018-02-23 01:39:03.522346,84504.0,37538.0
2018-02-23 15:59:16.970747,slurm_normal,1519410233.0,0.0,7680.0,1.0,main_w3_handler1,3434486,18498860,False,,,,,,,,,,,,,,,,12594395,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 34034904}]}}]",hg19,,,,cached,32.0,,,1555697856.0,bam,,,,,,44111879,1519401569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.2,0.0.2,,2018-02-23 18:24:44.768464,84504.0,8664.0
2018-02-23 16:19:30.049806,slurm_normal,1519412358.0,0.0,7680.0,1.0,main_w4_handler0,3434486,18499104,False,,,,,,,,,,,,,,,,12594658,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 34035379}]}}]",hg19,,,,cached,32.0,,,1873691836.0,bam,,,,,,44111879,1519402776.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.2,0.0.2,,2018-02-23 18:59:20.030499,84504.0,9582.0
2018-02-23 15:58:40.649343,slurm_normal,1519409184.0,0.0,7680.0,1.0,main_w3_handler1,3434486,18498835,False,,,,,,,,,,,,,,,,12594385,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 34034886}]}}]",hg19,,,,cached,32.0,,,1805861579.0,bam,,,,,,44111879,1519401531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.2,0.0.2,,2018-02-23 18:06:26.265383,84504.0,7653.0
2018-02-23 17:49:08.663053,slurm_normal,1519438363.0,0.0,7680.0,1.0,main_w4_handler1,3434486,18500210,False,,,,,,,,,,,,,,,,12596035,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 34036221}]}}]",hg19,,,,cached,32.0,,,4772001874.0,bam,,,,,,44110862,1519409195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.2,0.0.2,,2018-02-24 02:12:45.233420,84504.0,29168.0
2018-02-23 16:20:47.921468,slurm_normal,1519441879.0,0.0,7680.0,1.0,main_w3_handler1,3434486,18499112,False,,,,,,,,,,,,,,,,12595319,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 34020823}]}}]",hg19,,,,cached,32.0,,,5538927775.0,bam,,,,,,44111879,1519406237.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.2,0.0.2,,2018-02-24 03:11:21.458509,84504.0,35642.0
2018-02-24 16:20:00.942384,slurm_normal,1519496512.0,0.0,7680.0,1.0,main_w3_handler0,3434486,18507228,False,,,,,,,,,,,,,,,,12603331,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 34047888}]}}]",hg19,,,,cached,32.0,,,1903877705.0,bam,,,,,,44110862,1519489211.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.2,0.0.2,,2018-02-24 18:21:55.687844,84504.0,7301.0
2018-02-24 16:18:45.185395,slurm_normal,1519494860.0,0.0,7680.0,1.0,main_w4_handler1,3434486,18507224,False,,,,,,,,,,,,,,,,12603327,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 34047826}]}}]",hg19,,,,cached,32.0,,,1836828876.0,bam,,,,,,44110862,1519489135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.2,0.0.2,,2018-02-24 17:54:22.769151,84504.0,5725.0
2018-02-24 16:19:21.174473,slurm_normal,1519495282.0,0.0,7680.0,1.0,main_w4_handler1,3434486,18507227,False,,,,,,,,,,,,,,,,12603329,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 34047873}]}}]",hg19,,,,cached,32.0,,,1581358057.0,bam,,,,,,44110862,1519489167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.2,0.0.2,,2018-02-24 18:01:23.714689,84504.0,6115.0
2018-02-24 17:31:23.641151,slurm_normal,1519513441.0,0.0,7680.0,1.0,main_w4_handler0,3434486,18507471,False,,,,,,,,,,,,,,,,12603572,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 34048040}]}}]",hg19,,,,cached,32.0,,,4780119884.0,bam,,,,,,44110862,1519493491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.2,0.0.2,,2018-02-24 23:04:02.182751,84504.0,19950.0
2018-02-25 17:38:54.130727,slurm_normal,1519600706.0,0.0,7680.0,1.0,main_w3_handler1,3441174,18513182,False,,,,,,,,,,,,,,,,12609501,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 34057152}]}}]",hg19,,,,cached,32.0,,,4780120166.0,bam,,,,,,44151659,1519580341.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.2,0.0.2,,2018-02-25 23:18:27.172287,84504.0,20365.0
2018-02-25 17:10:04.343628,slurm_normal,1519584250.0,0.0,7680.0,1.0,main_w4_handler1,3441174,18513007,False,,,,,,,,,,,,,,,,12609371,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 34057145}]}}]",hg19,,,,cached,32.0,,,1581358007.0,bam,,,,,,44151659,1519578611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.2,0.0.2,,2018-02-25 18:44:12.125711,84504.0,5639.0
2018-02-25 17:09:26.266162,slurm_normal,1519584104.0,0.0,7680.0,1.0,main_w4_handler0,3441174,18513004,False,,,,,,,,,,,,,,,,12609369,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 34057142}]}}]",hg19,,,,cached,32.0,,,1836828707.0,bam,,,,,,44151659,1519578573.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.2,0.0.2,,2018-02-25 18:41:45.642816,84504.0,5531.0
2018-02-25 17:10:40.949857,slurm_normal,1519585824.0,0.0,7680.0,1.0,main_w3_handler0,3441174,18513010,False,,,,,,,,,,,,,,,,12609423,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 34057149}]}}]",hg19,,,,cached,32.0,,,1903877756.0,bam,,,,,,44151659,1519579267.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.2,0.0.2,,2018-02-25 19:10:25.280514,84504.0,6557.0
2018-02-26 10:29:41.457660,slurm_normal,1519652395.0,0.0,7680.0,1.0,main_w4_handler1,3441174,18520833,False,,,,,,,,,,,,,,,,12616942,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 34069438}]}}]",hg19,,,,cached,32.0,,,1983616718.0,bam,,,,,,44162874,1519640987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.2,0.0.2,,2018-02-26 13:39:56.686620,84504.0,11408.0
2018-02-26 08:26:55.006169,slurm_normal,1519641959.0,0.0,7680.0,1.0,main_w4_handler0,3441174,18520043,False,,,,,,,,,,,,,,,,12616222,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 34067185}]}}]",hg19,,,,cached,32.0,,,1910767429.0,bam,,,,,,44162874,1519633624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.2,0.0.2,,2018-02-26 10:46:01.021246,84504.0,8335.0
2018-02-26 08:27:12.562340,slurm_normal,1519642743.0,0.0,7680.0,1.0,main_w4_handler1,3441174,18520044,False,,,,,,,,,,,,,,,,12616224,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 34067242}]}}]",hg19,,,,cached,32.0,,,1649877886.0,bam,,,,,,44162874,1519633639.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.2,0.0.2,,2018-02-26 10:59:04.806040,84504.0,9104.0
2018-02-26 13:40:24.353760,slurm_normal,1519683833.0,0.0,7680.0,1.0,main_w4_handler0,3441174,18522140,False,,,,,,,,,,,,,,,,12618252,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,basic,0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 34069799}]}}]",hg19,,,,cached,32.0,,,5091437067.0,bam,,,,,,44162874,1519652434.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.2,0.0.2,,2018-02-26 22:23:55.087200,84504.0,31399.0
