chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile1,inputFile1_filetype,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.add_mate_cigar,parameters.assume_sorted,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-04-15 13:40:44.682885,slurm_normal_16gb,1460810558.0,0,1.0,main_w1_handler2,2670931,12471790,False,,5960273033,5960273033,bam,bam,6672691.roundup,slurm,,132112168.0,corral-repl,,"""99797e6a030f11e6a584005056a51846""","""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ec962e153ea5c13a'}]","""LENIENT""",32.0,,29626926.0,1460807624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-04-16 12:42:42.490498,73593.0,2934.0
,,2016-04-15 07:18:12.479569,slurm_normal_16gb,1460769071.0,0,1.0,main_w1_handler0,2667111,12462231,False,,5209300989,5209300989,bam,bam,6667696.roundup,slurm,,132112168.0,corral-repl,,"""2bd2844a02da11e6af5a005056a51846""","""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa9c3e5174bc350f'}]","""LENIENT""",32.0,,29622370.0,1460765706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-04-16 01:11:14.691797,65622.0,3365.0
,,2016-04-18 12:55:44.377481,slurm_normal_16gb,1461020971.0,0,1.0,main_w1_handler1,2670907,12504666,False,,92,92,bam,bam,6703589.roundup,slurm,,132112168.0,corral-repl,,"""d2fb4572056411e6b450005056a51846""","""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b510eec86ba0cae2b8'}]","""LENIENT""",32.0,,29659293.0,1461020967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-04-18 23:09:34.019905,59391.0,4.0
,,2016-09-21 22:37:20.149957,slurm_normal_16gb,1474532732.0,0,1.0,main_w4_handler1,2827915,13911184,False,,9853720515,9853720515,bam,bam,8135491.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b555582d702bc02ae0'}]","""LENIENT""",32.0,,32091340.0,1474520754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-09-22 08:25:34.166328,73652.0,11978.0
,,2016-04-19 07:28:36.646111,slurm_normal_16gb,1461127224.0,0,1.0,main_w1_handler1,2673807,12517193,False,,7574779450,7574779450,bam,bam,6719003.roundup,slurm,,132112168.0,corral-repl,,"""4db77cea060011e690f4005056a51846""","""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53b9e32fcbed4e65b'}]","""LENIENT""",32.0,,29675819.0,1461122952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-04-20 04:40:27.100477,65622.0,4272.0
,,2016-04-19 07:28:48.335733,slurm_normal_16gb,1461145814.0,0,1.0,main_w1_handler1,2673807,12517199,False,,6646227352,6646227352,bam,bam,6720527.roundup,slurm,,132112168.0,corral-repl,,"""4db77cea060011e690f4005056a51846""","""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5539c3da26e09f6f9'}]","""LENIENT""",32.0,,29675819.0,1461140669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-04-20 09:50:18.858380,65622.0,5145.0
,,2016-05-30 10:14:05.530939,slurm_normal_16gb,1464603493.0,0,1.0,main_w2_handler0,2714675,13022889,False,,1901972,1901972,bam,bam,7205004.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/galaxy-repl/localdata/chrom/vicPac1.len""","""vicPac1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53b25bf64246fe4b3'}]","""LENIENT""",32.0,,29463422.0,1464603473.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-05-30 10:25:43.225270,75878.0,20.0
,,2016-05-29 19:04:05.095316,slurm_normal_16gb,1464631244.0,0,1.0,main_w1_handler0,2717578,13018350,False,,7080345334,7080345334,bam,bam,7206202.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bba79f5624c4770a'}]","""LENIENT""",32.0,,30007495.0,1464626518.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-05-30 18:00:46.804827,81721.0,4726.0
,,2016-05-30 19:40:55.829744,slurm_normal_16gb,1464642071.0,0,1.0,main_w1_handler0,2717578,13025241,False,,7437937553,7437937553,bam,bam,7206406.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b580f65a557298aed9'}]","""LENIENT""",32.0,,30007495.0,1464637278.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-05-30 21:01:13.612824,81721.0,4793.0
,,2016-05-30 15:01:31.337542,slurm_normal_16gb,1464706159.0,0,1.0,main_w2_handler1,2714675,13024485,False,,208307803,208307803,bam,bam,7209524.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51f1fc88d398a50c9'}]","""LENIENT""",32.0,,29463422.0,1464705958.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-05-31 14:49:36.485593,75878.0,201.0
,,2016-09-22 15:45:48.137017,slurm_normal_16gb,1474562641.0,0,1.0,main_w3_handler0,2829472,13918087,False,,2768696939,2768696939,bam,bam,8140390.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f23ea86cd23f5d44'}]","""LENIENT""",32.0,,33102420.0,1474559177.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-09-22 16:44:02.824109,,3464.0
,,2016-04-24 01:42:07.001303,slurm_normal_16gb,1461462547.0,0,1.0,main_w1_handler0,2663665,12584438,False,,527242677,527242677,bam,bam,6788379.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e228e186229cb0d4'}]","""LENIENT""",32.0,,29537457.0,1461462137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-04-24 01:49:09.362051,82202.0,410.0
,,2016-04-24 01:43:32.073796,slurm_normal_16gb,1461463349.0,0,1.0,main_w1_handler0,2663665,12584443,False,,738206840,738206840,bam,bam,6788398.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b554260ff35cba112c'}]","""LENIENT""",32.0,,29537457.0,1461462974.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-04-24 02:02:30.709277,82202.0,375.0
,,2016-04-24 01:42:53.687234,slurm_normal_16gb,1461462880.0,0,1.0,main_w1_handler1,2663665,12584440,False,,636609359,636609359,bam,bam,6788386.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a0702a1f89b00d44'}]","""LENIENT""",32.0,,29537457.0,1461462557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-04-24 01:54:43.263422,82202.0,323.0
,,2016-04-24 01:43:17.084111,slurm_normal_16gb,1461463377.0,0,1.0,main_w1_handler0,2663665,12584442,False,,1303024449,1303024449,bam,bam,6788387.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5342c0b56ac7f8556'}]","""LENIENT""",32.0,,29537457.0,1461462557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-04-24 02:02:59.342619,82202.0,820.0
,,2016-04-24 01:42:29.043305,slurm_normal_16gb,1461462970.0,0,1.0,main_w1_handler0,2663665,12584439,False,,1487002675,1487002675,bam,bam,6788380.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59b649bdd42a8a1db'}]","""LENIENT""",32.0,,29537457.0,1461462160.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-04-24 01:56:12.512716,82202.0,810.0
,,2016-06-01 12:46:22.086803,slurm_normal_16gb,1464785212.0,0,1.0,main_w1_handler1,2711154,13039512,False,,8939156,8939156,bam,bam,7220000.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eb1e5424e51b7521'}]","""SILENT""",32.0,,30210640.0,1464785204.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-06-01 12:46:56.375495,84340.0,8.0
,,2016-06-01 14:48:19.014054,slurm_normal_16gb,1464792679.0,0,1.0,main_w1_handler0,2714675,13041500,False,,229023957,229023957,bam,bam,7220952.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d6c7dc4a2e84333'}]","""LENIENT""",32.0,,29463422.0,1464792532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-06-01 14:51:21.114308,75878.0,147.0
,,2016-04-25 07:01:24.665273,slurm_normal_16gb,1461621911.0,0,1.0,main_w1_handler0,2683155,12596864,False,,7210639212,7210639212,bam,bam,6813630.roundup,slurm,,132112168.0,corral-repl,,"""8174bbc60ab311e6ad19005056a52a46""","""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f6e8318bfb668e47'}]","""LENIENT""",32.0,,29800814.0,1461616874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-04-25 22:05:14.738946,59391.0,5037.0
,,2016-04-25 07:01:29.049359,slurm_normal_16gb,1461637122.0,0,1.0,main_w1_handler1,2683155,12596871,False,,6290813740,6290813740,bam,bam,6818288.roundup,slurm,,132112168.0,corral-repl,,"""8174bbc60ab311e6ad19005056a52a46""","""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59f660a20bb81dd7a'}]","""LENIENT""",32.0,,29800814.0,1461633068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-04-26 02:18:45.123471,59391.0,4054.0
,,2016-05-31 17:19:12.080706,slurm_normal_16gb,1464812855.0,0,1.0,main_w2_handler1,2723020,13032008,False,,17020881601,17020881601,bam,bam,7222539.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56c375d0e4ea0feb3'}]","""LENIENT""",32.0,,30103700.0,1464803858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-06-01 20:27:39.990197,73652.0,8997.0
,,2016-06-01 09:58:09.505228,slurm_normal_16gb,1464775200.0,0,1.0,main_w2_handler0,2714675,13038520,False,,113414770,113414770,bam,bam,7218846.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54bb08b0b22e5a063'}]","""LENIENT""",32.0,,29463422.0,1464775124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-06-01 10:00:03.436253,75878.0,76.0
,,2016-06-04 12:57:03.347550,slurm_normal_16gb,1465079183.0,0,1.0,main_w2_handler1,2726707,13067424,False,,16716248992,16716248992,bam,bam,7255783.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f317f7de25e662ff'}]","""LENIENT""",32.0,,30306612.0,1465072864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-06-04 22:26:25.979768,73652.0,6319.0
,,2016-06-02 08:46:06.445331,slurm_normal_16gb,1464857321.0,0,1.0,main_w2_handler1,2714675,13047688,False,,229023957,229023957,bam,bam,7233293.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cdea1a04ca519e9c'}]","""LENIENT""",32.0,,29463422.0,1464857208.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-06-02 08:48:44.780795,75878.0,113.0
,,2016-06-02 12:50:47.874688,slurm_normal_16gb,1464885091.0,0,1.0,main_w1_handler0,2723300,13049346,False,,14052023761,14052023761,bam,bam,7236079.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b538873aceff9a1d95'}]","""LENIENT""",32.0,,30306612.0,1464878078.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-06-02 16:31:34.188302,73652.0,7013.0
,,2016-06-06 12:58:44.363398,slurm_normal_16gb,1465268588.0,0,1.0,main_w2_handler0,2728414,13084480,False,,21942792459,21942792459,bam,bam,7274806.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52bc5d7dc7e1611dd'}]","""LENIENT""",32.0,,30306612.0,1465259114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-06-07 03:03:12.191224,73652.0,9474.0
,,2016-06-06 19:27:33.904182,slurm_normal_16gb,1465264245.0,0,1.0,main_w2_handler0,2729336,13088816,False,,3404290,3404290,bam,bam,7275078.roundup,slurm,,132112168.0,corral-repl,,"""b04659482c1c11e6855a005056a51846""","""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b504c1957b3c9e5999'}]","""LENIENT""",32.0,,30680881.0,1465264239.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-06-07 01:50:48.982384,73593.0,6.0
,,2016-07-19 23:14:43.999365,slurm_normal_16gb,1468988483.0,0,1.0,main_w2_handler1,2770305,13448381,False,,7463632444,7463632444,bam,bam,7662628.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52ad4d563c6bcc493'}]","""LENIENT""",32.0,,30306612.0,1468985235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-07-20 04:21:25.144663,73652.0,3248.0
,,2016-06-06 00:38:54.275642,slurm_normal_16gb,1465211994.0,0,1.0,main_w1_handler1,2728394,13076451,False,,16203053713,16203053713,bam,bam,7264609.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59c021e4012d82f65'}]","""LENIENT""",32.0,,30306612.0,1465203813.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-06-06 11:20:00.354152,73652.0,8181.0
,,2016-06-06 07:23:14.783687,slurm_normal_16gb,1465209151.0,0,1.0,main_w1_handler1,2722229,13078723,False,,7107464809,7107464809,bam,bam,7264859.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e3d934d8aa94f3ad'}]","""LENIENT""",32.0,,30007495.0,1465204705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-06-06 10:32:33.951459,81721.0,4446.0
,,2016-07-19 16:47:07.760397,slurm_normal_16gb,1469048525.0,0,1.0,main_w2_handler0,2770124,13445501,False,,15799434352,15799434352,bam,bam,7667692.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53edd7157524f2284'}]","""LENIENT""",32.0,,30103700.0,1469033737.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-07-20 21:02:10.464428,73652.0,14788.0
,,2016-06-06 10:51:23.234130,slurm_normal_16gb,1465230161.0,0,1.0,main_w2_handler0,2728898,13082089,False,,2758297,2758297,bam,bam,7270957.roundup,slurm,,132112168.0,corral-repl,,"""90ee1dee2bd411e6b6ef005056a51846""","""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b517d357ec70f3c82c'}]","""LENIENT""",32.0,,30661824.0,1465230155.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.136.0,1.136.0,,2016-06-06 16:22:45.834573,59391.0,6.0
