chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.c_and_o_argument_repeat,parameters.chromInfo,parameters.dbkey,parameters.distance,parameters.header,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-02-16 22:28:00.816068,slurm_normal,1455661720.0,0,1.0,main_w1_handler2,2602053,11852777,False,,21364,bed,6095427.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""500""","""False""",23383940,,,"""""",32.0,,28430405.0,1455661715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-02-16 22:28:41.769665,5577.0,5.0
,,2016-02-17 10:26:41.897536,slurm_normal,1455704855.0,0,1.0,main_w1_handler2,2095400,11855996,False,,2731809,bed,6098164.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""False""",23388204,,,"""""",32.0,,26893212.0,1455704848.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-02-17 10:28:05.490521,51408.0,7.0
,,2016-05-01 16:06:57.041413,slurm_normal,1462118862.0,0,1.0,main_w1_handler2,2666823,12716462,False,,83840919,bed,6917903.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e0dd7b875f8039ff'}]",,"""-s""",32.0,,29974969.0,1462118847.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-05-01 16:07:45.033084,11776.0,15.0
,,2016-02-22 21:11:03.492827,slurm_normal,1456175661.0,0,1.0,main_w2_handler1,2608630,11903270,False,,41724,bed,6141803.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""distinct"", ""col"": ""6""}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""0""","""False""",23462590,,,"""-s""",32.0,,28548345.0,1456175639.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-02-22 21:14:25.527089,,22.0
,,2016-02-22 20:21:53.467613,slurm_normal,1456172837.0,0,1.0,main_w1_handler0,2608630,11902945,False,,21012836,bed,6141442.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""0""","""False""",23461958,,,"""-s""",32.0,,28548345.0,1456172829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-02-22 20:27:27.180686,,8.0
,,2016-02-22 20:21:36.303113,slurm_normal,1456172626.0,0,1.0,main_w2_handler0,2352894,11902943,False,,6737156,bed,6141411.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""9""}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""10""","""False""",23461821,,,"""""",32.0,,28530487.0,1456172615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-02-22 20:23:50.169403,48646.0,11.0
,,2016-02-22 20:58:18.437709,slurm_normal,1456174948.0,0,1.0,main_w1_handler1,2608630,11903171,False,,41724,bed,6141716.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""0""","""False""",23462590,,,"""-s""",32.0,,28548345.0,1456174939.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-02-22 21:02:31.453925,,9.0
,,2016-02-22 21:53:54.555744,slurm_normal,1456178954.0,0,1.0,main_w1_handler1,2608630,11903640,False,,44295,bed,6142242.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""distinct"", ""col"": ""6""}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""0""","""False""",23463809,,,"""-s""",32.0,,28548345.0,1456178942.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-02-22 22:09:22.038303,,12.0
,,2016-05-01 15:58:03.341723,slurm_normal,1462118339.0,0,1.0,main_w1_handler1,2666823,12716437,False,,83840919,bed,6917742.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e0dd7b875f8039ff'}]",,"""""",32.0,,29974969.0,1462118323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-05-01 15:59:00.941089,11776.0,16.0
,,2016-02-23 02:02:13.976468,slurm_normal,1456193191.0,0,1.0,main_w1_handler2,2608630,11904832,False,,18473,bed,6143445.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""distinct"", ""col"": ""6""}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""0""","""False""",23465638,,,"""-s""",32.0,,28548345.0,1456193177.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-02-23 02:06:35.143513,,14.0
,,2016-02-19 18:24:21.935850,slurm_normal,1455906636.0,0,1.0,main_w1_handler0,2605606,11879584,False,,11131233,bed,6119428.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""False""",23424382,,,"""""",32.0,,27545510.0,1455906598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-02-19 18:30:44.165944,43474.0,38.0
,,2016-02-23 11:25:43.308310,slurm_normal,1456226802.0,0,1.0,main_w2_handler1,2609334,11909522,False,,3528215,bed,6147113.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""10""","""False""",23471437,,,"""""",32.0,,28530487.0,1456226778.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-02-23 11:26:45.424020,48646.0,24.0
,,2016-02-22 10:27:02.599276,slurm_normal,1456136870.0,0,1.0,main_w1_handler0,2006311,11897921,False,,33017942,bed,6136874.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""","""0""","""False""",23453297,,,"""""",32.0,,28464437.0,1456136863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-02-22 10:27:54.073528,42372.0,7.0
,,2016-02-22 10:27:00.631350,slurm_normal,1456136867.0,0,1.0,main_w2_handler0,2006311,11897920,False,,18334727,bed,6136873.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""","""0""","""False""",23453295,,,"""""",32.0,,28464437.0,1456136860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-02-22 10:27:49.618582,42372.0,7.0
,,2016-02-22 10:26:58.360263,slurm_normal,1456136866.0,0,1.0,main_w2_handler0,2006311,11897919,False,,17638991,bed,6136872.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""","""0""","""False""",23453294,,,"""""",32.0,,28464437.0,1456136860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-02-22 10:27:49.613083,42372.0,6.0
,,2016-03-14 15:12:50.775910,slurm_normal,1457968389.0,0,1.0,main_w2_handler0,2632736,12128021,False,,11643,bed,6347915.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""","""False""",23829116,,,"""""",32.0,,28974817.0,1457968385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-03-14 15:13:10.908050,,4.0
,,2016-03-14 15:12:51.580577,slurm_normal,1457968400.0,0,1.0,main_w1_handler2,2632736,12128022,False,,6811,bed,6347917.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""","""False""",23829118,,,"""""",32.0,,28974817.0,1457968396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-03-14 15:13:22.921435,,4.0
,,2016-02-24 09:56:04.231698,slurm_normal,1456307804.0,0,1.0,main_w1_handler2,2610783,11918277,False,,657,bed,6155937.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""0""","""False""",23485881,,,"""""",32.0,,28582071.0,1456307799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-02-24 09:56:47.371019,,5.0
,,2016-02-24 10:18:58.508800,slurm_normal,1456309205.0,0,1.0,main_w2_handler1,2610783,11918991,False,,1099,bed,6156084.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""0""","""False""",23486800,,,"""""",32.0,,28582071.0,1456309196.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-02-24 10:20:10.810160,,9.0
,,2016-02-27 10:55:58.238916,slurm_normal,1456570687.0,0,1.0,main_w1_handler0,724579,11957010,False,,167895651,bed,6190390.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","""False""",23537281,,,"""-s""",32.0,,27233080.0,1456570680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-02-27 10:58:12.214539,8577.0,7.0
,,2016-02-27 11:14:35.455441,slurm_normal,1456571791.0,0,1.0,main_w1_handler0,724579,11957033,False,,167895651,bed,6190421.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""concat"", ""col"": ""6""}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","""False""",23537286,,,"""-s""",32.0,,27233080.0,1456571752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-02-27 11:16:36.239558,8577.0,39.0
,,2016-02-24 15:43:10.648307,slurm_normal,1456329852.0,0,1.0,main_w1_handler0,763299,11930010,False,,1085413932,bed,6158900.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""0""","""False""",23498664,,,"""-s""",32.0,,27404683.0,1456329676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-02-24 16:04:16.490819,17579.0,176.0
,,2016-02-23 11:25:42.734155,slurm_normal,1456226797.0,0,1.0,main_w1_handler1,2609334,11909521,False,,579597,bed,6147112.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""10""","""False""",23471436,,,"""""",32.0,,28530487.0,1456226789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-02-23 11:26:40.313931,48646.0,8.0
,,2016-02-23 11:25:41.549349,slurm_normal,1456226778.0,0,1.0,main_w2_handler0,2609334,11909520,False,,10721687,bed,6147111.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""10""","""False""",23471435,,,"""""",32.0,,28530487.0,1456226770.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-02-23 11:26:23.056381,48646.0,8.0
,,2016-02-23 11:25:44.574148,slurm_normal,1456226805.0,0,1.0,main_w1_handler1,2609334,11909523,False,,6613875,bed,6147118.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""10""","""False""",23471439,,,"""""",32.0,,28530487.0,1456226798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-02-23 11:26:50.897220,48646.0,7.0
,,2016-02-26 18:15:53.123979,slurm_normal,1456510649.0,0,1.0,main_w2_handler1,2608630,11953103,False,,21012836,bed,6186387.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""distinct"", ""col"": ""6""}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""0""","""False""",23461958,,,"""-s""",32.0,,28548345.0,1456510607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-02-26 18:17:33.163654,,42.0
,,2016-02-27 11:11:14.419983,slurm_normal,1456571547.0,0,1.0,main_w1_handler0,724579,11957025,False,,167895651,bed,6190411.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","""False""",23537286,,,"""-S +""",32.0,,27233080.0,1456571540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-02-27 11:12:33.691476,8577.0,7.0
,,2016-02-27 11:06:27.402308,slurm_normal,1456571305.0,0,1.0,main_w1_handler1,724579,11957022,False,,167895651,bed,6190404.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""collapse"", ""col"": ""6""}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","""False""",23537286,,,"""-s""",32.0,,27233080.0,1456571238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-02-27 11:08:28.972134,8577.0,67.0
,,2016-03-15 04:12:36.892293,slurm_normal,1458015208.0,0,1.0,main_w1_handler2,2633847,12136616,False,,663047,bed,6354471.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""False""",23840919,,,"""""",32.0,,28996236.0,1458015205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-03-15 04:13:32.453586,,3.0
,,2016-03-15 11:58:15.926009,slurm_normal,1458043143.0,0,1.0,main_w2_handler0,2625988,12139635,False,,359507,bed,6357845.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""False""",23844848,,,"""""",32.0,,28680331.0,1458043139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-03-15 11:59:07.797981,,4.0
,,2016-06-21 10:23:59.735620,slurm_normal,1466504714.0,0,1.0,main_w1_handler1,2745547,13222989,False,,1670,bed,7407397.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55eacad8a1ec73961'}]",,"""""",32.0,,30986059.0,1466504710.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-06-21 10:25:18.448298,,4.0
,,2016-02-29 13:15:47.765256,slurm_normal,1456752500.0,0,1.0,main_w1_handler0,2612591,11966881,False,,40126956,bed,6199723.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""False""",23553255,,,"""""",32.0,,28698370.0,1456752496.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-02-29 13:28:34.633819,16149.0,4.0
,,2016-06-21 10:23:58.455607,slurm_normal,1466504688.0,0,1.0,main_w2_handler1,2745547,13222986,False,,515,bed,7407392.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5458ff2570623cafb'}]",,"""""",32.0,,30986059.0,1466504682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-06-21 10:24:50.466508,,6.0
,,2016-09-09 17:00:44.099752,slurm_normal,1473440478.0,0,1.0,main_w4_handler0,2815514,13816876,False,,3021,bed,8038254.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51f6920499d5496ca'}]",,"""""",32.0,,31758137.0,1473440469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-09-09 17:01:20.187293,63217.0,9.0
,,2016-06-21 10:24:00.715369,slurm_normal,1466504671.0,0,1.0,main_w1_handler0,2745547,13222992,False,,429,bed,7407384.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b509728beb7c4f84c0'}]",,"""""",32.0,,30986059.0,1466504668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-06-21 10:24:34.080635,,3.0
,,2016-06-21 10:23:57.202354,slurm_normal,1466504674.0,0,1.0,main_w1_handler1,2745547,13222983,False,,812,bed,7407387.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c1a34af323500ba'}]",,"""""",32.0,,30986059.0,1466504671.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-06-21 10:24:36.509871,,3.0
,,2016-06-21 10:23:53.957322,slurm_normal,1466504650.0,0,1.0,main_w2_handler1,2745547,13222975,False,,1318,bed,7407382.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53942dc738f5c308e'}]",,"""""",32.0,,30986059.0,1466504646.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-06-21 10:24:11.864000,,4.0
,,2016-06-21 10:24:03.809126,slurm_normal,1466504687.0,0,1.0,main_w2_handler0,2745547,13222997,False,,310,bed,7407390.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5361f9882e4d643e5'}]",,"""""",32.0,,30986059.0,1466504682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-06-21 10:24:50.142222,,5.0
,,2016-06-21 10:24:04.146769,slurm_normal,1466504701.0,0,1.0,main_w2_handler0,2745547,13222999,False,,840,bed,7407395.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55069eb0993719113'}]",,"""""",32.0,,30986059.0,1466504698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-06-21 10:25:04.432498,,3.0
,,2016-06-21 10:24:02.257244,slurm_normal,1466504735.0,0,1.0,main_w1_handler1,2745547,13222994,False,,5818,bed,7407400.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b506a6a0c2043a5604'}]",,"""""",32.0,,30986059.0,1466504733.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-06-21 10:25:38.275484,,2.0
,,2016-02-29 14:25:43.101762,slurm_normal,1456755977.0,0,1.0,main_w1_handler0,2616250,11967318,False,,753089,bed,6200097.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""","""300000""","""False""",23554129,,,"""""",32.0,,28700134.0,1456755973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-02-29 14:26:22.134940,,4.0
,,2016-06-21 10:23:54.815595,slurm_normal,1466504651.0,0,1.0,main_w1_handler1,2745547,13222977,False,,736,bed,7407380.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b13e5b3e8d2271d1'}]",,"""""",32.0,,30986059.0,1466504646.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-06-21 10:24:14.542311,,5.0
,,2016-06-21 10:23:57.724895,slurm_normal,1466504688.0,0,1.0,main_w1_handler1,2745547,13222984,False,,1358,bed,7407393.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb025120eec39db5'}]",,"""""",32.0,,30986059.0,1466504685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-06-21 10:24:51.148093,,3.0
,,2016-06-21 10:23:59.087655,slurm_normal,1466504707.0,0,1.0,main_w1_handler1,2745547,13222987,False,,150,bed,7407396.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56f41b7bc21086ae8'}]",,"""""",32.0,,30986059.0,1466504698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-06-21 10:25:09.041298,,9.0
,,2016-06-21 10:23:55.832509,slurm_normal,1466504649.0,0,1.0,main_w1_handler0,2745547,13222980,False,,540,bed,7407381.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59fcd1d1b6f6a6dd6'}]",,"""""",32.0,,30986059.0,1466504646.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-06-21 10:24:13.326362,,3.0
,,2016-06-21 10:24:01.686825,slurm_normal,1466504687.0,0,1.0,main_w1_handler0,2745547,13222993,False,,1233,bed,7407391.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f26c5c6c0a8dcf90'}]",,"""""",32.0,,30986059.0,1466504682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-06-21 10:24:49.310524,,5.0
,,2016-06-21 10:23:52.903175,slurm_normal,1466504656.0,0,1.0,main_w2_handler0,2745547,13222974,False,,630,bed,7407383.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5982fbabbfee41575'}]",,"""""",32.0,,30986059.0,1466504647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-06-21 10:24:19.763744,,9.0
,,2016-06-21 10:23:56.426885,slurm_normal,1466504671.0,0,1.0,main_w2_handler1,2745547,13222981,False,,1610,bed,7407385.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58491d9f602a3dc4e'}]",,"""""",32.0,,30986059.0,1466504668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-06-21 10:24:33.745369,,3.0
,,2016-06-21 10:23:55.264494,slurm_normal,1466504676.0,0,1.0,main_w2_handler0,2745547,13222978,False,,1295,bed,7407386.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b527ab6035b700a380'}]",,"""""",32.0,,30986059.0,1466504670.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-06-21 10:24:39.778527,,6.0
,,2016-06-21 10:24:00.265182,slurm_normal,1466504727.0,0,1.0,main_w1_handler1,2745547,13222990,False,,1654,bed,7407399.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a2c57832e88f03c5'}]",,"""""",32.0,,30986059.0,1466504725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-06-21 10:25:29.957670,,2.0
,,2016-06-21 10:24:03.162294,slurm_normal,1466504749.0,0,1.0,main_w1_handler1,2745547,13222996,False,,270,bed,7407401.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51deabdcf2d55270a'}]",,"""""",32.0,,30986059.0,1466504745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-06-21 10:25:51.436997,,4.0
