create_time,destination_id,end_epoch,exit_code,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.genome,parameters.genome.values,parameters.intervals,parameters.length,parameters.seed.__current_case__,parameters.seed.seed,parameters.seed.seed_choose,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-06-02 00:52:10.412516,slurm_normal,1464828760.0,0,1.0,12266,bed,main_w2_handler0,2599452,13045146,False,,7228697.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5831bf7042f8a042f'}]","""9973""","""10000""",1,,False,32.0,,30142319,1464828756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-06-02 00:52:42.563567,7078.0,4.0
2016-06-02 00:51:34.065729,slurm_normal,1464828742.0,0,1.0,12266,bed,main_w1_handler1,2599452,13045143,False,,7228687.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5831bf7042f8a042f'}]","""9973""","""10000""",1,,False,32.0,,30142319,1464828738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-06-02 00:52:25.853800,7078.0,4.0
2016-06-02 00:51:16.963631,slurm_normal,1464828720.0,0,1.0,12266,bed,main_w2_handler0,2599452,13045142,False,,7228679.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5831bf7042f8a042f'}]","""9973""","""10000""",1,,False,32.0,,30142319,1464828716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-06-02 00:52:03.753714,7078.0,4.0
2016-06-02 00:50:52.126758,slurm_normal,1464828684.0,0,1.0,12266,bed,main_w2_handler1,2599452,13045141,False,,7228665.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5831bf7042f8a042f'}]","""9973""","""10000""",1,,False,32.0,,30142319,1464828681.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-06-02 00:51:25.950498,7078.0,3.0
2016-06-02 00:51:50.212623,slurm_normal,1464828742.0,0,1.0,12266,bed,main_w1_handler1,2599452,13045144,False,,7228688.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5831bf7042f8a042f'}]","""9973""","""10000""",1,,False,32.0,,30142319,1464828738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-06-02 00:52:26.445991,7078.0,4.0
2016-06-02 14:53:19.918747,slurm_normal,1464879240.0,0,1.0,12266,bed,main_w2_handler0,2599452,13050305,False,,7236236.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5831bf7042f8a042f'}]","""7851""","""10000""",1,,False,32.0,,30142319,1464879236.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-06-02 14:54:05.800203,7078.0,4.0
2016-06-02 14:54:45.606389,slurm_normal,1464879341.0,0,1.0,12266,bed,main_w2_handler1,2599452,13050326,False,,7236266.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5831bf7042f8a042f'}]","""7851""","""10000""",1,,False,32.0,,30142319,1464879336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-06-02 14:55:45.027235,7078.0,5.0
2016-06-02 14:59:07.578116,slurm_normal,1464879584.0,0,1.0,12266,bed,main_w2_handler0,2599452,13050379,False,,7236312.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5831bf7042f8a042f'}]","""10188""","""10000""",1,,False,32.0,,30142319,1464879580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-06-02 14:59:49.346663,7078.0,4.0
2016-06-02 14:58:30.159165,slurm_normal,1464879557.0,0,1.0,12266,bed,main_w2_handler0,2599452,13050373,False,,7236306.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5831bf7042f8a042f'}]","""10188""","""10000""",1,,False,32.0,,30142319,1464879554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-06-02 14:59:22.605004,7078.0,3.0
2016-06-02 14:54:10.099242,slurm_normal,1464879393.0,0,1.0,12266,bed,main_w1_handler1,2599452,13050319,False,,7236256.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5831bf7042f8a042f'}]","""7851""","""10000""",1,,False,32.0,,30142319,1464879289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-06-02 14:56:36.027510,7078.0,104.0
2016-06-02 14:58:48.454006,slurm_normal,1464879560.0,0,1.0,12266,bed,main_w1_handler0,2599452,13050376,False,,7236309.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5831bf7042f8a042f'}]","""10188""","""10000""",1,,False,32.0,,30142319,1464879557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-06-02 14:59:23.725606,7078.0,3.0
2016-06-02 14:53:43.953048,slurm_normal,1464879269.0,0,1.0,12266,bed,main_w1_handler0,2599452,13050309,False,,7236247.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5831bf7042f8a042f'}]","""7851""","""10000""",1,,False,32.0,,30142319,1464879265.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-06-02 14:54:32.639440,7078.0,4.0
2016-06-02 14:58:08.997573,slurm_normal,1464879539.0,0,1.0,12266,bed,main_w1_handler1,2599452,13050370,False,,7236304.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5831bf7042f8a042f'}]","""10188""","""10000""",1,,False,32.0,,30142319,1464879535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-06-02 14:59:01.238584,7078.0,4.0
2016-06-02 14:57:49.171263,slurm_normal,1464879515.0,0,1.0,12266,bed,main_w1_handler0,2599452,13050363,False,,7236301.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5831bf7042f8a042f'}]","""10188""","""10000""",1,,False,32.0,,30142319,1464879512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-06-02 14:58:39.152860,7078.0,3.0
2016-06-02 14:52:57.042558,slurm_normal,1464879221.0,0,1.0,12266,bed,main_w1_handler1,2599452,13050301,False,,7236232.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5831bf7042f8a042f'}]","""7851""","""10000""",1,,False,32.0,,30142319,1464879218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-06-02 14:53:43.846386,7078.0,3.0
2016-06-06 12:13:52.806718,slurm_normal,1465215297.0,0,1.0,16066510,bed,main_w2_handler1,2728474,13083985,False,,7268095.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c04fe585a35c9176'}]","""268""","""75""",1,,False,32.0,,30438799,1465215291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-06-06 12:15:00.921752,81119.0,6.0
2016-06-03 11:25:08.058892,slurm_normal,1464953150.0,0,1.0,68376968,bed,main_w1_handler1,2645846,13058566,False,,7244840.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e1c8ce4e10f4a595'}]","""1000""","""100""",1,,False,32.0,,30509231,1464953143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-06-03 11:25:52.613951,81351.0,7.0
2016-07-20 15:18:23.850487,slurm_normal,1469028014.0,0,1.0,388228,gg,main_w1_handler1,2543412,13453032,False,,7666962.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57350ce1709e28115'}]","""350000""","""100""",1,,False,32.0,,31588990,1469027974.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-07-20 15:20:19.682597,75600.0,40.0
2016-06-08 19:06:27.716472,slurm_normal,1465412839.0,0,1.0,29,bed,main_w1_handler1,2730806,13111592,False,,7297009.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b529211fe9f99ea1ee'}]","""8""","""100""",1,,False,32.0,,30699822,1465412835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-06-08 19:07:23.353060,,4.0
2016-06-07 19:15:28.845562,slurm_normal,1465326976.0,0,1.0,210,bed,main_w2_handler0,2730806,13100320,False,,7285321.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a8b2578d9d15ec91'}]","""8""","""100""",1,,False,32.0,,30699822,1465326971.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-06-07 19:16:17.258120,,5.0
2016-06-07 19:11:33.663839,slurm_normal,1465326735.0,0,1.0,1694419,bed,main_w2_handler0,2730806,13100274,False,,7285237.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cefd83553df85b1d'}]","""8""","""100""",1,,False,32.0,,30699822,1465326727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-06-07 19:12:22.102542,,8.0
2016-06-07 19:24:39.518817,slurm_normal,1465327518.0,0,1.0,37,bed,main_w1_handler0,2730806,13100402,False,,7285512.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59ebc5a8c32b59fc2'}]","""8""","""100""",1,,False,32.0,,30699822,1465327514.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-06-07 19:25:20.440432,,4.0
2016-06-08 12:39:46.661207,slurm_normal,1465389629.0,0,1.0,247298,bed,main_w1_handler1,2732098,13107118,False,,7293374.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57dd1834b08cab88c'}]","""458334""","""75""",1,,False,32.0,,30438799,1465389624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-06-08 12:40:34.069772,81119.0,5.0
2016-06-08 12:35:27.787145,slurm_normal,1465389391.0,0,1.0,247298,bed,main_w1_handler1,2732098,13107098,False,,7293350.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57dd1834b08cab88c'}]","""5163775""","""75""",1,,False,32.0,,30438799,1465389380.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-06-08 12:36:36.028183,81119.0,11.0
2016-07-21 20:53:38.568167,slurm_normal,1469134453.0,0,1.0,388228,gg,main_w1_handler0,2543412,13465238,False,,7679838.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57350ce1709e28115'}]","""5000""","""100""",1,,False,32.0,,31588990,1469134448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-07-21 20:54:17.003221,75600.0,5.0
2016-06-08 16:12:41.859048,slurm_normal,1465402394.0,0,1.0,1476,bed,main_w2_handler0,2730806,13110336,False,,7295825.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f37a7e2387f800ea'}]","""8""","""100""",1,,False,32.0,,30699822,1465402389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-06-08 16:13:17.686167,,5.0
2016-06-08 19:07:16.145759,slurm_normal,1465412867.0,0,1.0,29,bed,main_w2_handler0,2730806,13111596,False,,7297013.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b529211fe9f99ea1ee'}]","""8""","""100""",1,,False,32.0,,30699822,1465412862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-06-08 19:07:51.015688,,5.0
2016-10-20 18:48:52.781298,slurm_normal,1476989354.0,0,1.0,465,gg,main_w4_handler1,2006311,14134015,False,,8348274.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a55f062b172925c1'}]","""5000""","""500""",1,,False,32.0,,32097684,1476989344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-10-20 18:49:16.848105,42372.0,10.0
2016-08-03 11:36:09.952507,slurm_normal,1470224205.0,0,1.0,6967078,bed,main_w1_handler1,2782429,13576492,False,,7785339.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59569e057ce7da63b'}]","""1000000""","""100""",1,,False,32.0,,31904803,1470224198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-08-03 11:36:48.572008,25804.0,7.0
2016-08-09 06:47:50.440977,slurm_normal,1470725360.0,0,1.0,1079834,bed,main_w1_handler1,2784668,13626756,False,,7839290.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53b44ee30908cfe43'}]","""3028""","""80000""",1,,False,32.0,,31721770,1470725357.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-08-09 06:49:21.851820,65191.0,3.0
2016-08-10 06:24:07.846302,slurm_normal,1470810361.0,0,1.0,1079834,bed,main_w2_handler1,2789676,13634737,False,,7848329.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5234fbe899c6f7c9e'}]","""3028""","""80000""",1,,False,32.0,,31721770,1470810358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-08-10 06:26:03.872876,65191.0,3.0
2016-08-28 15:20:24.277227,slurm_normal,1472397641.0,0,1.0,1956,gg,main_w3_handler1,2802843,13735606,False,,7954654.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5952b5e736b6db2cc'}]","""821""","""1000""",1,,False,32.0,,32611408,1472397637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-08-28 15:20:44.356498,89095.0,4.0
2016-08-28 14:55:08.326379,slurm_normal,1472396130.0,0,1.0,1956,gg,main_w3_handler0,2802843,13735549,False,,7954584.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5952b5e736b6db2cc'}]","""1022""","""500""",1,,False,32.0,,32611408,1472396125.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-08-28 14:55:32.183096,89095.0,5.0
2016-09-01 10:16:34.627489,slurm_normal,1472725016.0,0,1.0,323,bed,main_w4_handler1,2805268,13761332,False,,7982741.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5088887deee0096ce'}]","""1000000""","""100""",1,,False,32.0,,32687306,1472725007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-09-01 10:16:57.359451,89291.0,9.0
2016-10-24 17:57:11.994701,slurm_normal,1477331847.0,0,1.0,1405,tabular,main_w4_handler0,2006311,14160379,False,,8372021.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f0e550ced99bc8c3'}]","""5000""","""500""",1,,False,32.0,,33855379,1477331836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-10-24 17:57:30.639998,42372.0,11.0
2016-11-10 23:32:31.776451,slurm_normal,1478820779.0,0,1.0,1559054,interval,main_w3_handler1,2867414,14311702,False,,8519837.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6467570c22c8149'}]","""10000""","""38819""",1,,False,32.0,,33897696,1478820757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-11-10 23:33:07.896084,93020.0,22.0
2016-11-14 18:54:55.113877,slurm_normal,1479149792.0,0,1.0,1559054,interval,main_w4_handler1,2892324,14337226,False,,8543321.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d2b082ac69d72ad4'}]","""100""","""38819""",1,,False,32.0,,34228153,1479149737.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-11-14 18:56:41.518060,93020.0,55.0
2016-11-17 17:35:28.599216,slurm_normal,1479404252.0,0,1.0,109123,bed,main_w3_handler1,2739523,14369369,False,,8575020.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f88cc3a5587e09a0'}]","""165""","""770""",1,,False,32.0,,32940287,1479404194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-11-17 17:37:37.430114,36650.0,58.0
2016-11-17 17:34:53.293140,slurm_normal,1479404214.0,0,1.0,109123,bed,main_w3_handler1,2739523,14369366,False,,8575019.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f88cc3a5587e09a0'}]","""848""","""770""",1,,False,32.0,,32940287,1479404199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-11-17 17:36:59.570505,36650.0,15.0
