create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-12-23 01:54:23.323892,slurm_normal,1450835742.0,0,1.0,main_w1_handler2,2546760,11314053,False,,76767939,gff3,5592576.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22631427,32.0,,26966458,1450835685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/count_gff_features/count_gff_features/0.1,0.1,,2015-12-23 01:55:46.252134,,57.0
2015-12-27 22:53:38.782007,slurm_normal,1451256854.0,0,1.0,main_w1_handler1,2549550,11339142,False,,129899,gtf,5614979.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22670337,32.0,,26765287,1451256848.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/count_gff_features/count_gff_features/0.1,0.1,,2015-12-27 22:54:16.163034,75007.0,6.0
2015-12-28 17:50:58.613190,slurm_normal,1451325151.0,0,1.0,main_w1_handler2,2539397,11342429,False,,4173,gff,5617873.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22677188,32.0,,26824615,1451325143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/count_gff_features/count_gff_features/0.1,0.1,,2015-12-28 17:52:33.048584,75421.0,8.0
