chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.input2,parameters.input2.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-04-28 21:46:21.792209,slurm_normal,1430257609.0,0,,1.0,main_w1_handler0,2278939,9355569,False,,474371,vcf,493278,vcf,3692621.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19502113,,,19502110,,32.0,,21608282,1430257603.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/0.0.3,0.0.3,,2015-04-28 21:46:55.332459,60593.0,6.0
,,2015-05-04 01:24:17.222968,slurm_normal,1430702795.0,0,,1.0,main_w1_handler0,434537,9384851,False,,833315052,vcf,824671677,vcf,3718740.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""",19551624,,,19551586,,32.0,,22831131,1430702682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/0.0.3,0.0.3,,2015-05-04 01:26:38.307385,6928.0,113.0
,,2015-07-28 01:54:10.661161,slurm_normal,1438048474.0,0,,1.0,main_w2_handler0,2392587,10012842,False,,6167362,vcf,6335429,vcf,4295010.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""",20587226,,,20587224,,32.0,,24347498,1438048468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/0.0.3,0.0.3,,2015-07-28 01:54:36.836701,67048.0,6.0
,,2015-06-29 08:00:50.987016,slurm_normal,1435564880.0,0,,1.0,main_w2_handler0,2358726,9756382,False,,115098,vcf,111320,vcf,4059701.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20172793,,,20172794,,32.0,,23883995,1435564875.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/0.0.3,0.0.3,,2015-06-29 08:01:23.517614,,5.0
,,2015-06-29 07:53:35.141180,slurm_normal,1435564441.0,0,,1.0,main_w1_handler2,2358726,9756361,False,,111320,vcf,115098,vcf,4059689.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20172794,,,20172793,,32.0,,23883995,1435564436.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/0.0.3,0.0.3,,2015-06-29 07:54:03.601877,,5.0
,,2015-07-30 10:36:35.224148,slurm_normal,1438252662.0,0,,1.0,main_w1_handler1,2372581,10031726,False,,158067315,vcf,848226480,vcf,4312931.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20311833,,,20362945,,32.0,,24098513,1438252623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/0.0.3,0.0.3,,2015-07-30 10:37:45.918696,,39.0
,,2015-10-25 03:26:13.669170,slurm_normal,1445743593.0,0,,1.0,main_w2_handler0,2480541,10720310,False,,361384,vcf,435712,vcf,4982283.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21712464,,,21712465,,32.0,,25823494,1445743588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/0.0.3,0.0.3,,2015-10-25 03:26:37.017477,71421.0,5.0
,,2015-10-25 03:28:57.872204,slurm_normal,1445743756.0,0,,1.0,main_w1_handler2,2480541,10720326,False,,361384,vcf,408012,vcf,4982297.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21728062,,,21712467,,32.0,,25823494,1445743753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/0.0.3,0.0.3,,2015-10-25 03:29:19.141003,71421.0,3.0
,,2015-10-25 05:53:50.616117,slurm_normal,1445754099.0,0,,1.0,main_w1_handler1,2480541,10721154,False,,159728,vcf,159728,vcf,4983102.roundup,slurm,,132112168.0,corral-repl,,"""baf347587adc11e58b62005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21729626,,,21729624,,32.0,,25823494,1445754095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/0.0.3,0.0.3,,2015-10-25 06:21:43.210503,71421.0,4.0
,,2015-10-25 05:53:48.771245,slurm_normal,1445754072.0,0,,1.0,main_w2_handler1,2480541,10721153,False,,159728,vcf,159728,vcf,4983098.roundup,slurm,,132112168.0,corral-repl,,"""baf347587adc11e58b62005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21729625,,,21729623,,32.0,,25823494,1445754068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/0.0.3,0.0.3,,2015-10-25 06:21:16.788358,71421.0,4.0
,,2015-09-18 16:22:25.124355,slurm_normal,1442593377.0,0,,1.0,main_w1_handler0,2442139,10355301,False,,3032813,vcf,126099195,vcf,4637512.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/438/dataset_12438053.dat""","""TRAC""",21146345,,,21146355,,32.0,,25174793,1442593372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/0.0.3,0.0.3,,2015-09-18 16:23:04.077845,61115.0,5.0
,,2016-01-28 20:32:13.307830,slurm_normal,1454013155.0,0,,1.0,main_w1_handler1,2578557,11625893,False,,2295654,vcf,1452546,vcf,5889863.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23046969,,,23046970,,32.0,,27762309,1454013150.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/0.0.3,0.0.3,,2016-01-28 20:32:39.095473,77381.0,5.0
