bamFile1,bamFile1_filetype,bamFile2,bamFile2_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.advancedOpt.__current_case__,parameters.advancedOpt.showAdvancedOpt,parameters.bamFile1.values,parameters.bamFile2.values,parameters.binSize,parameters.chromInfo,parameters.comparison.__current_case__,parameters.comparison.normalization.__current_case__,parameters.comparison.normalization.effectiveGenomeSize.__current_case__,parameters.comparison.normalization.effectiveGenomeSize.effectiveGenomeSize,parameters.comparison.normalization.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.comparison.normalization.type,parameters.comparison.pseudocount,parameters.comparison.type,parameters.dbkey,parameters.outFileFormat,parameters.region,parameters.scaling.__current_case__,parameters.scaling.method,parameters.scaling.numberOfSamples,parameters.scaling.sampleLength,parameters.scaling.scaleFactor1,parameters.scaling.scaleFactor2,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2603103651,bam,343061700,bam,,,2016-10-14 14:24:49.075910,slurm_multi,1476456994.0,0,6.0,main_w4_handler2,2852558,14082467,False,,8298889,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b526ca1d6db729d3e3'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b589d6818da6367a31'}]","""50""","""/galaxy-repl/localdata/chrom/hg38.len""",0,,,,,,1.0,log2,"""hg38""","""bigwig""","""""",1,readCount,,,,,32.0,,33515094,1476455717.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-14 14:56:35.597962,6835,1277.0
521060828,bam,694535039,bam,,,2016-10-14 15:14:35.337902,slurm_multi,1476461569.0,0,6.0,main_w3_handler2,2852558,14082829,False,,8299947,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5775bf4db07a2449c'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5272c62ef43e9ae79'}]","""50""","""/galaxy-repl/localdata/chrom/hg38.len""",0,,,,,,1.0,log2,"""hg38""","""bigwig""","""""",1,readCount,,,,,32.0,,33515094,1476460345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-14 16:12:51.221530,6835,1224.0
687101188,bam,521060828,bam,,,2016-10-14 15:14:51.157504,slurm_multi,1476463948.0,0,6.0,main_w3_handler2,2852558,14082833,False,,8300152,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5603e8f5c48b15534'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5775bf4db07a2449c'}]","""50""","""/galaxy-repl/localdata/chrom/hg38.len""",0,,,,,,1.0,log2,"""hg38""","""bigwig""","""""",1,readCount,,,,,32.0,,33515094,1476462737.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-14 16:52:31.789965,6835,1211.0
743844725,bam,343061700,bam,,,2016-10-14 15:14:14.634387,slurm_multi,1476459348.0,0,6.0,main_w3_handler2,2852558,14082827,False,,8299643,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e9a744681d104edf'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b589d6818da6367a31'}]","""50""","""/galaxy-repl/localdata/chrom/hg38.len""",0,,,,,,1.0,log2,"""hg38""","""bigwig""","""""",1,readCount,,,,,32.0,,33515094,1476458531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-14 15:35:50.768958,6835,817.0
224696468,bam,197159291,bam,,,2016-10-14 17:21:14.546438,slurm_multi,1476467976.0,0,6.0,main_w3_handler2,2854208,14084026,False,,8300786,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51c782c2b4f7ac9e2'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56fb4d645ec1670dd'}]","""50""","""/galaxy-repl/localdata/chrom/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,33690532,1476467930.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-14 17:59:38.890254,92185,46.0
220440753,bam,197159291,bam,,,2016-10-14 17:21:16.600017,slurm_multi,1476472869.0,0,6.0,main_w4_handler2,2854208,14084032,False,,8301450,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55bc0130ca38769f5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56fb4d645ec1670dd'}]","""50""","""/galaxy-repl/localdata/chrom/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,33690532,1476472659.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-14 19:21:32.482392,92185,210.0
180256084,bam,368046942,bam,,,2016-10-14 18:01:42.778862,slurm_multi,1476474051.0,0,6.0,main_w4_handler2,2854208,14084241,False,,8301505,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ae72009555bd86d8'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b55ca8a3c3df458163'}]","""50""","""/galaxy-repl/localdata/chrom/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,33690532,1476473905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-14 19:41:00.126371,92185,146.0
1471004038,bam,1540242523,bam,,,2016-10-14 18:17:42.840492,slurm_multi,1476473905.0,0,6.0,main_w4_handler2,2844148,14084316,False,,8301155,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5304576af6d2b81a7'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b54c47fb045cf142d7'}]","""20""","""/galaxy-repl/localdata/chrom/mm10.len""",0,,,,,,1.0,log2,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,33695555,1476470129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-14 19:39:47.445000,24085,3776.0
197159291,bam,368046942,bam,,,2016-10-14 18:01:43.301895,slurm_multi,1476474777.0,0,6.0,main_w4_handler2,2854208,14084242,False,,8301621,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56fb4d645ec1670dd'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b55ca8a3c3df458163'}]","""50""","""/galaxy-repl/localdata/chrom/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,33690532,1476474504.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-14 19:54:18.682765,92185,273.0
1125039562,bam,773254839,bam,,,2016-10-14 21:48:48.327137,slurm_multi,1476483991.0,0,6.0,main_w4_handler2,2852528,14085887,False,,8302753,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d580e1416fb8d233'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b545b4ca9bc525b895'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""",0,,,,,,1.0,log2,"""mm9""","""bigwig""","""""",0,SES,100000,1000,,,32.0,,32072938,1476482089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-14 22:26:51.079597,68537,1902.0
247495546,bam,197159291,bam,,,2016-10-14 17:21:15.252130,slurm_multi,1476469391.0,0,6.0,main_w3_handler2,2854208,14084028,False,,8300957,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b3a7bc6af15caec2'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56fb4d645ec1670dd'}]","""50""","""/galaxy-repl/localdata/chrom/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,33690532,1476469314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-14 18:23:15.783670,92185,77.0
238731090,bam,197159291,bam,,,2016-10-14 17:21:15.612392,slurm_multi,1476470129.0,0,6.0,main_w3_handler2,2854208,14084029,False,,8301093,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ec4427993a41fb95'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56fb4d645ec1670dd'}]","""50""","""/galaxy-repl/localdata/chrom/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,33690532,1476470025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-14 18:35:34.053902,92185,104.0
256433298,bam,197159291,bam,,,2016-10-14 17:21:15.942843,slurm_multi,1476470372.0,0,6.0,main_w3_handler2,2854208,14084030,False,,8301195,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5055391c3be492b94'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56fb4d645ec1670dd'}]","""50""","""/galaxy-repl/localdata/chrom/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,33690532,1476470328.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-14 18:39:33.868453,92185,44.0
276037277,bam,368046942,bam,,,2016-10-14 18:01:42.283765,slurm_multi,1476471191.0,0,6.0,main_w3_handler2,2854208,14084240,False,,8301266,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cab8b3e6c277f68c'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b55ca8a3c3df458163'}]","""50""","""/galaxy-repl/localdata/chrom/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,33690532,1476471003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-14 18:53:22.236461,92185,188.0
226928904,bam,197159291,bam,,,2016-10-14 17:21:16.287030,slurm_multi,1476470635.0,0,6.0,main_w3_handler2,2854208,14084031,False,,8301237,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57f5e376b0fba5ce6'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56fb4d645ec1670dd'}]","""50""","""/galaxy-repl/localdata/chrom/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,33690532,1476470603.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-14 18:43:57.995557,92185,32.0
216407023,bam,197159291,bam,,,2016-10-14 17:21:14.895911,slurm_multi,1476472218.0,0,6.0,main_w4_handler2,2854208,14084027,False,,8301321,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52b0c3265e6a6e8fa'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56fb4d645ec1670dd'}]","""50""","""/galaxy-repl/localdata/chrom/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,33690532,1476471769.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-14 19:10:20.504345,92185,449.0
7193728863,bam,7167211917,bam,,,2016-10-15 08:51:22.301736,slurm_multi,1476525524.0,0,6.0,main_w3_handler2,2837620,14087707,False,,8304449,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e81e2830b244bda6'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5406a7607ae642390'}]","""50""","""/galaxy-repl/localdata/chrom/mm10.len""",0,,,,,,1.0,log2,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,33207729,1476523803.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-15 09:58:45.834478,57381,1721.0
8455830964,bam,7167211917,bam,,,2016-10-15 08:51:05.943995,slurm_multi,1476523541.0,0,6.0,main_w3_handler2,2837620,14087706,False,,8304398,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ed0d82dc9616e105'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5406a7607ae642390'}]","""50""","""/galaxy-repl/localdata/chrom/mm10.len""",0,,,,,,1.0,log2,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,33207729,1476521900.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-15 09:25:43.044075,57381,1641.0
1485818700,bam,3725725506,bam,,,2016-10-16 18:17:16.807969,slurm_multi,1476642839.0,0,6.0,main_w3_handler2,2852590,14092952,False,,8308863,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5720e3b75c9783241'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b79fc97049cfb926'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""",3,,,,,,,first,"""mm9""","""bigwig""","""""",1,readCount,,,,,32.0,,33645471,1476642181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-16 18:34:02.088079,68537,658.0
521060828,bam,687101188,bam,,,2016-10-16 13:51:36.094771,slurm_multi,1476627513.0,0,6.0,main_w3_handler2,2852558,14092116,False,,8308165,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5775bf4db07a2449c'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5603e8f5c48b15534'}]","""50""","""/galaxy-repl/localdata/chrom/hg38.len""",0,,,,,,1.0,log2,"""hg38""","""bigwig""","""""",1,readCount,,,,,32.0,,33733089,1476626791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-16 14:18:34.520742,6835,722.0
1485818700,bam,1485818700,bam,,,2016-10-16 17:28:26.445256,slurm_multi,1476639585.0,0,6.0,main_w4_handler2,2852590,14092763,False,,8308702,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5720e3b75c9783241'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5720e3b75c9783241'}]","""200""","""/galaxy-repl/localdata/chrom/mm9.len""",0,,,,,,1.0,log2,"""mm9""","""bigwig""","""""",1,readCount,,,,,32.0,,33645471,1476639309.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-16 17:39:53.201973,68537,276.0
1485818700,bam,3725725506,bam,,,2016-10-16 17:42:53.001312,slurm_multi,1476640821.0,0,6.0,main_w4_handler2,2852590,14092815,False,,8308733,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5720e3b75c9783241'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b79fc97049cfb926'}]","""100""","""/galaxy-repl/localdata/chrom/mm9.len""",0,,,,,,1.0,log2,"""mm9""","""bigwig""","""""",1,readCount,,,,,32.0,,33645471,1476640088.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-16 18:00:23.730485,68537,733.0
1485818700,bam,3725725506,bam,,,2016-10-16 17:43:20.636261,slurm_multi,1476641577.0,0,6.0,main_w4_handler2,2852590,14092818,False,,8308834,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5720e3b75c9783241'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b79fc97049cfb926'}]","""200""","""/galaxy-repl/localdata/chrom/mm9.len""",0,,,,,,1.0,log2,"""mm9""","""bigwig""","""""",1,readCount,,,,,32.0,,33645471,1476641060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-16 18:12:58.754016,68537,517.0
647202795,bam,941136623,bam,,,2016-10-17 17:14:43.576725,slurm_multi,1476725443.0,0,6.0,main_w3_handler2,1971585,14100662,False,,8315648,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b500038284c607ba78'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b524e1318da8e839d1'}]","""50""","""/galaxy-repl/localdata/chrom/sacCer3.len""",5,,,,,,1.0,reciprocal_ratio,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,33762995,1476725287.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-17 17:30:45.738762,51000,156.0
