create_time,destination_id,end_epoch,exit_code,file_list,file_list_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.adv.alignments,parameters.adv.header,parameters.adv.matepairDist,parameters.adv.minMapq,parameters.adv.primary,parameters.adv.region,parameters.chromInfo,parameters.dbkey,parameters.input.__current_case__,parameters.input.accession,parameters.input.file_list.values,parameters.input.input_select,parameters.outputformat,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-11-01 15:34:34.293195,slurm_normal,1478016323.0,0,,,1.0,main_w4_handler0,2871148,14225525,False,,8435602.roundup,slurm,,132112168.0,corral-repl,,aligned,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR502912,,accession_number,"""bam""",32.0,,33913539,1478014504.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.7.0.1,2.7.0.1,,2016-11-01 16:05:29.045837,46530.0,1819.0
2016-11-01 15:34:24.827758,slurm_normal,1478016328.0,0,,,1.0,main_w3_handler1,2871148,14225524,False,Job output deleted by user before job completed.,8435603.roundup,slurm,,132112168.0,corral-repl,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR502912,,accession_number,"""bam""",32.0,,33913539,1478014507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.7.0.1,2.7.0.1,,2016-11-01 16:05:30.988350,46530.0,1821.0
2016-11-03 23:57:36.540970,slurm_normal,1478219423.0,0,,,1.0,main_w3_handler1,2880346,14247035,False,,8456061.roundup,slurm,,132112168.0,corral-repl,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1714822,,accession_number,"""sam""",32.0,,34079797,1478218775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.7.0.1,2.7.0.1,,2016-11-04 00:30:27.691928,2860.0,648.0
2016-11-05 00:42:06.391924,slurm_normal,1478306799.0,0,,,1.0,main_w3_handler1,1193176,14258319,False,,8467003.roundup,slurm,,132112168.0,corral-repl,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR058606,,accession_number,"""bam""",32.0,,34006485,1478306599.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.7.0.1,2.7.0.1,,2016-11-05 00:46:41.454413,28138.0,200.0
2016-11-06 02:36:53.741289,slurm_normal,1478415165.0,0,,,1.0,main_w4_handler0,2882386,14262070,False,,8470583.roundup,slurm,,132112168.0,corral-repl,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2130048,,accession_number,"""bam""",32.0,,34105804,1478399853.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.7.0.1,2.7.0.1,,2016-11-06 06:52:50.917158,86398.0,15312.0
2016-11-07 06:37:15.866557,slurm_normal,1478500773.0,0,,,1.0,main_w4_handler1,2883585,14269508,False,,8478074.roundup,slurm,,132112168.0,corral-repl,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3016180,,accession_number,"""bam""",32.0,,34115542,1478500667.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.7.0.1,2.7.0.1,,2016-11-07 06:39:35.850490,,106.0
2016-11-07 06:38:01.042169,slurm_normal,1478501170.0,0,,,1.0,main_w4_handler1,2883585,14269519,False,,8478098.roundup,slurm,,132112168.0,corral-repl,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3016181,,accession_number,"""bam""",32.0,,34115542,1478500809.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.7.0.1,2.7.0.1,,2016-11-07 06:46:13.427802,,361.0
2016-11-04 15:20:15.792553,slurm_normal,1478274270.0,0,,,1.0,main_w3_handler1,2800220,14253641,False,,8462589.roundup,slurm,,132112168.0,corral-repl,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3950036,,accession_number,"""sam""",32.0,,33846067,1478274078.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.7.0.1,2.7.0.1,,2016-11-04 15:44:39.676676,88922.0,192.0
2016-11-07 14:35:26.459789,slurm_normal,1478530673.0,0,,,1.0,main_w3_handler1,2826376,14274942,False,,8483378.roundup,slurm,,132112168.0,corral-repl,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1525456,,accession_number,"""sam""",32.0,,33058976,1478530582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.7.0.1,2.7.0.1,,2016-11-07 14:57:59.497114,90625.0,91.0
2016-11-07 15:05:02.667556,slurm_normal,1478533777.0,0,,,1.0,main_w3_handler0,2470426,14275287,False,,8483586.roundup,slurm,,132112168.0,corral-repl,,both,yes,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2932623,,accession_number,"""bam""",32.0,,34124792,1478532129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.7.0.1,2.7.0.1,,2016-11-07 15:49:40.926057,50053.0,1648.0
