chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_collection1,input_collection1_filetype,input_collection2,input_collection2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_type.__current_case__,parameters.input_type.input_collection.values,parameters.input_type.input_type_selector,parameters.input_type.read1.values,parameters.input_type.read2.values,parameters.minOverlap,parameters.pctMaxDiff,parameters.splitChar,parameters.stitchLengthReport,processor_count,read1,read1_filetype,read2,read2_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-01-26 11:41:05.877655,slurm_normal,1516966937.0,0,,1.0,main_w4_handler0,3406112,18164587,False,,,,,,12246183,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33512478}]","[{'src': 'hda', 'id': 33512560}]","""6""","""8.0""",""" ""","""false""",32.0,179038600.0,fastqsanger,179244342.0,fastqsanger,,43451351.0,1516966911.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-26 11:42:22.201260,120701.0,26.0
,,2017-12-29 17:17:10.625466,slurm_normal,1514567847.0,0,,1.0,main_w3_handler1,3377780,17915240,False,,,,,,11990469,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33114834}]","[{'src': 'hda', 'id': 33114835}]","""6""","""8.0""",""" ""","""false""",32.0,87126870.0,fastqsanger,87243144.0,fastqsanger,,42897591.0,1514567833.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2017-12-29 17:17:29.989991,119192.0,14.0
,,2017-12-29 17:11:49.110914,slurm_normal,1514567530.0,0,,1.0,main_w4_handler1,3377780,17915174,False,,,,,,11990445,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33114700}]","[{'src': 'hda', 'id': 33114703}]","""6""","""8.0""",""" ""","""false""",32.0,97146081.0,fastqsanger,97226929.0,fastqsanger,,42897591.0,1514567516.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2017-12-29 17:12:13.452098,119192.0,14.0
,,2017-12-29 18:00:26.854533,slurm_normal,1514570447.0,0,,1.0,main_w3_handler1,3377780,17915365,False,,,,,,11990631,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33115073}]","[{'src': 'hda', 'id': 33115074}]","""6""","""8.0""",""" ""","""false""",32.0,119222527.0,fastqsanger,119330409.0,fastqsanger,,42897591.0,1514570430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2017-12-29 18:00:50.050845,119192.0,17.0
,,2017-12-29 17:29:19.354257,slurm_normal,1514568588.0,0,,1.0,main_w4_handler0,3377780,17915266,False,,,,,,11990500,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33114860}]","[{'src': 'hda', 'id': 33114862}]","""6""","""8.0""",""" ""","""false""",32.0,162837254.0,fastqsanger,163103228.0,fastqsanger,,42897591.0,1514568565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2017-12-29 17:29:49.638771,119192.0,23.0
,,2017-12-29 17:53:16.295722,slurm_normal,1514570020.0,0,,1.0,main_w4_handler1,3377780,17915341,False,,,,,,11990599,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33115045}]","[{'src': 'hda', 'id': 33115047}]","""6""","""8.0""",""" ""","""false""",32.0,96497220.0,fastqsanger,96647200.0,fastqsanger,,42897591.0,1514570003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2017-12-29 17:53:43.208491,119192.0,17.0
,,2017-12-29 18:10:37.803952,slurm_normal,1514571052.0,0,,1.0,main_w4_handler1,3377780,17915413,False,,,,,,11990685,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33115131}]","[{'src': 'hda', 'id': 33115132}]","""6""","""8.0""",""" ""","""false""",32.0,63179655.0,fastqsanger,63246647.0,fastqsanger,,42897591.0,1514571042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2017-12-29 18:10:55.245762,119192.0,10.0
,,2017-12-29 18:24:03.855960,slurm_normal,1514571860.0,0,,1.0,main_w3_handler1,3377780,17915511,False,,,,,,11990798,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33115242}]","[{'src': 'hda', 'id': 33115243}]","""6""","""8.0""",""" ""","""false""",32.0,66129059.0,fastqsanger,66136831.0,fastqsanger,,42897591.0,1514571849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2017-12-29 18:24:23.374500,119192.0,11.0
,,2017-12-29 18:36:06.597948,slurm_normal,1514572588.0,0,,1.0,main_w3_handler0,3377780,17915710,False,,,,,,11990953,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33115531}]","[{'src': 'hda', 'id': 33115542}]","""6""","""8.0""",""" ""","""false""",32.0,89368772.0,fastqsanger,89713638.0,fastqsanger,,42897591.0,1514572572.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2017-12-29 18:36:31.050579,119192.0,16.0
,,2017-12-29 19:00:49.328772,slurm_normal,1514574096.0,0,,1.0,main_w3_handler1,3377780,17915926,False,,,,,,11991167,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33115783}]","[{'src': 'hda', 'id': 33115785}]","""6""","""8.0""",""" ""","""false""",32.0,353929852.0,fastqsanger,354213698.0,fastqsanger,,42897591.0,1514574053.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2017-12-29 19:01:37.140108,119192.0,43.0
,,2017-12-29 19:40:16.773892,slurm_normal,1514576433.0,0,,1.0,main_w4_handler0,3377780,17916158,False,,,,,,11991450,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33116173}]","[{'src': 'hda', 'id': 33116174}]","""6""","""8.0""",""" ""","""false""",32.0,69668589.0,fastqsanger,69649931.0,fastqsanger,,42897591.0,1514576421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2017-12-29 19:40:37.125573,119192.0,12.0
,,2017-12-28 20:36:54.260306,slurm_normal,1514493441.0,0,,1.0,main_w3_handler0,3377561,17910707,False,,,,,,11985866,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33107605}]","[{'src': 'hda', 'id': 33107606}]","""20""","""8.0""",""" ""","""false""",32.0,110047613.0,fastqsanger,110077139.0,fastqsanger,,42890582.0,1514493431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2017-12-28 20:37:23.768129,40446.0,10.0
,,2017-12-28 20:58:08.585609,slurm_normal,1514494712.0,0,,1.0,main_w3_handler1,3377561,17910758,False,,,,,,11985950,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33107722}]","[{'src': 'hda', 'id': 33107723}]","""20""","""8.0""",""" ""","""false""",32.0,109262262.0,fastqsanger,109065452.0,fastqsanger,,42890582.0,1514494702.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2017-12-28 20:58:34.765377,40446.0,10.0
,,2018-01-01 11:07:55.132514,slurm_normal,1514805143.0,0,,1.0,main_w3_handler1,3344515,17924061,False,,,,,,11999286,slurm,,132112168.0,corral-repl,,"""575d684aeee311e7b75f005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 32608131}]","[{'src': 'hda', 'id': 32608137}]","""4""","""10.0""",""" ""","""false""",32.0,16326558.0,fastqsanger,16221612.0,fastqsanger,,,1514805137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-01 11:12:24.989859,99424.0,6.0
,,2018-01-01 11:08:07.459274,slurm_normal,1514805314.0,0,,1.0,main_w4_handler0,3344515,17924073,False,,,,,,11999367,slurm,,132112168.0,corral-repl,,"""57f4e42ceee311e7b75f005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 32608145}]","[{'src': 'hda', 'id': 32608149}]","""4""","""10.0""",""" ""","""false""",32.0,11803315.0,fastqsanger,11698401.0,fastqsanger,,,1514805308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-01 11:15:16.012462,99424.0,6.0
,,2018-01-01 11:06:52.080621,slurm_normal,1514805222.0,0,,1.0,main_w3_handler0,3344515,17923999,False,,,,,,11999324,slurm,,132112168.0,corral-repl,,"""546b8978eee311e7b75f005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 32608111}]","[{'src': 'hda', 'id': 32608114}]","""4""","""10.0""",""" ""","""false""",32.0,6673665.0,fastqsanger,6642343.0,fastqsanger,,,1514805218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-01 11:13:46.507118,99424.0,4.0
,,2018-01-01 12:51:12.530790,slurm_normal,1514811083.0,0,,1.0,main_w3_handler0,3379460,17925229,False,,,,,,12000313,slurm,,132112168.0,corral-repl,,"""28fb5d1eeef111e7ba9f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135485}]","[{'src': 'hda', 'id': 33135486}]","""4""","""10.0""",""" ""","""false""",32.0,11857871.0,fastqsanger,11856113.0,fastqsanger,,,1514811078.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-01 12:51:27.602922,99424.0,5.0
,,2018-01-01 12:48:01.422313,slurm_normal,1514811156.0,0,,1.0,main_w3_handler0,3379460,17925052,False,,,,,,12000350,slurm,,132112168.0,corral-repl,,"""201e9832eef111e7ba9f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135441}]","[{'src': 'hda', 'id': 33135442}]","""4""","""10.0""",""" ""","""false""",32.0,4306970.0,fastqsanger,4315156.0,fastqsanger,,,1514811152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-01 12:52:41.051564,99424.0,4.0
,,2018-01-01 12:45:01.257155,slurm_normal,1514811143.0,0,,1.0,main_w3_handler0,3379460,17924843,False,,,,,,12000345,slurm,,132112168.0,corral-repl,,"""164d9f6aeef111e7ba9f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135346}]","[{'src': 'hda', 'id': 33135347}]","""4""","""10.0""",""" ""","""false""",32.0,9065800.0,fastqsanger,9074058.0,fastqsanger,,,1514811139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-01 12:52:29.380961,99424.0,4.0
,,2018-01-01 12:54:36.708293,slurm_normal,1514811310.0,0,,1.0,main_w3_handler0,3379460,17925425,False,,,,,,12000411,slurm,,132112168.0,corral-repl,,"""325f1e9aeef111e7ba9f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135538}]","[{'src': 'hda', 'id': 33135539}]","""4""","""10.0""",""" ""","""false""",32.0,68775269.0,fastqsanger,68807427.0,fastqsanger,,,1514811288.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-01 12:55:16.942226,99424.0,22.0
,,2018-01-01 12:50:05.665315,slurm_normal,1514811206.0,0,,1.0,main_w3_handler1,3379460,17925171,False,,,,,,12000370,slurm,,132112168.0,corral-repl,,"""2535ab1ceef111e7ba9f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135470}]","[{'src': 'hda', 'id': 33135471}]","""4""","""10.0""",""" ""","""false""",32.0,106339671.0,fastqsanger,106350141.0,fastqsanger,,,1514811192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-01 12:53:30.618751,99424.0,14.0
,,2018-01-01 12:52:22.045967,slurm_normal,1514811363.0,0,,1.0,main_w3_handler1,3379460,17925288,False,,,,,,12000435,slurm,,132112168.0,corral-repl,,"""2bbf3b74eef111e7ba9f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135500}]","[{'src': 'hda', 'id': 33135501}]","""4""","""10.0""",""" ""","""false""",32.0,7087721.0,fastqsanger,7101183.0,fastqsanger,,,1514811359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-01 12:56:05.944818,99424.0,4.0
,,2018-01-01 12:49:17.127400,slurm_normal,1514811236.0,0,,1.0,main_w4_handler0,3379460,17925121,False,,,,,,12000382,slurm,,132112168.0,corral-repl,,"""230825d6eef111e7ba9f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135457}]","[{'src': 'hda', 'id': 33135458}]","""4""","""10.0""",""" ""","""false""",32.0,66529822.0,fastqsanger,66591048.0,fastqsanger,,,1514811226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-01 12:54:00.738416,99424.0,10.0
,,2018-01-01 12:45:18.379160,slurm_normal,1514811311.0,0,,1.0,main_w3_handler0,3379460,17924868,False,,,,,,12000415,slurm,,132112168.0,corral-repl,,"""17832850eef111e7ba9f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135352}]","[{'src': 'hda', 'id': 33135353}]","""4""","""10.0""",""" ""","""false""",32.0,76586964.0,fastqsanger,76567174.0,fastqsanger,,,1514811299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-01 12:55:18.554878,99424.0,12.0
,,2018-01-01 12:55:43.725424,slurm_normal,1514811365.0,0,,1.0,main_w3_handler0,3379460,17925489,False,,,,,,12000436,slurm,,132112168.0,corral-repl,,"""3592adaceef111e7ba9f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135554}]","[{'src': 'hda', 'id': 33135555}]","""4""","""10.0""",""" ""","""false""",32.0,19443384.0,fastqsanger,19446192.0,fastqsanger,,,1514811359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-01 12:56:09.506654,99424.0,6.0
,,2018-01-01 12:46:40.901574,slurm_normal,1514811450.0,0,,1.0,main_w3_handler0,3379460,17924957,False,,,,,,12000470,slurm,,132112168.0,corral-repl,,"""1c42ccb0eef111e7ba9f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135419}]","[{'src': 'hda', 'id': 33135420}]","""4""","""10.0""",""" ""","""false""",32.0,14984799.0,fastqsanger,15020773.0,fastqsanger,,,1514811444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-01 12:57:36.708799,99424.0,6.0
,,2018-01-01 12:50:27.875929,slurm_normal,1514811452.0,0,,1.0,main_w4_handler0,3379460,17925195,False,,,,,,12000471,slurm,,132112168.0,corral-repl,,"""268d7ecceef111e7ba9f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135477}]","[{'src': 'hda', 'id': 33135478}]","""4""","""10.0""",""" ""","""false""",32.0,29777829.0,fastqsanger,29791857.0,fastqsanger,,,1514811445.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-01 12:57:34.887355,99424.0,7.0
,,2018-01-01 12:58:36.538707,slurm_normal,1514812757.0,0,,1.0,main_w4_handler1,3379460,17925649,False,,,,,,12001085,slurm,,132112168.0,corral-repl,,"""3dcb00faeef111e7ba9f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135596}]","[{'src': 'hda', 'id': 33135597}]","""4""","""10.0""",""" ""","""false""",32.0,10686352.0,fastqsanger,10714676.0,fastqsanger,,,1514812752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-01 13:19:21.611938,99424.0,5.0
,,2018-01-01 12:58:21.424411,slurm_normal,1514811554.0,0,,1.0,main_w3_handler0,3379460,17925633,False,,,,,,12000510,slurm,,132112168.0,corral-repl,,"""3cf7a548eef111e7ba9f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135592}]","[{'src': 'hda', 'id': 33135593}]","""4""","""10.0""",""" ""","""false""",32.0,11515685.0,fastqsanger,11530029.0,fastqsanger,,,1514811538.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-01 12:59:18.990536,99424.0,16.0
,,2018-01-01 12:52:47.209258,slurm_normal,1514811630.0,0,,1.0,main_w3_handler0,3379460,17925304,False,,,,,,12000546,slurm,,132112168.0,corral-repl,,"""2ca42c0ceef111e7ba9f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135504}]","[{'src': 'hda', 'id': 33135505}]","""4""","""10.0""",""" ""","""false""",32.0,11625400.0,fastqsanger,11636004.0,fastqsanger,,,1514811626.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-01 13:00:37.146929,99424.0,4.0
,,2018-01-01 12:42:22.146216,slurm_normal,1514810551.0,0,,1.0,main_w3_handler1,3379460,17924703,False,,,,,,12000062,slurm,,132112168.0,corral-repl,,"""0f604018eef111e7ba9f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135310}]","[{'src': 'hda', 'id': 33135312}]","""4""","""10.0""",""" ""","""false""",32.0,27373.0,fastqsanger,27669.0,fastqsanger,,,1514810547.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-01 12:42:32.899412,99424.0,4.0
,,2018-01-01 12:42:07.171013,slurm_normal,1514810540.0,0,,1.0,main_w4_handler0,3379460,17924687,False,,,,,,12000057,slurm,,132112168.0,corral-repl,,"""0e833f2eeef111e7ba9f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135306}]","[{'src': 'hda', 'id': 33135307}]","""4""","""10.0""",""" ""","""false""",32.0,5264676.0,fastqsanger,5270180.0,fastqsanger,,,1514810536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-01 12:42:22.847457,99424.0,4.0
,,2018-01-01 12:44:03.892886,slurm_normal,1514810714.0,0,,1.0,main_w3_handler1,3379460,17924802,False,,,,,,12000138,slurm,,132112168.0,corral-repl,,"""145cf6e2eef111e7ba9f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135336}]","[{'src': 'hda', 'id': 33135337}]","""4""","""10.0""",""" ""","""false""",32.0,44412566.0,fastqsanger,44387856.0,fastqsanger,,,1514810706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-01 12:45:16.858475,99424.0,8.0
,,2017-10-23 15:59:41.433785,slurm_normal,1508774400.0,0,,1.0,main_w3_handler1,3296549,17180106,False,,,,,,11240482,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 31821430}]","[{'src': 'hda', 'id': 31821431}]","""6""","""8.0""",""" ""","""false""",32.0,186221677.0,fastqsanger,186221677.0,fastqsanger,,41465734.0,1508774386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2017-10-23 16:00:06.926416,28.0,14.0
,,2018-01-01 12:41:14.901364,slurm_normal,1514810490.0,0,,1.0,main_w3_handler0,3379460,17924617,False,,,,,,12000039,slurm,,132112168.0,corral-repl,,"""0c3a186eeef111e7ba9f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135294}]","[{'src': 'hda', 'id': 33135295}]","""4""","""10.0""",""" ""","""false""",32.0,7556246.0,fastqsanger,7759006.0,fastqsanger,,,1514810485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-01 12:41:35.795978,99424.0,5.0
,,2018-01-01 12:41:27.500178,slurm_normal,1514810500.0,0,,1.0,main_w3_handler0,3379460,17924643,False,,,,,,12000040,slurm,,132112168.0,corral-repl,,"""0cb41538eef111e7ba9f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135296}]","[{'src': 'hda', 'id': 33135297}]","""4""","""10.0""",""" ""","""false""",32.0,3393328.0,fastqsanger,3471074.0,fastqsanger,,,1514810496.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-01 12:41:44.337655,99424.0,4.0
,,2018-01-01 12:41:39.444464,slurm_normal,1514810507.0,0,,1.0,main_w4_handler1,3379460,17924654,False,,,,,,12000042,slurm,,132112168.0,corral-repl,,"""0cf73584eef111e7ba9f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135298}]","[{'src': 'hda', 'id': 33135299}]","""4""","""10.0""",""" ""","""false""",32.0,9374917.0,fastqsanger,9425073.0,fastqsanger,,,1514810503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-01 12:41:50.391481,99424.0,4.0
,,2018-01-01 12:42:14.509831,slurm_normal,1514810545.0,0,,1.0,main_w4_handler0,3379460,17924695,False,,,,,,12000059,slurm,,132112168.0,corral-repl,,"""0ee93d38eef111e7ba9f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135308}]","[{'src': 'hda', 'id': 33135309}]","""4""","""10.0""",""" ""","""false""",32.0,7713933.0,fastqsanger,7759289.0,fastqsanger,,,1514810540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-01 12:42:28.273108,99424.0,5.0
,,2018-01-01 12:42:00.979943,slurm_normal,1514810543.0,0,,1.0,main_w3_handler0,3379460,17924679,False,,,,,,12000058,slurm,,132112168.0,corral-repl,,"""0e354f62eef111e7ba9f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135304}]","[{'src': 'hda', 'id': 33135305}]","""4""","""10.0""",""" ""","""false""",32.0,4750957.0,fastqsanger,4745507.0,fastqsanger,,,1514810539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-01 12:42:29.289043,99424.0,4.0
,,2018-01-01 12:42:31.878145,slurm_normal,1514810570.0,0,,1.0,main_w4_handler0,3379460,17924711,False,,,,,,12000069,slurm,,132112168.0,corral-repl,,"""0fdde48ceef111e7ba9f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135313}]","[{'src': 'hda', 'id': 33135314}]","""4""","""10.0""",""" ""","""false""",32.0,4661322.0,fastqsanger,4684804.0,fastqsanger,,,1514810565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-01 12:42:52.645423,99424.0,5.0
