chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__current_case__,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-03-10 12:20:17.322461,rodeo_normal,1425990039.0,0.0,,1.0,main_w1_handler0,612462,8906890,False,,936,vcf_bgzip,3089741.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18801313,,32.0,,21057500,1425990036.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-10 12:20:42.066052,13066.0,3.0
,,2015-03-10 12:20:59.673944,rodeo_normal,1425990083.0,0.0,,1.0,main_w2_handler0,612462,8906896,False,,948,vcf_bgzip,3089764.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18801319,,32.0,,21057500,1425990079.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-10 12:21:26.266438,13066.0,4.0
,,2015-03-10 12:21:05.676842,rodeo_normal,1425990086.0,0.0,,1.0,main_w2_handler0,612462,8906899,False,,950,vcf_bgzip,3089770.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18801322,,32.0,,21057500,1425990083.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-10 12:21:30.164934,13066.0,3.0
,,2015-03-10 12:22:13.137045,rodeo_normal,1425990175.0,0.0,,1.0,main_w2_handler1,612462,8906907,False,,971,vcf_bgzip,3089822.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18801330,,32.0,,21057500,1425990170.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-10 12:23:03.617712,13066.0,5.0
,,2015-03-10 12:22:24.305645,rodeo_normal,1425990179.0,0.0,,1.0,main_w2_handler0,612462,8906927,False,,970,vcf_bgzip,3089832.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18801342,,32.0,,21057500,1425990176.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-10 12:23:04.059855,13066.0,3.0
,,2015-03-10 12:22:30.804666,rodeo_normal,1425990194.0,0.0,,1.0,main_w1_handler0,612462,8906935,False,,970,vcf_bgzip,3089848.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18801357,,32.0,,21057500,1425990192.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-10 12:23:17.744846,13066.0,2.0
,,2015-03-10 12:28:19.509019,rodeo_normal,1425991696.0,0.0,,1.0,main_w1_handler1,2206526,8906994,False,,1224808808,vcf_bgzip,3090365.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",18801434,,32.0,,21259087,1425991535.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-10 12:49:09.355389,59650.0,161.0
,,2015-03-10 12:45:40.059460,rodeo_normal,1425991565.0,0.0,,1.0,main_w2_handler1,612462,8907198,False,,1674030,vcf_bgzip,3090382.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18801832,,32.0,,21057500,1425991561.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-10 12:46:10.140257,13066.0,4.0
,,2015-03-10 12:47:00.725260,rodeo_normal,1425991658.0,0.0,,1.0,main_w2_handler1,612462,8907204,False,,195740,vcf_bgzip,3090424.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18801978,,32.0,,21057500,1425991644.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-10 12:47:42.794695,13066.0,14.0
,,2015-03-10 12:47:47.180190,rodeo_normal,1425991779.0,0.0,,1.0,main_w1_handler1,612462,8907209,False,,156055,vcf_bgzip,3090491.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18802053,,32.0,,21057500,1425991777.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-10 12:49:41.643250,13066.0,2.0
,,2015-03-10 14:05:59.794664,rodeo_normal,1425996374.0,0.0,,1.0,main_w2_handler1,2146214,8907840,False,,9577,vcf_bgzip,3091486.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/synePCC6.len""","""synePCC6""",18803692,,32.0,,20017281,1425996371.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-10 14:06:18.965050,57365.0,3.0
,,2015-03-10 14:30:35.259196,rodeo_normal,1425997851.0,0.0,,1.0,main_w1_handler0,2146214,8908181,False,,1842,vcf_bgzip,3092006.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/synePCC6.len""","""synePCC6""",18804218,,32.0,,20017281,1425997847.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-10 14:30:53.168248,57365.0,4.0
,,2015-03-10 15:11:03.486104,rodeo_normal,1426000491.0,0.0,,1.0,main_w1_handler1,2232730,8908839,False,,1624090,vcf_bgzip,3092784.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18805141,,32.0,,21496701,1426000487.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-10 15:14:52.635674,36252.0,4.0
,,2015-03-10 15:11:05.549169,rodeo_normal,1426000443.0,0.0,,1.0,main_w1_handler0,2232730,8908842,False,,1563771,vcf_bgzip,3092770.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18805144,,32.0,,21496701,1426000438.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-10 15:14:04.268538,36252.0,5.0
,,2015-03-10 15:11:06.982102,rodeo_normal,1426000494.0,0.0,,1.0,main_w2_handler1,2232730,8908845,False,,1592121,vcf_bgzip,3092786.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18805147,,32.0,,21496701,1426000490.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-10 15:14:56.529671,36252.0,4.0
,,2015-03-10 16:10:35.777803,rodeo_normal,1426003937.0,0.0,,1.0,main_w2_handler0,2206526,8909339,False,,387847915,vcf_bgzip,3093657.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",18805716,,32.0,,21259087,1426003845.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-10 16:12:19.248396,59650.0,92.0
,,2015-03-10 16:18:12.582974,rodeo_normal,1426004305.0,0.0,,1.0,main_w2_handler0,2146214,8909408,False,,1842,vcf_bgzip,3093762.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/synePCC6.len""","""synePCC6""",18805869,,32.0,,20017281,1426004302.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-10 16:18:28.590861,57365.0,3.0
,,2015-03-10 22:35:04.372628,rodeo_normal,1426026930.0,0.0,,1.0,main_w2_handler1,2096047,8912515,False,,2240089,vcf_bgzip,3099887.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18810287,,32.0,,21309776,1426026927.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-10 22:35:34.638047,55591.0,3.0
,,2015-03-11 09:19:35.068717,rodeo_normal,1426065595.0,0.0,,1.0,main_w1_handler1,612462,8914977,False,,216865,vcf_bgzip,3106276.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18813603,,32.0,,21057500,1426065592.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-11 09:19:57.972781,13066.0,3.0
,,2015-03-11 09:23:29.711304,rodeo_normal,1426065834.0,0.0,,1.0,main_w2_handler0,612462,8914994,False,,175660,vcf_bgzip,3106319.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18813622,,32.0,,21057500,1426065831.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-11 09:23:58.130239,13066.0,3.0
,,2015-03-11 09:26:22.448061,rodeo_normal,1426066011.0,0.0,,1.0,main_w1_handler0,2232730,8915011,False,,794,vcf_bgzip,3106343.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18813647,,32.0,,21496701,1426066009.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-11 09:26:52.859953,36252.0,2.0
,,2015-03-11 09:26:25.086692,rodeo_normal,1426066016.0,0.0,,1.0,main_w1_handler0,2232730,8915017,False,,874,vcf_bgzip,3106347.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18813653,,32.0,,21496701,1426066014.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-11 09:26:58.487060,36252.0,2.0
,,2015-03-11 09:28:28.011510,rodeo_normal,1426066148.0,0.0,,1.0,main_w2_handler1,2232730,8915032,False,,1579939,vcf_bgzip,3106380.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18813668,,32.0,,21496701,1426066145.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-11 09:29:12.499267,36252.0,3.0
,,2015-03-11 09:28:30.378614,rodeo_normal,1426066145.0,0.0,,1.0,main_w1_handler1,2232730,8915035,False,,1540580,vcf_bgzip,3106376.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18813671,,32.0,,21496701,1426066143.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-11 09:29:07.231271,36252.0,2.0
,,2015-03-11 09:28:31.732107,rodeo_normal,1426066155.0,0.0,,1.0,main_w2_handler0,2232730,8915038,False,,1531585,vcf_bgzip,3106384.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18813674,,32.0,,21496701,1426066152.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-11 09:29:17.922900,36252.0,3.0
,,2015-03-11 09:31:23.979944,rodeo_normal,1426066302.0,0.0,,1.0,main_w1_handler0,612462,8915047,False,,198404,vcf_bgzip,3106404.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18813683,,32.0,,21057500,1426066300.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-11 09:31:44.569814,13066.0,2.0
,,2015-03-11 10:51:39.007071,rodeo_normal,1426071112.0,0.0,,1.0,main_w2_handler0,612462,8915549,False,,951,vcf_bgzip,3107293.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18814304,,32.0,,21057500,1426071110.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-11 10:51:54.645073,13066.0,2.0
,,2015-03-11 10:50:47.767457,rodeo_normal,1426071072.0,0.0,,1.0,main_w2_handler1,612462,8915546,False,,938,vcf_bgzip,3107287.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18814301,,32.0,,21057500,1426071068.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-11 10:51:14.966593,13066.0,4.0
,,2015-03-11 10:52:17.709450,rodeo_normal,1426071156.0,0.0,,1.0,main_w2_handler0,612462,8915553,False,,972,vcf_bgzip,3107301.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18814307,,32.0,,21057500,1426071154.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-11 10:52:38.908766,13066.0,2.0
,,2015-03-11 12:35:03.938376,rodeo_normal,1426077316.0,0.0,,1.0,main_w1_handler1,2233823,8916091,False,,13622006,vcf_bgzip,3108160.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18815066,,32.0,,21718269,1426077312.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-11 12:35:19.369346,26644.0,4.0
,,2015-03-11 15:55:47.739543,rodeo_normal,1426089363.0,0.0,,1.0,main_w2_handler1,2233259,8917537,False,,46412,vcf_bgzip,3110792.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18817012,,32.0,,20536367,1426089360.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-11 15:56:09.310820,12159.0,3.0
,,2015-03-11 16:05:35.041814,rodeo_normal,1426089949.0,0.0,,1.0,main_w1_handler0,2233695,8917616,False,,37553171,vcf_bgzip,3110964.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18817105,,32.0,,21199985,1426089941.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-11 16:05:50.207888,58185.0,8.0
,,2015-03-11 16:24:45.683386,rodeo_normal,1426091113.0,0.0,,1.0,main_w2_handler1,1768718,8917770,False,,7457,vcf_bgzip,3111308.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18817320,,32.0,,20754464,1426091110.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-11 16:25:18.259099,7115.0,3.0
,,2015-03-11 16:28:49.837197,rodeo_normal,1426091358.0,0.0,,1.0,main_w1_handler1,1768718,8917788,False,,7245,vcf_bgzip,3111353.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18817337,,32.0,,20754464,1426091355.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-11 16:29:19.192680,7115.0,3.0
,,2015-03-11 22:45:32.003776,rodeo_normal,1426113955.0,0.0,,1.0,main_w1_handler1,1768718,8921214,False,,143001,vcf_bgzip,3117194.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18822792,,32.0,,20771875,1426113952.0,ok,1023996.0,CONVERTER_vcf_bgzip_to_tabix_0,1.0.0,,2015-03-11 22:45:57.840059,7115.0,3.0
