chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.input2,parameters.input2.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-07-20 12:31:10.511950,slurm_normal,1437395497.0,0,,1.0,main_w2_handler1,2380069,9915519,False,,74750,bed,258677,bed,4203451.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20432062,,,20431988,,32.0,,24191621.0,1437395493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-07-20 12:31:40.640182,,4.0
,,2016-01-28 21:13:47.517935,slurm_normal,1454015643.0,0,,1.0,main_w1_handler2,2549611,11626106,False,,4430,interval,26191,interval,5890099.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23073320,,,23073240,,32.0,,27046423.0,1454015637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2016-01-28 21:14:05.748508,75857.0,6.0
,,2015-07-22 09:41:22.547670,slurm_normal,1437558125.0,0,,1.0,main_w2_handler1,2326080,9939277,False,,55352,bed,9222580,bed,4225081.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20473423,,,20473420,,32.0,,23371420.0,1437558103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-07-22 09:42:07.464711,,22.0
,,2015-07-22 11:18:22.992609,slurm_normal,1437563966.0,0,,1.0,main_w2_handler1,2326080,9940114,False,,6452229,bed,9222580,bed,4225764.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20475631,,,20473420,,32.0,,23371420.0,1437563924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-07-22 11:19:29.780067,,42.0
,,2015-07-22 11:39:31.763652,slurm_normal,1437565257.0,0,,1.0,main_w2_handler1,2326080,9940262,False,,7380975,interval,9222580,bed,4225883.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20475886,,,20473420,,32.0,,23371420.0,1437565195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-07-22 11:41:01.784113,,62.0
,,2015-07-24 00:09:12.441722,slurm_normal,1437696580.0,0,,1.0,main_w2_handler0,2387586,9960358,False,,823688,interval,305982,interval,4244989.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20507588,,,20507153,,32.0,,24285453.0,1437696574.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-07-24 00:09:41.952041,,6.0
,,2015-07-24 11:21:14.496905,slurm_normal,1437736921.0,0,,1.0,main_w2_handler1,2326080,9964648,False,,7380975,interval,12058080,interval,4248996.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20475886,,,20513991,,32.0,,23371420.0,1437736900.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-07-24 11:22:04.498587,,21.0
,,2015-07-24 11:12:45.974828,slurm_normal,1437736412.0,0,,1.0,main_w2_handler1,2326080,9964618,False,,12058080,interval,6452229,bed,4248942.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20513991,,,20475631,,32.0,,23371420.0,1437736388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-07-24 11:13:37.002806,,24.0
,,2015-07-24 11:14:19.625803,slurm_normal,1437736563.0,0,,1.0,main_w1_handler0,2326080,9964629,False,,6452229,bed,12058080,interval,4248961.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20475631,,,20513991,,32.0,,23371420.0,1437736474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-07-24 11:16:07.907062,,89.0
,,2015-07-24 11:19:01.096480,slurm_normal,1437736782.0,0,,1.0,main_w1_handler0,2326080,9964641,False,,6452229,bed,12058080,interval,4248986.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20475631,,,20513991,,32.0,,23371420.0,1437736765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-07-24 11:19:44.537705,,17.0
,,2015-08-07 16:05:36.506458,slurm_normal,1438963574.0,0,,1.0,main_w1_handler0,2395905,10078805,False,,197437,interval,6788272,interval,4356242.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20655171,,,20708453,,32.0,,23531070.0,1438963566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-07 16:06:17.457178,5613.0,8.0
,,2015-07-22 13:13:10.810657,slurm_normal,1437570822.0,0,,1.0,main_w1_handler1,2085258,9941184,False,,3295,interval,36467,interval,4226639.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",20477605,,,20472177,,32.0,,24254660.0,1437570816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-07-22 13:13:45.880727,54350.0,6.0
,,2015-07-22 14:47:13.508076,slurm_normal,1437576475.0,0,,1.0,main_w1_handler2,2085258,9942424,False,,15972,interval,1222,interval,4227893.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",20479620,,,20479637,,32.0,,24254660.0,1437576466.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-07-22 14:47:58.750079,54350.0,9.0
,,2015-07-22 14:46:40.289977,slurm_normal,1437576443.0,0,,1.0,main_w2_handler1,2326080,9942414,False,,7380975,interval,2116215,bed,4227883.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20475886,,,20479559,,32.0,,23371420.0,1437576422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-07-22 14:47:28.563342,,21.0
,,2015-07-22 15:20:03.247444,slurm_normal,1437578438.0,0,,1.0,main_w1_handler0,2085258,9942850,False,,75063,interval,2798,interval,4228344.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",20480222,,,20480245,,32.0,,24254660.0,1437578432.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-07-22 15:20:46.564604,54350.0,6.0
,,2015-07-22 16:08:11.235394,slurm_normal,1437581339.0,0,,1.0,main_w1_handler1,2326080,9943446,False,,16413,interval,2116215,bed,4228880.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20480519,,,20479559,,32.0,,23371420.0,1437581326.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-07-22 16:09:03.869794,,13.0
,,2015-07-22 18:14:48.180240,slurm_normal,1437588930.0,0,,1.0,main_w1_handler1,2384138,9945087,False,,10949,interval,7975144,interval,4230143.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20454020,,,20483952,,32.0,,23531070.0,1437588916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-07-22 18:15:32.250663,5613.0,14.0
,,2015-07-22 19:15:10.781495,slurm_normal,1437592537.0,0,,1.0,main_w2_handler0,2384138,9945994,False,,10949,interval,8390873,interval,4230879.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20454020,,,20485093,,32.0,,23531070.0,1437592529.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-07-22 19:15:42.876332,5613.0,8.0
,,2015-07-22 20:40:02.096671,slurm_normal,1437597630.0,0,,1.0,main_w1_handler2,2384138,9946899,False,,10949,interval,9036936,interval,4231710.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20454020,,,20486557,,32.0,,23531070.0,1437597621.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-07-22 20:40:36.392590,5613.0,9.0
,,2015-07-22 20:33:10.315789,slurm_normal,1437598309.0,0,,1.0,main_w1_handler0,2385945,9946801,False,,133916995,interval,133916995,interval,4231866.roundup,slurm,,132112168.0,corral-repl,,"""d7694fb630b011e5b59c005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20483743,,,20483743,,32.0,,24144099.0,1437598212.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-07-22 20:51:51.575826,61086.0,97.0
,,2015-07-22 20:33:56.871622,slurm_normal,1437598735.0,0,,1.0,main_w1_handler2,2385948,9946822,False,,133916995,interval,133916995,interval,4231963.roundup,slurm,,132112168.0,corral-repl,,"""f5eef1d430b011e5bb88005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20483743,,,20483743,,32.0,,24144099.0,1437598599.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-07-22 20:58:58.044602,61086.0,136.0
,,2016-09-07 18:23:15.180818,slurm_normal,1473272628.0,0,,1.0,main_w4_handler0,2188976,13800404,False,,3925,bed,3854,bed,8020816.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51e51bea2166aad8a'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ea164dd33b7739f1'}]",32.0,,32801958.0,1473272609.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2016-09-07 18:23:50.394234,58957.0,19.0
,,2015-08-09 23:32:41.965369,slurm_normal,1439163203.0,0,,1.0,main_w1_handler1,2381617,10088263,False,,63525,bed,156468,bed,4364238.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20419724,,,20419723,,32.0,,24560987.0,1439163198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-09 23:33:25.490724,29229.0,5.0
,,2015-08-09 23:38:15.274391,slurm_normal,1439163531.0,0,,1.0,main_w1_handler0,2381617,10088287,False,,74324,bed,156468,bed,4364271.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20419720,,,20419723,,32.0,,24560987.0,1439163524.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-09 23:38:52.671362,29229.0,7.0
,,2015-08-09 15:46:22.125484,slurm_normal,1439135236.0,0,,1.0,main_w2_handler0,2403953,10086111,False,,33108345,bed,52,bed,4362815.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20724785,,,20722044,,32.0,,24583007.0,1439135208.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-09 15:47:20.086799,67547.0,28.0
,,2015-08-10 14:08:05.381430,slurm_normal,1439215749.0,0,,1.0,main_w2_handler0,2405295,10092155,False,,4958907,bed,4439283,bed,4367808.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20733572,,,20733570,,32.0,,24629925.0,1439215732.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-10 14:09:16.603268,2815.0,17.0
,,2015-08-12 00:10:29.303347,slurm_normal,1439338257.0,0,,1.0,main_w1_handler1,2405959,10096967,False,,26523,bed,161523,bed,4371862.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20742603,,,20741865,,32.0,,24641001.0,1439338252.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-12 00:10:59.875542,64633.0,5.0
,,2015-08-12 02:34:45.479435,slurm_normal,1439346914.0,0,,1.0,main_w2_handler1,2405959,10097576,False,,26523,bed,36059,bed,4372532.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20742603,,,20743343,,32.0,,24646981.0,1439346909.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-12 02:35:16.176662,64633.0,5.0
,,2015-08-12 11:51:42.675226,slurm_normal,1439380343.0,0,,1.0,main_w2_handler0,2401590,10100122,False,,412,bed,52541,interval,4374737.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20745662,,,20745661,,32.0,,24511782.0,1439380335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-12 11:52:26.662669,,8.0
,,2015-08-12 12:02:05.247321,slurm_normal,1439380952.0,0,,1.0,main_w1_handler0,2401590,10100180,False,,565,bed,52541,interval,4374815.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20747008,,,20747006,,32.0,,24511782.0,1439380947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-12 12:02:34.719831,,5.0
,,2015-08-12 14:25:24.421914,slurm_normal,1439389723.0,0,,1.0,main_w2_handler1,2405295,10101219,False,,4431624,bed,4439283,bed,4375893.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20733769,,,20733570,,32.0,,24629925.0,1439389558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-12 14:28:48.699218,2815.0,165.0
,,2015-08-12 15:22:11.024014,slurm_normal,1439392977.0,0,,1.0,main_w2_handler0,2405295,10102552,False,,4958907,bed,4431624,bed,4376497.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20733572,,,20733769,,32.0,,24629925.0,1439392955.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-12 15:23:00.569316,2815.0,22.0
,,2015-08-12 15:27:17.664427,slurm_normal,1439393303.0,0,,1.0,main_w2_handler1,2302687,10102700,False,,143,bed,3166121,bed,4376571.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20750116,,,20750045,,32.0,,23329125.0,1439393282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-12 15:28:25.837550,25195.0,21.0
,,2015-08-12 15:18:15.819561,slurm_normal,1439392766.0,0,,1.0,main_w1_handler0,2405295,10102515,False,,4958907,bed,4195179,bed,4376446.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20733572,,,20749864,,32.0,,24629925.0,1439392727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-12 15:19:29.386938,2815.0,39.0
,,2015-08-12 15:22:33.642828,slurm_normal,1439393006.0,0,,1.0,main_w1_handler1,2405295,10102582,False,,4958907,bed,4439283,bed,4376503.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20733572,,,20733570,,32.0,,24629925.0,1439392987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-12 15:23:29.981182,2815.0,19.0
,,2015-08-12 21:15:10.241510,slurm_normal,1439414150.0,0,,1.0,main_w1_handler2,2405959,10105491,False,,26524,bed,36059,bed,4379452.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20753958,,,20743343,,32.0,,24660174.0,1439414136.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-12 21:15:52.732793,64633.0,14.0
,,2015-08-12 21:05:19.892855,slurm_normal,1439413568.0,0,,1.0,main_w1_handler1,2405959,10105436,False,,1205468,bed,36059,bed,4379388.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20753865,,,20743343,,32.0,,24660174.0,1439413556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-12 21:06:10.544773,64633.0,12.0
,,2015-08-12 22:13:06.721689,slurm_normal,1439417651.0,0,,1.0,main_w1_handler2,2405959,10105765,False,,36059,bed,577794,bed,4379722.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20743343,,,20754238,,32.0,,24660174.0,1439417613.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-12 22:14:14.829505,64633.0,38.0
,,2015-08-12 21:18:19.923165,slurm_normal,1439414350.0,0,,1.0,main_w2_handler0,2405959,10105511,False,,1217878,bed,36059,bed,4379471.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20753946,,,20743343,,32.0,,24660174.0,1439414335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-12 21:19:14.122979,64633.0,15.0
,,2015-08-12 22:12:16.605336,slurm_normal,1439417580.0,0,,1.0,main_w1_handler2,2405959,10105758,False,,577794,bed,36059,bed,4379717.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20754238,,,20743343,,32.0,,24660174.0,1439417573.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-12 22:13:01.436542,64633.0,7.0
,,2015-08-13 04:05:44.982470,slurm_normal,1439438780.0,0,,1.0,main_w2_handler1,2381617,10107014,False,,156468,bed,63525,bed,4380928.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20419723,,,20419724,,32.0,,24560987.0,1439438775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-13 04:06:22.319989,29229.0,5.0
,,2015-08-17 10:43:30.104060,slurm_normal,1439808250.0,0,,1.0,main_w1_handler1,2409820,10133199,False,,2392876,bed,1684936,bed,4404859.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20790259,,,20790261,,32.0,,24704573.0,1439808243.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-17 10:44:15.342979,67822.0,7.0
,,2015-08-13 17:32:41.695442,slurm_normal,1439487193.0,0,,1.0,main_w1_handler2,2405959,10111275,False,,36059,bed,838687,bed,4384955.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20743343,,,20761888,,32.0,,24660174.0,1439487186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-13 17:33:20.487293,64633.0,7.0
,,2015-08-13 21:46:12.525275,slurm_normal,1439503061.0,0,,1.0,main_w1_handler1,2408115,10114116,False,,10061137,bed,510179586,bed,4386883.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20763900,,,20765452,,32.0,,24658413.0,1439502421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-13 21:57:44.486726,31372.0,640.0
,,2015-09-18 19:18:36.331835,slurm_normal,1442604004.0,0,,1.0,main_w1_handler1,2438410,10356790,False,,172619481,bed,73,bed,4639166.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21167891,,,21109211,,32.0,,24750196.0,1442603941.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-09-18 19:20:09.507098,67812.0,63.0
,,2015-08-20 11:22:51.069516,slurm_normal,1440069843.0,0,,1.0,main_w1_handler1,2413421,10156136,False,,784,interval,614,interval,4425960.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20832913,,,20833634,,32.0,,24757976.0,1440069839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-20 11:24:05.654594,,4.0
,,2015-08-20 11:22:42.434491,slurm_normal,1440069826.0,0,,1.0,main_w2_handler0,2413421,10156130,False,,1520,interval,1155,interval,4425959.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20832906,,,20833628,,32.0,,24757976.0,1440069820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-20 11:23:49.044835,,6.0
,,2015-08-20 11:22:40.652343,slurm_normal,1440069903.0,0,,1.0,main_w1_handler0,2413421,10156128,False,,1074,interval,1770,interval,4425967.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20832905,,,20833620,,32.0,,24757976.0,1440069897.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-20 11:25:06.782539,,6.0
,,2015-08-20 11:22:53.713603,slurm_normal,1440069960.0,0,,1.0,main_w2_handler1,2413421,10156141,False,,1142,interval,1075,interval,4425976.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20832918,,,20833640,,32.0,,24757976.0,1440069955.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-20 11:26:04.370287,,5.0
,,2015-08-20 11:22:50.570799,slurm_normal,1440069861.0,0,,1.0,main_w2_handler1,2413421,10156135,False,,1199,interval,886,interval,4425962.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20832911,,,20833633,,32.0,,24757976.0,1440069857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-20 11:24:24.410877,,4.0
,,2015-08-20 11:22:44.542515,slurm_normal,1440069810.0,0,,1.0,main_w1_handler1,2413421,10156131,False,,1532,interval,644,interval,4425958.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20832907,,,20833629,,32.0,,24757976.0,1440069803.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-20 11:23:32.786459,,7.0
,,2015-08-20 11:22:47.958937,slurm_normal,1440070004.0,0,,1.0,main_w1_handler2,2413421,10156133,False,,1060,interval,610,interval,4425979.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20832909,,,20833631,,32.0,,24757976.0,1440070000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-20 11:26:46.501429,,4.0
,,2015-08-20 11:22:54.525806,slurm_normal,1440070039.0,0,,1.0,main_w1_handler2,2413421,10156142,False,,1320,interval,1018,interval,4425984.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20832919,,,20833641,,32.0,,24757976.0,1440070035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-20 11:27:23.854238,,4.0
,,2015-08-20 11:23:32.384148,slurm_normal,1440069884.0,0,,1.0,main_w1_handler1,2413421,10156148,False,,948,interval,512,interval,4425965.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20833474,,,20833617,,32.0,,24757976.0,1440069880.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-20 11:24:46.071493,,4.0
,,2015-08-20 11:22:55.089366,slurm_normal,1440070058.0,0,,1.0,main_w1_handler2,2413421,10156143,False,,1161,interval,1226,interval,4425988.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20832920,,,20833642,,32.0,,24757976.0,1440070054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-20 11:27:40.701766,,4.0
,,2015-08-17 08:01:25.707806,slurm_normal,1439798521.0,0,,1.0,main_w1_handler0,2382203,10132022,False,,2105746,bed,1398467,bed,4403760.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20797395,,,20796836,,32.0,,24219108.0,1439798511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,1.0.0,,2015-08-17 08:02:02.822320,66541.0,10.0
