create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.cons_thres,parameters.dbkey,parameters.input.values,parameters.keep_sscs,parameters.min_cons_reads,parameters.min_reads,parameters.phone,parameters.qual_format,parameters.qual_thres,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-12-15 21:04:47.364738,slurm_normal,1513380410.0,0,,1.0,main_w4_handler1,3367437,17822168,False,,8815192186,tabular,11891477,slurm,,132112168.0,corral-repl,,"""8f60df16e1db11e7bb4c005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""0.5""","""?""","[{'src': 'hda', 'id': 32955750}]","""true""","""0""","""3""","""false""","""sanger""","""20""",32.0,,,1513379611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.0.9,2.0.9,,2017-12-15 23:26:54.117402,73233.0,799.0
2017-12-15 21:11:43.751516,slurm_normal,1513377247.0,0,,1.0,main_w3_handler0,3367443,17822301,False,,5818476640,tabular,11891174,slurm,,132112168.0,corral-repl,,"""88bdf896e1dc11e783e0005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""0.5""","""?""","[{'src': 'hda', 'id': 32955956}]","""true""","""0""","""3""","""false""","""sanger""","""20""",32.0,,,1513376540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.0.9,2.0.9,,2017-12-15 22:34:11.817719,73233.0,707.0
2017-12-15 21:09:32.642176,slurm_normal,1513418528.0,0,,1.0,main_w4_handler1,3367442,17822242,False,,7328687992,tabular,11896782,slurm,,132112168.0,corral-repl,,"""3b79e496e1dc11e7aa8e005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""0.5""","""?""","[{'src': 'hda', 'id': 32955866}]","""true""","""0""","""3""","""false""","""sanger""","""20""",32.0,,,1513417729.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.0.9,2.0.9,,2017-12-16 10:02:11.411382,73233.0,799.0
2017-12-15 20:36:24.935861,slurm_normal,1513416823.0,0,,1.0,main_w4_handler1,3367419,17821849,False,,7458710672,tabular,11896551,slurm,,132112168.0,corral-repl,,"""9993aa1ce1d711e78c50005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""0.5""","""?""","[{'src': 'hda', 'id': 32955297}]","""true""","""0""","""3""","""false""","""sanger""","""20""",32.0,,,1513416082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.0.9,2.0.9,,2017-12-16 09:33:45.528648,73233.0,741.0
2017-12-17 14:25:09.121639,slurm_normal,1513521996.0,0,,1.0,main_w3_handler0,3368364,17830139,False,,1014000108,tabular,11903593,slurm,,132112168.0,corral-repl,,"""0ddd3fc8e33611e7b048005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""0.5""","""?""","[{'src': 'hda', 'id': 32971926}]","""true""","""0""","""3""","""false""","""sanger""","""20""",32.0,,,1513521895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.0.9,2.0.9,,2017-12-17 14:46:37.574695,73233.0,101.0
2017-12-17 14:28:03.137893,slurm_normal,1513522670.0,0,,1.0,main_w4_handler0,3368365,17830183,False,,1429177074,tabular,11903730,slurm,,132112168.0,corral-repl,,"""75c58cb2e33611e7871d005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""0.5""","""?""","[{'src': 'hda', 'id': 32971992}]","""true""","""0""","""3""","""false""","""sanger""","""20""",32.0,,,1513522545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.0.9,2.0.9,,2017-12-17 14:57:54.494014,73233.0,125.0
2017-12-17 14:21:34.674074,slurm_normal,1513521964.0,0,,1.0,main_w4_handler1,3368361,17830077,False,,1227333288,tabular,11903579,slurm,,132112168.0,corral-repl,,"""91ea5ff4e33511e7871d005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""0.5""","""?""","[{'src': 'hda', 'id': 32971851}]","""true""","""0""","""3""","""false""","""sanger""","""20""",32.0,,,1513521735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.0.9,2.0.9,,2017-12-17 14:46:07.509598,73233.0,229.0
2017-12-17 16:42:06.826318,slurm_normal,1513532418.0,0,,1.0,main_w3_handler0,3368424,17830725,False,,952354666,tabular,11904442,slurm,,132112168.0,corral-repl,,"""333108f0e34911e78c15005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""0.5""","""?""","[{'src': 'hda', 'id': 32972830}]","""true""","""0""","""3""","""false""","""sanger""","""20""",32.0,,,1513532285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.0.9,2.0.9,,2017-12-17 17:40:21.815463,73233.0,133.0
2017-12-17 17:01:07.298004,slurm_normal,1513548575.0,0,,1.0,main_w4_handler0,3368434,17831067,False,,6212432120,tabular,11905803,slurm,,132112168.0,corral-repl,,"""d9cc835ee34b11e78c7c005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""0.5""","""?""","[{'src': 'hda', 'id': 32973373}]","""true""","""0""","""3""","""false""","""sanger""","""20""",32.0,,,1513547413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.0.9,2.0.9,,2017-12-17 22:09:38.522697,73233.0,1162.0
2017-12-17 16:56:30.286462,slurm_normal,1513537562.0,0,,1.0,main_w4_handler1,3368440,17830849,False,,5901364900,tabular,11904835,slurm,,132112168.0,corral-repl,,"""34638e8ae34b11e79225005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""0.5""","""?""","[{'src': 'hda', 'id': 32973112}]","""true""","""0""","""3""","""false""","""sanger""","""20""",32.0,,,1513537170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.0.9,2.0.9,,2017-12-17 19:06:06.713822,73233.0,392.0
2017-12-17 16:57:25.789488,slurm_normal,1513539092.0,0,,1.0,main_w4_handler0,3368439,17830892,False,,5966455770,tabular,11904959,slurm,,132112168.0,corral-repl,,"""55dd8110e34b11e7bb62005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""0.5""","""?""","[{'src': 'hda', 'id': 32973164}]","""true""","""0""","""3""","""false""","""sanger""","""20""",32.0,,,1513538591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.0.9,2.0.9,,2017-12-17 19:31:34.470877,73233.0,501.0
2017-12-17 16:59:25.537679,slurm_normal,1513542309.0,0,,1.0,main_w4_handler1,3368437,17830981,False,,3970277722,tabular,11905206,slurm,,132112168.0,corral-repl,,"""9d7313a0e34b11e79266005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""0.5""","""?""","[{'src': 'hda', 'id': 32973271}]","""true""","""0""","""3""","""false""","""sanger""","""20""",32.0,,,1513541937.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.0.9,2.0.9,,2017-12-17 20:25:12.536092,73233.0,372.0
2017-12-17 16:58:29.053290,slurm_normal,1513543964.0,0,,1.0,main_w4_handler0,3368438,17830938,False,,5687853856,tabular,11905425,slurm,,132112168.0,corral-repl,,"""7adc22d2e34b11e79225005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""0.5""","""?""","[{'src': 'hda', 'id': 32973219}]","""true""","""0""","""3""","""false""","""sanger""","""20""",32.0,,,1513543550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.0.9,2.0.9,,2017-12-17 20:52:48.063856,73233.0,414.0
2017-12-17 17:00:13.974139,slurm_normal,1513560427.0,0,,1.0,main_w3_handler1,3368435,17831024,False,,6454624130,tabular,11906574,slurm,,132112168.0,corral-repl,,"""b8c09830e34b11e7bb62005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""0.5""","""?""","[{'src': 'hda', 'id': 32973322}]","""true""","""0""","""3""","""false""","""sanger""","""20""",32.0,,,1513559420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.0.9,2.0.9,,2017-12-18 01:27:09.007951,73233.0,1007.0
2017-12-17 17:03:43.910022,slurm_normal,1513552847.0,0,,1.0,main_w4_handler0,3368431,17831201,False,,6615893452,tabular,11906170,slurm,,132112168.0,corral-repl,,"""37b19356e34c11e7882f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""0.5""","""?""","[{'src': 'hda', 'id': 32973532}]","""true""","""0""","""3""","""false""","""sanger""","""20""",32.0,,,1513551762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.0.9,2.0.9,,2017-12-17 23:20:52.507416,73233.0,1085.0
2017-12-17 17:06:10.728171,slurm_normal,1513582458.0,0,,1.0,main_w4_handler0,3368425,17831333,False,,6715040884,tabular,11908523,slurm,,132112168.0,corral-repl,,"""905d11c4e34c11e7b376005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""0.5""","""?""","[{'src': 'hda', 'id': 32973689}]","""true""","""0""","""3""","""false""","""sanger""","""20""",32.0,,,1513581270.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.0.9,2.0.9,,2017-12-18 07:34:23.813912,73233.0,1188.0
2017-12-17 17:05:04.788053,slurm_normal,1513567825.0,0,,1.0,main_w4_handler1,3368429,17831286,False,,4082232730,tabular,11907166,slurm,,132112168.0,corral-repl,,"""69a64bfee34c11e7882f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""0.5""","""?""","[{'src': 'hda', 'id': 32973633}]","""true""","""0""","""3""","""false""","""sanger""","""20""",32.0,,,1513567079.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.0.9,2.0.9,,2017-12-18 03:30:27.875514,73233.0,746.0
