create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,merge|inputs_0|input,merge|inputs_0|input_filetype,merge|inputs_10|input,merge|inputs_10|input_filetype,merge|inputs_11|input,merge|inputs_11|input_filetype,merge|inputs_12|input,merge|inputs_12|input_filetype,merge|inputs_13|input,merge|inputs_13|input_filetype,merge|inputs_14|input,merge|inputs_14|input_filetype,merge|inputs_15|input,merge|inputs_15|input_filetype,merge|inputs_16|input,merge|inputs_16|input_filetype,merge|inputs_17|input,merge|inputs_17|input_filetype,merge|inputs_1|input,merge|inputs_1|input_filetype,merge|inputs_2|input,merge|inputs_2|input_filetype,merge|inputs_3|input,merge|inputs_3|input_filetype,merge|inputs_4|input,merge|inputs_4|input_filetype,merge|inputs_5|input,merge|inputs_5|input_filetype,merge|inputs_6|input,merge|inputs_6|input_filetype,merge|inputs_7|input,merge|inputs_7|input_filetype,merge|inputs_8|input,merge|inputs_8|input_filetype,merge|inputs_9|input,merge|inputs_9|input_filetype,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input|__identifier__,parameters.merge.__current_case__,parameters.merge.input.values,parameters.merge.inputs,parameters.merge.type,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-06-09 14:10:16.210621,slurm_normal,1497017449.0,0,1.0,main_w3_handler0,3143341,16064953,False,,0,fasta,10153646.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,"[{'src': 'hda', 'id': 29967351}]",[],fasta,32.0,,38499182,1497017445.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_merge_files/1.20.0,1.20.0,,2017-06-09 14:10:53.306466,106930.0,4.0
2017-06-09 14:10:18.174326,slurm_normal,1497017459.0,0,1.0,main_w3_handler0,3143341,16064958,False,,0,fasta,10153651.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,"[{'src': 'hda', 'id': 29967369}]",[],fasta,32.0,,38499182,1497017454.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_merge_files/1.20.0,1.20.0,,2017-06-09 14:11:02.975801,106930.0,5.0
2017-06-09 14:10:13.403326,slurm_normal,1497017467.0,0,1.0,main_w4_handler0,3143341,16064948,False,,0,fasta,10153654.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,"[{'src': 'hda', 'id': 29967324}]",[],fasta,32.0,,38499182,1497017461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_merge_files/1.20.0,1.20.0,,2017-06-09 14:11:10.562807,106930.0,6.0
2017-06-09 14:10:21.396987,slurm_normal,1497017507.0,0,1.0,main_w4_handler0,3143341,16064964,False,,0,fasta,10153666.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,"[{'src': 'hda', 'id': 29967398}]",[],fasta,32.0,,38499182,1497017502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_merge_files/1.20.0,1.20.0,,2017-06-09 14:11:51.621077,106930.0,5.0
2017-06-09 14:10:17.604261,slurm_normal,1497017473.0,0,1.0,main_w3_handler1,3143341,16064956,False,,0,fasta,10153656.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,"[{'src': 'hda', 'id': 29967364}]",[],fasta,32.0,,38499182,1497017468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_merge_files/1.20.0,1.20.0,,2017-06-09 14:11:18.011429,106930.0,5.0
2017-06-09 14:10:20.437495,slurm_normal,1497017498.0,0,1.0,main_w4_handler1,3143341,16064962,False,,0,fasta,10153664.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,"[{'src': 'hda', 'id': 29967389}]",[],fasta,32.0,,38499182,1497017493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_merge_files/1.20.0,1.20.0,,2017-06-09 14:11:40.975690,106930.0,5.0
2017-06-09 14:10:20.964913,slurm_normal,1497017505.0,0,1.0,main_w4_handler0,3143341,16064963,False,,0,fasta,10153665.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,"[{'src': 'hda', 'id': 29967393}]",[],fasta,32.0,,38499182,1497017496.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_merge_files/1.20.0,1.20.0,,2017-06-09 14:11:51.115996,106930.0,9.0
2017-05-05 17:29:21.675296,slurm_normal,1494005398.0,0,1.0,main_w3_handler1,3099865,15760387,False,,0,fasta,9868410.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,"[{'src': 'hda', 'id': 29489621}]",[],fasta,32.0,,37778736,1494005392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_merge_files/1.20.0,1.20.0,,2017-05-05 17:30:02.964249,94887.0,6.0
2017-05-05 17:41:04.477696,slurm_normal,1494006084.0,0,1.0,main_w4_handler1,3099865,15760592,False,,0,fasta,9868511.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,"[{'src': 'hda', 'id': 29489621}]",[],fasta,32.0,,37778736,1494006069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_merge_files/1.20.0,1.20.0,,2017-05-05 17:41:28.958006,94887.0,15.0
2017-05-06 11:38:32.458725,slurm_normal,1494071675.0,0,1.0,main_w3_handler1,3096404,15766399,False,,171556642,fasta,9874020.roundup,slurm,,132112168.0,50578697.0,fasta,,,,,,,,,,,,,,,,,155866128.0,fasta,,,,,,,,,,,,,,,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,"[{'src': 'hda', 'id': 29486181}]","[{'__index__': 0, 'input': {'values': [{'src': 'hda', 'id': 29486175}]}}, {'__index__': 1, 'input': {'values': [{'src': 'hda', 'id': 29485979}]}}]",fasta,32.0,,37298048,1494071649.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_merge_files/1.20.0,1.20.0,,2017-05-06 11:54:39.098829,86668.0,26.0
