create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input.values,parameters.option,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-03-05 10:58:50.618857,slurm_normal,1520247547.0,0,7680.0,1.0,main_w4_handler1,3386199,18608456,False,,1740192,bed,12703812,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34213303}]","""""",32.0,,42540200.0,1520247541.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-05 10:59:08.172335,68782.0,6.0
2018-03-05 10:58:50.881950,slurm_normal,1520247555.0,0,7680.0,1.0,main_w3_handler1,3386199,18608457,False,,1963179,bed,12703816,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34213304}]","""""",32.0,,42540200.0,1520247549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-05 10:59:18.765874,68782.0,6.0
2018-03-05 10:58:51.403105,slurm_normal,1520247561.0,0,7680.0,1.0,main_w4_handler0,3386199,18608462,False,,2141606,bed,12703823,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34213306}]","""""",32.0,,42540200.0,1520247555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-05 10:59:22.845720,68782.0,6.0
2018-03-05 10:58:51.132717,slurm_normal,1520247560.0,0,7680.0,1.0,main_w4_handler1,3386199,18608459,False,,1767896,bed,12703821,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34213305}]","""""",32.0,,42540200.0,1520247555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-05 10:59:22.383129,68782.0,5.0
2018-03-05 11:10:57.522465,slurm_normal,1520248273.0,0,7680.0,1.0,main_w3_handler1,3386199,18608603,False,,1970590,bed,12703966,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34213559}]","""""",32.0,,42540200.0,1520248267.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-05 11:11:15.843790,68782.0,6.0
2018-03-05 11:10:57.729843,slurm_normal,1520248269.0,0,7680.0,1.0,main_w4_handler0,3386199,18608604,False,,1850045,bed,12703965,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34213560}]","""""",32.0,,42540200.0,1520248264.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-05 11:11:11.098865,68782.0,5.0
2018-03-05 11:10:57.981779,slurm_normal,1520248272.0,0,7680.0,1.0,main_w3_handler1,3386199,18608605,False,,1876205,bed,12703968,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34213561}]","""""",32.0,,42540200.0,1520248267.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-05 11:11:14.376351,68782.0,5.0
2018-03-05 11:10:57.358191,slurm_normal,1520248272.0,0,7680.0,1.0,main_w3_handler0,3386199,18608602,False,,1747603,bed,12703967,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34213558}]","""""",32.0,,42540200.0,1520248267.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-05 11:11:14.509531,68782.0,5.0
2018-03-05 13:37:16.119505,slurm_normal,1520257050.0,0,7680.0,1.0,main_w3_handler0,3449576,18610350,False,,8164,bed,12705942,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19Patch10.len""","""hg19Patch10""","[{'src': 'hda', 'id': 34214291}]","""""",32.0,,44229525.0,1520257047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-05 13:37:35.731177,121976.0,3.0
2018-03-05 13:02:38.211022,slurm_normal,1520254971.0,0,7680.0,1.0,main_w3_handler1,3436128,18609832,False,,15806,bed,12705225,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34215441}]","""""",32.0,,44334994.0,1520254968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-05 13:02:53.739513,121284.0,3.0
2018-03-05 15:06:48.428959,slurm_normal,1520262423.0,0,7680.0,1.0,main_w4_handler1,3444613,18611585,False,,72291,bed,12707188,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34217936}]","""""",32.0,,44053761.0,1520262420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-05 15:07:06.647452,122465.0,3.0
2018-03-05 16:44:22.957339,slurm_normal,1520268275.0,0,7680.0,1.0,main_w4_handler0,3444140,18612611,False,,414544,bed,12708395,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34218939}]","""""",32.0,,43544642.0,1520268271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-05 16:44:38.132920,54622.0,4.0
2018-03-05 16:44:31.030846,slurm_normal,1520268284.0,0,7680.0,1.0,main_w4_handler1,3444140,18612612,False,,3389173,bed,12708396,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34218938}]","""""",32.0,,43544642.0,1520268278.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-05 16:44:45.282627,54622.0,6.0
2018-03-06 08:50:55.694205,slurm_normal,1520326270.0,0,7680.0,1.0,main_w4_handler0,3452636,18620101,False,,739264,bed,12716361,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34222895}]","""""",32.0,,43856137.0,1520326265.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-06 08:51:12.159761,79386.0,5.0
2018-03-06 11:04:56.085414,slurm_normal,1520334312.0,0,7680.0,1.0,main_w4_handler0,3352401,18621620,False,,900,bed,12718000,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34235063}]","""""",32.0,,44366539.0,1520334309.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-06 11:05:15.152758,117951.0,3.0
2018-03-06 17:18:45.642005,slurm_normal,1520356799.0,0,7680.0,1.0,main_w4_handler1,3454020,18626593,False,,3788890,bed,12722838,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34243705}]","""""",32.0,,44375483.0,1520356790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-06 17:20:02.535980,,9.0
2018-03-07 00:31:24.197804,slurm_normal,1520382698.0,0,7680.0,1.0,main_w4_handler1,3404417,18632659,False,,1250587,gff3,12729034,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33618718}]","""""",32.0,,43612412.0,1520382693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-07 00:31:39.823012,111552.0,5.0
2018-03-07 00:29:19.180841,slurm_normal,1520382573.0,0,7680.0,1.0,main_w3_handler0,3404417,18632647,False,,8758,gtf,12729006,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33845801}]","""""",32.0,,43612412.0,1520382569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-07 00:29:34.592571,111552.0,4.0
2018-03-07 00:29:06.231886,slurm_normal,1520382566.0,0,7680.0,1.0,main_w4_handler1,3404417,18632645,False,,8313,gtf,12729003,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33845800}]","""""",32.0,,43612412.0,1520382557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-07 00:29:28.079129,111552.0,9.0
2018-03-07 16:00:27.755381,slurm_normal,1520438476.0,0,7680.0,1.0,main_w3_handler1,3436128,18642262,False,,47007,bed,12737843,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 34050283}]","""""",32.0,,44370632.0,1520438472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-07 16:01:18.668525,121284.0,4.0
2018-03-07 16:21:43.968354,slurm_normal,1520439719.0,0,7680.0,1.0,main_w4_handler0,3404417,18642644,False,,158567,gtf,12738193,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33842203}]","""""",32.0,,43612412.0,1520439714.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-07 16:22:01.153698,111552.0,5.0
2018-03-08 01:01:34.684083,slurm_normal,1520470909.0,0,7680.0,1.0,main_w3_handler1,3404417,18649920,False,,40851,bed,12745110,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34282331}]","""""",32.0,,43612412.0,1520470905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-08 01:01:54.305331,111552.0,4.0
2018-03-08 01:10:54.928050,slurm_normal,1520471499.0,0,7680.0,1.0,main_w4_handler0,3404417,18649998,False,,10802,bed,12745304,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34282455}]","""""",32.0,,43612412.0,1520471494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-08 01:11:41.245112,111552.0,5.0
2018-03-08 01:13:54.837260,slurm_normal,1520471651.0,0,7680.0,1.0,main_w3_handler1,3404417,18650025,False,,4134681,gff,12745353,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34282468}]","""""",32.0,,43612412.0,1520471645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-08 01:14:13.603541,111552.0,6.0
2018-03-08 03:20:55.298440,slurm_normal,1520479266.0,0,7680.0,1.0,main_w4_handler1,3456136,18650827,False,,93146,gtf,12746505,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34284078}]","""""",32.0,,43612412.0,1520479262.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-08 03:21:07.627437,111552.0,4.0
2018-03-08 14:38:29.413674,slurm_normal,1520519920.0,0,7680.0,1.0,main_w4_handler0,3404417,18658211,False,,642292,gtf,12754135,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34295148}]","""""",32.0,,44457090.0,1520519916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-08 14:38:45.009073,111552.0,4.0
2018-03-08 14:41:28.974480,slurm_normal,1520520105.0,0,7680.0,1.0,main_w4_handler0,3277632,18658262,False,,2984873,bed,12754214,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 34295177}]","""""",32.0,,44420918.0,1520520098.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-08 14:41:47.785870,112954.0,7.0
2018-03-08 12:50:14.591468,slurm_normal,1520513434.0,0,7680.0,1.0,main_w4_handler1,3455679,18656853,False,,27171,bed,12752769,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34292979}]","""""",32.0,,44435095.0,1520513430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-08 12:50:35.450086,123568.0,4.0
2018-03-08 12:50:15.890815,slurm_normal,1520513437.0,0,7680.0,1.0,main_w4_handler1,3455679,18656854,False,,2958228,bed,12752770,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34293042}]","""""",32.0,,44435095.0,1520513430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-08 12:50:38.293089,123568.0,7.0
2018-03-08 14:44:06.981985,slurm_normal,1520520261.0,0,7680.0,1.0,main_w4_handler0,3277632,18658326,False,,890846,bed,12754269,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 34288504}]","""""",32.0,,44420918.0,1520520254.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-08 14:44:22.570704,112954.0,7.0
2018-03-08 16:49:43.712664,slurm_normal,1520527795.0,0,7680.0,1.0,main_w4_handler0,3404417,18660144,False,,443959,gtf,12756230,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34300158}]","""""",32.0,,43612412.0,1520527791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-08 16:49:56.232016,111552.0,4.0
2018-03-08 18:29:07.223086,slurm_normal,1520533765.0,0,7680.0,1.0,main_w4_handler1,3404417,18661464,False,,1250587,gff3,12757520,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33618718}]","""""",32.0,,43612412.0,1520533757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-08 18:29:27.460089,111552.0,8.0
2018-03-08 18:24:26.735478,slurm_normal,1520533535.0,0,7680.0,1.0,main_w4_handler1,3404417,18661416,False,,21479,gtf,12757453,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34303028}]","""""",32.0,,43612412.0,1520533500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-08 18:25:37.152541,111552.0,35.0
2018-03-08 18:42:54.977888,slurm_normal,1520534588.0,0,7680.0,1.0,main_w4_handler0,3404417,18661622,False,,15233,gtf,12757715,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34303367}]","""""",32.0,,43612412.0,1520534584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-08 18:43:09.893050,111552.0,4.0
2018-03-08 21:47:40.884766,slurm_normal,1520545682.0,0,7680.0,1.0,main_w4_handler1,3457318,18664083,False,,3925538,bed,12760063,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34304588}]","""-sizeA""",32.0,,44208054.0,1520545671.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-08 21:48:04.741353,90109.0,11.0
2018-03-08 23:32:43.742530,slurm_normal,1520552011.0,0,7680.0,1.0,main_w4_handler0,3404417,18665401,False,,15341,gtf,12761391,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34303365}]","""""",32.0,,43612412.0,1520552008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-08 23:34:01.107922,111552.0,3.0
2018-03-09 00:01:20.671900,slurm_normal,1520553697.0,0,7680.0,1.0,main_w3_handler1,3404417,18665589,False,,12756,gff,12761605,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34309916}]","""""",32.0,,43612412.0,1520553689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-09 00:01:41.451356,111552.0,8.0
2018-03-09 00:09:44.784524,slurm_normal,1520554214.0,0,7680.0,1.0,main_w3_handler0,3404417,18665637,False,,18196,gff,12761678,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34310001}]","""""",32.0,,43612412.0,1520554211.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-09 00:10:16.230047,111552.0,3.0
2018-03-09 10:20:13.554887,slurm_normal,1520590827.0,0,7680.0,1.0,main_w3_handler1,2936266,18670180,False,,1859956,bed,12766669,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34320759}]","""""",32.0,,42997850.0,1520590822.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-03-09 10:20:28.974600,68782.0,5.0
2018-02-22 08:19:15.568107,slurm_normal,1519287571.0,0,7680.0,1.0,main_w3_handler1,3423314,18480057,False,,175270,bed,12574770,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33992079}]","""""",32.0,,44003256.0,1519287567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-02-22 08:19:33.774195,6342.0,4.0
2018-02-22 15:29:02.970301,slurm_normal,1519313367.0,0,7680.0,1.0,main_w3_handler0,3437284,18484717,False,,537138,bed,12579923,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34014145}]","""""",32.0,,43854049.0,1519313362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-02-22 15:29:32.764689,70484.0,5.0
2018-02-22 15:28:25.143156,slurm_normal,1519313338.0,0,7680.0,1.0,main_w4_handler0,3437284,18484697,False,,878947,bed,12579907,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34014455}]","""""",32.0,,43854049.0,1519313332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-02-22 15:29:01.272238,70484.0,6.0
2018-02-22 15:28:34.320073,slurm_normal,1519313337.0,0,7680.0,1.0,main_w4_handler0,3437284,18484703,False,,360267,bed,12579912,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34014357}]","""""",32.0,,43854049.0,1519313332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-02-22 15:28:59.177743,70484.0,5.0
2018-02-22 15:28:08.680035,slurm_normal,1519313306.0,0,7680.0,1.0,main_w3_handler0,3437284,18484692,False,,248081,bed,12579902,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34014714}]","""""",32.0,,43854049.0,1519313302.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-02-22 15:28:29.351751,70484.0,4.0
2018-02-22 21:41:51.411987,slurm_normal,1519335731.0,0,7680.0,1.0,main_w3_handler0,3436128,18489504,False,,2958228,bed,12584832,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33976343}]","""""",32.0,,44055908.0,1519335725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-02-22 21:42:13.722474,121284.0,6.0
2018-02-22 21:40:56.326717,slurm_normal,1519335686.0,0,7680.0,1.0,main_w4_handler0,3436128,18489485,False,,44477,bed,12584819,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34022591}]","""""",32.0,,44055908.0,1519335683.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-02-22 21:41:30.309415,121284.0,3.0
2018-02-22 22:42:38.068455,slurm_normal,1519339372.0,0,7680.0,1.0,main_w3_handler1,3320392,18490176,False,,2203,bed,12585443,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34023536}]","""""",32.0,,44104275.0,1519339368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-02-22 22:42:54.815380,115950.0,4.0
2018-02-22 23:53:17.120023,slurm_normal,1519343612.0,0,7680.0,1.0,main_w4_handler0,3430957,18490794,False,,2344640,bed,12586069,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34024563}]","""""",32.0,,43900020.0,1519343606.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-02-22 23:53:35.460826,93636.0,6.0
2018-02-22 23:42:50.998434,slurm_normal,1519343020.0,0,7680.0,1.0,main_w3_handler0,2925858,18490755,False,,0,bed,12586021,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34024487}]","""""",32.0,,43900020.0,1519343016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-02-22 23:43:43.436612,93636.0,4.0
2018-02-22 23:30:06.107542,slurm_normal,1519342219.0,0,7680.0,1.0,main_w4_handler0,3430957,18490657,False,,926029,bed,12585913,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38Patch2.len""","""hg38Patch2""","[{'src': 'hda', 'id': 34024320}]","""""",32.0,,43900020.0,1519342214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-02-22 23:30:21.942393,93636.0,5.0
2018-02-22 23:42:09.933885,slurm_normal,1519342960.0,0,7680.0,1.0,main_w4_handler0,2925858,18490752,False,,0,bed,12586017,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27580945}]","""""",32.0,,43900020.0,1519342956.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-02-22 23:42:42.681318,93636.0,4.0
2018-02-22 23:41:51.277982,slurm_normal,1519342930.0,0,7680.0,1.0,main_w4_handler0,2925858,18490751,False,,0,bed,12586015,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27580975}]","""""",32.0,,43900020.0,1519342926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-02-22 23:42:13.043711,93636.0,4.0
