create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.effective_genome_size_options.__current_case__,parameters.effective_genome_size_options.effective_genome_size_options_selector,parameters.effective_genome_size_options.gsize,parameters.infile,parameters.keep_dup_options.__current_case__,parameters.keep_dup_options.keep_dup_options_selector,parameters.keep_dup_options.user_keepdup,parameters.pvalue,parameters.tsize,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-01-19 10:18:09.868916,slurm_normal,1453205463.0,0,1.0,main_w1_handler1,2505694,11541997,False,2398629063,bam,,5809624.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,22032895,1,1,,"""1e-5""","""-1.0""",32.0,,27523182,1453205186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-19 12:11:06.029398,57381,277.0
2016-01-19 10:18:13.683493,slurm_normal,1453207991.0,0,1.0,main_w2_handler1,2505694,11542003,False,18790881864,bam,,5809654.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,22066603,1,1,,"""1e-5""","""-1.0""",32.0,,27523182,1453205471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-19 12:53:14.673518,57381,2520.0
2016-01-19 10:18:08.948199,slurm_normal,1453204329.0,0,1.0,main_w1_handler2,2505694,11541995,False,7383040612,bam,,5809469.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,22030666,1,1,,"""1e-5""","""-1.0""",32.0,,27523182,1453203536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-19 11:52:15.042430,57381,793.0
2016-01-19 10:18:12.300854,slurm_normal,1453205172.0,0,1.0,main_w2_handler1,2505694,11542000,False,6631903089,bam,,5809529.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,22045619,1,1,,"""1e-5""","""-1.0""",32.0,,27523182,1453204343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-19 12:06:16.187479,57381,829.0
2016-01-19 10:18:13.233492,slurm_normal,1453203235.0,0,1.0,main_w1_handler0,2505694,11542002,False,3910746226,bam,,5809401.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,22066600,1,1,,"""1e-5""","""-1.0""",32.0,,27523182,1453202858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-19 11:34:01.110673,57381,377.0
2016-01-19 10:18:11.780937,slurm_normal,1453203526.0,0,1.0,main_w2_handler0,2505694,11541999,False,7095621403,bam,,5809403.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,22045596,1,1,,"""1e-5""","""-1.0""",32.0,,27523182,1453202862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-19 11:38:50.822687,57381,664.0
2016-01-19 10:18:09.417239,slurm_normal,1453204712.0,0,1.0,main_w1_handler2,2505694,11541996,False,8767025837,bam,,5809490.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,22032085,1,1,,"""1e-5""","""-1.0""",32.0,,27523182,1453203846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-19 11:58:38.620921,57381,866.0
2016-01-19 10:18:11.061892,slurm_normal,1453205383.0,0,1.0,main_w1_handler2,2505694,11541998,False,6555842798,bam,,5809564.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,22037430,1,1,,"""1e-5""","""-1.0""",32.0,,27523182,1453204728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-19 12:09:46.553148,57381,655.0
2016-01-19 10:18:12.739743,slurm_normal,1453205582.0,0,1.0,main_w2_handler1,2505694,11542001,False,1846082444,bam,,5809645.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,22048790,1,1,,"""1e-5""","""-1.0""",32.0,,27523182,1453205396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-19 12:13:07.252920,57381,186.0
2016-02-09 08:53:05.845347,slurm_normal,1455008041.0,0,1.0,main_w2_handler1,2542775,11755653,False,292697102,bam,,6011770.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,2451960000,,23240926,1,1,,"""1e-5""","""-1.0""",32.0,,28103676,1455007999.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-09 08:54:06.609110,29344,42.0
2016-02-09 08:52:33.724314,slurm_normal,1455008085.0,0,1.0,main_w1_handler0,2542775,11755650,False,906930999,bam,,6011767.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,2451960000,,23240918,1,1,,"""1e-5""","""-1.0""",32.0,,28103676,1455007970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-09 08:54:46.852067,29344,115.0
2016-01-18 19:13:00.227196,slurm_normal,1453145926.0,0,1.0,main_w1_handler1,2500197,11538317,False,8685181262,bam,,5805552.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,21975068,1,1,,"""1e-5""","""-1.0""",32.0,,27486177,1453145072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-18 19:38:50.681512,57381,854.0
2016-01-18 19:12:56.759421,slurm_normal,1453146728.0,0,1.0,main_w1_handler0,2500197,11538314,False,7378733757,bam,,5805664.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,21964857,1,1,,"""1e-5""","""-1.0""",32.0,,27486177,1453145934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-18 19:52:12.818919,57381,794.0
2016-01-18 19:12:55.621480,slurm_normal,1453145063.0,0,1.0,main_w1_handler0,2500197,11538313,False,7597931488,bam,,5805486.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,21964713,1,1,,"""1e-5""","""-1.0""",32.0,,27486177,1453144393.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-18 19:24:26.587202,57381,670.0
2016-01-18 19:12:59.112847,slurm_normal,1453145265.0,0,1.0,main_w1_handler2,2500197,11538316,False,7716422033,bam,,5805487.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,21966646,1,1,,"""1e-5""","""-1.0""",32.0,,27486177,1453144396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-18 19:27:48.078085,57381,869.0
2016-01-18 19:12:58.054031,slurm_normal,1453148139.0,0,1.0,main_w1_handler0,2500197,11538315,False,9977526820,bam,,5805782.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,21964911,1,1,,"""1e-5""","""-1.0""",32.0,,27486177,1453147293.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-18 20:15:47.047217,57381,846.0
2016-01-18 19:13:02.367104,slurm_normal,1453146138.0,0,1.0,main_w2_handler1,2500197,11538318,False,9322254079,bam,,5805571.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,21975080,1,1,,"""1e-5""","""-1.0""",32.0,,27486177,1453145274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-18 19:42:21.595935,57381,864.0
2016-01-18 19:13:05.304633,slurm_normal,1453146969.0,0,1.0,main_w1_handler1,2500197,11538321,False,6279544032,bam,,5805696.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,21976801,1,1,,"""1e-5""","""-1.0""",32.0,,27486177,1453146312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-18 19:56:14.178605,57381,657.0
2016-01-18 19:13:03.675640,slurm_normal,1453147281.0,0,1.0,main_w2_handler1,2500197,11538319,False,6272036685,bam,,5805728.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,21976792,1,1,,"""1e-5""","""-1.0""",32.0,,27486177,1453146742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-18 20:01:23.436947,57381,539.0
2016-01-19 10:18:14.239520,slurm_normal,1453208795.0,0,1.0,main_w2_handler1,2505694,11542004,False,6008891033,bam,,5810314.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,22066610,1,1,,"""1e-5""","""-1.0""",32.0,,27523182,1453208002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-19 13:06:38.542831,57381,793.0
2016-01-19 17:32:59.966067,slurm_normal,1453225160.0,0,1.0,main_w2_handler0,2556207,11551690,False,1902562721,bam,,5815790.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,2150570000,,22947716,1,1,,"""1e-5""","""-1.0""",32.0,,27241600,1453224803.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-19 17:39:23.215232,386,357.0
2016-01-19 20:09:51.652844,slurm_normal,1453234697.0,0,1.0,main_w1_handler1,2556207,11552650,False,2648364667,bam,,5817973.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,2150570000,,22964671,1,1,,"""1e-5""","""-1.0""",32.0,,27241600,1453234224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-19 20:18:25.756228,386,473.0
2016-01-20 09:44:01.508212,slurm_normal,1453283164.0,0,1.0,main_w1_handler2,2570748,11556679,False,369411611,bam,,5823273.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,2451960000,,22962543,3,auto,,"""1e-5""","""-1.0""",32.0,,26626104,1453283055.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-20 09:46:09.117872,74889,109.0
2016-01-20 15:49:58.333750,slurm_normal,1453306563.0,0,1.0,main_w1_handler2,2570992,11562780,False,6631903089,bam,,5828078.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,22972574,1,1,,"""1e-4""","""-1.0""",32.0,,27548895,1453305427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-20 16:16:21.481319,57381,1136.0
2016-01-20 15:49:29.467857,slurm_normal,1453306665.0,0,1.0,main_w2_handler0,2570992,11562778,False,6555842798,bam,,5827984.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,22972578,1,1,,"""1e-4""","""-1.0""",32.0,,27548895,1453304988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-20 16:17:50.245635,57381,1677.0
2016-01-20 15:49:44.466123,slurm_normal,1453305373.0,0,1.0,main_w2_handler0,2570992,11562779,False,2398629063,bam,,5827985.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,22972576,1,1,,"""1e-4""","""-1.0""",32.0,,27548895,1453304998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-20 15:56:17.334222,57381,375.0
2016-01-20 15:51:57.001845,slurm_normal,1453306954.0,0,1.0,main_w2_handler0,2570992,11562809,False,1846082444,bam,,5828303.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,22972564,1,1,,"""1e-4""","""-1.0""",32.0,,27548895,1453306717.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-20 16:22:39.747447,57381,237.0
2016-01-20 15:50:13.753166,slurm_normal,1453307526.0,0,1.0,main_w1_handler2,2570992,11562784,False,7095621403,bam,,5828283.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,22972573,1,1,,"""1e-4""","""-1.0""",32.0,,27548895,1453306635.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-20 16:32:09.277172,57381,891.0
2016-01-20 15:51:09.137131,slurm_normal,1453308540.0,0,1.0,main_w1_handler0,2570992,11562800,False,8767025837,bam,,5828379.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,22972571,1,1,,"""1e-4""","""-1.0""",32.0,,27548895,1453306966.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-20 16:49:04.861929,57381,1574.0
2016-01-20 15:51:23.261986,slurm_normal,1453308964.0,0,1.0,main_w2_handler1,2570992,11562803,False,7383040612,bam,,5828491.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,22972570,1,1,,"""1e-4""","""-1.0""",32.0,,27548895,1453307555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-20 16:56:12.719411,57381,1409.0
2016-01-20 15:50:39.192505,slurm_normal,1453309538.0,0,1.0,main_w1_handler1,2570992,11562795,False,8767025837,bam,,5828743.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,2451960000,,22972571,1,1,,"""1e-4""","""-1.0""",32.0,,27548895,1453308564.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-20 17:05:52.506776,57381,974.0
2016-01-20 15:50:27.109018,slurm_normal,1453309936.0,0,1.0,main_w1_handler2,2570992,11562787,False,6008891033,bam,,5828856.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,22972572,1,1,,"""1e-4""","""-1.0""",32.0,,27548895,1453308981.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-20 17:12:21.037617,57381,955.0
2016-01-20 15:51:44.522269,slurm_normal,1453310417.0,0,1.0,main_w1_handler2,2570992,11562806,False,3910746226,bam,,5829044.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,22972567,1,1,,"""1e-4""","""-1.0""",32.0,,27548895,1453309954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-20 17:20:21.721121,57381,463.0
2016-01-20 17:43:50.341456,slurm_normal,1453312761.0,0,1.0,main_w1_handler2,2570695,11563884,False,7716422033,bam,,5829315.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,22963836,1,1,,"""1e-4""","""-1.0""",32.0,,27554023,1453311842.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-20 17:59:28.509760,57381,919.0
2016-01-20 17:43:32.437615,slurm_normal,1453313315.0,0,1.0,main_w2_handler1,2570695,11563881,False,6272036685,bam,,5829313.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,22963832,1,1,,"""1e-4""","""-1.0""",32.0,,27554023,1453311825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-20 18:08:41.638033,57381,1490.0
2016-01-20 18:23:11.424636,slurm_normal,1453314480.0,0,1.0,main_w1_handler2,2556207,11564195,False,1588057664,bam,,5829668.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,2150570000,,22982048,1,1,,"""1e-5""","""-1.0""",32.0,,27241600,1453314206.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-20 18:28:05.859541,386,274.0
2016-01-20 15:52:12.283598,slurm_normal,1453313987.0,0,1.0,main_w2_handler1,2570992,11562811,False,18790881864,bam,,5828985.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,22972563,1,1,,"""1e-4""","""-1.0""",32.0,,27548895,1453309561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-20 18:19:56.477186,57381,4426.0
2016-01-25 18:49:09.747626,slurm_normal,1453761663.0,0,1.0,main_w1_handler2,2575011,11599534,False,1001706200,bam,,5866046.roundup,slurm,,132112168.0,corral-repl,,"""516b2bcec39411e5ae67005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,23012968,1,1,,"""1e-5""","""-1.0""",32.0,,27663453,1453761544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-25 22:41:06.456202,37946,119.0
2016-01-25 18:54:13.285038,slurm_normal,1453767056.0,0,1.0,main_w2_handler1,2575011,11599645,False,2014305421,bam,,5866568.roundup,slurm,,132112168.0,corral-repl,,"""060e45cac39511e5ae67005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,23013035,1,1,,"""1e-5""","""-1.0""",32.0,,27663453,1453766607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-26 00:11:03.742251,37946,449.0
2016-01-25 18:51:32.299737,slurm_normal,1453766578.0,0,1.0,main_w1_handler2,2575011,11599571,False,1830415031,bam,,5866545.roundup,slurm,,132112168.0,corral-repl,,"""a60982a2c39411e581ef005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,23013008,1,1,,"""1e-5""","""-1.0""",32.0,,27663453,1453766256.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-26 00:03:01.780792,37946,322.0
2016-01-25 18:49:57.150294,slurm_normal,1453766596.0,0,1.0,main_w2_handler0,2575011,11599547,False,2187648415,bam,,5866546.roundup,slurm,,132112168.0,corral-repl,,"""6d97940ec39411e58c2d005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,23012998,1,1,,"""1e-5""","""-1.0""",32.0,,27663453,1453766255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-26 00:03:23.553028,37946,341.0
2016-01-25 18:57:27.938388,slurm_normal,1453766577.0,0,1.0,main_w1_handler0,2575011,11599706,False,1461690461,bam,,5866547.roundup,slurm,,132112168.0,corral-repl,,"""79f72cb8c39511e58c2d005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,23013050,1,1,,"""1e-5""","""-1.0""",32.0,,27663453,1453766258.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-26 00:03:01.077053,37946,319.0
2016-01-25 18:58:23.029754,slurm_normal,1453772537.0,0,1.0,main_w1_handler2,2575011,11599731,False,1681638966,bam,,5866909.roundup,slurm,,132112168.0,corral-repl,,"""9af24acec39511e5ae67005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,23013059,1,1,,"""1e-5""","""-1.0""",32.0,,27663453,1453772344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-26 01:42:19.527558,37946,193.0
2016-01-25 19:03:13.953373,slurm_normal,1453772567.0,0,1.0,main_w1_handler2,2575011,11599835,False,1354033876,bam,,5866913.roundup,slurm,,132112168.0,corral-repl,,"""486aefd0c39611e5a68f005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,23035846,1,1,,"""1e-5""","""-1.0""",32.0,,27663453,1453772410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-26 01:42:50.022342,37946,157.0
2016-01-25 19:00:22.190088,slurm_normal,1453775384.0,0,1.0,main_w2_handler0,2575011,11599769,False,1669623932,bam,,5867282.roundup,slurm,,132112168.0,corral-repl,,"""e214be6ec39511e5ae50005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,23035838,1,1,,"""1e-5""","""-1.0""",32.0,,27663453,1453775164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-26 02:29:48.092181,37946,220.0
2016-01-23 07:24:57.297518,slurm_normal,1453535721.0,0,1.0,main_w2_handler0,2559949,11585056,False,19059987743,bam,,5850653.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,2451960000,,22939124,1,1,,"""1e-5""","""-1.0""",32.0,,27298838,1453533910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-23 07:55:25.304605,46373,1811.0
2016-01-25 14:46:52.733464,slurm_normal,1453733497.0,0,1.0,main_w1_handler2,2575011,11596971,False,1001706200,bam,,5862119.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,23012968,1,1,,"""1e-5""","""-1.0""",32.0,,27663453,1453733221.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-25 14:51:45.079151,37946,276.0
2016-01-25 15:00:19.289916,slurm_normal,1453734157.0,0,1.0,main_w2_handler0,2575011,11597118,False,1001706200,bam,,5862253.roundup,slurm,,132112168.0,corral-repl,,"""5976cdd4c37411e59c85005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,23012968,1,1,,"""1e-5""","""-1.0""",32.0,,27663453,1453734030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-25 15:02:42.625938,37946,127.0
2016-02-11 23:01:04.091228,slurm_normal,1455233771.0,0,1.0,main_w1_handler1,2594365,11796162,False,993630242,bam,,6051125.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,2150570000,,23304996,1,1,,"""1e-5""","""-1.0""",32.0,,26626013,1455233544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-11 23:36:15.031914,34556,227.0
2016-02-11 23:00:47.373219,slurm_normal,1455231930.0,0,1.0,main_w1_handler0,2594365,11796159,False,1507236584,bam,,6050932.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,2150570000,,23289866,1,1,,"""1e-5""","""-1.0""",32.0,,26626013,1455231690.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-11 23:05:35.017829,34556,240.0
