biom,biom_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.as_datasets,parameters.biom.values,parameters.chromInfo,parameters.dbkey,parameters.groups,parameters.label,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
64192,biom1,2017-03-10 18:03:43.048740,slurm_normal,1489169044.0,0,1.0,main_w4_handler1,3026849,15265408,False,,9411397.roundup,slurm,,132112168.0,corral-repl,,"""false""","[{'src': 'hda', 'id': 28711057}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""""",32.0,,36556742,1489169036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_shared_from_biom/1.25.0,1.25.0,,2017-03-10 18:04:56.436336,101853,8.0
935533,biom1,2017-03-07 16:39:13.318833,slurm_normal,1488904763.0,0,1.0,main_w4_handler1,2145193,15232782,False,,9380842.roundup,slurm,,132112168.0,corral-repl,,"""true""","[{'src': 'hda', 'id': 28658099}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""0.03""",32.0,,36486625,1488904756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_shared_from_biom/1.25.0,1.25.0,,2017-03-07 16:39:25.132062,57152,7.0
935533,h5,2017-03-07 16:29:56.347741,slurm_normal,1488904342.0,0,1.0,main_w3_handler1,2145193,15232596,False,,9380607.roundup,slurm,,132112168.0,corral-repl,,"""false""","[{'src': 'hda', 'id': 28657600}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""""",32.0,,36486625,1488904327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_shared_from_biom/1.25.0,1.25.0,,2017-03-07 16:32:31.095171,57152,15.0
64192,biom1,2017-03-10 18:41:18.826101,slurm_normal,1489171398.0,0,1.0,main_w4_handler1,3026849,15265787,False,,9411731.roundup,slurm,,132112168.0,corral-repl,,"""true""","[{'src': 'hda', 'id': 28711057}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""""",32.0,,36556742,1489171391.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_shared_from_biom/1.25.0,1.25.0,,2017-03-10 18:43:25.074930,101853,7.0
1172670,biom1,2017-03-16 01:23:54.162380,slurm_normal,1489627441.0,0,1.0,main_w3_handler0,2947129,15308473,False,,9450727.roundup,slurm,,132112168.0,corral-repl,,"""false""","[{'src': 'hda', 'id': 28778184}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""""",32.0,,35204751,1489627437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_shared_from_biom/1.25.0,1.25.0,,2017-03-16 01:24:04.886886,97673,4.0
