create_time,destination_id,end_epoch,exit_code,fastq1,fastq1_filetype,fastq2,fastq2_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.fastq1.values,parameters.fastq2.values,parameters.invariant,parameters.taglen,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-06 14:43:20.974132,slurm_normal,1509979956.0,0,3961655329,fastqsanger,3969164469,fastqsanger,1.0,main_w4_handler1,3313321,17345957,False,,11409289,slurm,,132112168.0,corral-repl,,"""cbb672f4c30011e78e76005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32092964}]","[{'src': 'hda', 'id': 32092965}]","""5""","""12""",32.0,,,1509979412.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.8,2.0.8,,2017-11-06 14:52:41.172187,84316,544.0
2017-11-06 19:51:55.208303,slurm_normal,1509997971.0,0,31372641,fastqsanger,31285739,fastqsanger,1.0,main_w4_handler1,3204790,17349908,False,,11413098,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 32098482}]","[{'src': 'hda', 'id': 32098461}]","""5""","""12""",32.0,,41772295.0,1509997948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.8,2.0.8,,2017-11-06 19:52:55.374780,40433,23.0
