chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.genes,parameters.genes.__class__,parameters.genes.value,parameters.input,parameters.input.values,parameters.numerical_column,parameters.region,parameters.type,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-09-30 14:51:39.626573,slurm_normal,1475247434.0,0.0,,1.0,main_w4_handler1,2830205,13983072,False,,370001,bed,8202478.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""4""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51df206ae2009b8d2'}]",,"""0""","""ENTREZGENE_ACC""",32.0,,33118060,1475247225.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2016-09-30 14:57:21.424347,,209.0
,,2016-10-01 19:05:04.647193,slurm_normal,1475348825.0,0.0,,1.0,main_w3_handler0,2839747,13988692,False,,26009,bed,8208221.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56c39a102583f7ffd'}]",,"""1""","""ENTREZGENE_ACC""",32.0,,33382227,1475348822.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2016-10-01 19:07:08.839008,28702.0,3.0
,,2016-10-26 16:09:51.637370,slurm_normal,1477498205.0,0.0,,1.0,main_w3_handler0,2853296,14181846,False,,10371,bed,8394456.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""4""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58a9fcccbba1a0eac'}]",,"""0""","""ENTREZGENE_ACC""",32.0,,33651471,1477498197.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2016-10-26 16:10:10.874220,,8.0
,,2016-10-03 06:06:49.390176,slurm_normal,1475474907.0,0.0,,1.0,main_w3_handler0,2840506,13993788,False,,1206391,bed,8213095.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""4""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58c5743ca253eb1a6'}]",,"""0""","""ENTREZGENE_ACC""",32.0,,33405192,1475474901.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2016-10-03 06:08:28.748151,,6.0
,,2016-10-30 04:48:26.419290,slurm_normal,1477802913.0,0.0,,1.0,main_w4_handler0,2874320,14208060,False,,34339,tabular,8419379.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c3d80087f4a98d76'}]",,"""0""","""ENTREZGENE_ACC""",32.0,,33984167,1477802910.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2016-10-30 04:48:35.310212,,3.0
,,2016-10-06 20:09:17.144567,slurm_normal,1475784638.0,0.0,,1.0,main_w4_handler0,1631945,14023895,False,,13674194,tabular,8242027.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""1""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b578a3a3b11e4ccb41'}]",,"""0""","""MIM_GENE""",32.0,,32480194,1475784630.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2016-10-06 20:10:41.316871,39592.0,8.0
,,2016-10-10 17:13:40.903879,slurm_normal,1476119661.0,0.0,,1.0,main_w3_handler1,2839684,14046752,False,,92685,tabular,8264199.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""3""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b579d2ef0b94eb7b10'}]",,"""0""","""ENTREZGENE_ACC""",32.0,,33328624,1476119658.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2016-10-10 17:14:25.895387,80786.0,3.0
,,2016-11-07 02:07:31.020010,slurm_normal,1478484459.0,0.0,,1.0,main_w4_handler0,2874765,14268261,False,,64166,interval,8476802.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""4""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cddb82b1a655c41a'}]",,"""0""","""ENTREZGENE_ACC""",32.0,,34113547,1478484454.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2016-11-07 02:07:40.379505,93372.0,5.0
,,2016-11-04 14:19:19.103315,slurm_normal,1478269689.0,0.0,,1.0,main_w3_handler0,2876281,14252968,False,,1271550,interval,8461754.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""4""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d2a6d7db80d79f65'}]",,"""0""","""ENTREZGENE_ACC""",32.0,,34008672,1478269630.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2016-11-04 14:28:14.779176,,59.0
,,2017-03-21 12:50:27.045097,slurm_normal,1490100668.0,0.0,,1.0,main_w4_handler0,3039707,15353329,False,,70742,tabular,9492801.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""6""",,,,"[{'src': 'hda', 'id': 28857645}]",,"""0""","""MIM_GENE""",32.0,,36749840,1490100635.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-03-21 12:51:14.008788,,33.0
,,2017-03-21 12:53:32.780387,slurm_normal,1490100819.0,0.0,,1.0,main_w3_handler1,3039707,15353357,False,,70742,tabular,9492839.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""6""",,,,"[{'src': 'hda', 'id': 28857645}]",,"""0""","""ENTREZGENE_ACC""",32.0,,36749840,1490100815.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-03-21 12:53:41.962583,,4.0
,,2017-03-21 13:57:53.863975,slurm_normal,1490104704.0,0.0,,1.0,main_w3_handler0,3038210,15354269,False,,90710,bed,9493628.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""7""",,,,"[{'src': 'hda', 'id': 28857454}]",,"""0""","""ENTREZGENE_ACC""",32.0,,36721045,1490104677.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-03-21 13:58:25.720152,,27.0
,,2017-03-21 12:43:27.453671,slurm_normal,1490100215.0,0.0,,1.0,main_w3_handler0,3039711,15353267,False,,70742,tabular,9492723.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""6""",,,,"[{'src': 'hda', 'id': 28857565}]",,"""0""","""ENTREZGENE_ACC""",32.0,,36749863,1490100211.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-03-21 12:43:37.398463,,4.0
,,2017-03-21 12:46:16.196709,slurm_normal,1490100388.0,0.0,,1.0,main_w3_handler1,3039711,15353292,False,,70742,tabular,9492757.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""6""",,,,"[{'src': 'hda', 'id': 28857565}]",,"""0""","""MIM_GENE""",32.0,,36749863,1490100384.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-03-21 12:46:33.694959,,4.0
,,2016-11-21 07:15:31.197389,slurm_normal,1479712538.0,1.0,,1.0,main_w3_handler1,2902472,14395369,False,,4748694,vcf,8600598.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c42e08ae1b195285'}]",,"""1""","""ENTREZGENE_ACC""",32.0,,34366468,1479712534.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2016-11-21 07:15:40.465339,95383.0,4.0
,,2017-01-18 14:46:59.716623,slurm_normal,1484750829.0,0.0,,1.0,main_w4_handler1,2956870,14800360,False,,51469,tabular,8962819.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""3""",,,,"[{'src': 'hda', 'id': 27971334}]",,"""0""","""ENTREZGENE_ACC""",32.0,,35438920,1484750824.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-01-18 14:47:11.864562,97765.0,5.0
,,2017-01-18 14:46:59.148163,slurm_normal,1484750871.0,0.0,,1.0,main_w4_handler1,2956870,14800358,False,,3149872,tabular,8962818.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""3""",,,,"[{'src': 'hda', 'id': 27971323}]",,"""0""","""ENTREZGENE_ACC""",32.0,,35438920,1484750822.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-01-18 14:47:56.317447,97765.0,49.0
,,2017-01-18 14:47:00.386869,slurm_normal,1484750832.0,0.0,,1.0,main_w3_handler1,2956870,14800362,False,,21901611,tabular,8962823.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""3""",,,,"[{'src': 'hda', 'id': 27971345}]",,"""0""","""ENTREZGENE_ACC""",32.0,,35438920,1484750827.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-01-18 14:47:16.394152,97765.0,5.0
,,2016-11-25 10:20:45.922505,slurm_normal,1480069253.0,0.0,,1.0,main_w3_handler0,2893221,14429361,False,,471996,tabular,8630941.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""29""",,,,"[{'src': 'hda', 'id': 27407121}]",,"""0""","""ENTREZGENE_ACC""",32.0,,34435143,1480069249.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2016-11-25 10:20:53.894677,8768.0,4.0
,,2017-05-30 19:25:33.244327,slurm_normal,1496172352.0,0.0,,1.0,main_w3_handler0,3132063,15972525,False,,7897,tabular,10069218.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""","""3""",,,,"[{'src': 'hda', 'id': 29818300}]",,"""0""","""ENTREZGENE_ACC""",32.0,,38252207,1496172348.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-05-30 19:25:54.394077,48354.0,4.0
,,2016-12-13 21:08:41.201605,slurm_normal,1481663338.0,0.0,,1.0,main_w3_handler1,2927794,14568627,False,,119143163,bed,8747693.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTau8.len""","""bosTau8""","""1""",,,,"[{'src': 'hda', 'id': 27608539}]",,"""0""","""WIKIGENE_ACC""",32.0,,34810098,1481663324.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2016-12-13 21:08:59.946811,96791.0,14.0
,,2017-05-30 19:23:33.049796,slurm_normal,1496206399.0,0.0,,1.0,main_w4_handler0,3132063,15972519,False,,2343,tabular,10070436.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""","""3""",,,,"[{'src': 'hda', 'id': 29818288}]",,"""0""","""ENTREZGENE_ACC""",32.0,,38252207,1496206396.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-05-31 05:16:55.047411,48354.0,3.0
,,2017-01-20 10:45:23.513926,slurm_normal,1484909130.0,0.0,,1.0,main_w3_handler1,1935103,14828239,False,,4118,bed,8988839.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""1""",,,,"[{'src': 'hda', 'id': 27975952}]",,"""1""","""ENTREZGENE_ACC""",32.0,,35460011,1484909127.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-01-20 10:45:32.716384,49881.0,3.0
,,2016-12-14 05:19:19.114436,slurm_normal,1481692766.0,0.0,,1.0,main_w3_handler1,2856528,14571760,False,,361,tabular,8750886.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 27627513}]",,"""0""","""ENTREZGENE_ACC""",32.0,,33726230,1481692762.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2016-12-14 05:19:28.496219,34804.0,4.0
,,2017-01-20 10:43:07.631368,slurm_normal,1484908995.0,0.0,,1.0,main_w4_handler0,1935103,14828232,False,,4118,bed,8988834.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""1""",,,,"[{'src': 'hda', 'id': 27975952}]",,"""0""","""ENTREZGENE_ACC""",32.0,,35460011,1484908991.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-01-20 10:43:17.714308,49881.0,4.0
,,2014-09-24 23:23:32.715951,roundup_single,1411601024.0,0.0,,1.0,main_w2_handler1,2064556,7856134,False,,574003,interval,1838537,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""11""",,,17013615,,,"""0""","""ENTREZGENE_ACC""",32.0,,16520049,1411601022.0,ok,1023992.0,hgv_linkToGProfile,1.0.0,,2014-09-24 23:23:46.610132,51158.0,2.0
,,2016-12-19 06:39:13.832139,slurm_normal,1482129561.0,0.0,,1.0,main_w3_handler0,2829536,14605613,False,,16,tabular,8782854.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""1""",,,,"[{'src': 'hda', 'id': 27677575}]",,"""0""","""ENTREZGENE_ACC""",32.0,,34383598,1482129556.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2016-12-19 06:39:24.180288,90821.0,5.0
,,2016-12-19 15:11:26.202206,slurm_normal,1482160293.0,0.0,,1.0,main_w4_handler1,2931833,14609091,False,,1529,tabular,8786022.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,,"[{'src': 'hda', 'id': 27670241}]",,"""0""","""ENTREZGENE_ACC""",32.0,,34884241,1482160289.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2016-12-19 15:11:35.754717,35253.0,4.0
,,2014-09-30 22:48:44.282959,roundup_single,1412117381.0,1.0,,1.0,main_w1_handler0,2066050,7904708,False,,250957685,tabular,1884858,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,17103422,,,"""0""","""ENTREZGENE_ACC""",32.0,,17223152,1412117370.0,ok,1023992.0,hgv_linkToGProfile,1.0.0,,2014-09-30 22:49:42.790449,53523.0,11.0
,,2017-01-23 15:17:36.394074,slurm_normal,1485184663.0,0.0,,1.0,main_w4_handler1,2958800,14847744,False,,16881,interval,9007805.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 28048834}]",,"""0""","""ENTREZGENE_ACC""",32.0,,35432319,1485184659.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-01-23 15:17:45.371593,,4.0
,,2016-12-22 01:33:35.428235,slurm_normal,1482370420.0,0.0,,1.0,main_w4_handler0,2937009,14628989,False,,285,tabular,8805267.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""","""1""",,,,"[{'src': 'hda', 'id': 27714741}]",,"""0""","""ENTREZGENE_ACC""",32.0,,35015853,1482370417.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2016-12-22 01:33:43.040663,80151.0,3.0
94487.0,len,2017-02-22 14:05:49.136869,slurm_normal,1487772364.0,0.0,,1.0,main_w3_handler1,3000123,15107363,False,,802385,tabular,9262010.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/018/912/dataset_18912145.dat""","""apiMel4""","""3""",,,,"[{'src': 'hda', 'id': 28461366}]",,"""0""","""ENTREZGENE_ACC""",32.0,,36220110,1487772359.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-02-22 14:06:08.180491,100389.0,5.0
,,2017-03-03 09:46:56.041222,slurm_normal,1488534472.0,0.0,,1.0,main_w3_handler1,3012042,15197858,False,,469571,tabular,9348238.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""1""",,,,"[{'src': 'hda', 'id': 28600546}]",,"""0""","""ENTREZGENE_ACC""",32.0,,36407898,1488534422.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-03-03 09:47:54.218729,99362.0,50.0
74.0,len,2016-12-26 09:30:42.682691,slurm_normal,1482744651.0,0.0,,1.0,main_w3_handler0,2936271,14646799,False,,16561518,gtf,8821149.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/main/files/018/270/dataset_18270162.dat""","""?""","""1""",,,,"[{'src': 'hda', 'id': 27743784}]",,"""0""","""ENTREZGENE_ACC""",32.0,,35071061,1482744645.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2016-12-26 09:30:53.231974,96683.0,6.0
15.0,len,2016-12-31 16:45:59.904768,slurm_normal,1483202768.0,1.0,,1.0,main_w3_handler1,2939070,14670093,False,,15429,bed,8841922.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/main/files/018/319/dataset_18319484.dat""","""?""","""5""",,,,"[{'src': 'hda', 'id': 27781163}]",,"""0""","""ENTREZGENE_ACC""",32.0,,34966351,1483202763.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2016-12-31 16:46:09.916601,97191.0,5.0
15.0,len,2016-12-31 16:51:44.604253,slurm_normal,1483203112.0,1.0,,1.0,main_w4_handler1,2939070,14670105,False,,15429,bed,8841934.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/main/files/018/319/dataset_18319484.dat""","""?""","""2""",,,,"[{'src': 'hda', 'id': 27781163}]",,"""0""","""MIM_GENE""",32.0,,34966351,1483203106.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2016-12-31 16:51:53.833912,97191.0,6.0
15.0,len,2016-12-31 16:52:12.277359,slurm_normal,1483203139.0,1.0,,1.0,main_w3_handler0,2939070,14670109,False,,15429,bed,8841937.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/main/files/018/319/dataset_18319484.dat""","""?""","""3""",,,,"[{'src': 'hda', 'id': 27781163}]",,"""0""","""MIM_GENE""",32.0,,34966351,1483203135.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2016-12-31 16:52:20.366879,97191.0,4.0
15.0,len,2016-12-31 16:48:09.268392,slurm_normal,1483202897.0,1.0,,1.0,main_w4_handler1,2939070,14670097,False,,15429,bed,8841925.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/main/files/018/319/dataset_18319484.dat""","""?""","""4""",,,,"[{'src': 'hda', 'id': 27781163}]",,"""0""","""ENTREZGENE_ACC""",32.0,,34966351,1483202891.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2016-12-31 16:48:18.869221,97191.0,6.0
15.0,len,2016-12-31 16:50:21.578645,slurm_normal,1483203029.0,0.0,,1.0,main_w3_handler0,2939070,14670102,False,,15429,bed,8841931.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/main/files/018/319/dataset_18319484.dat""","""?""","""1""",,,,"[{'src': 'hda', 'id': 27781163}]",,"""0""","""MIM_GENE""",32.0,,34966351,1483203024.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2016-12-31 16:50:31.153577,97191.0,5.0
15.0,len,2016-12-31 16:52:39.993080,slurm_normal,1483203167.0,1.0,,1.0,main_w3_handler0,2939070,14670110,False,,15429,bed,8841938.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/main/files/018/319/dataset_18319484.dat""","""?""","""4""",,,,"[{'src': 'hda', 'id': 27781163}]",,"""0""","""MIM_GENE""",32.0,,34966351,1483203163.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2016-12-31 16:52:48.537515,97191.0,4.0
15.0,len,2016-12-31 16:49:44.832260,slurm_normal,1483202993.0,1.0,,1.0,main_w4_handler1,2939070,14670101,False,,15429,bed,8841930.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/018/319/dataset_18319484.dat""","""?""","""5""",,,,"[{'src': 'hda', 'id': 27781163}]",,"""0""","""MIM_GENE""",32.0,,34966351,1483202988.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2016-12-31 16:49:54.273000,97191.0,5.0
,,2017-01-06 05:47:06.163523,slurm_normal,1483681634.0,0.0,,1.0,main_w4_handler0,2514557,14701156,False,,2361,tabular,8871357.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,,"[{'src': 'hda', 'id': 27829511}]",,"""0""","""ENTREZGENE_ACC""",32.0,,35215442,1483681630.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-01-06 05:47:18.840867,73936.0,4.0
,,2017-04-21 11:12:18.266755,slurm_normal,1492773339.0,0.0,,1.0,main_w4_handler1,2695222,15643344,False,,8039881,tabular,9760856.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""9""",,,,"[{'src': 'hda', 'id': 29305850}]",,"""0""","""ENTREZGENE_ACC""",32.0,,36715541,1492773334.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-04-21 11:17:43.533422,78704.0,5.0
