chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.input_chromCol,parameters.input_column_types,parameters.input_columns,parameters.input_dbkey,parameters.input_endCol,parameters.input_startCol,parameters.input_strandCol,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-06-15 08:47:25.408593,slurm_normal,1434358088.0,0.0,,1.0,main_w1_handler1,2221638.0,9652881,False,,13634197,wig,3963722.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20006553,,,,,,,,,32.0,,23296724.0,1434358074.0,ok,1023996.0,wiggle2simple1,1.0.0,,2015-06-15 08:48:09.871496,49703.0,14.0
,,2015-06-15 08:49:05.119887,slurm_normal,1434358183.0,0.0,,1.0,main_w2_handler1,2221638.0,9652900,False,,70044,wig,3963737.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20006568,,,,,,,,,32.0,,23296724.0,1434358177.0,ok,1023996.0,wiggle2simple1,1.0.0,,2015-06-15 08:49:46.572244,49703.0,6.0
,,2015-06-17 10:17:14.125166,slurm_normal,1434536289.0,0.0,,1.0,main_w2_handler1,2327672.0,9672072,False,,26997229,wig,3981762.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer1.len""","""sacCer1""",19887675,,,,,,,,,32.0,,23672538.0,1434536268.0,ok,1023996.0,wiggle2simple1,1.0.0,,2015-06-17 10:18:14.161991,10211.0,21.0
,,2015-06-17 10:16:58.348931,slurm_normal,1434536278.0,0.0,,1.0,main_w2_handler1,2327672.0,9672070,False,,39569153,wig,3981760.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer1.len""","""sacCer1""",19887680,,,,,,,,,32.0,,23672538.0,1434536250.0,ok,1023996.0,wiggle2simple1,1.0.0,,2015-06-17 10:18:01.392543,10211.0,28.0
,,2015-07-07 02:07:20.012027,slurm_normal,1436234875.0,0.0,,1.0,main_w1_handler2,1013004.0,9799750,False,,3066806,wig,4101039.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20243287,,,,,,,,,32.0,,24016620.0,1436234866.0,ok,1023996.0,wiggle2simple1,1.0.0,,2015-07-07 02:07:57.682579,7811.0,9.0
,,2015-07-07 02:33:54.758650,slurm_normal,1436236470.0,0.0,,1.0,main_w2_handler1,1013004.0,9799843,False,,1800830,wig,4101125.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20243385,,,,,,,,,32.0,,24016620.0,1436236461.0,ok,1023996.0,wiggle2simple1,1.0.0,,2015-07-07 02:34:35.665952,7811.0,9.0
,,2015-07-07 02:45:45.355031,slurm_normal,1436237183.0,0.0,,1.0,main_w1_handler0,1013004.0,9799866,False,,3791011,wig,4101158.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20243451,,,,,,,,,32.0,,24016620.0,1436237173.0,ok,1023996.0,wiggle2simple1,1.0.0,,2015-07-07 02:46:26.439943,7811.0,10.0
,,2015-07-07 19:20:56.950753,slurm_normal,1436296895.0,0.0,,1.0,main_w1_handler1,1013004.0,9806706,False,,25590,wig,4107135.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20254564,,,,,,,,,32.0,,24016620.0,1436296887.0,ok,1023996.0,wiggle2simple1,1.0.0,,2015-07-07 19:21:38.725392,7811.0,8.0
,,2015-07-11 04:27:01.738046,slurm_normal,1436588995.0,0.0,,1.0,main_w1_handler0,2372419.0,9838287,False,,179950423,wig,4134764.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20310163,,,,,,,,,32.0,,23998732.0,1436588867.0,ok,1023996.0,wiggle2simple1,1.0.0,,2015-07-11 04:29:59.989450,30074.0,128.0
,,2015-07-21 00:23:55.524151,slurm_normal,1437438263.0,0.0,,1.0,main_w1_handler0,2366295.0,9922242,False,,4841494,wig,4209950.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20438228,,,,,,,,,32.0,,24008046.0,1437438252.0,ok,1023996.0,wiggle2simple1,1.0.0,,2015-07-21 00:24:25.322181,65674.0,11.0
,,2015-07-24 03:31:05.897137,slurm_normal,1437708701.0,0.0,,1.0,main_w2_handler0,2373415.0,9961543,False,,31231,wig,4246141.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20509056,,,,,,,,,32.0,,24078638.0,1437708691.0,ok,1023996.0,wiggle2simple1,1.0.0,,2015-07-24 03:31:42.556694,,10.0
,,2015-09-18 00:07:38.200144,slurm_normal,1442534908.0,0.0,,1.0,main_w1_handler1,2425556.0,10348864,False,,13045064,wig,4631786.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21156272,,,,,,,,,32.0,,24967887.0,1442534886.0,ok,1023996.0,wiggle2simple1,1.0.0,,2015-09-18 00:08:30.020953,,22.0
,,2015-08-13 19:01:51.146774,slurm_normal,1439492552.0,0.0,,1.0,main_w1_handler2,2285421.0,10112098,False,,106686,wig,4385726.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20763076,,,,,,,,,32.0,,24676154.0,1439492545.0,ok,1023996.0,wiggle2simple1,1.0.0,,2015-08-13 19:02:35.949161,58402.0,7.0
,,2015-08-13 19:35:27.188602,slurm_normal,1439494558.0,0.0,,1.0,main_w1_handler0,2285421.0,10112272,False,,91900,wig,4385926.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20763310,,,,,,,,,32.0,,24676154.0,1439494551.0,ok,1023996.0,wiggle2simple1,1.0.0,,2015-08-13 19:36:05.338050,58402.0,7.0
