create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,otu,otu_filetype,otu_group,otu_group_filetype,param_filename,parameters.as_datasets,parameters.chromInfo,parameters.dbkey,parameters.fontsize,parameters.numotu,parameters.scale,parameters.sorted,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-04-30 18:09:08.036046,slurm_normal,1493575758.0,0,1.0,main_w3_handler1,3009747,15711738,False,,9823442.roundup,slurm,,132112168.0,corral-repl,4462,csv,,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""0""","""""","""""",32.0,,36274026,1493575752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_heatmap_bin/1.21.0,1.21.0,,2017-04-30 18:09:20.238511,100895.0,6.0
2017-04-10 12:55:59.128211,slurm_normal,1491829118.0,0,1.0,main_w4_handler0,3060390,15540623,False,,9665910.roundup,slurm,,132112168.0,corral-repl,190783079,fastq.gz,,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""0""","""""","""""",32.0,,37248666,1491828975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_heatmap_bin/1.21.0,1.21.0,,2017-04-10 13:01:58.855470,101737.0,143.0
2017-03-22 11:19:27.320575,slurm_normal,1490181576.0,0,1.0,main_w3_handler0,3041129,15364851,False,,9503728.roundup,slurm,,132112168.0,corral-repl,41355,tabular,,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""0""","""""","""""",32.0,,36773207,1490181571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_heatmap_bin/1.21.0,1.21.0,,2017-03-22 11:19:37.333599,,5.0
2017-03-22 15:49:44.306165,slurm_normal,1490197910.0,0,1.0,main_w4_handler0,3038555,15367552,False,Job output deleted by user before job completed.,9506223.roundup,slurm,,132112168.0,corral-repl,138703,bed,,,,"""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""24""","""0""","""""","""""",32.0,,36263409,1490197872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_heatmap_bin/1.21.0,1.21.0,,2017-03-22 15:57:48.117347,37946.0,38.0
2017-03-23 01:43:45.332317,slurm_normal,1490233733.0,0,1.0,main_w4_handler1,3008555,15371889,False,,9510414.roundup,slurm,,132112168.0,corral-repl,699617,tabular,,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""0""","""""","""""",32.0,,36795263,1490233429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_heatmap_bin/1.21.0,1.21.0,,2017-03-23 01:54:09.294711,100831.0,304.0
2017-04-13 09:01:28.308419,slurm_normal,1492082941.0,0,1.0,main_w3_handler1,3070221,15573193,False,,9697953.roundup,slurm,,132112168.0,corral-repl,5709002,tabular,,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""0""","""""","""""",32.0,,37305142,1492082787.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_heatmap_bin/1.21.0,1.21.0,,2017-04-13 11:30:29.671111,103955.0,154.0
2017-02-16 12:56:57.064286,slurm_normal,1487249998.0,0,1.0,main_w4_handler0,2997978,15057125,False,,9212693.roundup,slurm,,132112168.0,corral-repl,1469310,vcf,,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""24""","""0""","""""","""""",32.0,,36054594,1487249819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_heatmap_bin/1.21.0,1.21.0,,2017-02-16 13:00:18.915378,100219.0,179.0
2017-02-17 14:47:50.010477,slurm_normal,1487343012.0,0,1.0,main_w3_handler0,2999629,15067636,False,,9222897.roundup,slurm,,132112168.0,corral-repl,26813419,tabular,,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""0""","""""","""""",32.0,,34920552,1487342875.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_heatmap_bin/1.21.0,1.21.0,,2017-02-17 14:50:23.212940,97008.0,137.0
2017-02-27 14:03:18.605822,slurm_normal,1488204399.0,0,1.0,main_w4_handler0,3011967,15154245,False,,9306118.roundup,slurm,,132112168.0,corral-repl,1895585,fastq,,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""0""","""""","""""",32.0,,36303780,1488204201.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_heatmap_bin/1.21.0,1.21.0,,2017-02-27 14:06:50.344198,,198.0
2017-03-14 23:25:35.051759,slurm_normal,1489534014.0,0,1.0,main_w4_handler1,3031380,15296265,False,,9438676.roundup,slurm,,132112168.0,corral-repl,25741491,interval,,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""0""","""""","""""",32.0,,36625541,1489534009.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_heatmap_bin/1.21.0,1.21.0,,2017-03-14 23:31:18.453409,102045.0,5.0
2017-04-07 06:42:43.218141,slurm_normal,1491547655.0,0,1.0,main_w4_handler0,2016917,15515412,False,,9642139.roundup,slurm,,132112168.0,corral-repl,930,tabular,,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""0""","""""","""none""",32.0,,35467512,1491547366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_heatmap_bin/1.21.0,1.21.0,,2017-04-07 06:53:29.663462,52167.0,289.0
2017-04-19 13:23:37.078558,slurm_normal,1492608471.0,0,1.0,main_w3_handler0,3040427,15625055,False,,9743736.roundup,slurm,,132112168.0,corral-repl,9445,tabular,,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""0""","""""","""""",32.0,,36760514,1492608234.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_heatmap_bin/1.21.0,1.21.0,,2017-04-19 13:29:17.825735,80469.0,237.0
2017-04-19 13:46:05.352601,slurm_normal,1492610842.0,0,1.0,main_w3_handler1,3079048,15625271,False,,9744071.roundup,slurm,,132112168.0,corral-repl,100136,interval,100136.0,interval,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""0""","""""","""""",32.0,,36760514,1492610664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_heatmap_bin/1.21.0,1.21.0,,2017-04-19 14:09:18.082120,80469.0,178.0
2017-04-19 21:01:01.213571,slurm_normal,1492635982.0,0,1.0,main_w4_handler0,3079587,15629385,False,,9747946.roundup,slurm,,132112168.0,corral-repl,1536550,wig,,,,"""false""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""24""","""0""","""""","""""",32.0,,37438657,1492635720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_heatmap_bin/1.21.0,1.21.0,,2017-04-19 21:27:25.370815,104366.0,262.0
2017-04-20 06:31:11.947694,slurm_normal,1492670077.0,0,1.0,main_w3_handler0,2584821,15632275,False,,9750442.roundup,slurm,,132112168.0,corral-repl,629895365,fasta,629895365.0,fasta,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""0""","""""","""""",32.0,,37449668,1492669879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_heatmap_bin/1.21.0,1.21.0,,2017-04-20 06:35:16.306141,77837.0,198.0
2017-06-12 20:35:22.336901,slurm_normal,1497300106.0,0,1.0,main_w3_handler1,3151567,16085654,False,,10172164.roundup,slurm,,132112168.0,corral-repl,77816,txt,,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""0""","""""","""""",32.0,,38614704,1497299794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_heatmap_bin/1.21.0,1.21.0,,2017-06-12 21:00:46.471129,,312.0
2017-04-29 16:52:16.049876,slurm_normal,1493485039.0,0,1.0,main_w4_handler0,3091899,15707736,False,,9819979.roundup,slurm,,132112168.0,corral-repl,234,txt,,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""0""","""""","""""",32.0,,37654143,1493484738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_heatmap_bin/1.21.0,1.21.0,,2017-04-29 17:01:43.148564,104573.0,301.0
2017-05-04 19:46:41.695171,slurm_normal,1493927422.0,0,1.0,main_w4_handler0,3098962,15752208,False,,9860871.roundup,slurm,,132112168.0,corral-repl,5209,tabular,,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""0""","""linear""","""""",32.0,,37764697,1493927212.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_heatmap_bin/1.21.0,1.21.0,,2017-05-04 19:54:25.604694,,210.0
2017-05-04 19:37:40.295084,slurm_normal,1493926910.0,0,1.0,main_w4_handler1,2999054,15752159,False,,9860823.roundup,slurm,,132112168.0,corral-repl,850,tabular,,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""0""","""""","""""",32.0,,36515071,1493926664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_heatmap_bin/1.21.0,1.21.0,,2017-05-04 19:46:50.168916,98626.0,246.0
2017-06-13 10:58:54.634770,slurm_normal,1497351782.0,0,1.0,main_w3_handler1,3130971,16089303,False,,10175360.roundup,slurm,,132112168.0,corral-repl,773631,fastq,,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""0""","""""","""""",32.0,,38628935,1497351557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_heatmap_bin/1.21.0,1.21.0,,2017-06-13 11:07:13.011162,106772.0,225.0
2017-05-08 08:56:43.554371,slurm_normal,1494234084.0,0,1.0,main_w4_handler1,3102232,15777794,False,,9884256.roundup,slurm,,132112168.0,corral-repl,103838,interval,,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""0""","""""","""""",32.0,,36746733,1494233809.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_heatmap_bin/1.21.0,1.21.0,,2017-05-08 09:06:31.530997,,275.0
2017-05-11 15:35:13.858775,slurm_normal,1494526383.0,0,1.0,main_w4_handler1,3103986,15818596,False,,9921630.roundup,slurm,,132112168.0,corral-repl,4749519,tabular,,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""0""","""""","""""",32.0,,37852280,1494517414.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_heatmap_bin/1.21.0,1.21.0,,2017-05-11 18:13:23.760673,105564.0,8969.0
2017-05-17 21:50:02.785187,slurm_normal,1495058646.0,0,1.0,main_w4_handler1,3108901,15872944,False,,9973247.roundup,slurm,,132112168.0,corral-repl,877,html,,,,"""false""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""24""","""0""","""""","""""",32.0,,37078845,1495058356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_heatmap_bin/1.21.0,1.21.0,,2017-05-17 22:05:09.680606,17286.0,290.0
2017-06-15 23:32:09.515729,slurm_normal,1497595618.0,0,1.0,main_w3_handler1,3157414,16112893,False,,10196215.roundup,slurm,,132112168.0,corral-repl,1538733938,bed,,,,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""24""","""0""","""""","""none""",32.0,,38694702,1497595589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_heatmap_bin/1.21.0,1.21.0,,2017-06-16 07:42:48.280150,107740.0,29.0
2017-05-25 05:39:25.166906,slurm_normal,1495690782.0,0,1.0,main_w4_handler1,3123146,15934049,False,,10032424.roundup,slurm,,132112168.0,corral-repl,1761118,tabular,,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""0""","""""","""""",32.0,,38155804,1495690777.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_heatmap_bin/1.21.0,1.21.0,,2017-05-25 05:39:43.312742,106447.0,5.0
2017-05-25 18:53:14.417625,slurm_normal,1495738591.0,0,1.0,main_w3_handler0,3126941,15939804,False,,10038421.roundup,slurm,,132112168.0,corral-repl,4351602,fasta,,,,"""false""","""/galaxy-repl/localdata/chrom/78.len""","""78""","""24""","""0""","""""","""""",32.0,,38217215,1495738404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_heatmap_bin/1.21.0,1.21.0,,2017-05-25 18:56:44.586606,106643.0,187.0
