create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.alignment.__current_case__,parameters.alignment.source,parameters.alignment.template.values,parameters.chromInfo,parameters.dbkey,parameters.dereplicate,parameters.fasta.values,parameters.options.__current_case__,parameters.options.setby,processor_count,runner_name,session_id,start_epoch,state,swaptotal,template,template_filetype,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-03-03 16:31:49.611445,slurm_normal,1520095103.0,0,84559260,fasta,7680.0,1.0,main_w3_handler1,3449732,18592563,False,,12687213,slurm,,132112168.0,corral-repl,,1,hist,"[{'src': 'hda', 'id': 34187114}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34175562}]",0,default,32.0,,44295365,1520094718.0,ok,1023996.0,1037469198,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_slayer/mothur_chimera_slayer/1.36.1.0,1.36.1.0,,2018-03-03 16:38:24.684985,105866.0,385.0
2017-12-25 10:05:40.147321,slurm_normal,1514196376.0,0,350106603,fasta,,1.0,main_w3_handler0,3341020,17893264,False,,11967161,slurm,,132112168.0,corral-repl,,1,hist,"[{'src': 'hda', 'id': 33079400}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 33079391}]",0,default,32.0,,42276214,1514196344.0,ok,1023996.0,184996778,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_slayer/mothur_chimera_slayer/1.36.1.0,1.36.1.0,,2017-12-25 10:06:17.694448,,32.0
2017-12-25 10:08:52.352804,slurm_normal,1514206189.0,0,1307401522,fasta,,1.0,main_w4_handler0,3341020,17893275,False,,11967172,slurm,,132112168.0,corral-repl,,1,hist,"[{'src': 'hda', 'id': 33079400}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 33079462}]",0,default,32.0,,42276214,1514196541.0,ok,1023996.0,184996778,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_slayer/mothur_chimera_slayer/1.36.1.0,1.36.1.0,,2017-12-25 12:49:54.285746,,9648.0
2017-10-24 04:50:28.167498,slurm_normal,1508820641.0,0,400150017,fasta,,1.0,main_w3_handler1,3117007,17186443,False,,11247359,slurm,,132112168.0,corral-repl,,1,hist,"[{'src': 'hda', 'id': 31698216}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 31836609}]",0,default,32.0,,41264426,1508820633.0,ok,1023996.0,21255794,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_slayer/mothur_chimera_slayer/1.36.1.0,1.36.1.0,,2017-10-24 04:50:42.656523,103903.0,8.0
2018-02-01 14:08:12.123867,slurm_normal,1517500798.0,0,259121631,fasta,,1.0,main_w4_handler1,3181507,18222895,False,,12303394,slurm,,132112168.0,corral-repl,,1,hist,"[{'src': 'hda', 'id': 33608452}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 33608452}]",0,default,32.0,,42265102,1517494101.0,ok,1023996.0,259121631,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_slayer/mothur_chimera_slayer/1.36.1.0,1.36.1.0,,2018-02-01 16:00:00.613631,84972.0,6697.0
2018-03-08 15:45:10.112282,slurm_normal,1520524485.0,0,83917161,fasta,7680.0,1.0,main_w4_handler1,3449732,18659210,False,,12755116,slurm,,132112168.0,corral-repl,,1,hist,"[{'src': 'hda', 'id': 34187114}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34238345}]",0,default,32.0,,44335596,1520523921.0,ok,1023996.0,1037469198,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_slayer/mothur_chimera_slayer/1.36.1.0,1.36.1.0,,2018-03-08 15:54:48.325921,105866.0,564.0
2018-02-09 11:04:43.544510,slurm_normal,1518174319.0,0,24231688,fasta,7680.0,1.0,main_w3_handler0,2756828,18327989,False,,12412166,slurm,,132112168.0,corral-repl,,1,hist,"[{'src': 'hda', 'id': 33771900}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 33771900}]",0,default,32.0,,43798940,1518174297.0,ok,1023996.0,24231688,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_slayer/mothur_chimera_slayer/1.36.1.0,1.36.1.0,,2018-02-09 11:05:22.469462,38417.0,22.0
2018-02-09 11:05:19.072487,slurm_normal,1518174342.0,0,26722298,fasta,7680.0,1.0,main_w3_handler1,2756828,18328000,False,,12412179,slurm,,132112168.0,corral-repl,,1,hist,"[{'src': 'hda', 'id': 33771900}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 33771881}]",0,default,32.0,,43798940,1518174327.0,ok,1023996.0,24231688,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_slayer/mothur_chimera_slayer/1.36.1.0,1.36.1.0,,2018-02-09 11:05:46.706170,38417.0,15.0
2018-02-22 15:50:16.042158,slurm_normal,1519314639.0,0,1242,fasta,7680.0,1.0,main_w3_handler1,3424517,18485244,False,,12580421,slurm,,132109816.0,corral-repl,,1,hist,"[{'src': 'hda', 'id': 34015487}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 34014370}]",0,default,32.0,,43841613,1519314631.0,ok,1023996.0,1622,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_slayer/mothur_chimera_slayer/1.36.1.0,1.36.1.0,,2018-02-22 15:50:47.213377,121733.0,8.0
