chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_bam,input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input_bam.values,parameters.max_insert_size,parameters.min_insert_size,parameters.read,parameters.require_proper_mate_pairing,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-12-06 19:00:50.262126,slurm_normal,1512586869.0,0,,1.0,main_w4_handler0,3349237,17723521,False,,3286706,bam,11789390,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32730122}]","""""","""""","""0""","""1""",32.0,,42461485,1512586862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2017-12-06 19:01:11.132684,115958.0,7.0
,,2018-01-22 12:08:42.044960,slurm_normal,1516622942.0,0,,1.0,main_w3_handler1,3211233,18117941,False,,80868032,bam,12197588,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33439591}]","""""","""""","""0""","""1""",32.0,,43319551,1516622932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2018-01-22 12:09:03.859685,106661.0,10.0
,,2018-01-31 06:08:38.493073,slurm_normal,1517378931.0,0,,1.0,main_w3_handler0,3404600,18208418,False,,1842374846,bam,12289369,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33583813}]","""""","""""","""0""","""1""",32.0,,43433846,1517378927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2018-01-31 06:08:53.580306,119480.0,4.0
,,2018-01-31 06:08:48.958972,slurm_normal,1517378940.0,0,,1.0,main_w3_handler0,3404600,18208419,False,,1697727356,bam,12289371,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33583864}]","""""","""""","""0""","""1""",32.0,,43433846,1517378936.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2018-01-31 06:09:03.142387,119480.0,4.0
,,2018-02-15 21:50:31.783779,slurm_normal,1518731565.0,0,7680.0,1.0,main_w4_handler1,3421310,18403129,False,,2667383748,bam,12489049,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm3.len""","""dm3""","[{'src': 'hda', 'id': 33855634}]","""""","""""","""2""","""1""",32.0,,43140984,1518731442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2018-02-15 21:52:48.839777,119747.0,123.0
,,2018-02-15 22:03:42.866723,slurm_normal,1518733886.0,0,7680.0,1.0,main_w3_handler1,3421310,18403243,False,,2667383748,bam,12489162,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm3.len""","""dm3""","[{'src': 'hda', 'id': 33855634}]","""""","""""","""0""","""0""",32.0,,43140984,1518732232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2018-02-15 22:31:28.626489,119747.0,1654.0
,,2018-02-19 05:26:34.684882,slurm_normal,1519018135.0,0,7680.0,1.0,main_w4_handler0,3432046,18432065,False,,6537090,bam,12526188,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33913037}]","""""","""""","""0""","""1""",32.0,,43791088,1519018120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2018-02-19 05:28:56.444441,100803.0,15.0
,,2018-02-19 05:26:32.345833,slurm_normal,1519018124.0,0,7680.0,1.0,main_w4_handler0,3432046,18432063,False,,8211654,bam,12526184,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33913026}]","""""","""""","""0""","""1""",32.0,,43791088,1519018099.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2018-02-19 05:28:48.347467,100803.0,25.0
,,2018-02-19 05:26:27.591225,slurm_normal,1519018116.0,0,7680.0,1.0,main_w4_handler0,3432046,18432058,False,,8256763,bam,12526181,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33913000}]","""""","""""","""0""","""1""",32.0,,43791088,1519018089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2018-02-19 05:28:37.971359,100803.0,27.0
,,2018-02-19 05:26:36.566732,slurm_normal,1519018150.0,0,7680.0,1.0,main_w4_handler0,3432046,18432067,False,,8660454,bam,12526193,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33913043}]","""""","""""","""0""","""1""",32.0,,43791088,1519018128.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2018-02-19 05:29:11.763514,100803.0,22.0
