count,count_filetype,create_time,destination_id,dist,dist_filetype,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,name,name_filetype,object_store_id,param_filename,parameters.chromInfo,parameters.count.values,parameters.cutoff,parameters.dbkey,parameters.hard,parameters.matrix.__current_case__,parameters.matrix.dist.values,parameters.matrix.format,parameters.matrix.name.values,parameters.method,parameters.precision,parameters.sim,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
6677.0,fastqsanger,2017-03-19 11:23:13.333331,slurm_normal,6677,fastqsanger,1489922761.0,0,1.0,main_w3_handler0,3027308,15335375,False,,9475578.roundup,slurm,,132112168.0,6677.0,fastqsanger,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28786982}]","""0.0""","""?""","""true""",0.0,"[{'src': 'hda', 'id': 28786982}]",column,"[{'src': 'hda', 'id': 28786982}]","""average""","""100""","""false""",32.0,,36633601,1489922755.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster/1.28.0,1.28.0,,2017-03-19 11:26:05.637388,92765.0,6.0
0.0,fastqsanger,2017-03-19 11:23:15.505518,slurm_normal,0,fastqsanger,1489922764.0,0,1.0,main_w3_handler0,3027308,15335378,False,,9475579.roundup,slurm,,132112168.0,0.0,fastqsanger,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28800573}]","""0.0""","""?""","""true""",0.0,"[{'src': 'hda', 'id': 28800573}]",column,"[{'src': 'hda', 'id': 28800573}]","""average""","""100""","""false""",32.0,,36633601,1489922759.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster/1.28.0,1.28.0,,2017-03-19 11:26:07.528221,92765.0,5.0
972.0,html,2017-03-19 11:23:20.782950,slurm_normal,972,html,1489922772.0,0,1.0,main_w3_handler0,3027308,15335386,False,,9475581.roundup,slurm,,132112168.0,972.0,html,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28824175}]","""0.0""","""?""","""true""",0.0,"[{'src': 'hda', 'id': 28824175}]",column,"[{'src': 'hda', 'id': 28824175}]","""average""","""100""","""false""",32.0,,36633601,1489922767.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster/1.28.0,1.28.0,,2017-03-19 11:26:14.243033,92765.0,5.0
119155797.0,fastq,2017-03-19 11:22:31.147201,slurm_normal,119155797,fastq,1489922563.0,0,1.0,main_w3_handler0,3027308,15335314,False,,9475497.roundup,slurm,,132112168.0,119155797.0,fastq,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28715972}]","""0.0""","""?""","""true""",0.0,"[{'src': 'hda', 'id': 28715972}]",column,"[{'src': 'hda', 'id': 28715972}]","""average""","""100""","""false""",32.0,,36633601,1489922556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster/1.28.0,1.28.0,,2017-03-19 11:22:45.632737,92765.0,7.0
29795.0,txt,2017-03-19 11:22:42.312539,slurm_normal,29795,txt,1489922573.0,0,1.0,main_w4_handler0,3027308,15335331,False,,9475502.roundup,slurm,,132112168.0,29795.0,txt,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28716036}]","""0.0""","""?""","""true""",0.0,"[{'src': 'hda', 'id': 28716036}]",column,"[{'src': 'hda', 'id': 28716036}]","""average""","""100""","""false""",32.0,,36633601,1489922567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster/1.28.0,1.28.0,,2017-03-19 11:22:57.042643,92765.0,6.0
122879556.0,fastq,2017-03-19 11:22:32.426893,slurm_normal,122879556,fastq,1489922566.0,0,1.0,main_w3_handler0,3027308,15335316,False,,9475500.roundup,slurm,,132112168.0,122879556.0,fastq,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28715984}]","""0.0""","""?""","""true""",0.0,"[{'src': 'hda', 'id': 28715984}]",column,"[{'src': 'hda', 'id': 28715984}]","""average""","""100""","""false""",32.0,,36633601,1489922559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster/1.28.0,1.28.0,,2017-03-19 11:22:48.720421,92765.0,7.0
122879556.0,fastq,2017-03-19 11:22:33.155466,slurm_normal,122879556,fastq,1489922586.0,0,1.0,main_w3_handler0,3027308,15335317,False,,9475509.roundup,slurm,,132112168.0,122879556.0,fastq,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28715985}]","""0.0""","""?""","""true""",0.0,"[{'src': 'hda', 'id': 28715985}]",column,"[{'src': 'hda', 'id': 28715985}]","""average""","""100""","""false""",32.0,,36633601,1489922580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster/1.28.0,1.28.0,,2017-03-19 11:23:10.255476,92765.0,6.0
374200.0,html,2017-03-19 11:22:44.578423,slurm_normal,374200,html,1489922613.0,0,1.0,main_w3_handler0,3027308,15335334,False,,9475519.roundup,slurm,,132112168.0,374200.0,html,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28716040}]","""0.0""","""?""","""true""",0.0,"[{'src': 'hda', 'id': 28716040}]",column,"[{'src': 'hda', 'id': 28716040}]","""average""","""100""","""false""",32.0,,36633601,1489922608.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster/1.28.0,1.28.0,,2017-03-19 11:23:36.784324,92765.0,5.0
20740.0,html,2017-03-19 11:23:13.928971,slurm_normal,20740,html,1489922621.0,0,1.0,main_w3_handler0,3027308,15335376,False,,9475523.roundup,slurm,,132112168.0,20740.0,html,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28786983}]","""0.0""","""?""","""true""",0.0,"[{'src': 'hda', 'id': 28786983}]",column,"[{'src': 'hda', 'id': 28786983}]","""average""","""100""","""false""",32.0,,36633601,1489922616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster/1.28.0,1.28.0,,2017-03-19 11:23:44.296734,92765.0,5.0
833184.0,fastqsanger,2017-03-19 11:22:46.037155,slurm_normal,833184,fastqsanger,1489922643.0,0,1.0,main_w3_handler0,3027308,15335336,False,,9475531.roundup,slurm,,132112168.0,833184.0,fastqsanger,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28716044}]","""0.0""","""?""","""true""",0.0,"[{'src': 'hda', 'id': 28716044}]",column,"[{'src': 'hda', 'id': 28716044}]","""average""","""100""","""false""",32.0,,36633601,1489922638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster/1.28.0,1.28.0,,2017-03-19 11:24:05.374811,92765.0,5.0
119155797.0,fastqsanger,2017-03-19 11:22:47.172353,slurm_normal,119155797,fastqsanger,1489922658.0,0,1.0,main_w3_handler0,3027308,15335338,False,,9475537.roundup,slurm,,132112168.0,119155797.0,fastqsanger,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28716047}]","""0.0""","""?""","""true""",0.0,"[{'src': 'hda', 'id': 28716047}]",column,"[{'src': 'hda', 'id': 28716047}]","""average""","""100""","""false""",32.0,,36633601,1489922652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster/1.28.0,1.28.0,,2017-03-19 11:24:21.318130,92765.0,6.0
1285.0,ipynb,2017-03-19 11:22:51.454559,slurm_normal,1285,ipynb,1489922684.0,0,1.0,main_w3_handler0,3027308,15335343,False,,9475547.roundup,slurm,,132112168.0,1285.0,ipynb,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28716960}]","""0.0""","""?""","""true""",0.0,"[{'src': 'hda', 'id': 28716960}]",column,"[{'src': 'hda', 'id': 28716960}]","""average""","""100""","""false""",32.0,,36633601,1489922679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster/1.28.0,1.28.0,,2017-03-19 11:24:45.899511,92765.0,5.0
18316.0,txt,2017-03-19 11:23:05.951575,slurm_normal,18316,txt,1489922739.0,0,1.0,main_w3_handler0,3027308,15335363,False,,9475570.roundup,slurm,,132112168.0,18316.0,txt,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28761574}]","""0.0""","""?""","""true""",0.0,"[{'src': 'hda', 'id': 28761574}]",column,"[{'src': 'hda', 'id': 28761574}]","""average""","""100""","""false""",32.0,,36633601,1489922733.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster/1.28.0,1.28.0,,2017-03-19 11:25:41.451968,92765.0,6.0
0.0,list,2017-03-19 11:23:20.047910,slurm_normal,0,list,1489922692.0,0,1.0,main_w4_handler0,3027308,15335385,False,,9475551.roundup,slurm,,132112168.0,0.0,list,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28824137}]","""0.0""","""?""","""true""",0.0,"[{'src': 'hda', 'id': 28824137}]",column,"[{'src': 'hda', 'id': 28824137}]","""average""","""100""","""false""",32.0,,36633601,1489922687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster/1.28.0,1.28.0,,2017-03-19 11:24:54.257412,92765.0,5.0
26480.0,txt,2017-03-19 11:23:04.084865,slurm_normal,26480,txt,1489922712.0,0,1.0,main_w3_handler0,3027308,15335360,False,,9475561.roundup,slurm,,132112168.0,26480.0,txt,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28761414}]","""0.0""","""?""","""true""",0.0,"[{'src': 'hda', 'id': 28761414}]",column,"[{'src': 'hda', 'id': 28761414}]","""average""","""100""","""false""",32.0,,36633601,1489922706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster/1.28.0,1.28.0,,2017-03-19 11:25:14.140019,92765.0,6.0
22111449.0,fastqsanger,2017-03-19 11:23:06.689791,slurm_normal,22111449,fastqsanger,1489922744.0,0,1.0,main_w3_handler0,3027308,15335365,False,,9475572.roundup,slurm,,132112168.0,22111449.0,fastqsanger,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28761615}]","""0.0""","""?""","""true""",0.0,"[{'src': 'hda', 'id': 28761615}]",column,"[{'src': 'hda', 'id': 28761615}]","""average""","""100""","""false""",32.0,,36633601,1489922738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster/1.28.0,1.28.0,,2017-03-19 11:25:47.674062,92765.0,6.0
,,2017-03-19 10:09:24.488989,slurm_normal,2424062,qual454,1489918172.0,0,1.0,main_w4_handler0,3027308,15335018,False,,9475225.roundup,slurm,,132112168.0,2424062.0,qual454,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,"""0.0""","""?""","""true""",0.0,"[{'src': 'hda', 'id': 28800610}]",column,"[{'src': 'hda', 'id': 28800610}]","""average""","""100""","""false""",32.0,,36633601,1489918168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster/1.28.0,1.28.0,,2017-03-19 10:09:33.717754,92765.0,4.0
17550636.0,fastqsanger,2017-03-19 11:23:07.452345,slurm_normal,17550636,fastqsanger,1489922669.0,0,1.0,main_w4_handler1,3027308,15335366,False,,9475542.roundup,slurm,,132112168.0,17550636.0,fastqsanger,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28761632}]","""0.0""","""?""","""true""",0.0,"[{'src': 'hda', 'id': 28761632}]",column,"[{'src': 'hda', 'id': 28761632}]","""average""","""100""","""false""",32.0,,36633601,1489922664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster/1.28.0,1.28.0,,2017-03-19 11:24:32.346579,92765.0,5.0
61323570.0,tabular,2017-03-19 11:15:49.593801,slurm_normal,61323570,tabular,1489922158.0,0,1.0,main_w4_handler0,3027308,15335298,False,,9475481.roundup,slurm,,132112168.0,61323570.0,tabular,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28747012}]","""0.0""","""?""","""true""",1.0,"[{'src': 'hda', 'id': 28747011}]",phylip,"[{'src': 'hda', 'id': 28747011}]","""average""","""100""","""false""",32.0,,36633601,1489922152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster/1.28.0,1.28.0,,2017-03-19 11:15:59.306087,92765.0,6.0
6785.0,fastqsanger,2017-03-19 11:23:11.196713,slurm_normal,6785,fastqsanger,1489922635.0,0,1.0,main_w4_handler0,3027308,15335372,False,,9475529.roundup,slurm,,132112168.0,6785.0,fastqsanger,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28786979}]","""0.0""","""?""","""true""",0.0,"[{'src': 'hda', 'id': 28786979}]",column,"[{'src': 'hda', 'id': 28786979}]","""average""","""100""","""false""",32.0,,36633601,1489922630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster/1.28.0,1.28.0,,2017-03-19 11:23:59.312452,92765.0,5.0
61957421.0,fasta,2017-03-19 11:22:56.598894,slurm_normal,61957421,fasta,1489922613.0,0,1.0,main_w4_handler0,3027308,15335350,False,,9475520.roundup,slurm,,132112168.0,61957421.0,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28747003}]","""0.0""","""?""","""true""",0.0,"[{'src': 'hda', 'id': 28747003}]",column,"[{'src': 'hda', 'id': 28747003}]","""average""","""100""","""false""",32.0,,36633601,1489922608.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster/1.28.0,1.28.0,,2017-03-19 11:23:35.483024,92765.0,5.0
122879556.0,fastq,2017-03-19 11:22:33.807385,slurm_normal,122879556,fastq,1489922575.0,0,1.0,main_w3_handler1,3027308,15335318,False,,9475504.roundup,slurm,,132112168.0,122879556.0,fastq,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28715986}]","""0.0""","""?""","""true""",0.0,"[{'src': 'hda', 'id': 28715986}]",column,"[{'src': 'hda', 'id': 28715986}]","""average""","""100""","""false""",32.0,,36633601,1489922569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster/1.28.0,1.28.0,,2017-03-19 11:22:57.007185,92765.0,6.0
61439778.0,fasta,2017-03-19 11:22:54.410628,slurm_normal,61439778,fasta,1489922635.0,0,1.0,main_w4_handler1,3027308,15335347,False,,9475528.roundup,slurm,,132112168.0,61439778.0,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28746891}]","""0.0""","""?""","""true""",0.0,"[{'src': 'hda', 'id': 28746891}]",column,"[{'src': 'hda', 'id': 28746891}]","""average""","""100""","""false""",32.0,,36633601,1489922630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster/1.28.0,1.28.0,,2017-03-19 11:23:58.665716,92765.0,5.0
0.0,rabund,2017-03-19 11:23:21.435281,slurm_normal,0,rabund,1489922708.0,0,1.0,main_w4_handler1,3027308,15335387,False,,9475560.roundup,slurm,,132112168.0,0.0,rabund,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28824176}]","""0.0""","""?""","""true""",0.0,"[{'src': 'hda', 'id': 28824176}]",column,"[{'src': 'hda', 'id': 28824176}]","""average""","""100""","""false""",32.0,,36633601,1489922703.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster/1.28.0,1.28.0,,2017-03-19 11:25:10.298321,92765.0,5.0
119155797.0,fastq,2017-03-19 11:22:30.638532,slurm_normal,119155797,fastq,1489922562.0,0,1.0,main_w4_handler1,3027308,15335312,False,,9475498.roundup,slurm,,132112168.0,119155797.0,fastq,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28715971}]","""0.0""","""?""","""true""",0.0,"[{'src': 'hda', 'id': 28715971}]",column,"[{'src': 'hda', 'id': 28715971}]","""average""","""100""","""false""",32.0,,36633601,1489922556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster/1.28.0,1.28.0,,2017-03-19 11:22:44.493082,92765.0,6.0
35597246.0,fastqsanger,2017-03-19 11:22:38.433945,slurm_normal,35597246,fastqsanger,1489922585.0,0,1.0,main_w4_handler1,3027308,15335325,False,,9475510.roundup,slurm,,132112168.0,35597246.0,fastqsanger,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28716030}]","""0.0""","""?""","""true""",0.0,"[{'src': 'hda', 'id': 28716030}]",column,"[{'src': 'hda', 'id': 28716030}]","""average""","""100""","""false""",32.0,,36633601,1489922580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster/1.28.0,1.28.0,,2017-03-19 11:23:07.140172,92765.0,5.0
29782.0,txt,2017-03-19 11:22:39.784274,slurm_normal,29782,txt,1489922601.0,0,1.0,main_w4_handler1,3027308,15335327,False,,9475516.roundup,slurm,,132112168.0,29782.0,txt,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28716032}]","""0.0""","""?""","""true""",0.0,"[{'src': 'hda', 'id': 28716032}]",column,"[{'src': 'hda', 'id': 28716032}]","""average""","""100""","""false""",32.0,,36633601,1489922595.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster/1.28.0,1.28.0,,2017-03-19 11:23:23.841736,92765.0,6.0
122879556.0,fastqsanger,2017-03-19 11:22:34.306856,slurm_normal,122879556,fastqsanger,1489922571.0,0,1.0,main_w4_handler1,3027308,15335319,False,,9475503.roundup,slurm,,132112168.0,122879556.0,fastqsanger,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28716003}]","""0.0""","""?""","""true""",0.0,"[{'src': 'hda', 'id': 28716003}]",column,"[{'src': 'hda', 'id': 28716003}]","""average""","""100""","""false""",32.0,,36633601,1489922567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster/1.28.0,1.28.0,,2017-03-19 11:22:54.145258,92765.0,4.0
26478.0,txt,2017-03-19 11:22:35.739930,slurm_normal,26478,txt,1489922576.0,0,1.0,main_w3_handler1,3027308,15335321,False,,9475505.roundup,slurm,,132112168.0,26478.0,txt,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28716026}]","""0.0""","""?""","""true""",0.0,"[{'src': 'hda', 'id': 28716026}]",column,"[{'src': 'hda', 'id': 28716026}]","""average""","""100""","""false""",32.0,,36633601,1489922571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster/1.28.0,1.28.0,,2017-03-19 11:22:58.834405,92765.0,5.0
