chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
22.0,len,2016-07-17 22:03:13.939300,slurm_normal,1468793024.0,0.0,1.0,main_w2_handler1,2760001,13426853,False,,9932,fasta,7638184.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/016/598/dataset_16598586.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5edab41a626fc2899'}]",32.0,,31323342,1468793019.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_color_index,1.0.0,,2016-07-17 22:03:47.537049,68460.0,5.0
,,2016-10-20 00:11:32.081012,slurm_normal,1476922305.0,0.0,1.0,main_w4_handler1,2858572,14124116,False,,174355,fasta,8338682.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e430b9cc0410d1de'}]",32.0,,33772713,1476922295.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_color_index,1.0.0,,2016-10-20 00:11:48.915872,50336.0,10.0
,,2016-12-20 12:19:20.394369,slurm_normal,1482236405.0,0.0,1.0,main_w4_handler1,2933935,14615027,False,,27378186,fasta,8791510.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27692913}]",32.0,,34957895,1482236364.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_color_index,1.0.0,,2016-12-20 12:20:07.619597,92705.0,41.0
,,2016-12-20 15:19:43.024034,slurm_normal,1482247194.0,0.0,1.0,main_w4_handler0,2839020,14616526,False,,4485134,fasta,8792944.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 26757182}]",32.0,,33697777,1482247185.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_color_index,1.0.0,,2016-12-20 15:19:57.259031,13766.0,9.0
,,2016-12-28 00:42:11.423352,slurm_normal,1482885739.0,0.0,1.0,main_w4_handler0,2940651,14654700,False,,33714,fastqsanger,8828294.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27756168}]",32.0,,34130534,1482885733.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_color_index,1.0.0,,2016-12-28 00:42:21.211888,94114.0,6.0
,,2017-02-27 03:25:28.272323,slurm_normal,1488165938.0,0.0,1.0,main_w3_handler0,3006566,15150413,False,,2166,fasta,9302465.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28470433}]",32.0,,36231419,1488165933.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_color_index,1.0.0,,2017-02-27 03:25:41.582188,100723.0,5.0
,,2017-02-07 14:14:26.198281,slurm_normal,1486477171.0,0.0,1.0,main_w3_handler1,2978259,14972579,False,,2702899,fasta,9130083.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28218533}]",32.0,,35865556,1486476877.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_color_index,1.0.0,,2017-02-07 14:19:40.918497,99274.0,294.0
,,2015-01-05 12:43:43.107234,rodeo_normal,1420463550.0,0.0,1.0,main_w1_handler1,2160116,8499200,False,,124138009,fasta,692030.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18129725,,2.0,,20282618,1420461835.0,ok,0.0,CONVERTER_fasta_to_bowtie_color_index,1.0.0,,2015-01-05 13:12:45.087407,6102.0,1715.0
,,2014-11-06 10:38:11.786480,rodeo_normal,1415270308.0,0.0,1.0,main_w2_handler0,2109632,8113776,False,,2997589,fasta,136652.rodeo,slurm,,8059880.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17445676,,1.0,,18352900,1415270300.0,ok,835576.0,CONVERTER_fasta_to_bowtie_color_index,1.0.0,,2014-11-06 10:38:31.910854,55551.0,8.0
,,2015-02-10 18:18:15.137920,rodeo_normal,1423592328.0,0.0,1.0,main_w2_handler0,2201772,8695945,False,,331496,fasta,2704737.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18465055,,32.0,,21170158,1423592323.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_color_index,1.0.0,,2015-02-10 18:18:50.369375,,5.0
,,2017-06-13 11:09:28.113008,slurm_normal,1497352242.0,0.0,1.0,main_w4_handler0,3152834,16089402,False,,21437009,fasta,10175450.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30009659}]",32.0,,38628518,1497352184.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_color_index,1.0.0,,2017-06-13 11:10:46.356795,,58.0
,,2017-07-13 16:54:25.520131,slurm_normal,1499964895.0,0.0,1.0,main_w3_handler1,3152895,16335496,False,,6047677,fasta,10400927.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",,"[{'src': 'hda', 'id': 30300230}]",32.0,,38629390,1499964885.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_color_index,1.0.0,,2017-07-13 16:54:59.059996,107585.0,10.0
,,2017-08-29 13:40:31.771228,slurm_normal,1504014088.0,0.0,1.0,main_w4_handler0,3224763,16683006,False,,9061277,fasta,10754756.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/31.len""","""31""",,"[{'src': 'hda', 'id': 31015386}]",32.0,,40110632,1504014038.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_color_index,1.0.0,,2017-08-29 13:41:31.243488,101058.0,50.0
