chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1_file,input1_file_filetype,input2_file,input2_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1_file,parameters.input1_file.values,parameters.input1_file|__identifier__,parameters.input2_file,parameters.input2_file.values,parameters.input2_file|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-03-10 10:38:58.806239,slurm_normal_single_16gb,1425985267.0,0.0,,1.0,main_w1_handler0,2218623,8906017,False,,1266816258.0,fastqsanger,1308341390.0,fastqsanger,3088184.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18799851,,,18799852,,,32.0,,21688184.0,1425983947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2015-03-10 11:01:11.345088,50447.0,1320.0
,,2015-03-10 11:05:54.111250,slurm_normal_single_16gb,1425988498.0,0.0,,1.0,main_w1_handler1,2231187,8906299,False,,3141995675.0,fastqsanger,3141995675.0,fastqsanger,3088731.roundup,slurm,,132112168.0,corral-repl,,"""6adf9044c71511e49082005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",18785520,,,18785521,,,32.0,,21410342.0,1425985564.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2015-03-10 11:55:01.686222,44985.0,2934.0
,,2015-03-10 11:07:31.969782,slurm_normal_single_16gb,1425993651.0,0.0,,1.0,main_w1_handler1,2231187,8906311,False,,5075412061.0,fastqsanger,5075412061.0,fastqsanger,3089216.roundup,slurm,,132112168.0,corral-repl,,"""a5c3513cc71511e485fd005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",18790889,,,18790890,,,32.0,,21410342.0,1425988505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2015-03-10 13:20:53.924813,44985.0,5146.0
,,2015-03-10 13:43:47.894025,slurm_normal_single_16gb,1425999903.0,0.0,,1.0,main_w1_handler1,2231187,8907687,False,,4597540910.0,fastqsanger,4597540910.0,fastqsanger,3091143.roundup,slurm,,132112168.0,corral-repl,,"""7a278262c72b11e48e03005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",18792566,,,18792567,,,32.0,,21145580.0,1425995038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2015-03-10 15:05:08.187448,44985.0,4865.0
,,2015-03-10 14:05:32.076303,slurm_normal_single_16gb,1426003603.0,0.0,,1.0,main_w1_handler0,2231903,8907823,False,,3391405211.0,fastqsanger,3391405211.0,fastqsanger,3092642.roundup,slurm,,132112168.0,corral-repl,,"""83894932c72e11e4a58b005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",18796876,,,18796877,,,32.0,,21145580.0,1425999916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2015-03-10 16:06:45.235971,44985.0,3687.0
,,2015-03-10 14:48:55.741091,slurm_normal_single_16gb,1426012051.0,0.0,,1.0,main_w2_handler0,2231903,8908540,False,,10761547530.0,fastqsanger,10761547530.0,fastqsanger,3092644.roundup,slurm,,132112168.0,corral-repl,,"""6569d47ac73411e482a3005056a52a46""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",18796445,,,18796446,,,32.0,,21145580.0,1425999921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2015-03-10 18:27:35.919649,44985.0,12130.0
,,2015-03-10 15:16:33.922005,slurm_normal_single_16gb,1426018776.0,0.0,,1.0,main_w2_handler1,2231903,8908883,False,,6217337389.0,fastqsanger,6217337389.0,fastqsanger,3096007.roundup,slurm,,132112168.0,corral-repl,,"""6f7d970ec73811e49eae005056a52a46""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",18795010,,,18795011,,,32.0,,21145580.0,1426012064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2015-03-10 20:19:41.565166,44985.0,6712.0
,,2015-03-11 07:55:30.034754,slurm_normal_single_16gb,1426061889.0,0.0,,1.0,main_w2_handler0,2218623,8914563,False,,1389299169.0,fastqsanger,1435546158.0,fastqsanger,3105583.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18799886,,,18799888,,,32.0,,21715155.0,1426060540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2015-03-11 08:18:13.206706,50447.0,1349.0
,,2015-03-11 07:55:30.908329,slurm_normal_single_16gb,1426061309.0,0.0,,1.0,main_w1_handler0,2218623,8914564,False,,749900749.0,fastqsanger,794875817.0,fastqsanger,3105579.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18799929,,,18799931,,,32.0,,21715155.0,1426060540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2015-03-11 08:08:32.451320,50447.0,769.0
,,2015-03-11 07:55:31.488862,slurm_normal_single_16gb,1426063637.0,0.0,,1.0,main_w2_handler0,2218623,8914565,False,,1099302420.0,fastqsanger,1158358275.0,fastqsanger,3105906.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18799933,,,18799935,,,32.0,,21715155.0,1426062666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2015-03-11 08:47:21.484087,50447.0,971.0
,,2015-03-11 07:55:32.025390,slurm_normal_single_16gb,1426062655.0,0.0,,1.0,main_w2_handler1,2218623,8914566,False,,2168764142.0,fastqsanger,2190511172.0,fastqsanger,3105581.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18799938,,,18799940,,,32.0,,21715155.0,1426060540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2015-03-11 08:31:00.661947,50447.0,2115.0
,,2015-03-11 07:55:32.754427,slurm_normal_single_16gb,1426064406.0,0.0,,1.0,main_w2_handler1,2218623,8914567,False,,1755154441.0,fastqsanger,1776969570.0,fastqsanger,3105904.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18799942,,,18799944,,,32.0,,21715155.0,1426062664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2015-03-11 09:00:09.945175,50447.0,1742.0
,,2015-03-11 07:55:33.607803,slurm_normal_single_16gb,1426066181.0,0.0,,1.0,main_w2_handler0,2218623,8914568,False,,1821427559.0,fastqsanger,1847903166.0,fastqsanger,3106114.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18799946,,,18799948,,,32.0,,21715155.0,1426064412.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2015-03-11 09:29:44.092176,50447.0,1769.0
,,2015-03-11 07:55:34.169833,slurm_normal_single_16gb,1426067211.0,0.0,,1.0,main_w2_handler0,2218623,8914569,False,,1057503852.0,fastqsanger,1067877939.0,fastqsanger,3106397.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18799950,,,18799952,,,32.0,,21715155.0,1426066188.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2015-03-11 09:46:54.988937,50447.0,1023.0
,,2015-03-11 13:59:21.994991,slurm_normal_single_16gb,1426095248.0,0.0,,1.0,main_w2_handler1,2209447,8916557,False,,10855170274.0,fastqsanger,10855170274.0,fastqsanger,3109104.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18814679,,,18814568,,,32.0,,21298708.0,1426083517.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2015-03-11 17:34:15.025657,59774.0,11731.0
,,2015-03-11 19:39:56.421288,slurm_normal_single_16gb,1426102820.0,0.0,,1.0,main_w1_handler0,2191997,8919746,False,,6819220.0,fastqsanger,21632606.0,fastqsanger,3114291.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18820409,,,18820414,,,32.0,,21400958.0,1426102803.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2015-03-11 19:40:24.506481,57822.0,17.0
,,2015-03-11 20:35:02.689177,slurm_normal_single_16gb,1426106114.0,0.0,,1.0,main_w2_handler0,2232290,8920055,False,,0.0,fastqsanger,0.0,fastqsanger,3115146.roundup,slurm,,132112168.0,corral-repl,,"""179f22a4c82e11e4b5a7005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18809836,,,18809836,,,32.0,,21726599.0,1426106111.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2015-03-11 20:35:19.175894,60145.0,3.0
,,2015-03-11 20:35:03.432915,slurm_normal_single_16gb,1426106128.0,0.0,,1.0,main_w1_handler1,2232290,8920056,False,,0.0,fastqsanger,0.0,fastqsanger,3115148.roundup,slurm,,132112168.0,corral-repl,,"""179f22a4c82e11e4b5a7005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18809836,,,18809836,,,32.0,,21726599.0,1426106124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2015-03-11 20:35:29.314312,60145.0,4.0
,,2015-03-12 07:10:31.838885,slurm_normal_single_16gb,1426144286.0,0.0,,1.0,main_w2_handler0,2235097,8923332,False,,25634474.0,fastqcssanger,25634474.0,fastqcssanger,3121555.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18825443,,,18825444,,,32.0,,21744974.0,1426144239.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2015-03-12 07:11:29.197518,60798.0,47.0
,,2015-03-12 07:37:49.312736,slurm_normal_single_16gb,1426145904.0,0.0,,1.0,main_w2_handler1,2235097,8923505,False,,25634474.0,fastqsanger,25634474.0,fastqsanger,3121776.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18825559,,,18825560,,,32.0,,21744974.0,1426145878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2015-03-12 07:38:26.561764,60798.0,26.0
,,2015-03-12 07:58:17.161856,slurm_normal_single_16gb,1426147153.0,0.0,,1.0,main_w1_handler1,2235097,8923569,False,,27886397.0,fastqsanger,27886397.0,fastqsanger,3121901.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18825562,,,18825565,,,32.0,,21744974.0,1426147124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2015-03-12 07:59:15.837189,60798.0,29.0
,,2015-03-12 07:58:17.551842,slurm_normal_single_16gb,1426147120.0,0.0,,1.0,main_w1_handler0,2235097,8923570,False,,15849392.0,fastqsanger,15849392.0,fastqsanger,3121899.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18825567,,,18825580,,,32.0,,21744974.0,1426147103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2015-03-12 07:58:41.680500,60798.0,17.0
,,2015-03-12 08:07:48.094606,slurm_normal_single_16gb,1426147707.0,0.0,,1.0,main_w2_handler1,2235097,8923630,False,,25634474.0,fastqsanger,25634474.0,fastqsanger,3121963.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18825559,,,18825560,,,32.0,,21744974.0,1426147679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2015-03-12 08:08:31.004841,60798.0,28.0
,,2015-03-13 09:44:10.722983,slurm_normal_single_16gb,1426261578.0,0.0,,1.0,main_w1_handler0,2235263,8941521,False,,9463672926.0,fastqsanger,9463672926.0,fastqsanger,3156442.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18847735,,,18847734,,,32.0,,21298708.0,1426252311.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2015-03-13 15:46:20.039295,59774.0,9267.0
29.0,len,2015-03-14 00:14:31.553415,slurm_normal_single_16gb,1426294802.0,0.0,,1.0,main_w1_handler0,2233498,8946814,False,,2664636142.0,fastqsanger,2664636142.0,fastqsanger,3163848.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/010/667/dataset_10667293.dat""","""?""",18810661,,,18810647,,,32.0,,21673299.0,1426292079.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2015-03-14 01:00:06.020088,60696.0,2723.0
,,2017-06-05 09:03:46.674280,slurm_normal_16gb,1496674650.0,0.0,,1.0,main_w4_handler1,3132567,16013810,False,,13929051332.0,fastqsanger,13929051332.0,fastqsanger,10108002.roundup,slurm,,132112168.0,corral-repl,,"""dfe60e1249cd11e793f9005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 29889814}]",,,"[{'src': 'hda', 'id': 29889815}]",,32.0,,,1496664258.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2017-06-05 14:57:33.153386,49150.0,10392.0
,,2017-06-05 10:48:00.796261,slurm_normal_16gb,1496756152.0,0.0,,1.0,main_w4_handler1,3132567,16014825,False,,14232024171.0,fastqsanger,14232024171.0,fastqsanger,10116784.roundup,slurm,,132112168.0,corral-repl,,"""6e148b2449dc11e78d0a005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 29891333}]",,,"[{'src': 'hda', 'id': 29891336}]",,32.0,,,1496745610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2017-06-06 13:35:55.664365,49150.0,10542.0
,,2017-06-05 10:49:26.318271,slurm_normal_16gb,1496782989.0,0.0,,1.0,main_w4_handler1,3132567,16014860,False,,13639122438.0,fastqsanger,13639122438.0,fastqsanger,10120488.roundup,slurm,,132112168.0,corral-repl,,"""a20c775249dc11e7b623005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 29891372}]",,,"[{'src': 'hda', 'id': 29891374}]",,32.0,,,1496772363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2017-06-06 21:03:14.309448,49150.0,10626.0
,,2017-06-05 10:48:49.870428,slurm_normal_16gb,1496771275.0,0.0,,1.0,main_w4_handler1,3132567,16014849,False,,13709177037.0,fastqsanger,13709177037.0,fastqsanger,10118996.roundup,slurm,,132112168.0,corral-repl,,"""8c8502a049dc11e7b81f005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 29891359}]",,,"[{'src': 'hda', 'id': 29891362}]",,32.0,,,1496760868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2017-06-06 17:48:05.210279,49150.0,10407.0
,,2017-06-27 13:30:09.971574,slurm_normal_16gb,1498573680.0,0.0,,1.0,main_w3_handler0,2204692,16199625,False,,4599579501.0,fastqsanger,4599579501.0,fastqsanger,10275851.roundup,slurm,,132112168.0,corral-repl,,"""bc2b480e5b3c11e780e3005056a52a46""","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",,"[{'src': 'hda', 'id': 30167191}]",,,"[{'src': 'hda', 'id': 30167192}]",,32.0,,,1498570234.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2017-06-27 14:28:04.883961,29075.0,3446.0
,,2017-06-27 13:30:43.391446,slurm_normal_16gb,1498576955.0,0.0,,1.0,main_w3_handler0,2204692,16199633,False,,4375152033.0,fastqsanger,4375152033.0,fastqsanger,10276439.roundup,slurm,,132112168.0,corral-repl,,"""d0da5b325b3c11e78b90005056a52a46""","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",,"[{'src': 'hda', 'id': 30167193}]",,,"[{'src': 'hda', 'id': 30167194}]",,32.0,,,1498573689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2017-06-27 15:22:39.713371,29075.0,3266.0
,,2017-06-27 17:39:15.309885,slurm_normal_16gb,1498588622.0,0.0,,1.0,main_w4_handler0,2204692,16202846,False,,4394633348.0,fastqsanger,4394633348.0,fastqsanger,10279095.roundup,slurm,,132112168.0,corral-repl,,"""888c269e5b5f11e799eb005056a52a46""","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",,"[{'src': 'hda', 'id': 30179375}]",,,"[{'src': 'hda', 'id': 30179379}]",,32.0,,,1498585174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2017-06-27 18:37:05.098187,29075.0,3448.0
,,2017-06-27 17:40:10.242556,slurm_normal_16gb,1498592069.0,0.0,,1.0,main_w3_handler0,2204692,16202857,False,,4509992409.0,fastqsanger,4509992409.0,fastqsanger,10279588.roundup,slurm,,132112168.0,corral-repl,,"""a9e479e05b5f11e7ad71005056a52a46""","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",,"[{'src': 'hda', 'id': 30179383}]",,,"[{'src': 'hda', 'id': 30179384}]",,32.0,,,1498588628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2017-06-27 19:34:32.133268,29075.0,3441.0
,,2017-06-27 17:39:41.990831,slurm_normal_16gb,1498592171.0,0.0,,1.0,main_w4_handler1,2204692,16202852,False,,4682727097.0,fastqsanger,4682727097.0,fastqsanger,10279589.roundup,slurm,,132112168.0,corral-repl,,"""98dd42305b5f11e7939d005056a52a46""","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",,"[{'src': 'hda', 'id': 30179381}]",,,"[{'src': 'hda', 'id': 30179382}]",,32.0,,,1498588632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2017-06-27 19:36:17.157296,29075.0,3539.0
,,2017-06-30 16:32:29.101588,slurm_normal_16gb,1498845340.0,0.0,,1.0,main_w3_handler1,2204692,16233080,False,,6564537751.0,fastqsanger,6564537751.0,fastqsanger,10308830.roundup,slurm,,132112168.0,corral-repl,,"""b458a2805db111e7932f005056a51846""","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",,"[{'src': 'hda', 'id': 30179385}]",,,"[{'src': 'hda', 'id': 30179386}]",,32.0,,,1498840367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/1.0.0,1.0.0,,2017-06-30 17:55:42.337994,29075.0,4973.0
