chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.assume_sorted,parameters.barcode_tag,parameters.chromInfo,parameters.comments,parameters.dbkey,parameters.duplicate_scoring_strategy,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.optical_duplicate_pixel_distance,parameters.read_name_regex,parameters.remove_duplicates,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-07-17 16:40:27.200348,slurm_normal_16gb,1437151305.0,0,,1.0,main_w1_handler0,2378606,9894358,False,,19659181,bam,4183451.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20380467,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,24192413.0,1437151261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-17 16:41:48.385591,66222.0,44.0
,,2015-07-17 16:50:22.560057,slurm_normal_16gb,1437151877.0,0,,1.0,main_w1_handler2,2378850,9894410,False,,16813407,bam,4183546.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",20383247,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,24194290.0,1437151850.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-17 16:51:20.537763,64938.0,27.0
,,2015-07-17 17:00:13.115457,slurm_normal_16gb,1437152611.0,0,,1.0,main_w1_handler2,2380045,9894490,False,,13346514,bam,4183618.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20398343,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,24190835.0,1437152515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-17 17:03:54.749526,66346.0,96.0
,,2015-07-17 17:00:37.923611,slurm_normal_16gb,1437152769.0,0,,1.0,main_w1_handler2,2380045,9894501,False,,10108386,bam,4183657.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20398357,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,24190835.0,1437152754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-17 17:06:12.281602,66346.0,15.0
,,2015-07-17 17:00:57.706384,slurm_normal_16gb,1437152738.0,0,,1.0,main_w2_handler0,2380045,9894514,False,,10075226,bam,4183642.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20398371,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,24190835.0,1437152640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-17 17:05:44.825319,66346.0,98.0
,,2015-10-25 00:49:40.621117,slurm_normal_16gb,1445734296.0,0,,1.0,main_w1_handler2,2467760,10719482,False,,31229227,bam,4981475.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",21726852,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,25469018.0,1445734190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-10-25 00:51:38.031789,70368.0,106.0
,,2015-07-17 22:17:39.018800,slurm_normal_16gb,1437171657.0,0,,1.0,main_w2_handler1,2377582,9898515,False,,13362645,bam,4186485.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20404867,,,"""10""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,24106719.0,1437171505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-17 22:21:05.386899,49273.0,152.0
,,2015-10-24 22:16:05.895629,slurm_normal_16gb,1445725020.0,0,,1.0,main_w2_handler0,2483587,10718874,False,,24747605,bam,4980722.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",21725376,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,25622900.0,1445724992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-10-24 22:17:04.970379,69220.0,28.0
,,2015-07-22 08:25:26.371769,slurm_normal_16gb,1437553654.0,0,,1.0,main_w2_handler1,2384994,9938331,False,,360187,bam,4224211.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",20472503,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,24219251.0,1437553551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-22 08:27:37.764728,66060.0,103.0
,,2015-07-19 03:03:38.246621,slurm_normal_16gb,1437275107.0,0,,1.0,main_w1_handler0,2381284,9905384,False,,8875394,bam,4193943.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20416797,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,24207140.0,1437275040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-19 03:05:11.922205,64131.0,67.0
,,2015-07-19 08:14:31.845018,slurm_normal_16gb,1437293721.0,0,,1.0,main_w1_handler0,2376933,9906127,False,,13548452,bam,4194730.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""","""SUM_OF_BASE_QUALITIES""",20406375,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,24210907.0,1437293704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-19 08:15:23.406397,65960.0,17.0
,,2015-07-19 10:47:52.213409,slurm_normal_16gb,1437303007.0,0,,1.0,main_w1_handler0,2374088,9906419,False,,25448118,bam,4195040.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20418361,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,24115270.0,1437302947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-19 10:50:09.856628,66067.0,60.0
,,2015-07-19 09:55:48.492881,slurm_normal_16gb,1437299966.0,0,,1.0,main_w1_handler2,2374118,9906327,False,,13685299,bam,4194942.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/mm9.len""",[],"""mm9""","""SUM_OF_BASE_QUALITIES""",20362449,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,24115270.0,1437299772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-19 09:59:27.694308,66067.0,194.0
,,2015-07-19 12:09:11.150627,slurm_normal_16gb,1437307804.0,0,,1.0,main_w1_handler2,2379550,9906603,False,,13358501,bam,4195217.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20409618,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,24212014.0,1437307773.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-19 12:10:07.807992,65731.0,31.0
,,2015-07-19 12:10:02.118125,slurm_normal_16gb,1437307924.0,0,,1.0,main_w2_handler1,2379550,9906604,False,,10120047,bam,4195218.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20409620,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,24212014.0,1437307828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-19 12:12:09.190867,65731.0,96.0
,,2015-07-19 12:10:25.340444,slurm_normal_16gb,1437308009.0,0,,1.0,main_w2_handler1,2379550,9906605,False,,10083996,bam,4195221.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20409621,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,24212014.0,1437307951.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-19 12:13:37.245966,65731.0,58.0
,,2015-08-06 03:21:09.993487,slurm_normal_16gb,1438831382.0,0,,1.0,main_w2_handler1,2402001,10070465,False,,299648636,bam,4348546.roundup,slurm,,132112168.0,corral-repl,,,"""False""",,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""","""SUM_OF_BASE_QUALITIES""",20699277,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,24429971.0,1438831288.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-06 03:23:03.812214,7911.0,94.0
,,2015-07-22 08:45:55.190603,slurm_normal_16gb,1437554813.0,0,,1.0,main_w2_handler0,2385053,9938572,False,,8327117,bam,4224389.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",20472801,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,23102447.0,1437554773.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-22 08:46:58.721545,63550.0,40.0
,,2015-07-19 15:34:56.217008,slurm_normal_16gb,1437320360.0,0,,1.0,main_w2_handler1,2381594,9907783,False,,325656090,bam,4196179.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20421017,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,24115270.0,1437320214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-19 15:39:23.211313,66067.0,146.0
,,2015-07-19 18:02:49.953651,slurm_normal_16gb,1437329080.0,0,,1.0,main_w2_handler1,2381756,9908584,False,,24879133,bam,4197044.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20422274,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,24148243.0,1437329004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-19 18:04:47.190014,63364.0,76.0
,,2015-10-25 03:34:40.533966,slurm_normal_16gb,1445748745.0,0,,1.0,main_w1_handler1,2484109,10720376,False,,10135846,bam,4982783.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/hg38.len""",[],"""hg38""","""SUM_OF_BASE_QUALITIES""",21727885,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,25737497.0,1445748722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-10-25 04:52:28.670799,71417.0,23.0
,,2015-07-22 08:30:38.595708,slurm_normal_16gb,1437553950.0,0,,1.0,main_w2_handler1,2385060,9938360,False,,790,bam,4224255.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20472640,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,24126784.0,1437553862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-22 08:32:35.729436,65999.0,88.0
,,2015-07-19 18:48:15.865073,slurm_normal_16gb,1437331785.0,0,,1.0,main_w1_handler2,2355661,9908863,False,,13789554,bam,4197291.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""","""SUM_OF_BASE_QUALITIES""",20422617,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,24201266.0,1437331718.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-19 18:49:48.440292,13290.0,67.0
,,2015-07-19 18:13:57.927839,slurm_normal_16gb,1437332421.0,0,,1.0,main_w1_handler0,2381756,9908627,False,,21149986,bam,4197357.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20422348,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,24148243.0,1437332285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-19 19:00:25.089992,63364.0,136.0
,,2015-07-19 19:39:22.542170,slurm_normal_16gb,1437334874.0,0,,1.0,main_w1_handler2,2381801,9909207,False,,10204872,bam,4197637.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20423023,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,24211564.0,1437334860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-19 19:41:19.474381,59565.0,14.0
,,2015-10-25 03:20:19.409495,slurm_normal_16gb,1445743482.0,0,,1.0,main_w2_handler0,2484105,10720265,False,,31047052,bam,4982265.roundup,slurm,,132112168.0,corral-repl,,"""43bf6f647ac711e59a4c005056a51846""","""True""",,"""/galaxy-repl/localdata/chrom/hg38.len""",[],"""hg38""","""SUM_OF_BASE_QUALITIES""",21728015,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,25876592.0,1445743389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-10-25 03:24:47.101605,71536.0,93.0
,,2015-07-19 19:39:19.568847,slurm_normal_16gb,1437334809.0,0,,1.0,main_w2_handler1,2381801,9909206,False,,13466117,bam,4197632.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20423022,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,24211564.0,1437334790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-19 19:40:12.981129,59565.0,19.0
,,2015-07-19 19:39:24.077942,slurm_normal_16gb,1437334849.0,0,,1.0,main_w2_handler1,2381801,9909208,False,,10185823,bam,4197634.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20423024,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,24211564.0,1437334834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-19 19:40:51.952078,59565.0,15.0
,,2015-10-25 03:28:33.467950,slurm_normal_16gb,1445743847.0,0,,1.0,main_w2_handler1,2481814,10720325,False,,27168381,bam,4982295.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",21728064,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,25840210.0,1445743731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-10-25 03:30:50.926895,71955.0,116.0
,,2015-07-19 21:11:11.358854,slurm_normal_16gb,1437341294.0,0,,1.0,main_w1_handler2,2381903,9910052,False,,9250856,bam,4198426.roundup,slurm,,132112168.0,corral-repl,,"""9bfd8fee2e5a11e596f5005056a51846""","""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20424133,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,24216428.0,1437341188.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-19 21:28:19.974994,64131.0,106.0
,,2015-07-19 21:11:12.864206,slurm_normal_16gb,1437341170.0,0,,1.0,main_w2_handler1,2381903,9910053,False,,8875394,bam,4198418.roundup,slurm,,132112168.0,corral-repl,,"""9bfd8fee2e5a11e596f5005056a51846""","""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20424135,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,24216428.0,1437341080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-19 21:26:14.880686,64131.0,90.0
,,2015-07-19 21:11:10.381376,slurm_normal_16gb,1437341385.0,0,,1.0,main_w2_handler1,2381903,9910051,False,,11971242,bam,4198435.roundup,slurm,,132112168.0,corral-repl,,"""9bfd8fee2e5a11e596f5005056a51846""","""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20424131,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,24216428.0,1437341318.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-19 21:29:50.176108,64131.0,67.0
,,2015-07-19 21:58:33.316185,slurm_normal_16gb,1437343171.0,0,,1.0,main_w2_handler0,2355661,9910251,False,,13787784,bam,4198582.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",20424404,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,24201266.0,1437343146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-19 21:59:34.759831,13290.0,25.0
,,2015-07-19 22:28:58.542126,slurm_normal_16gb,1437344974.0,0,,1.0,main_w1_handler2,2355661,9910388,False,,62,bam,4198708.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/papHam.len""",[],"""papHam""","""SUM_OF_BASE_QUALITIES""",20424560,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,24201266.0,1437344959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-19 22:29:36.882874,13290.0,15.0
,,2015-10-25 04:03:21.636913,slurm_normal_16gb,1445746246.0,0,,1.0,main_w1_handler2,2484149,10720615,False,,31047046,bam,4982557.roundup,slurm,,132112168.0,corral-repl,,"""491675b07acd11e5b7f1005056a52a46""","""True""",,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",21728508,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",32.0,,25867991.0,1445746146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-10-25 04:10:51.929911,70714.0,100.0
,,2015-07-20 03:06:19.008761,slurm_normal_16gb,1437361639.0,0,,1.0,main_w2_handler0,2381981,9911842,False,,1555,bam,4199844.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""","""SUM_OF_BASE_QUALITIES""",20426880,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,24201266.0,1437361631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-20 03:07:23.410525,13290.0,8.0
,,2015-07-20 03:06:17.866295,slurm_normal_16gb,1437361609.0,0,,1.0,main_w1_handler1,2381981,9911841,False,,1558,bam,4199843.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""","""SUM_OF_BASE_QUALITIES""",20426841,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,24201266.0,1437361599.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-20 03:06:53.004684,13290.0,10.0
,,2015-07-22 08:45:53.346184,slurm_normal_16gb,1437554871.0,0,,1.0,main_w1_handler0,2385053,9938571,False,,10905026,bam,4224420.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",20472800,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,23102447.0,1437554857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-22 08:47:56.080013,63550.0,14.0
,,2015-07-22 08:45:56.718215,slurm_normal_16gb,1437554842.0,0,,1.0,main_w2_handler0,2385053,9938573,False,,8258083,bam,4224409.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",20472802,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,23102447.0,1437554828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-22 08:47:25.701143,63550.0,14.0
,,2015-07-20 07:59:00.336272,slurm_normal_16gb,1437379447.0,0,,1.0,main_w2_handler0,2378048,9913237,False,,643900872,bam,4201263.roundup,slurm,,132112168.0,corral-repl,,,"""True""",,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",20428611,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",32.0,,24219453.0,1437379173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-20 08:04:10.686702,66544.0,274.0
