create_time,ctrl,ctrl_filetype,destination_id,end_epoch,exit_code,expt,expt_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.advanced_options_cond.__current_case__,parameters.advanced_options_cond.advanced_options,parameters.chromInfo,parameters.ctrl.values,parameters.dbkey,parameters.expt.values,parameters.expt|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-03-31 17:52:45.067627,1818973558.0,bam,slurm_normal,1491017965.0,0,1729345929,bam,,1.0,main_w4_handler1,3054570,15450237,False,,9581213.roundup,slurm,,132112168.0,corral-repl,,1.0,hide,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 29009640}]","""hg19""","[{'src': 'hda', 'id': 29009638}]",,32.0,,36985627,1490984547.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-04-01 03:42:48.352985,54647,33418.0
2017-04-05 00:55:01.219736,,,slurm_normal,1491424241.0,0,1137576765,bam,,1.0,main_w3_handler0,3059782,15489797,False,,9617826.roundup,slurm,,132112168.0,corral-repl,,1.0,hide,"""/galaxy-repl/localdata/chrom/dm3.len""",,"""dm3""","[{'src': 'hda', 'id': 29073588}]",,32.0,,35903773,1491353724.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-04-05 20:31:15.646297,60196,70517.0
2017-04-05 00:55:00.597327,,,slurm_normal,1491460519.0,0,871927696,bam,,1.0,main_w3_handler0,3059782,15489796,False,,9617822.roundup,slurm,,132112168.0,corral-repl,,1.0,hide,"""/galaxy-repl/localdata/chrom/dm3.len""",,"""dm3""","[{'src': 'hda', 'id': 29073586}]",,32.0,,35903773,1491353720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-04-06 06:35:22.907570,60196,106799.0
2017-06-29 23:32:08.801453,1787399930.0,bam,slurm_normal,1498858777.0,0,1222674167,bam,,1.0,main_w3_handler1,3163601,16226996,False,,10303077.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 30084390}]","""hg19""","[{'src': 'hda', 'id': 30084391}]",,32.0,,38850022,1498779139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-06-30 21:39:41.633863,69475,79638.0
2017-08-23 09:38:41.604820,858927607.0,bam,slurm_normal,1503502811.0,0,473254784,bam,,1.0,main_w3_handler0,3229717,16638944,False,,10711310.roundup,slurm,,132112168.0,corral-repl,,1.0,hide,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 30954070}]","""hg19""","[{'src': 'hda', 'id': 30953618}]",,32.0,,40005489,1503481128.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-08-23 15:40:14.389871,110428,21683.0
2017-08-31 03:36:30.603864,217155620.0,bam,slurm_normal,1504155808.0,0,209719312,bam,,1.0,main_w3_handler1,3238346,16700027,False,,10772530.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 31054745}]","""hg19""","[{'src': 'hda', 'id': 31054725}]",,32.0,,39316829,1504150605.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-08-31 05:03:32.254414,48783,5203.0
2017-09-01 15:59:52.140322,1196482043.0,bam,slurm_normal,1504291415.0,0,1066886549,bam,,1.0,main_w3_handler1,2926345,16712266,False,,10784620.roundup,slurm,,132112168.0,corral-repl,,1.0,hide,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 27587745}]","""hg19""","[{'src': 'hda', 'id': 27587742}]",,32.0,,40186839,1504284600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-09-01 18:43:39.915769,93636,6815.0
2017-12-16 23:47:53.525532,1173741671.0,bam,slurm_normal,1513481313.0,0,990609625,bam,,1.0,main_w3_handler0,3357776,17827137,False,,11900661,slurm,,132112168.0,corral-repl,,1.0,hide,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","[{'src': 'hda', 'id': 32815302}]","""ce10""","[{'src': 'hda', 'id': 32815253}]",,32.0,,42665351,1513468087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-12-17 03:28:35.603384,80875,13226.0
2017-09-07 13:44:00.519029,937509016.0,bed,slurm_normal,1504813448.0,0,503658568,bed,,1.0,main_w3_handler0,3229717,16762440,False,,10829367.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 30979298}]","""hg19""","[{'src': 'hda', 'id': 30979293}]",,32.0,,40005489,1504791851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-09-07 19:44:30.089434,110428,21597.0
2017-09-11 00:30:53.213172,1442898.0,bam,slurm_normal,1505090218.0,0,1405041,bam,,1.0,main_w4_handler1,3231547,16783637,False,,10852022.roundup,slurm,,132112168.0,corral-repl,,1.0,hide,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 31176970}]","""hg19""","[{'src': 'hda', 'id': 31176973}]",,32.0,,39261442,1505089872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-09-11 00:37:04.260279,108873,346.0
2017-12-31 14:55:21.474968,,,slurm_normal,1514732669.0,0,7411964,bed,,1.0,main_w4_handler0,3379073,17922044,False,,11997263,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""","[{'src': 'hda', 'id': 33126068}]",,32.0,,42929610,1514732129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-12-31 15:04:32.473516,106310,540.0
2017-12-31 14:55:21.763380,,,slurm_normal,1514732644.0,0,7411964,bed,,1.0,main_w4_handler1,3379073,17922045,False,,11997264,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""","[{'src': 'hda', 'id': 33126076}]",,32.0,,42929610,1514732129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-12-31 15:04:07.884513,106310,515.0
2017-12-31 14:55:21.147160,,,slurm_normal,1514732667.0,0,7411964,bed,,1.0,main_w4_handler1,3379073,17922043,False,,11997262,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""","[{'src': 'hda', 'id': 33126032}]",,32.0,,42929610,1514732126.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-12-31 15:04:30.711620,106310,541.0
2017-10-29 19:14:03.272648,739487265.0,bam,slurm_normal,1509388093.0,0,480949729,bam,,1.0,main_w3_handler0,3278287,17258215,False,,11316680,slurm,,132112168.0,corral-repl,,1.0,hide,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","[{'src': 'hda', 'id': 31666605}]","""hg38""","[{'src': 'hda', 'id': 31666551}]",,32.0,,41608670,1509304483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-10-30 18:28:28.225253,112970,83610.0
2017-10-30 20:25:18.674369,1149666084.0,bam,slurm_normal,1509503043.0,0,1218463220,bam,,1.0,main_w3_handler0,3301561,17268944,False,,11328675,slurm,,132112168.0,corral-repl,,1.0,hide,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 31929564}]","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 31929530}]",,32.0,,41554508,1509395291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-11-01 02:24:05.807010,104097,107752.0
2017-10-30 20:25:55.162873,1218463220.0,bam,slurm_normal,1509505953.0,0,1149666084,bam,,1.0,main_w4_handler0,3301561,17268947,False,,11328696,slurm,,132112168.0,corral-repl,,1.0,hide,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 31929530}]","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 31929564}]",,32.0,,41554508,1509395413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-11-01 03:12:43.994633,104097,110540.0
2017-11-06 06:12:40.105858,,,slurm_normal,1509949054.0,0,274816,bed,,1.0,main_w3_handler1,3188621,17341335,False,,11404266,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""","[{'src': 'hda', 'id': 30891368}]",,32.0,,41767195,1509948786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-11-06 06:17:39.066417,105569,268.0
2017-11-06 06:12:39.353800,,,slurm_normal,1509949103.0,0,126350,bed,,1.0,main_w3_handler0,3188621,17341334,False,,11404265,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""","[{'src': 'hda', 'id': 30880484}]",,32.0,,41767195,1509948783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-11-06 06:18:27.255132,105569,320.0
2017-11-09 21:13:36.257336,2357645277.0,bam,slurm_normal,1510280530.0,0,2472342165,bam,,1.0,main_w4_handler1,3319198,17403390,False,,11464794,slurm,,132112168.0,corral-repl,,1.0,hide,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","[{'src': 'hda', 'id': 32206023}]","""hg_g1k_v37""","[{'src': 'hda', 'id': 32206044}]",,32.0,,41898526,1510262029.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-11-10 02:22:18.326621,115881,18501.0
2017-11-09 21:13:34.884080,2357645277.0,bam,slurm_normal,1510280111.0,0,2275597021,bam,,1.0,main_w4_handler0,3319198,17403389,False,,11464795,slurm,,132112168.0,corral-repl,,1.0,hide,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","[{'src': 'hda', 'id': 32206023}]","""hg_g1k_v37""","[{'src': 'hda', 'id': 32206035}]",,32.0,,41898526,1510262032.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-11-10 02:15:23.137804,115881,18079.0
2017-11-23 09:27:52.617600,,,slurm_normal,1511429635.0,0,13685359,bam,,1.0,main_w4_handler1,3336476,17558818,False,,11619752,slurm,,132112168.0,corral-repl,,1.0,hide,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""",,"""mm9""","[{'src': 'hda', 'id': 32485713}]",,32.0,,42207201,1511429279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-11-23 09:34:00.303029,116899,356.0
2017-11-23 08:36:31.555364,,,slurm_normal,1511426572.0,0,13685359,bam,,1.0,main_w3_handler0,3336476,17558458,False,,11619376,slurm,,132112168.0,corral-repl,,1.0,hide,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""",,"""mm9""","[{'src': 'hda', 'id': 32485713}]",,32.0,,42206059,1511426216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-11-23 08:42:56.322994,116899,356.0
2017-11-23 08:36:32.137423,,,slurm_normal,1511426584.0,0,14170567,bam,,1.0,main_w3_handler0,3336476,17558460,False,,11619377,slurm,,132112168.0,corral-repl,,1.0,hide,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""",,"""mm9""","[{'src': 'hda', 'id': 32485718}]",,32.0,,42206059,1511426219.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-11-23 08:43:07.832632,116899,365.0
2017-11-23 09:27:53.158937,,,slurm_normal,1511429605.0,0,14170567,bam,,1.0,main_w3_handler1,3336476,17558819,False,,11619753,slurm,,132112168.0,corral-repl,,1.0,hide,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""",,"""mm9""","[{'src': 'hda', 'id': 32485718}]",,32.0,,42207201,1511429281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-11-23 09:33:28.187174,116899,324.0
2017-12-01 01:33:18.318561,40344066.0,bam,slurm_normal,1512096952.0,0,21285470,bam,,1.0,main_w3_handler0,3343830,17655349,False,,11715890,slurm,,132112168.0,corral-repl,,1.0,hide,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","[{'src': 'hda', 'id': 32659291}]","""mm9""","[{'src': 'hda', 'id': 32659290}]",,32.0,,42371762,1512095742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-12-01 02:55:54.849477,56827,1210.0
2017-12-06 15:09:14.493754,,,slurm_normal,1512573100.0,0,2699815,bed,,1.0,main_w4_handler0,3260587,17720761,False,,11786109,slurm,,132112168.0,corral-repl,,1.0,hide,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""",,"""mm10""","[{'src': 'hda', 'id': 32748559}]",,32.0,,40716718,1512572966.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-12-06 15:11:45.298001,91699,134.0
2017-12-06 15:19:40.816241,,,slurm_normal,1512574055.0,0,803483607,bam,,1.0,main_w4_handler1,3260587,17720890,False,,11786262,slurm,,132112168.0,corral-repl,,1.0,hide,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""",,"""mm10""","[{'src': 'hda', 'id': 32677842}]",,32.0,,40716718,1512573595.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-12-06 15:27:41.504645,91699,460.0
2017-12-13 23:33:05.326899,1676148979.0,bam,slurm_normal,1513216353.0,0,934635622,bam,,1.0,main_w4_handler1,3364421,17801685,False,,11871189,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm6.len""","[{'src': 'hda', 'id': 32917336}]","""dm6""","[{'src': 'hda', 'id': 32917634}]",,32.0,,42614811,1513207996.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-12-14 01:52:37.091013,86595,8357.0
2018-01-25 16:05:38.193994,,,slurm_normal,1516905767.0,0,388711712,bed,,1.0,main_w4_handler1,3350073,18155506,False,,12236774,slurm,,132112168.0,corral-repl,,1.0,hide,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""",,"""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 33498307}]",,32.0,,42411487,1516896701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2018-01-25 18:42:57.681455,117851,9066.0
2018-03-08 13:04:39.521074,,,slurm_normal,1520514825.0,0,326385,bed,7680.0,1.0,main_w3_handler0,3387452,18656967,False,,12752901,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""","[{'src': 'hda', 'id': 34288785}]",,32.0,,43369407,1520514295.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2018-03-08 13:13:48.817758,119628,530.0
2018-03-08 13:04:40.872555,,,slurm_normal,1520514886.0,0,442455,bed,7680.0,1.0,main_w4_handler1,3387452,18656968,False,,12752900,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""","[{'src': 'hda', 'id': 34288794}]",,32.0,,43369407,1520514292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2018-03-08 13:14:49.077826,119628,594.0
2018-02-19 13:28:03.880006,293048880.0,bam,slurm_normal,1519051845.0,0,250234618,bam,7680.0,1.0,main_w3_handler0,3399108,18435616,False,,12530165,slurm,,132112168.0,corral-repl,,1.0,hide,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","[{'src': 'hda', 'id': 33407302}]","""sacCer3""","[{'src': 'hda', 'id': 33407301}]",,32.0,,42182806,1519046893.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2018-02-19 14:50:48.868123,116784,4952.0
