chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.allow_contig_length_discordance,parameters.allow_incomplete_dict_concordance,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.__class__,parameters.reference_source.ref_file.value,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.validation_stringency,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-05-21 18:21:19.621338,slurm_normal_16gb,1432254229.0,0,,1.0,main_w2_handler1,2297756,9513611,False,,2403581152,bam,3835383.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",19712367,,0,mm10,,,,cached,"""LENIENT""",32.0,,,,23006194.0,1432252714.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-05-22 00:24:24.006373,62993.0,1515.0
,,2015-05-21 18:21:14.937884,slurm_normal_16gb,1432256968.0,0,,1.0,main_w2_handler1,2297756,9513606,False,,2307987637,bam,3835517.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",19693675,,0,mm10,,,,cached,"""LENIENT""",32.0,,,,23006194.0,1432254276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-05-22 01:09:46.849572,62993.0,2692.0
,,2015-05-21 18:21:11.562434,slurm_normal_16gb,1432241954.0,0,,1.0,main_w1_handler1,2297756,9513602,False,,2334174468,bam,3834016.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",19693598,,0,mm10,,,,cached,"""LENIENT""",32.0,,,,23006194.0,1432234868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-05-21 21:01:12.825723,62993.0,7086.0
,,2015-05-21 22:14:29.798420,slurm_normal_16gb,1432248006.0,0,,1.0,main_w2_handler0,2186621,9514773,False,,8864361801,sam,3834997.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",19776942,,0,hg_g1k_v37,,,,cached,"""LENIENT""",32.0,,,,23009764.0,1432246484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-05-21 22:40:09.915300,58857.0,1522.0
,,2015-05-21 18:21:13.247520,slurm_normal_16gb,1432252693.0,0,,1.0,main_w2_handler1,2297756,9513604,False,,2418222013,bam,3835202.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",19693637,,0,mm10,,,,cached,"""LENIENT""",32.0,,,,23006194.0,1432250597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-05-21 23:58:30.089948,62993.0,2096.0
,,2015-05-22 01:32:13.598218,slurm_normal_16gb,1432264605.0,0,,1.0,main_w1_handler0,2186621,9515533,False,,8864361801,sam,3835731.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",19783889,,0,hg_g1k_v37,,,,cached,"""LENIENT""",32.0,,,,23009764.0,1432258360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-05-22 03:16:52.489067,58857.0,6245.0
,,2015-06-26 13:37:55.663143,slurm_normal_16gb,1435326069.0,0,,1.0,main_w2_handler1,2356312,9740792,False,,274964,bam,4045843,slurm,,132112168.0,corral-repl,,"""8baab1121c0811e5ab0a005056a51846""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20148353,,0,hg19,,,,cached,"""LENIENT""",32.0,,,,23846312.0,1435326063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-06-26 13:44:36.888079,65300.0,6.0
,,2015-05-26 17:17:02.657783,slurm_normal_16gb,1432660637.0,0,,1.0,main_w1_handler0,2319563,9537252,False,,62,bam,3851475.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19816972,,0,hg19,,,,cached,"""LENIENT""",32.0,,,,23275180.0,1432660632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-05-26 17:17:21.709684,64111.0,5.0
,,2015-06-28 10:56:33.456628,slurm_normal_16gb,1435489030.0,0,,1.0,main_w2_handler0,2353085,9753605,False,,97450356,bam,4057054.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/main/files/011/644/dataset_11644158.dat""","""0057""",20117615,,1,20117545,,,,history,"""SILENT""",32.0,4108456.0,fasta,,23733048.0,1435489013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-06-28 10:57:13.475003,48313.0,17.0
,,2015-06-02 22:35:31.456214,slurm_normal_16gb,1433284853.0,0,,1.0,main_w1_handler0,2239793,9585390,False,,3333751,bam,3897378.roundup,slurm,,132112168.0,corral-repl,,"""ab7c33a6097711e58cf5005056a52a46""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19893678,,1,19893446,,,,history,"""LENIENT""",32.0,3199905909.0,fasta,,23230151.0,1433284629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-06-02 22:41:01.629825,60995.0,224.0
,,2015-06-07 16:45:09.704579,slurm_normal_16gb,1433701527.0,0,,1.0,main_w1_handler1,2239793,9610527,False,,3333562,bam,3921749.roundup,slurm,,132112168.0,corral-repl,,"""8c1993260d3411e5a76f005056a51846""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19936945,,1,19893446,,,,history,"""LENIENT""",32.0,3199905909.0,fasta,,23230151.0,1433701471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-06-07 18:25:32.350281,60995.0,56.0
,,2015-06-05 11:49:40.351605,slurm_normal_16gb,1433505028.0,0,,1.0,main_w2_handler0,2326401,9603507,False,,311756846,sam,3915129.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19922476,,1,19874237,,,,history,"""LENIENT""",32.0,2624998.0,fasta,,23475476.0,1433505003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-06-05 11:50:32.927449,20409.0,25.0
,,2015-06-05 19:02:07.138963,slurm_normal_16gb,1433531065.0,0,,1.0,main_w1_handler1,2331129,9606012,False,,100142,bam,3917376.roundup,slurm,,132112168.0,corral-repl,,,"""True""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19917960,,0,hg19,,,,cached,"""LENIENT""",32.0,,,,23210271.0,1433530964.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-06-05 19:04:33.485914,44427.0,101.0
,,2015-06-05 19:02:49.915845,slurm_normal_16gb,1433531180.0,0,,1.0,main_w1_handler0,2331129,9606015,False,,37806,bam,3917390.roundup,slurm,,132112168.0,corral-repl,,,"""True""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19917959,,0,hg19,,,,cached,"""LENIENT""",32.0,,,,23210271.0,1433531085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-06-05 19:06:29.700892,44427.0,95.0
,,2015-07-02 09:47:42.545963,slurm_normal_16gb,1435830512.0,0,,1.0,main_w2_handler0,2362297,9780190,False,,2000928,bam,4082538.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20212446,,0,hg19,,,,cached,"""LENIENT""",32.0,,,,23530465.0,1435830491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-02 09:48:36.688508,60534.0,21.0
,,2015-07-31 09:46:28.532511,slurm_normal_16gb,1438336171.0,0,,1.0,main_w1_handler2,2106308,10040170,False,,1419071102,sam,4320748.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20648198,,1,17418375,,,,history,"""LENIENT""",32.0,379466370.0,fasta,,24368632.0,1438336012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-31 09:49:35.957691,49852.0,159.0
,,2015-07-31 10:46:52.174558,slurm_normal_16gb,1438339997.0,0,,1.0,main_w2_handler0,2394105,10040451,False,,1187319941,sam,4321007.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20648730,,1,20648705,,,,history,"""LENIENT""",32.0,9932.0,fasta,,24402607.0,1438339645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-31 10:53:22.115235,36661.0,352.0
,,2015-07-31 10:51:35.779779,slurm_normal_16gb,1438340277.0,0,,1.0,main_w2_handler0,2394105,10040457,False,,1031220243,sam,4321024.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20648728,,1,20648705,,,,history,"""LENIENT""",32.0,9932.0,fasta,,24402607.0,1438340019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-31 10:58:02.119627,36661.0,258.0
,,2015-07-31 16:18:29.601138,slurm_normal_16gb,1438359625.0,0,,1.0,main_w1_handler1,2397158,10042378,False,,262184562,bam,4322748.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""True""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20651901,,1,20651968,,,,history,"""LENIENT""",32.0,9932.0,fasta,,24402607.0,1438359532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-31 16:20:34.714920,36661.0,93.0
,,2015-07-31 17:04:07.679839,slurm_normal_16gb,1438362377.0,0,,1.0,main_w1_handler2,2397158,10042666,False,,262184562,bam,4323063.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""True""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20651901,,1,20651968,,,,history,"""LENIENT""",32.0,9932.0,fasta,,24402607.0,1438362273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-31 17:06:19.662991,36661.0,104.0
,,2015-07-11 19:50:11.439036,slurm_normal_16gb,1436644262.0,0,,1.0,main_w2_handler0,1104862,9841098,False,,182449503,sam,4137203.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20314684,,0,hg19,,,,cached,"""LENIENT""",32.0,,,,24099281.0,1436644240.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-11 19:51:04.788874,25699.0,22.0
,,2015-07-18 16:37:53.292439,slurm_normal_16gb,1437237692.0,0,,1.0,main_w1_handler2,2381057,9903004,False,,7669284,bam,4191530.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20413394,,1,20413348,,,,history,"""LENIENT""",32.0,3199905909.0,fasta,,24126784.0,1437237579.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-18 16:41:35.746066,65999.0,113.0
,,2015-07-18 15:59:14.638332,slurm_normal_16gb,1437235268.0,0,,1.0,main_w2_handler0,2380968,9902813,False,,7669283,bam,4191312.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20413087,,1,20412862,,,,history,"""LENIENT""",32.0,3199905909.0,fasta,,24126784.0,1437235184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-18 16:01:10.290442,65999.0,84.0
,,2015-07-16 03:33:50.543524,slurm_normal_16gb,1437017663.0,0,,1.0,main_w2_handler1,2376514,9878102,False,,10419793,bam,4168288.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20372591,,0,hg19,,,,cached,"""LENIENT""",32.0,,,,24145933.0,1437017655.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-16 03:34:26.605207,66107.0,8.0
,,2015-07-16 03:38:29.163106,slurm_normal_16gb,1437017951.0,0,,1.0,main_w1_handler1,2376514,9878132,False,,13608073,bam,4168322.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20372613,,0,hg19,,,,cached,"""SILENT""",32.0,,,,24145933.0,1437017944.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-16 03:39:14.899312,66107.0,7.0
,,2015-07-16 03:33:52.219847,slurm_normal_16gb,1437017686.0,0,,1.0,main_w1_handler2,2376514,9878104,False,,13813741,bam,4168291.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20372596,,0,hg19,,,,cached,"""LENIENT""",32.0,,,,24145933.0,1437017679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-16 03:34:52.991869,66107.0,7.0
,,2015-07-16 03:33:51.472651,slurm_normal_16gb,1437017685.0,0,,1.0,main_w1_handler1,2376514,9878103,False,,10467674,bam,4168290.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20372595,,0,hg19,,,,cached,"""LENIENT""",32.0,,,,24145933.0,1437017676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-16 03:34:49.129042,66107.0,9.0
,,2015-07-16 03:38:27.880203,slurm_normal_16gb,1437017934.0,0,,1.0,main_w1_handler1,2376514,9878131,False,,10308964,bam,4168319.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20372612,,0,hg19,,,,cached,"""SILENT""",32.0,,,,24145933.0,1437017928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-16 03:38:56.273012,66107.0,6.0
,,2015-07-16 03:38:26.946360,slurm_normal_16gb,1437017974.0,0,,1.0,main_w2_handler1,2376514,9878130,False,,10270819,bam,4168324.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20372611,,0,hg19,,,,cached,"""SILENT""",32.0,,,,24145933.0,1437017968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-16 03:39:37.146527,66107.0,6.0
,,2015-07-17 15:23:54.611590,slurm_normal_16gb,1437146669.0,0,,1.0,main_w2_handler1,2362310,9893583,False,,4879563,bam,4182571.roundup,slurm,,132112168.0,corral-repl,,,"""True""","""True""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20396921,,0,Araly1,,,,cached,"""LENIENT""",32.0,,,,23945520.0,1437146663.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-17 15:24:32.977938,65553.0,6.0
,,2015-07-17 22:33:00.245319,slurm_normal_16gb,1437172437.0,0,,1.0,main_w1_handler2,2379608,9898594,False,,13538121,bam,4186636.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20406348,,0,hg19,,,,cached,"""LENIENT""",32.0,,,,24175219.0,1437172412.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-17 22:34:02.418367,38912.0,25.0
,,2015-07-19 10:53:49.942697,slurm_normal_16gb,1437303271.0,0,,1.0,main_w2_handler1,2374088,9906429,False,,25846031,bam,4195048.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20418363,,0,hg19,,,,cached,"""LENIENT""",32.0,,,,24115270.0,1437303255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-19 10:54:36.451605,66067.0,16.0
,,2015-07-23 12:29:40.856144,slurm_normal_16gb,1437654628.0,0,,1.0,main_w1_handler1,2380185,9953214,False,,10228511,bam,4238182.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20496544,,0,hg19,,,,cached,"""LENIENT""",32.0,,,,24145933.0,1437654621.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-23 12:30:35.838049,66107.0,7.0
,,2015-07-21 15:30:57.522578,slurm_normal_16gb,1437492703.0,0,,1.0,main_w2_handler1,2383920,9928071,False,,13131851,bam,4215415.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20451265,,0,hg19,,,,cached,"""LENIENT""",32.0,,,,24226166.0,1437492680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-21 15:31:48.891866,66004.0,23.0
,,2015-07-21 19:24:10.661081,slurm_normal_16gb,1437506674.0,0,,1.0,main_w2_handler1,2383920,9932802,False,,13131522,bam,4218659.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20461643,,0,hg19,,,,cached,"""LENIENT""",32.0,,,,24226166.0,1437506665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-21 19:24:38.997462,66004.0,9.0
,,2015-07-23 11:53:46.650859,slurm_normal_16gb,1437652461.0,0,,1.0,main_w2_handler1,2386087,9952850,False,,9877536,bam,4237829.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20489846,,0,hg19,,,,cached,"""LENIENT""",32.0,,,,24101382.0,1437652453.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-23 11:54:23.829728,66004.0,8.0
,,2015-07-23 11:54:14.062987,slurm_normal_16gb,1437652482.0,0,,1.0,main_w2_handler1,2386087,9952860,False,,9683694,bam,4237834.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20489833,,0,hg19,,,,cached,"""LENIENT""",32.0,,,,24101382.0,1437652475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-23 11:54:47.248861,66004.0,7.0
,,2015-07-23 12:29:39.630275,slurm_normal_16gb,1437654609.0,0,,1.0,main_w1_handler0,2380185,9953212,False,,13537213,bam,4238179.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20496528,,0,hg19,,,,cached,"""LENIENT""",32.0,,,,24145933.0,1437654597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-23 12:30:11.674288,66107.0,12.0
,,2015-07-23 12:29:40.233022,slurm_normal_16gb,1437654655.0,0,,1.0,main_w1_handler0,2380185,9953213,False,,10200976,bam,4238186.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20496535,,0,hg19,,,,cached,"""LENIENT""",32.0,,,,24145933.0,1437654648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-23 12:30:59.415401,66107.0,7.0
,,2015-07-23 13:01:47.465332,slurm_normal_16gb,1437656626.0,0,,1.0,main_w1_handler2,2386087,9953474,False,,9877536,bam,4238438.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20489846,,1,20488403,,,,history,"""LENIENT""",32.0,3199905909.0,fasta,,24101382.0,1437656525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-23 13:03:48.767699,66004.0,101.0
,,2015-07-23 14:44:46.031899,slurm_normal_16gb,1437662758.0,0,,1.0,main_w1_handler1,2386087,9954915,False,,9887622,bam,4239679.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20489848,,1,20488403,,,,history,"""LENIENT""",32.0,3199905909.0,fasta,,24226166.0,1437662712.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-23 14:46:00.611502,66004.0,46.0
,,2015-07-23 21:22:48.916954,slurm_normal_16gb,1437686835.0,0,,1.0,main_w1_handler0,2387473,9959142,False,,17767121,bam,4243812.roundup,slurm,,132112168.0,corral-repl,,"""f68f43ca318011e5b65e005056a52a46""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""",20506049,,0,hg19,,,,cached,"""LENIENT""",32.0,,,,23995750.0,1437686814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-23 21:27:20.097499,65300.0,21.0
,,2015-07-24 05:17:49.030748,slurm_normal_16gb,1437715091.0,0,,1.0,main_w2_handler0,2372293,9962128,False,,876446,bam,4246725.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20510039,,0,hg19,,,,cached,"""LENIENT""",32.0,,,,24094281.0,1437715087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-24 05:18:15.244483,65979.0,4.0
,,2015-07-24 09:19:37.681029,slurm_normal_16gb,1437729610.0,0,,1.0,main_w1_handler1,2356312,9963430,False,,17767121,bam,4247837.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""",20505885,,0,hg19,,,,cached,"""LENIENT""",32.0,,,,23910958.0,1437729598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-24 09:20:14.571632,65300.0,12.0
,,2015-07-22 20:00:11.483660,slurm_normal_16gb,1437595642.0,0,,1.0,main_w2_handler0,2383920,9946483,False,,13131522,bam,4231325.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20461643,,1,20467434,,,,history,"""LENIENT""",32.0,3199905909.0,fasta,,24226166.0,1437595250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-22 20:07:29.273276,66004.0,392.0
,,2015-07-23 02:20:41.915511,slurm_normal_16gb,1437618184.0,0,,1.0,main_w1_handler1,2386087,9949192,False,,13089181,bam,4234275.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20489844,,1,20488403,,,,history,"""LENIENT""",32.0,3199905909.0,fasta,,24101382.0,1437618060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-23 02:23:09.590785,66004.0,124.0
,,2015-07-24 21:05:24.131668,slurm_normal_16gb,1437772459.0,0,,1.0,main_w1_handler0,2381459,9971478,False,,2158660782,bam,4255563.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20524329,,0,hg19,,,,cached,"""LENIENT""",32.0,,,,24212114.0,1437771946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-24 21:14:24.009600,66503.0,513.0
,,2015-07-25 06:47:42.915270,slurm_normal_16gb,1437806885.0,0,,1.0,main_w1_handler2,2389194,9977086,False,,30157223,bam,4260961.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20532773,,0,hg19,,,,cached,"""LENIENT""",32.0,,,,24311870.0,1437806874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-25 06:48:09.801498,66221.0,11.0
,,2015-07-25 08:27:52.664725,slurm_normal_16gb,1437812910.0,0,,1.0,main_w1_handler0,2389296,9977459,False,,28748994,bam,4261350.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20533248,,0,hg19,,,,cached,"""LENIENT""",32.0,,,,24059174.0,1437812899.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-25 08:28:32.092533,65880.0,11.0
,,2015-07-25 08:42:22.452287,slurm_normal_16gb,1437813798.0,0,,1.0,main_w1_handler2,2389296,9977500,False,,28748994,bam,4261391.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20533248,,1,20533215,,,,history,"""LENIENT""",32.0,3199905909.0,fasta,,24059174.0,1437813757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-07-25 08:43:20.716184,65880.0,41.0
