annot,annot_filetype,create_time,destination_id,end_epoch,exit_code,files_0|input,files_0|input_filetype,files_1|input,files_1|input_filetype,files_2|input,files_2|input_filetype,files_3|input,files_3|input_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_operon,input_operon_filetype,input_ref,input_ref_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.annot.values,parameters.chromInfo,parameters.dbkey,parameters.files,parameters.files_0|input|__identifier__,parameters.gene_selection,parameters.input_operon.values,parameters.input_ref.values,parameters.input_size,parameters.min_contig,parameters.threshold_contig,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-02-03 12:32:48.825141,slurm_normal,1517661204.0,0,2565478,fasta,,,,,,,,1.0,main_w4_handler1,3400732,18246079,False,,,,,,12327217,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 33596986}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,43347289.0,1517661178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2018-02-03 12:33:28.277520,3591.0,26.0
3355153.0,fasta,2017-10-12 03:42:42.750368,slurm_normal,1507779799.0,4,427458500,fasta,427890133.0,fasta,,,,,,1.0,main_w3_handler0,3283985,17083755,False,,3355153.0,fasta,3355153.0,fasta,11139703.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31658303}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31657658}]}}, {""type_file"": ""contig"", ""__index__"": 1, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31657661}]}}]",,"""prokaryotes""","[{'src': 'hda', 'id': 31658303}]","[{'src': 'hda', 'id': 31658303}]","""""","""500""","""0,1000""",32.0,,41232815.0,1507779777.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-12 03:43:23.956128,113435.0,22.0
,,2017-10-12 04:01:28.683579,slurm_normal,1507780927.0,4,427458500,fasta,,,,,,,,1.0,main_w3_handler1,3283985,17083836,False,,,,3355153.0,fasta,11139805.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31657658}]}}]",,"""prokaryotes""",,"[{'src': 'hda', 'id': 31658303}]","""""","""500""","""0,1000""",32.0,,41232815.0,1507780907.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-12 04:02:13.289943,113435.0,20.0
,,2017-10-12 08:03:13.338377,slurm_normal,1507795422.0,4,306347817,fasta,,,,,,,,1.0,main_w3_handler0,3277394,17084601,False,,,,,,11140675.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31659323}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,41211094.0,1507795401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-12 08:03:43.875474,108575.0,21.0
,,2018-01-23 17:05:57.280969,slurm_normal,1516905110.0,0,2571110,fasta,,,,,,,,1.0,main_w3_handler0,3400732,18136061,False,,,,,,12238400,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 33466841}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,42802984.0,1516905093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2018-01-25 18:31:52.790265,3591.0,17.0
,,2017-10-12 11:03:52.140587,slurm_normal,1507806297.0,0,279020805,fasta,,,,,,,,1.0,main_w4_handler0,3277394,17085759,False,,,,,,11141846.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31659313}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,41211094.0,1507806268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-12 11:05:17.265321,108575.0,29.0
,,2017-10-12 11:11:20.583755,slurm_normal,1507806720.0,4,306347817,fasta,,,,,,,,1.0,main_w3_handler1,3277394,17085819,False,,,,,,11141910.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31659323}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,41211094.0,1507806690.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-12 11:12:03.560352,108575.0,30.0
,,2017-10-12 11:45:25.897385,slurm_normal,1507808758.0,0,279020805,fasta,,,,,,,,1.0,main_w3_handler0,3277394,17086084,False,,,,,,11142193.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31659313}]}}]",,"""eukaryote""",,,"""""","""500""","""0,5000""",32.0,,41211094.0,1507808730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-12 11:46:02.078860,108575.0,28.0
,,2017-10-12 11:27:43.290416,slurm_normal,1507807716.0,0,279020805,fasta,,,,,,,,1.0,main_w4_handler0,3277394,17085942,False,,,,,,11142043.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31659313}]}}]",,"""eukaryote""",,,"""""","""500""","""1000,10000""",32.0,,41211094.0,1507807690.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-12 11:28:53.661864,108575.0,26.0
,,2017-10-12 15:20:12.214808,slurm_normal,1507821645.0,0,11206907,fasta,,,,,,,,1.0,main_w4_handler1,3277394,17088163,False,,,,,,11144300.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31665414}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,41211094.0,1507821630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-12 15:20:57.530489,108575.0,15.0
,,2017-10-12 15:36:13.580877,slurm_normal,1507822613.0,0,2418390,fasta,,,,,,,,1.0,main_w4_handler1,3277394,17088406,False,,,,,,11144527.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31665435}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,41211094.0,1507822602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-12 15:37:12.606036,108575.0,11.0
,,2017-10-12 15:36:28.197411,slurm_normal,1507822616.0,0,23877345,fasta,,,,,,,,1.0,main_w3_handler1,3277394,17088410,False,,,,,,11144528.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31665432}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,41211094.0,1507822607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-12 15:37:08.539942,108575.0,9.0
,,2017-10-12 19:03:56.725112,slurm_normal,1507835075.0,0,96979159,fasta,,,,,,,,1.0,main_w4_handler0,3273263,17090030,False,,,,,,11146087.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/turTru1.len""","""turTru1""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31558769}]}}]",,"""eukaryote""",,,"""""","""300""","""0,1000""",32.0,,41066834.0,1507835042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-12 19:04:45.252385,88676.0,33.0
,,2017-10-13 06:59:11.375687,slurm_normal,1507878013.0,0,213637188,fasta,,,,,,,,1.0,main_w4_handler0,3277394,17092755,False,,,,,,11149100.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31672497}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,41211094.0,1507877971.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-13 07:00:26.681141,108575.0,42.0
,,2017-10-13 06:59:22.887085,slurm_normal,1507878014.0,0,378500392,fasta,,,,,,,,1.0,main_w3_handler0,3277394,17092757,False,,,,,,11149101.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31672466}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,41211094.0,1507877982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-13 07:00:19.804068,108575.0,32.0
,,2017-10-13 11:16:14.569058,slurm_normal,1507893416.0,0,378404281,fasta,,,,,,,,1.0,main_w3_handler1,3259886,17094053,False,,,,,,11150519.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31676113}]}}]",,"""prokaryotes""",,,"""""","""1000""","""0,1000,10000""",32.0,,41153216.0,1507893380.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-13 11:16:59.892504,81921.0,36.0
,,2018-02-03 12:22:38.950957,slurm_normal,1517660587.0,0,2565772,fasta,,,,,,,,1.0,main_w3_handler1,3400732,18246057,False,,,,,,12327182,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 33631599}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,43347289.0,1517660569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2018-02-03 12:23:09.657375,3591.0,18.0
,,2017-10-13 17:49:22.639041,reserved_normal,1507916975.0,0,5850761,fasta,,,,,,,,1.0,main_w3_handler1,3286659,17097302,False,,,,,,11153986.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31682759}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,41269172.0,1507916968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-13 17:49:39.277108,621.0,7.0
,,2017-10-13 17:44:13.940296,reserved_normal,1507916673.0,0,5853377,fasta,,,,,,,,1.0,main_w3_handler1,3286659,17097273,False,,,,,,11153938.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31682712}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,41269172.0,1507916659.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-13 17:44:38.439675,621.0,14.0
,,2017-10-16 07:57:27.061555,slurm_normal,1508140664.0,0,5507238,fasta,,,,,,,,1.0,main_w3_handler0,3285999,17109046,False,,,,,,11166218.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31687077}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,41268760.0,1508140652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-16 07:57:46.760941,113600.0,12.0
,,2017-10-16 15:06:42.095826,slurm_normal,1508166434.0,0,121008557,fasta,,,,,,,,1.0,main_w4_handler1,3277394,17113791,False,,,,,,11170778.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31707799}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,41211094.0,1508166406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-16 15:07:16.056423,108575.0,28.0
,,2017-10-16 15:06:28.948321,slurm_normal,1508166429.0,0,239666390,fasta,,,,,,,,1.0,main_w3_handler1,3277394,17113789,False,,,,,,11170776.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31708025}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,41211094.0,1508166392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-16 15:07:13.026550,108575.0,37.0
,,2017-10-16 15:06:57.945633,slurm_normal,1508166447.0,0,110913116,fasta,,,,,,,,1.0,main_w3_handler1,3277394,17113793,False,,,,,,11170780.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31707739}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,41211094.0,1508166423.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-16 15:07:29.086290,108575.0,24.0
,,2017-10-16 15:07:12.233157,slurm_normal,1508166456.0,0,97949969,fasta,,,,,,,,1.0,main_w4_handler0,3277394,17113796,False,,,,,,11170783.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31707724}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,41211094.0,1508166435.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-16 15:07:40.069455,108575.0,21.0
,,2017-10-16 19:17:26.330124,slurm_normal,1508181469.0,0,162697,fasta,,,,,,,,1.0,main_w4_handler0,2841582,17116375,False,,,,,,11173553.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31714448}]}}]",,"""prokaryotes""",,,"""28000""","""500""","""0,1000""",32.0,,41320560.0,1508181450.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-16 19:17:54.301157,91503.0,19.0
,,2017-12-25 10:22:05.839401,slurm_normal,1514197369.0,4,3765290634,fasta,,,,,,,,1.0,main_w4_handler1,3369612,17893303,False,,,,,,11967207,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 33074543}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,42740150.0,1514197332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-25 10:22:52.159303,108467.0,37.0
,,2017-10-17 20:42:30.609528,slurm_normal,1508273003.0,0,5400330,fasta,,,,,,,,1.0,main_w4_handler1,3283625,17123263,False,,,,,,11179964,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31654049}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,41201310.0,1508272981.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-17 20:43:35.934711,105358.0,22.0
,,2017-10-17 22:17:16.643977,slurm_normal,1508278679.0,0,3737915,fasta,,,,,,,,1.0,main_w4_handler1,3289622,17123785,False,,,,,,11180653,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31726560}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,41337814.0,1508278670.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-17 22:18:16.987138,113804.0,9.0
,,2017-10-18 09:04:34.286207,slurm_normal,1508317527.0,0,2825578,fasta,,,,,,,,1.0,main_w4_handler0,3285999,17128259,False,,,,,,11185291,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31705044}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,41268760.0,1508317508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-18 09:05:44.755076,113600.0,19.0
,,2017-10-18 10:43:17.029739,slurm_normal,1508323445.0,0,18531545,fasta,,,,,,,,1.0,main_w4_handler0,3259374,17129847,False,,,,,,11186378,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31734577}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,40674747.0,1508323422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-18 10:44:19.098855,111935.0,23.0
,,2017-10-18 12:44:01.067324,slurm_normal,1508330663.0,0,2776691,fasta,,,,,,,,1.0,main_w3_handler0,3285999,17130911,False,,,,,,11187512,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31735593}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,41268760.0,1508330648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-18 12:44:26.323430,113600.0,15.0
,,2017-10-18 11:37:04.745673,slurm_normal,1508326688.0,0,17371076,fasta,,,,,,,,1.0,main_w4_handler1,3259374,17130378,False,Job output deleted by user before job completed.,,,,,11186804,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31734575}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,40674747.0,1508326679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-18 11:38:34.444710,111935.0,9.0
,,2017-12-26 22:34:49.144378,slurm_normal,1514327713.0,0,1095123,fasta,,,,,,,,1.0,main_w3_handler0,3299016,17900247,False,,,,,,11974593,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31871688}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,41973217.0,1514327695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-26 22:35:16.019085,113929.0,18.0
,,2017-10-19 09:33:05.659980,slurm_normal,1508405641.0,0,187305589,fasta,,,,,,,,1.0,main_w4_handler0,3277735,17143300,False,,,,,,11200967,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31744486}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000,10000""",32.0,,41389760.0,1508405604.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-19 09:34:10.771455,81921.0,37.0
,,2017-10-19 09:34:08.242657,slurm_normal,1508405720.0,0,475555928,fasta,,,,,,,,1.0,main_w4_handler1,3277735,17143318,False,,,,,,11201000,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31742148}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000,10000""",32.0,,41389760.0,1508405692.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-19 09:35:33.944472,81921.0,28.0
,,2017-10-19 13:19:55.273012,slurm_normal,1508419266.0,0,97473673,fasta,,,,,,,,1.0,main_w3_handler0,3277394,17145063,False,,,,,,11202589,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31758066}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,41211094.0,1508419210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-19 13:21:21.029749,108575.0,56.0
,,2017-10-19 13:14:32.692931,slurm_normal,1508418942.0,0,97472553,fasta,,,,,,,,1.0,main_w4_handler0,3277394,17144989,False,,,,,,11202542,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31758093}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,41211094.0,1508418903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-19 13:15:59.660057,108575.0,39.0
,,2017-10-19 13:14:52.601084,slurm_normal,1508418940.0,0,97472553,fasta,,,,,,,,1.0,main_w3_handler1,3277394,17144992,False,,,,,,11202541,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31758093}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,41211094.0,1508418899.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-19 13:15:42.433054,108575.0,41.0
,,2017-10-19 22:33:21.011183,slurm_normal,1508452439.0,0,4647215,fasta,,,,,,,,1.0,main_w3_handler1,3292715,17150105,False,,,,,,11207954,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31760789}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,41395831.0,1508452413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-19 22:34:05.623640,113981.0,26.0
,,2017-10-20 03:41:02.839403,slurm_normal,1508470888.0,0,4318580,fasta,,,,,,,,1.0,main_w3_handler1,2799186,17151439,False,,,,,,11209544,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31769254}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,41406204.0,1508470873.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-20 03:41:34.073747,53628.0,15.0
,,2017-10-20 07:21:00.901308,slurm_normal,1508484106.0,0,97718774,fasta,,,,,,,,1.0,main_w3_handler1,3277394,17152190,False,,,,,,11210372,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 31770948}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,41211094.0,1508484069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-10-20 07:21:49.627185,108575.0,37.0
