create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-02-22 09:48:13.061646,slurm_normal,1487757083.0,1.0,1.0,main_w3_handler1,3005259,15104003,False,,2692838,fasta,9259084.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28457454}]",32.0,,36214720,1487756981.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2017-02-22 09:51:28.452477,,102.0
2017-03-21 15:43:54.619985,slurm_normal,1490111067.0,1.0,1.0,main_w3_handler1,3027507,15355818,False,,136029,fasta,9494979.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28861458}]",32.0,,36570085,1490111038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2017-03-21 15:44:30.984558,,29.0
2017-03-21 15:44:02.717067,slurm_normal,1490111081.0,1.0,1.0,main_w3_handler1,3027507,15355821,False,,114807,fasta,9494986.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28861457}]",32.0,,36570085,1490111075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2017-03-21 15:44:44.805214,,6.0
2017-03-21 15:44:24.619581,slurm_normal,1490111103.0,1.0,1.0,main_w3_handler1,3027507,15355823,False,,294530,fasta,9494989.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28861456}]",32.0,,36570085,1490111096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2017-03-21 15:45:04.375952,,7.0
2017-02-22 13:21:55.619548,slurm_normal,1487769728.0,1.0,1.0,main_w3_handler1,2976444,15106549,False,,2686549,fasta,9261536.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28461130}]",32.0,,35721465,1487769721.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2017-02-22 13:22:10.692815,,7.0
2017-02-22 09:50:23.466499,slurm_normal,1487757059.0,1.0,1.0,main_w4_handler1,3005251,15104026,False,,4591993,fasta,9259091.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28457460}]",32.0,,36214672,1487757032.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2017-02-22 09:51:02.862844,,27.0
2017-02-22 10:03:58.082757,slurm_normal,1487757854.0,1.0,1.0,main_w4_handler1,2976435,15105033,False,,4592018,fasta,9259276.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28458540}]",32.0,,35720995,1487757847.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2017-02-22 10:04:18.752229,,7.0
2017-02-22 13:16:06.999232,slurm_normal,1487769406.0,1.0,1.0,main_w3_handler0,3005505,15106508,False,,4591993,fasta,9261485.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28460986}]",32.0,,36219897,1487769391.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2017-02-22 13:16:50.022702,,15.0
2017-02-22 13:22:28.723829,slurm_normal,1487769959.0,1.0,1.0,main_w4_handler1,3005520,15106555,False,,2686549,fasta,9261541.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28461131}]",32.0,,36220116,1487769756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2017-02-22 13:26:04.377615,,203.0
2017-03-23 15:25:04.592352,slurm_normal,1490282746.0,1.0,1.0,main_w3_handler0,3042885,15376826,False,,4378,fasta,9514780.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28895436}]",32.0,,36812624,1490282741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2017-03-23 15:25:49.050482,,5.0
