create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.filter_type.__current_case__,parameters.filter_type.filter,parameters.filter_type.read_list_file.values,parameters.inputFile.values,parameters.validation_stringency,processor_count,read_list_file,read_list_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-22 21:37:56.940687,slurm_normal,1511393161.0,0,,1.0,main_w4_handler0,2993027,17554301,False,,23598480612,bam,11614571,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,includeAligned,,"[{'src': 'hda', 'id': 32434273}]","""SILENT""",32.0,,,,42086995,1511386682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-11-22 23:26:04.305602,99951.0,6479.0
2017-11-22 21:37:10.175883,slurm_normal,1511393257.0,0,,1.0,main_w3_handler1,2993027,17554288,False,,23250621793,bam,11614568,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,includeAligned,,"[{'src': 'hda', 'id': 32434220}]","""SILENT""",32.0,,,,42086995,1511386634.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-11-22 23:27:38.952647,99951.0,6623.0
2017-11-22 21:38:27.556525,slurm_normal,1511393112.0,0,,1.0,main_w4_handler0,2993027,17554313,False,,23199508576,bam,11614574,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,includeAligned,,"[{'src': 'hda', 'id': 32442110}]","""SILENT""",32.0,,,,42086995,1511386712.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-11-22 23:25:14.202097,99951.0,6400.0
2017-11-26 15:40:21.893281,slurm_normal,1511730360.0,0,,1.0,main_w3_handler1,2993027,17590047,False,,23250621793,bam,11650890,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,includeAligned,,"[{'src': 'hda', 'id': 32542227}]","""SILENT""",32.0,,,,42253588,1511724235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-11-26 21:06:03.250982,99951.0,6125.0
2018-01-16 22:16:44.517475,slurm_normal,1516141830.0,0,,1.0,main_w4_handler0,3315871,18053640,False,,10552575047,sam,12131166,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",2,includeReadList,"[{'src': 'hda', 'id': 33339666}]","[{'src': 'hda', 'id': 33337424}]","""SILENT""",32.0,5216.0,tabular,,41649581,1516141009.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2018-01-16 22:30:32.529930,68413.0,821.0
2017-12-07 18:36:04.596351,slurm_normal,1512671785.0,0,,1.0,main_w4_handler1,3357509,17739226,False,,114883,sam,11805487,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,includeAligned,,"[{'src': 'hda', 'id': 32803696}]","""LENIENT""",32.0,,,,42519596,1512671776.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-12-07 18:36:27.206740,,9.0
2018-02-02 15:15:06.903250,slurm_normal,1517584818.0,0,,1.0,main_w4_handler1,3224107,18236287,False,,3394235516,sam,12316834,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,includeAligned,,"[{'src': 'hda', 'id': 33598648}]","""LENIENT""",32.0,,,,43556227,1517584515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2018-02-02 15:20:19.710147,110281.0,303.0
2018-02-02 15:14:56.144221,slurm_normal,1517584871.0,0,,1.0,main_w4_handler1,3224107,18236282,False,,3699907604,sam,12316829,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,includeAligned,,"[{'src': 'hda', 'id': 33598687}]","""LENIENT""",32.0,,,,43556227,1517584504.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2018-02-02 15:21:13.728619,110281.0,367.0
2018-02-08 13:39:29.768400,slurm_normal,1518097211.0,0,7680.0,1.0,main_w3_handler0,3263015,18314587,False,,78607244,bam,12398202,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",3,excludeReadList,"[{'src': 'hda', 'id': 33751694}]","[{'src': 'hda', 'id': 33751332}]","""LENIENT""",32.0,22620694.0,tabular,,43779459,1518097181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2018-02-08 13:40:15.119955,112100.0,30.0
2017-05-30 08:16:48.267988,slurm_normal,1496134287.0,0,,1.0,main_w4_handler1,3078667,15966334,False,,6940677538,bam,10063208.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,"[{'src': 'hda', 'id': 29809502}]","""SILENT""",32.0,,,,38230657,1496132221.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-05-30 08:51:31.912635,104321.0,2066.0
2017-05-30 08:29:37.440711,slurm_normal,1496135181.0,0,,1.0,main_w3_handler1,3078667,15966386,False,,7025785848,bam,10063257.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,"[{'src': 'hda', 'id': 29809479}]","""SILENT""",32.0,,,,38230657,1496132986.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-05-30 09:06:23.286340,104321.0,2195.0
2017-05-30 08:17:48.992350,slurm_normal,1496134102.0,0,,1.0,main_w3_handler1,3078667,15966338,False,,5662426188,bam,10063214.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,"[{'src': 'hda', 'id': 29809469}]","""SILENT""",32.0,,,,38230657,1496132282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-05-30 08:48:25.376646,104321.0,1820.0
2017-05-30 08:30:15.138341,slurm_normal,1496137275.0,0,,1.0,main_w3_handler1,3078667,15966388,False,,6865292034,bam,10063446.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,"[{'src': 'hda', 'id': 29809481}]","""SILENT""",32.0,,,,38230657,1496135193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-05-30 09:41:16.903720,104321.0,2082.0
2017-05-30 08:31:45.489067,slurm_normal,1496136193.0,0,,1.0,main_w4_handler0,3078667,15966399,False,,6933767338,bam,10063361.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,"[{'src': 'hda', 'id': 29809487}]","""SILENT""",32.0,,,,38230657,1496134110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-05-30 09:23:17.615774,104321.0,2083.0
2017-05-23 17:55:49.649524,slurm_normal,1495562557.0,0,,1.0,main_w3_handler1,3115245,15919628,False,,561158171,bam,10017520.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,excludeAligned,,"[{'src': 'hda', 'id': 29728089}]","""LENIENT""",32.0,,,,38112357,1495562158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-05-23 18:02:40.363984,106114.0,399.0
2017-05-27 19:28:20.471444,slurm_normal,1495923255.0,0,,1.0,main_w4_handler0,3102253,15952796,False,,77339255796,sam,10050839.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,"[{'src': 'hda', 'id': 29768741}]","""LENIENT""",32.0,,,,38209882,1495913309.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-05-27 22:14:17.986043,105458.0,9946.0
2017-07-07 08:01:39.089886,slurm_normal,1499414519.0,0,,1.0,main_w4_handler1,3183597,16280028,False,,1770,bam,10350476.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,"[{'src': 'hda', 'id': 30344264}]","""LENIENT""",32.0,,,,39151753,1499414513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-07-07 08:01:59.968664,107174.0,6.0
2017-09-29 13:14:35.302475,slurm_normal,1506691626.0,0,,1.0,main_w3_handler1,2977754,16972326,False,,1219829973,bam,11039969.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,includeAligned,,"[{'src': 'hda', 'id': 31124304}]","""LENIENT""",32.0,,,,40910708,1506690881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-09-29 13:27:08.831947,99254.0,745.0
2017-07-25 14:40:32.332700,slurm_normal,1500993899.0,0,,1.0,main_w3_handler1,3202125,16414087,False,,30913509,sam,10479086.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,"[{'src': 'hda', 'id': 30604453}]","""LENIENT""",32.0,,,,39303036,1500993860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-07-25 14:45:08.495420,108986.0,39.0
2017-07-25 14:46:50.578625,slurm_normal,1500994433.0,0,,1.0,main_w4_handler0,3202125,16414150,False,,30337965,sam,10479154.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,"[{'src': 'hda', 'id': 30604504}]","""LENIENT""",32.0,,,,39303036,1500994394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-07-25 14:53:55.623644,108986.0,39.0
2017-07-25 15:25:39.423113,slurm_normal,1500996518.0,0,,1.0,main_w3_handler0,3202125,16414613,False,,177015324,sam,10479604.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,"[{'src': 'hda', 'id': 30605233}]","""LENIENT""",32.0,,,,39303036,1500996421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-07-25 15:28:41.528760,108986.0,97.0
2017-07-26 08:01:49.822807,slurm_normal,1501056125.0,0,,1.0,main_w3_handler1,3203024,16420894,False,,287145,sam,10486541.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,"[{'src': 'hda', 'id': 30616233}]","""LENIENT""",32.0,,,,39303036,1501056118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-07-26 08:02:08.164060,108986.0,7.0
2017-07-26 08:01:49.516956,slurm_normal,1501056122.0,0,,1.0,main_w4_handler1,3203024,16420893,False,,252007,sam,10486540.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,"[{'src': 'hda', 'id': 30616194}]","""LENIENT""",32.0,,,,39303036,1501056117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-07-26 08:02:06.307288,108986.0,5.0
2017-07-26 08:28:56.023781,slurm_normal,1501057751.0,0,,1.0,main_w4_handler0,3203024,16421094,False,,26958,bam,10486754.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,includeReadList,"[{'src': 'hda', 'id': 30616492}]","[{'src': 'hda', 'id': 30616333}]","""LENIENT""",32.0,522631.0,gff3,,39303036,1501057745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-07-26 08:29:14.131033,108986.0,6.0
2017-07-26 12:02:50.498061,slurm_normal,1501070605.0,0,,1.0,main_w4_handler1,3203087,16422527,False,,26951,bam,10488425.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,includeReadList,"[{'src': 'hda', 'id': 30618935}]","[{'src': 'hda', 'id': 30616880}]","""LENIENT""",32.0,143602396.0,tabular,,39303036,1501070597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-07-26 12:03:26.018488,108986.0,8.0
2017-07-26 12:09:37.987290,slurm_normal,1501070992.0,0,,1.0,main_w3_handler1,3203087,16422676,False,,92040,bam,10488518.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,"[{'src': 'hda', 'id': 30616881}]","""LENIENT""",32.0,,,,39303036,1501070987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-07-26 12:09:55.062621,108986.0,5.0
2017-07-26 12:26:58.001351,slurm_normal,1501072034.0,0,,1.0,main_w4_handler0,3203087,16422893,False,,92040,bam,10488775.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,"[{'src': 'hda', 'id': 30616881}]","""LENIENT""",32.0,,,,39303036,1501072022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-07-26 12:27:18.738890,108986.0,12.0
2017-08-07 07:31:06.690348,slurm_normal,1502091084.0,0,,1.0,main_w3_handler1,3205192,16518343,False,,10701466,sam,10587868.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,"[{'src': 'hda', 'id': 30779837}]","""LENIENT""",32.0,,,,39738476,1502091077.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-08-07 07:31:26.324174,109535.0,7.0
2017-08-14 17:53:29.262578,slurm_normal,1502737024.0,0,,1.0,main_w3_handler0,3219810,16578660,False,,2579869732,sam,10650178.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,"[{'src': 'hda', 'id': 30861965}]","""LENIENT""",32.0,,,,39863307,1502736343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-08-14 18:57:12.765245,110062.0,681.0
2017-08-14 17:16:08.043996,slurm_normal,1502731661.0,0,,1.0,main_w3_handler0,3219810,16578224,False,,3179426969,sam,10649386.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,"[{'src': 'hda', 'id': 30861952}]","""LENIENT""",32.0,,,,39863110,1502730979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-08-14 17:27:42.821151,110062.0,682.0
2017-08-14 17:16:09.589637,slurm_normal,1502733000.0,0,,1.0,main_w4_handler0,3219810,16578231,False,,2509771534,sam,10649620.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,"[{'src': 'hda', 'id': 30861959}]","""LENIENT""",32.0,,,,39863110,1502732462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-08-14 17:50:04.429410,110062.0,538.0
2017-08-14 17:16:10.153997,slurm_normal,1502732358.0,0,,1.0,main_w3_handler1,3219810,16578234,False,,2428213014,sam,10649509.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,"[{'src': 'hda', 'id': 30861962}]","""LENIENT""",32.0,,,,39863110,1502731785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-08-14 17:39:21.600002,110062.0,573.0
2017-08-14 17:16:08.446148,slurm_normal,1502731606.0,0,,1.0,main_w4_handler1,3219810,16578226,False,,2841335052,sam,10649387.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,"[{'src': 'hda', 'id': 30861954}]","""LENIENT""",32.0,,,,39863110,1502730979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-08-14 17:26:51.892088,110062.0,627.0
2017-08-14 17:16:09.168693,slurm_normal,1502732361.0,0,,1.0,main_w3_handler0,3219810,16578229,False,,3030142765,sam,10649499.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,"[{'src': 'hda', 'id': 30861957}]","""LENIENT""",32.0,,,,39863110,1502731666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-08-14 17:39:24.191104,110062.0,695.0
2017-08-14 17:16:08.947632,slurm_normal,1502732017.0,0,,1.0,main_w4_handler0,3219810,16578228,False,,2557501734,sam,10649487.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,"[{'src': 'hda', 'id': 30861956}]","""LENIENT""",32.0,,,,39863110,1502731585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-08-14 17:33:45.063331,110062.0,432.0
2017-08-14 17:16:10.836376,slurm_normal,1502733114.0,0,,1.0,main_w3_handler0,3219810,16578238,False,,3076194023,sam,10649612.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,"[{'src': 'hda', 'id': 30861966}]","""LENIENT""",32.0,,,,39863110,1502732367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-08-14 17:53:05.990978,110062.0,747.0
2017-08-14 17:16:08.276196,slurm_normal,1502731775.0,0,,1.0,main_w4_handler0,3219810,16578225,False,,3512296383,sam,10649385.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,"[{'src': 'hda', 'id': 30861953}]","""LENIENT""",32.0,,,,39863110,1502730978.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-08-14 17:29:42.090541,110062.0,797.0
2017-08-14 17:16:09.406325,slurm_normal,1502731573.0,0,,1.0,main_w3_handler1,3219810,16578230,False,,2974388186,sam,10649384.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,"[{'src': 'hda', 'id': 30861958}]","""LENIENT""",32.0,,,,39863110,1502730978.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-08-14 17:26:18.224386,110062.0,595.0
2017-08-14 17:16:08.609672,slurm_normal,1502732050.0,0,,1.0,main_w4_handler1,3219810,16578227,False,,2828442212,sam,10649486.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,"[{'src': 'hda', 'id': 30861955}]","""LENIENT""",32.0,,,,39863110,1502731585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/2.7.1.0,2.7.1.0,,2017-08-14 17:34:15.809978,110062.0,465.0
