chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB1,inputB1_filetype,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.a_or_b,parameters.chromInfo,parameters.d,parameters.dbkey,parameters.hist,parameters.inputA.values,parameters.overlap_a,parameters.overlap_b,parameters.reciprocal_overlap,parameters.reduce_or_iterate.__current_case__,parameters.reduce_or_iterate.inputB.values,parameters.reduce_or_iterate.reduce_or_iterate_selector,parameters.split,parameters.strandedness,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-02-23 16:45:36.325785,slurm_normal,1519407396.0,0,7680.0,1.0,main_w4_handler1,3440395,18499596,False,,45625402,bam,236418,,,bed,12595041,slurm,,132112168.0,corral-repl,,"""f03bd03418b811e8b53e005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""true""","""hg19""","""false""","[{'src': 'hda', 'id': 34036837}]","""""","""""","""false""",0,"[{'src': 'hda', 'id': 34036748}]",iterate,"""false""","""false""",32.0,,,1519404558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.27.0.2,2.27.0.2,,2018-02-23 17:36:39.493700,122375,2838.0
,,2018-02-25 23:59:28.057044,slurm_normal,1519605800.0,0,7680.0,1.0,main_w4_handler0,3440308,18516634,False,,45625408,bam,236418,,,bed,12612816,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""true""","""hg19""","""false""","[{'src': 'hda', 'id': 34062302}]","""""","""""","""false""",0,"[{'src': 'hda', 'id': 34036363}]",iterate,"""false""","""false""",32.0,,44158115.0,1519603174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.27.0.2,2.27.0.2,,2018-02-26 00:43:21.603401,122615,2626.0
,,2018-02-26 14:51:24.751797,slurm_normal,1519656953.0,0,7680.0,1.0,main_w4_handler1,3442999,18522900,False,,236418,bed,22525235,,,bam,12618930,slurm,,132112168.0,corral-repl,,"""7f4fe8e41b0411e8a9d6005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""true""","""hg19""","""false""","[{'src': 'hda', 'id': 34072505}]","""""","""""","""false""",0,"[{'src': 'hda', 'id': 34072527}]",iterate,"""false""","""false""",32.0,,,1519656885.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.27.0.2,2.27.0.2,,2018-02-26 14:55:54.423477,122163,68.0
,,2018-02-26 15:30:42.556524,slurm_normal,1519661493.0,0,7680.0,1.0,main_w4_handler1,3443051,18523275,False,,22525235,bam,236418,,,bed,12619319,slurm,,132112168.0,corral-repl,,"""fc7714fa1b0911e88e61005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""true""","""hg19""","""false""","[{'src': 'hda', 'id': 34073253}]","""""","""""","""false""",0,"[{'src': 'hda', 'id': 34073049}]",iterate,"""false""","""false""",32.0,,,1519659295.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.27.0.2,2.27.0.2,,2018-02-26 16:11:35.848230,122391,2198.0
,,2018-02-26 14:53:49.318553,slurm_normal,1519659834.0,0,7680.0,1.0,main_w3_handler1,3443007,18522936,False,,45625404,bam,236418,,,bed,12618951,slurm,,132112168.0,corral-repl,,"""d08a62f21b0411e8ba21005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""true""","""hg19""","""false""","[{'src': 'hda', 'id': 34072580}]","""""","""""","""false""",0,"[{'src': 'hda', 'id': 34072549}]",iterate,"""false""","""false""",32.0,,,1519657029.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.27.0.2,2.27.0.2,,2018-02-26 15:43:55.828513,122375,2805.0
,,2018-02-26 15:45:10.107259,slurm_normal,1519660580.0,0,7680.0,1.0,main_w4_handler0,3437874,18523533,False,,45625463,bam,236418,,,bed,12619611,slurm,,132112168.0,corral-repl,,"""0127f3321b0c11e8a82c005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 34073753}]","""""","""""","""false""",0,"[{'src': 'hda', 'id': 34012154}]",iterate,"""false""","""false""",32.0,,,1519660535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.27.0.2,2.27.0.2,,2018-02-26 15:56:22.617479,122526,45.0
,,2018-02-26 16:06:51.613414,slurm_normal,1519661708.0,0,7680.0,1.0,main_w4_handler1,3443125,18523944,False,,236418,bed,45625403,,,bam,12619846,slurm,,132112168.0,corral-repl,,"""089a7aba1b0f11e8b0f2005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""true""","""hg19""","""false""","[{'src': 'hda', 'id': 34074072}]","""""","""""","""false""",0,"[{'src': 'hda', 'id': 34074265}]",iterate,"""false""","""false""",32.0,,,1519661646.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.27.0.2,2.27.0.2,,2018-02-26 16:15:10.436717,122608,62.0
,,2018-02-26 20:31:57.052429,slurm_normal,1519680397.0,0,7680.0,1.0,main_w3_handler1,3443574,18526766,False,,22525294,bam,236418,,,bed,12623104,slurm,,132112168.0,corral-repl,,"""0ce946d01b3411e889d1005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""true""","""hg19""","""false""","[{'src': 'hda', 'id': 34080974}]","""""","""""","""false""",0,"[{'src': 'hda', 'id': 34080900}]",iterate,"""false""","""false""",32.0,,,1519677985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.27.0.2,2.27.0.2,,2018-02-26 21:26:41.478795,122047,2412.0
,,2018-02-26 20:53:24.289962,slurm_normal,1519683081.0,0,7680.0,1.0,main_w4_handler1,3443636,18527771,False,,22525236,bam,236418,,,bed,12624375,slurm,,132112168.0,corral-repl,,"""077431ee1b3711e8bca7005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""true""","""hg19""","""false""","[{'src': 'hda', 'id': 34082636}]","""""","""""","""false""",0,"[{'src': 'hda', 'id': 34082597}]",iterate,"""false""","""false""",32.0,,,1519680863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.27.0.2,2.27.0.2,,2018-02-26 22:11:22.706647,122047,2218.0
,,2018-02-27 09:46:01.513357,slurm_normal,1519724790.0,0,7680.0,1.0,main_w4_handler1,3331833,18532530,False,,82043,vcf,131832085,,,bam,12628978,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/felCat8.len""","""false""","""felCat8""","""false""","[{'src': 'hda', 'id': 33050486}]","""""","""""","""false""",0,"[{'src': 'hda', 'id': 33050483}]",iterate,"""false""","""false""",32.0,,43598657.0,1519724768.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.27.0.2,2.27.0.2,,2018-02-27 09:46:32.812576,114231,22.0
,,2018-02-27 13:37:14.304328,slurm_normal,1519738999.0,0,7680.0,1.0,main_w3_handler0,3444690,18535084,False,,236418,bed,45625403,,,bam,12631711,slurm,,132112168.0,corral-repl,,"""4c45988a1bc311e8a08b005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""true""","""hg19""","""false""","[{'src': 'hda', 'id': 34095017}]","""""","""""","""false""",0,"[{'src': 'hda', 'id': 34095083}]",iterate,"""false""","""false""",32.0,,,1519738931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.27.0.2,2.27.0.2,,2018-02-27 13:43:21.110996,122517,68.0
,,2018-02-28 04:30:55.342961,slurm_normal,1519792272.0,0,7680.0,1.0,main_w3_handler1,3445642,18543713,False,,57108,bed,46698147,,,bam,12640251,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 34108892}]","""""","""""","""false""",0,"[{'src': 'hda', 'id': 34108904}]",iterate,"""false""","""false""",32.0,,44214895.0,1519792265.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.27.0.2,2.27.0.2,,2018-02-28 04:31:14.980264,94233,7.0
,,2018-02-28 08:20:11.037092,slurm_normal,1519806041.0,0,7680.0,1.0,main_w3_handler0,3434581,18545025,False,,23342,bed,41106,,,bed,12641613,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 34111251}]","""""","""""","""false""",0,"[{'src': 'hda', 'id': 34111252}]",iterate,"""false""","""false""",32.0,,44162437.0,1519806036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.27.0.2,2.27.0.2,,2018-02-28 08:20:43.745287,122270,5.0
,,2018-02-28 12:48:16.951765,slurm_normal,1519822135.0,0,7680.0,1.0,main_w4_handler0,3434581,18547198,False,,41106,bed,23342,,,bed,12643938,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 34111252}]","""""","""""","""false""",0,"[{'src': 'hda', 'id': 34111251}]",iterate,"""true""","""false""",32.0,,44224756.0,1519822130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.27.0.2,2.27.0.2,,2018-02-28 12:48:58.588259,122270,5.0
,,2018-02-28 13:55:56.212730,slurm_normal,1519826169.0,0,7680.0,1.0,main_w3_handler1,3434581,18548518,False,,41106,bed,23342,,,bed,12644798,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 34111252}]","""""","""""","""false""",0,"[{'src': 'hda', 'id': 34111251}]",iterate,"""true""","""false""",32.0,,44224756.0,1519826165.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.27.0.2,2.27.0.2,,2018-02-28 13:56:11.004292,122270,4.0
,,2018-02-28 13:35:02.467914,slurm_normal,1519824914.0,0,7680.0,1.0,main_w3_handler1,3434581,18547697,False,,41106,bed,23342,,,bed,12644356,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 34111252}]","""0.9""","""0.9""","""false""",0,"[{'src': 'hda', 'id': 34111251}]",iterate,"""false""","""false""",32.0,,44224756.0,1519824910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.27.0.2,2.27.0.2,,2018-02-28 13:35:16.932460,122270,4.0
,,2018-02-28 13:35:26.685791,slurm_normal,1519824944.0,0,7680.0,1.0,main_w3_handler0,3434581,18547699,False,,41106,bed,23342,,,bed,12644360,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 34111252}]","""0.5""","""0.5""","""false""",0,"[{'src': 'hda', 'id': 34111251}]",iterate,"""false""","""false""",32.0,,44224756.0,1519824940.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.27.0.2,2.27.0.2,,2018-02-28 13:35:45.784962,122270,4.0
,,2018-03-01 01:59:21.055476,slurm_normal,1519869571.0,0,7680.0,1.0,main_w4_handler0,3434581,18558387,False,,23342,bed,41106,,,bed,12654930,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 34111251}]","""0.9""","""0.9""","""false""",0,"[{'src': 'hda', 'id': 34111252}]",iterate,"""true""","""false""",32.0,,44162437.0,1519869567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.27.0.2,2.27.0.2,,2018-03-01 01:59:32.853391,122270,4.0
,,2018-02-28 14:14:07.407374,slurm_normal,1519827262.0,0,7680.0,1.0,main_w3_handler1,3434581,18548772,False,,41106,bed,23342,,,bed,12645099,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 34111252}]","""0.5""","""0.5""","""false""",0,"[{'src': 'hda', 'id': 34111251}]",iterate,"""false""","""false""",32.0,,44224756.0,1519827258.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.27.0.2,2.27.0.2,,2018-02-28 14:14:25.085534,122270,4.0
,,2018-02-28 14:14:55.048817,slurm_normal,1519827322.0,0,7680.0,1.0,main_w3_handler0,3434581,18548827,False,,41106,bed,23342,,,bed,12645115,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""true""","[{'src': 'hda', 'id': 34111252}]","""""","""""","""false""",0,"[{'src': 'hda', 'id': 34111251}]",iterate,"""false""","""false""",32.0,,44224756.0,1519827304.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.27.0.2,2.27.0.2,,2018-02-28 14:15:25.009640,122270,18.0
,,2018-02-28 14:34:39.554431,slurm_normal,1519828516.0,0,7680.0,1.0,main_w4_handler0,3434581,18549165,False,,23342,bed,41106,,,bed,12645397,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 34111251}]","""0.5""","""0.5""","""false""",0,"[{'src': 'hda', 'id': 34111252}]",iterate,"""false""","""false""",32.0,,44224756.0,1519828511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.27.0.2,2.27.0.2,,2018-02-28 14:35:18.404894,122270,5.0
,,2018-02-28 14:34:40.030912,slurm_normal,1519828586.0,0,7680.0,1.0,main_w4_handler1,3434581,18549167,False,,40751,bed,41106,,,bed,12645403,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 34117916}]","""0.5""","""0.5""","""false""",0,"[{'src': 'hda', 'id': 34111252}]",iterate,"""false""","""false""",32.0,,44224756.0,1519828581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.27.0.2,2.27.0.2,,2018-02-28 14:36:28.681320,122270,5.0
,,2018-03-01 01:56:06.875191,slurm_normal,1519869382.0,0,7680.0,1.0,main_w4_handler0,3434581,18558364,False,,41106,bed,23342,,,bed,12654907,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 34111252}]","""0.9""","""0.9""","""false""",0,"[{'src': 'hda', 'id': 34111251}]",iterate,"""true""","""false""",32.0,,44162437.0,1519869375.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.27.0.2,2.27.0.2,,2018-03-01 01:56:23.072158,122270,7.0
,,2018-03-01 02:06:08.521324,slurm_normal,1519869978.0,0,7680.0,1.0,main_w4_handler1,3434581,18558399,False,,41106,bed,23342,,,bed,12654954,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 34111252}]","""""","""""","""true""",0,"[{'src': 'hda', 'id': 34111251}]",iterate,"""false""","""false""",32.0,,44162437.0,1519869974.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.27.0.2,2.27.0.2,,2018-03-01 02:06:19.942623,122270,4.0
,,2018-02-28 13:34:44.585899,slurm_normal,1519879610.0,0,7680.0,1.0,main_w4_handler0,3446173,18547688,False,,628436141,bam,10907040,,,bed,12645039,slurm,,132112168.0,corral-repl,,"""1a70d29c1c8c11e8b7f3005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""true""","""hg19""","""false""","[{'src': 'hda', 'id': 34115773}]","""""","""""","""false""",0,"[{'src': 'hda', 'id': 34115455}]",iterate,"""false""","""false""",32.0,,,1519826931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.27.0.2,2.27.0.2,,2018-03-01 04:46:51.623734,122391,52679.0
