chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__current_case__,parameters.__index__,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-02-23 10:31:28.019898,slurm_normal_64gb,1487845996.0,0.0,,1.0,main_w4_handler1,3007089,15116897,False,,896834966,bedgraph,9271278,slurm,,132111800.0,corral-repl,,,,1.0,yes,slurm_multi,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28477125}]",32.0,,34544509,1487845949.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2017-02-23 10:33:18.824819,72450.0,47.0
,,2017-01-15 17:57:32.890314,slurm_normal_64gb,1484503203.0,0.0,,1.0,main_w4_handler1,2507126,14772431,False,,524082678,bedgraph,8935266,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 27938030}]",32.0,,35373542,1484503129.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2017-01-15 18:00:04.806229,22469.0,74.0
,,2017-01-15 17:53:45.972753,slurm_normal_64gb,1484502900.0,0.0,,1.0,main_w4_handler0,2507126,14772391,False,,453614737,bedgraph,8935234,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 27938026}]",32.0,,35373542,1484502830.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2017-01-15 17:55:02.893338,22469.0,70.0
,,2016-11-18 21:03:18.988334,slurm_normal_64gb,1479518701.0,0.0,,1.0,main_w4_handler0,2900813,14380915,False,,226586179,bedgraph,8587851,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c734770ba412ec47'}]",32.0,,34334592,1479518677.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2016-11-19 01:25:03.310369,83826.0,24.0
,,2017-01-15 17:57:32.700584,slurm_normal_64gb,1484503421.0,0.0,,1.0,main_w3_handler0,2507126,14772427,False,,485937650,bedgraph,8935279,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 27938034}]",32.0,,35373542,1484503353.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2017-01-15 18:03:42.694248,22469.0,68.0
,,2016-11-18 21:03:19.748630,slurm_normal_64gb,1479520492.0,0.0,,1.0,main_w4_handler1,2900813,14380918,False,,205749827,bedgraph,8588200,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5400374b814bfd9a3'}]",32.0,,34334592,1479520469.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2016-11-19 01:54:55.770930,83826.0,23.0
,,2017-01-15 17:57:32.709571,slurm_normal_64gb,1484503720.0,0.0,,1.0,main_w4_handler0,2507126,14772428,False,,490154641,bedgraph,8935305,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 27938052}]",32.0,,35373542,1484503651.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2017-01-15 18:08:42.365270,22469.0,69.0
,,2017-01-15 17:57:32.734452,slurm_normal_64gb,1484503792.0,0.0,,1.0,main_w4_handler0,2507126,14772429,False,,473556015,bedgraph,8935313,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 27938032}]",32.0,,35373542,1484503725.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2017-01-15 18:09:55.418652,22469.0,67.0
,,2017-01-15 17:57:32.820467,slurm_normal_64gb,1484503865.0,0.0,,1.0,main_w4_handler0,2507126,14772430,False,,476019884,bedgraph,8935319,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 27938031}]",32.0,,35373542,1484503798.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2017-01-15 18:11:07.223381,22469.0,67.0
,,2017-01-15 17:57:33.039728,slurm_normal_64gb,1484503937.0,0.0,,1.0,main_w4_handler0,2507126,14772432,False,,476848687,bedgraph,8935324,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 27938047}]",32.0,,35373542,1484503869.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2017-01-15 18:12:19.490960,22469.0,68.0
,,2016-11-18 13:53:52.428465,slurm_normal_64gb,1479478480.0,0.0,,1.0,main_w4_handler0,2248935,14377504,False,,1138420050,bedgraph,8582813,slurm,,132111800.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ba399f7aebfabede'}]",32.0,,33061579,1479478406.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2016-11-18 14:14:43.731351,61447.0,74.0
,,2016-11-18 21:03:18.972726,slurm_normal_64gb,1479506702.0,0.0,,1.0,main_w4_handler0,2900813,14380914,False,,230788566,bedgraph,8586611,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d0969d0d74d4f06'}]",32.0,,34334592,1479506674.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2016-11-18 22:05:03.763003,83826.0,28.0
,,2016-11-18 13:58:46.930967,slurm_normal_64gb,1479480689.0,0.0,,1.0,main_w4_handler0,2248935,14377534,False,,0,bedgraph,8582971,slurm,,132111800.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59b7cc456716f3eac'}]",32.0,,33061579,1479480616.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2016-11-18 14:51:32.131408,61447.0,73.0
,,2016-11-18 21:03:19.139817,slurm_normal_64gb,1479520118.0,0.0,,1.0,main_w4_handler1,2900813,14380917,False,,203890638,bedgraph,8588110,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5202fc215251a4f96'}]",32.0,,34334592,1479520093.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2016-11-19 01:48:40.210326,83826.0,25.0
,,2017-02-23 10:31:28.560277,slurm_normal_64gb,1487846050.0,0.0,,1.0,main_w4_handler1,3007089,15116898,False,,891351734,bedgraph,9271286,slurm,,132112168.0,corral-repl,,,,1.0,yes,slurm_multi,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28477126}]",32.0,,34544509,1487846002.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2017-02-23 10:34:12.267855,72450.0,48.0
,,2016-11-18 21:03:19.023996,slurm_normal_64gb,1479513252.0,0.0,,1.0,main_w4_handler1,2900813,14380916,False,,203971231,bedgraph,8587335,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f180803086751b63'}]",32.0,,34334592,1479513228.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2016-11-18 23:54:16.416124,83826.0,24.0
,,2016-11-18 20:52:29.244929,slurm_normal_64gb,1479504904.0,0.0,,1.0,main_w4_handler0,2888239,14380853,False,,7611,bedgraph,8586548,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/main/files/017/883/dataset_17883953.dat""","""HIVHXB2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ddce0e7f1b0a42ba'}]",32.0,,34167112,1479504899.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2016-11-18 21:35:06.213887,50891.0,5.0
,,2016-11-18 21:03:19.751404,slurm_normal_64gb,1479522193.0,0.0,,1.0,main_w4_handler1,2900813,14380919,False,,231546857,bedgraph,8588220,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e86837dda9fbfc28'}]",32.0,,34334592,1479522167.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2016-11-19 02:23:17.177109,83826.0,26.0
,,2016-11-18 21:03:18.968391,slurm_normal_64gb,1479520232.0,0.0,,1.0,main_w4_handler1,2900813,14380913,False,,201598916,bedgraph,8588188,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cd05283140f46e7e'}]",32.0,,34334592,1479520205.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2016-11-19 01:50:35.188203,83826.0,27.0
,,2016-11-18 21:03:18.962217,slurm_normal_64gb,1479509072.0,0.0,,1.0,main_w4_handler1,2900813,14380912,False,,217347848,bedgraph,8587004,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d87a847c1864a6ed'}]",32.0,,34334592,1479509047.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2016-11-18 22:44:36.068154,83826.0,25.0
,,2017-03-21 22:21:12.711427,slurm_normal_64gb,1490134889.0,0.0,,1.0,main_w3_handler0,2935601,15359452,False,,123618636,bedgraph,9498239,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28867346}]",32.0,,36463861,1490134875.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2017-03-21 22:21:31.772453,66081.0,14.0
,,2017-03-21 22:22:15.564231,slurm_normal_64gb,1490134954.0,0.0,,1.0,main_w4_handler1,2935601,15359466,False,,123618636,bedgraph,9498248,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28867346}]",32.0,,36463861,1490134940.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2017-03-21 22:22:40.181434,66081.0,14.0
,,2017-02-23 10:31:29.866364,slurm_normal_64gb,1487845998.0,0.0,,1.0,main_w3_handler1,3007089,15116902,False,,891164756,bedgraph,9271277,slurm,,132112168.0,corral-repl,,,,1.0,yes,slurm_multi,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28477129}]",32.0,,34544509,1487845949.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2017-02-23 10:33:20.527237,72450.0,49.0
,,2017-02-23 10:31:29.379197,slurm_normal_64gb,1487845997.0,0.0,,1.0,main_w3_handler0,3007089,15116901,False,,898127913,bedgraph,9271276,slurm,,132112168.0,corral-repl,,,,1.0,yes,slurm_multi,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28477128}]",32.0,,34544509,1487845949.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2017-02-23 10:33:20.315236,72450.0,48.0
,,2017-06-22 16:41:15.798662,slurm_normal_64gb,1498152026.0,0.0,,1.0,main_w3_handler1,3162654,16166339,False,,180275709,bedgraph,10243734,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30077570}]",32.0,,38781878,1498152012.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2017-06-22 18:03:37.178901,107859.0,14.0
,,2017-06-22 16:22:31.894380,slurm_normal_64gb,1498151540.0,0.0,,1.0,main_w3_handler0,3014467,16166251,False,,265607577,bedgraph,10243667,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/Schizosaccharomyces_pombe_1.1.len""","""Schizosaccharomyces_pombe_1.1""",,"[{'src': 'hda', 'id': 30027985}]",32.0,,37315298,1498151518.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2017-06-22 17:29:40.584002,99151.0,22.0
,,2016-11-29 09:29:17.532293,slurm_normal_64gb,1480411798.0,0.0,,1.0,main_w4_handler1,2850488,14442703,False,,8999928,bedgraph,8640117,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 27345197}]",32.0,,34505248,1480411789.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2016-11-29 09:30:36.573880,92001.0,9.0
,,2016-11-29 09:24:45.855516,slurm_normal_64gb,1480411545.0,0.0,,1.0,main_w4_handler1,2850488,14442679,False,,9052348,bedgraph,8640094,slurm,,132111800.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 27345195}]",32.0,,34505248,1480411534.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2016-11-29 09:26:34.484260,92001.0,11.0
,,2016-11-29 09:44:38.336138,slurm_normal_64gb,1480412715.0,0.0,,1.0,main_w3_handler0,2901489,14442786,False,,0,bedgraph,8640192,slurm,,132111800.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 27398933}]",32.0,,34481013,1480412705.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2016-11-29 09:45:18.615070,95330.0,10.0
,,2016-11-29 09:30:18.851202,slurm_normal_64gb,1480411865.0,0.0,,1.0,main_w3_handler1,2901489,14442711,False,,9052348,bedgraph,8640125,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 27398739}]",32.0,,34481013,1480411851.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2016-11-29 09:31:31.521380,95330.0,14.0
,,2016-11-29 13:36:16.265583,slurm_normal_64gb,1480426661.0,0.0,,1.0,main_w3_handler0,605821,14445088,False,,645234527,bedgraph,8642016,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 26079750}]",32.0,,34508217,1480426601.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2016-11-29 13:37:47.589403,12956.0,60.0
,,2016-11-29 20:40:20.258864,slurm_normal_64gb,1480452459.0,0.0,,1.0,main_w3_handler0,2881673,14447980,False,,350262934,bedgraph,8643778,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27427727}]",32.0,,34094627,1480452435.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2016-11-29 20:48:38.470728,93861.0,24.0
,,2016-11-30 09:50:39.351267,slurm_normal_64gb,1480499732.0,0.0,,1.0,main_w4_handler0,605821,14452340,False,,275250363,bedgraph,8647849,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 26079666}]",32.0,,34508217,1480499700.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2016-11-30 09:57:50.012180,12956.0,32.0
,,2016-11-30 14:28:07.787145,slurm_normal_64gb,1480519727.0,0.0,,1.0,main_w4_handler1,2877113,14454882,False,,13540944,bedgraph,8649708,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 27072942}]",32.0,,34025241,1480519715.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2016-11-30 16:51:39.657074,38175.0,12.0
,,2016-11-30 16:43:10.400375,slurm_normal_64gb,1480527990.0,0.0,,1.0,main_w3_handler1,2889382,14455809,False,,214056994,bedgraph,8650216,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27437200}]",32.0,,34187996,1480527965.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2016-11-30 20:29:49.948839,88918.0,25.0
,,2017-01-18 06:21:25.165407,slurm_normal_64gb,1484720497.0,0.0,,1.0,main_w3_handler1,2917373,14796057,False,,16016519,bedgraph,8958785,slurm,,132111800.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 27971865}]",32.0,,34822209,1484720489.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2017-01-18 06:21:40.260613,81867.0,8.0
,,2017-01-17 21:37:33.643639,slurm_normal_64gb,1484699166.0,0.0,,1.0,main_w4_handler0,2954679,14793722,False,,8817538317,bedgraph,8956108,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27968582}]",32.0,,35379003,1484698640.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2017-01-18 00:26:08.709438,34874.0,526.0
,,2017-06-22 16:44:48.992568,slurm_normal_64gb,1498155884.0,0.0,,1.0,main_w4_handler0,3162654,16166378,False,,187189665,bedgraph,10244221,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30077510}]",32.0,,38781878,1498155869.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2017-06-22 18:24:46.958118,107859.0,15.0
,,2017-01-18 09:25:54.953733,slurm_normal_64gb,1484731584.0,0.0,,1.0,main_w3_handler1,2917373,14796944,False,,401553599,bedgraph,8959712,slurm,,132111800.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 27973109}]",32.0,,34822209,1484731563.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2017-01-18 09:26:30.216787,81867.0,21.0
,,2017-01-18 09:18:35.595400,slurm_normal_64gb,1484731127.0,0.0,,1.0,main_w4_handler0,2917373,14796906,False,,122092272,bedgraph,8959675,slurm,,132111800.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 27973104}]",32.0,,34822209,1484731118.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2017-01-18 09:18:48.580437,81867.0,9.0
,,2016-12-06 20:00:56.786895,slurm_normal_64gb,1481054585.0,0.0,,1.0,main_w3_handler1,2799332,14502576,False,,1194871248,bedgraph,8686270,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 27070910}]",32.0,,33257250,1481054463.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2016-12-06 20:03:06.596112,88883.0,122.0
,,2016-12-06 20:01:23.145435,slurm_normal_64gb,1481149323.0,0.0,,1.0,main_w4_handler0,2799332,14502584,False,,817930327,bedgraph,8690225,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 27070909}]",32.0,,33257250,1481149229.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2016-12-07 23:31:12.923229,88883.0,94.0
,,2016-12-12 18:35:20.424139,slurm_normal_64gb,1481567821.0,0.0,,1.0,main_w4_handler0,2922361,14555024,False,,1175423666,bedgraph,8734929,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 27570240}]",32.0,,33257250,1481567722.0,ok,1023996.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2016-12-12 18:37:03.816162,88883.0,99.0
,,2014-09-09 20:23:00.530909,roundup_single,1410294235.0,0.0,,1.0,main_w2_handler1,2041622,7675668,False,,516351116,bedgraph,1663206,slurm,,132112264.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",16686887,,32.0,,16684322,1410294193.0,ok,1023992.0,CONVERTER_bedgraph_to_bigwig,1.0.0,,2014-09-09 20:23:58.114690,45773.0,42.0
