create_time,destination_id,end_epoch,exit_code,fastq1,fastq1_filetype,fastq2,fastq2_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.fastq1.values,parameters.fastq2.values,parameters.invariant,parameters.taglen,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-12-17 17:00:10.372235,slurm_normal,1513530510.0,0,3257495551,fastq,3255620011,fastq,,1.0,main_w3_handler0,3368435,17831019,False,,11904310,slurm,,132112168.0,corral-repl,,"""b8c09830e34b11e7bb62005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32972982}]","[{'src': 'hda', 'id': 32972983}]","""5""","""12""",32.0,,,1513530084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2017-12-17 17:08:32.813892,73233.0,426.0
2017-12-17 16:57:21.984315,slurm_normal,1513530319.0,0,3008134387,fastq,3005553689,fastq,,1.0,main_w4_handler0,3368439,17830887,False,,11904291,slurm,,132112168.0,corral-repl,,"""55dd8110e34b11e7bb62005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32973051}]","[{'src': 'hda', 'id': 32973052}]","""5""","""12""",32.0,,,1513529925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2017-12-17 17:05:21.090795,73233.0,394.0
2017-12-17 16:58:25.327193,slurm_normal,1513530793.0,0,2867013133,fastq,2863841017,fastq,,1.0,main_w4_handler0,3368438,17830932,False,,11904350,slurm,,132112168.0,corral-repl,,"""7adc22d2e34b11e79225005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32973019}]","[{'src': 'hda', 'id': 32973025}]","""5""","""12""",32.0,,,1513530420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2017-12-17 17:13:16.760517,73233.0,373.0
2017-12-17 17:06:07.857942,slurm_normal,1513533035.0,0,3388737894,fastq,3387279916,fastq,,1.0,main_w4_handler0,3368425,17831328,False,,11904466,slurm,,132112168.0,corral-repl,,"""905d11c4e34c11e7b376005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32972915}]","[{'src': 'hda', 'id': 32972916}]","""5""","""12""",32.0,,,1513532569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2017-12-17 17:50:36.942428,73233.0,466.0
2017-12-17 16:59:21.639609,slurm_normal,1513532281.0,0,2002393574,fastq,2001016880,fastq,,1.0,main_w4_handler0,3368437,17830976,False,,11904436,slurm,,132112168.0,corral-repl,,"""9d7313a0e34b11e79266005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32972985}]","[{'src': 'hda', 'id': 32972986}]","""5""","""12""",32.0,,,1513532027.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2017-12-17 17:38:02.137453,73233.0,254.0
2017-12-17 17:04:25.103840,slurm_normal,1513532337.0,0,6012895312,fastq,6009467828,fastq,,1.0,main_w3_handler0,3368430,17831239,False,,11904406,slurm,,132112168.0,corral-repl,,"""51cfa8f4e34c11e78ee2005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32972956}]","[{'src': 'hda', 'id': 32972957}]","""5""","""12""",32.0,,,1513531511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2017-12-17 17:38:59.637334,73233.0,826.0
2017-12-17 17:05:03.338579,slurm_normal,1513531148.0,0,2060576003,fastq,2058906205,fastq,,1.0,main_w4_handler1,3368429,17831281,False,,11904374,slurm,,132112168.0,corral-repl,,"""69a64bfee34c11e7882f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32972953}]","[{'src': 'hda', 'id': 32972954}]","""5""","""12""",32.0,,,1513530851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2017-12-17 17:19:09.991922,73233.0,297.0
2017-12-17 16:42:04.637710,slurm_normal,1513529026.0,0,481727893,fastq,481708985,fastq,,1.0,main_w3_handler1,3368424,17830720,False,,11904211,slurm,,132112168.0,corral-repl,,"""333108f0e34911e78c15005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32972812}]","[{'src': 'hda', 'id': 32972813}]","""5""","""12""",32.0,,,1513528934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2017-12-17 16:43:50.819596,73233.0,92.0
2017-12-17 17:03:40.111486,slurm_normal,1513531791.0,0,3337963625,fastq,3336624187,fastq,,1.0,main_w3_handler0,3368431,17831196,False,,11904400,slurm,,132112168.0,corral-repl,,"""37b19356e34c11e7882f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32972959}]","[{'src': 'hda', 'id': 32972960}]","""5""","""12""",32.0,,,1513531366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2017-12-17 17:29:53.313117,73233.0,425.0
2017-12-17 17:02:00.381835,slurm_normal,1513530997.0,0,2525788896,fastq,2523161290,fastq,,1.0,main_w4_handler1,3368433,17831108,False,,11904362,slurm,,132112168.0,corral-repl,,"""fc0ade52e34b11e7bdf4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32972965}]","[{'src': 'hda', 'id': 32972966}]","""5""","""12""",32.0,,,1513530675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2017-12-17 17:16:39.529682,73233.0,322.0
2017-12-17 17:02:48.740883,slurm_normal,1513531047.0,0,2565239941,fastq,2563512503,fastq,,1.0,main_w4_handler1,3368432,17831152,False,,11904365,slurm,,132112168.0,corral-repl,,"""19006022e34c11e78c7c005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32972962}]","[{'src': 'hda', 'id': 32972963}]","""5""","""12""",32.0,,,1513530712.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2017-12-17 17:17:29.144928,73233.0,335.0
2018-03-02 17:59:37.917830,slurm_normal,1520014144.0,0,3489233913,fastqsanger,3486661863,fastqsanger,7680.0,1.0,main_w4_handler0,3449709,18584472,False,,12679306,slurm,,132112168.0,corral-repl,,"""7531e4241e4311e8b53c005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34175317}]","[{'src': 'hda', 'id': 34175318}]","""5""","""12""",32.0,,,1520013587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2018-03-02 18:09:11.700251,73233.0,557.0
2017-12-18 13:37:04.546755,slurm_normal,1513604506.0,0,1785167272,fastqsanger,2263940496,fastqsanger,,1.0,main_w3_handler1,3369293,17837425,False,,11911413,slurm,,132112168.0,corral-repl,,"""875b570ae3f811e7a36d005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32985360}]","[{'src': 'hda', 'id': 32985361}]","""5""","""13""",32.0,,,1513604231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2017-12-18 13:41:47.776948,84316.0,275.0
2017-12-18 14:12:01.126060,slurm_normal,1513606826.0,0,3728932263,fastqsanger,4016492670,fastqsanger,,1.0,main_w3_handler1,3369293,17837729,False,,11911739,slurm,,132112168.0,corral-repl,,"""694c4d3ce3fd11e783e0005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32986051}]","[{'src': 'hda', 'id': 32986053}]","""5""","""13""",32.0,,,1513606330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2017-12-18 14:20:26.955730,84316.0,496.0
2017-12-18 15:01:40.561617,slurm_normal,1513609427.0,0,761675307,fastqsanger,765568999,fastqsanger,,1.0,main_w4_handler1,3369293,17838228,False,,11912238,slurm,,132112168.0,corral-repl,,"""58ecbeace40411e79266005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32986902}]","[{'src': 'hda', 'id': 32986903}]","""5""","""13""",32.0,,,1513609314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2017-12-18 15:03:50.318990,84316.0,113.0
2017-12-19 08:43:06.582839,slurm_normal,1513673594.0,0,4480928268,fastqsanger,4480261312,fastqsanger,,1.0,main_w3_handler0,3370148,17845351,False,,11919704,slurm,,132112168.0,corral-repl,,"""a01c5b68e49811e784e0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32998778}]","[{'src': 'hda', 'id': 32998779}]","""5""","""13""",32.0,,,1513672999.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2017-12-19 08:53:15.697921,84316.0,595.0
2017-12-20 08:57:48.057757,slurm_normal,1513760804.0,0,3795252535,fastqsanger,3795521371,fastqsanger,,1.0,main_w4_handler0,3371367,17856709,False,,11929398,slurm,,132112168.0,corral-repl,,"""d809206ce56311e7ac97005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33015611}]","[{'src': 'hda', 'id': 33015612}]","""5""","""12""",32.0,,,1513760274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2017-12-20 09:06:46.369440,84316.0,530.0
2017-12-20 15:07:04.596359,slurm_normal,1513783728.0,0,9382227605,fastqsanger,9413534801,fastqsanger,,1.0,main_w3_handler0,3370383,17860120,False,,11932951,slurm,,132112168.0,corral-repl,,"""6de60c16e59711e787e7005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33001484}]","[{'src': 'hda', 'id': 33001486}]","""5""","""12""",32.0,,,1513782431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2017-12-20 15:28:50.654676,84316.0,1297.0
2017-12-21 16:02:59.380066,slurm_normal,1513872479.0,0,2063521158,fastqsanger,2061056854,fastqsanger,,1.0,main_w3_handler0,3372669,17871721,False,,11944254,slurm,,132112168.0,corral-repl,,"""6391ed80e66811e7bb62005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33038921}]","[{'src': 'hda', 'id': 33038931}]","""5""","""12""",32.0,,,1513872196.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2017-12-21 16:08:14.920726,73233.0,283.0
2017-12-21 16:05:11.190037,slurm_normal,1513872663.0,0,2573546638,fastqsanger,2569607344,fastqsanger,,1.0,main_w3_handler1,3372663,17871778,False,,11944296,slurm,,132112168.0,corral-repl,,"""b25ae2f0e66811e7bdf4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33038938}]","[{'src': 'hda', 'id': 33038947}]","""5""","""12""",32.0,,,1513872316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2017-12-21 16:11:04.941170,73233.0,347.0
2017-12-21 16:08:28.376463,slurm_normal,1513873036.0,0,2472609994,fastqsanger,2468929170,fastqsanger,,1.0,main_w3_handler0,3372664,17871840,False,,11944410,slurm,,132112168.0,corral-repl,,"""1dbff03ae66911e7a653005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33038967}]","[{'src': 'hda', 'id': 33038975}]","""5""","""12""",32.0,,,1513872678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2017-12-21 16:17:22.497575,73233.0,358.0
2017-12-21 16:09:09.168107,slurm_normal,1513873012.0,0,2126594567,fastqsanger,2124368669,fastqsanger,,1.0,main_w3_handler0,3372665,17871855,False,,11944414,slurm,,132112168.0,corral-repl,,"""43776808e66911e784e0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33039049}]","[{'src': 'hda', 'id': 33039100}]","""5""","""12""",32.0,,,1513872724.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2017-12-21 16:16:59.107670,73233.0,288.0
2017-12-28 15:15:55.421748,slurm_normal,1514474173.0,0,28144306,fastq,28534220,fastq,,1.0,main_w3_handler1,3115561,17909031,False,,11983915,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 29653969}]","[{'src': 'hda', 'id': 29653974}]","""0""","""0""",32.0,,42889960.0,1514474159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2017-12-28 15:16:14.574460,106125.0,14.0
2018-01-29 19:34:07.486205,slurm_normal,1517254968.0,0,3489233913,fastqsanger,3486661863,fastqsanger,,1.0,main_w3_handler0,3409347,18192351,False,,12272478,slurm,,132112168.0,corral-repl,,"""9060fed2052611e88d89005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33558209}]","[{'src': 'hda', 'id': 33558210}]","""5""","""12""",32.0,,,1517254458.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2018-01-29 19:42:49.573733,73233.0,510.0
2018-01-09 12:47:14.020218,slurm_normal,1515502933.0,0,5758326690,fastqsanger,5774290034,fastqsanger,,1.0,main_w3_handler1,3386146,17980951,False,,12057667,slurm,,132112168.0,corral-repl,,"""35030cbaf53b11e78148005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33228562}]","[{'src': 'hda', 'id': 33228563}]","""14""","""13""",32.0,,,1515502038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2018-01-09 13:02:15.445687,84316.0,895.0
2018-01-10 11:09:28.716279,slurm_normal,1515583274.0,0,4480928268,fastqsanger,4480261312,fastqsanger,,1.0,main_w4_handler0,3387453,17991407,False,,12068057,slurm,,132112168.0,corral-repl,,"""b09cdf34f5f611e78bec005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33244594}]","[{'src': 'hda', 'id': 33244598}]","""14""","""13""",32.0,,,1515582583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2018-01-10 11:21:18.549272,84316.0,691.0
2018-01-11 09:03:13.635999,slurm_normal,1515662052.0,0,4480928268,fastqsanger,4480261312,fastqsanger,,1.0,main_w3_handler0,3388658,18001307,False,,12078274,slurm,,132112168.0,corral-repl,,"""3f0801ecf6ae11e78046005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33261086}]","[{'src': 'hda', 'id': 33261087}]","""14""","""13""",32.0,,,1515661397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2018-01-11 09:14:13.488975,84316.0,655.0
2017-11-12 23:53:26.502584,slurm_normal,1510531015.0,0,1444459599,fastq,1444459599,fastq,,1.0,main_w4_handler0,3322121,17431167,False,,11489479,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32270221}]","[{'src': 'hda', 'id': 32270221}]","""5""","""12""",32.0,,41944229.0,1510530809.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2017-11-12 23:56:55.931283,,206.0
2017-11-13 15:34:11.192108,slurm_normal,1510587534.0,0,1452945723,fastqsanger,1543633419,fastqsanger,,1.0,main_w4_handler0,3323163,17438740,False,,11497432,slurm,,132112168.0,corral-repl,,"""162905eac88811e7b4af005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32283958}]","[{'src': 'hda', 'id': 32283991}]","""5""","""12""",32.0,,,1510587255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2017-11-13 15:38:56.370510,61346.0,279.0
2017-11-13 16:08:50.333931,slurm_normal,1510590146.0,0,4711851742,fastqsanger,4767593742,fastqsanger,,1.0,main_w4_handler1,3323165,17439300,False,,11497970,slurm,,132112168.0,corral-repl,,"""ed6479aac88c11e78fb2005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32284249}]","[{'src': 'hda', 'id': 32284313}]","""5""","""12""",32.0,,,1510589333.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2017-11-13 16:22:27.394479,61346.0,813.0
2017-11-13 18:49:39.450178,slurm_normal,1510599733.0,0,5359015882,fastqsanger,5419087242,fastqsanger,,1.0,main_w3_handler0,3323167,17440925,False,,11499667,slurm,,132112168.0,corral-repl,,"""6581fc80c8a311e78aaf005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32282610}]","[{'src': 'hda', 'id': 32285116}]","""5""","""12""",32.0,,,1510598982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2017-11-13 19:02:16.003692,61346.0,751.0
2017-11-17 08:56:20.911411,slurm_normal,1510909098.0,0,460922925,fastqsanger,466891735,fastqsanger,,1.0,main_w4_handler0,3328613,17490422,False,,11548663,slurm,,132112168.0,corral-repl,,"""2c7031bccb7511e7a964005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32369034}]","[{'src': 'hda', 'id': 32369036}]","""5""","""12""",32.0,,,1510909007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2017-11-17 08:58:40.787529,84316.0,91.0
2017-11-17 09:05:06.339423,slurm_normal,1510909604.0,0,460922925,fastqsanger,466891735,fastqsanger,,1.0,main_w4_handler0,3328641,17490611,False,,11548836,slurm,,132112168.0,corral-repl,,"""64162512cb7611e7b891005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32369429}]","[{'src': 'hda', 'id': 32369431}]","""19""","""13""",32.0,,,1510909529.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2017-11-17 09:06:51.767257,84316.0,75.0
2017-11-20 18:53:04.701911,slurm_normal,1511204576.0,0,3743957113,fastqsanger,3743217079,fastqsanger,,1.0,main_w3_handler1,3332345,17523158,False,,11583085,slurm,,132112168.0,corral-repl,,"""08263afcce2411e7b891005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32429465}]","[{'src': 'hda', 'id': 32429477}]","""5""","""12""",32.0,,,1511203987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.0.9,2.0.9,,2017-11-20 19:02:58.442848,73233.0,589.0
