create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.infile.values,parameters.infile|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-01-14 19:01:31.101070,slurm_normal,1515956517.0,0,,1.0,main_w4_handler0,3392060,18031733,False,6957,fasta,,12108834,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33308151}]",,32.0,,43193644,1515956513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-01-14 19:01:58.141826,,4.0
2018-01-14 19:01:55.485707,slurm_normal,1515956544.0,0,,1.0,main_w3_handler0,3392060,18031742,False,76132,fasta,,12108842,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33308154}]",,32.0,,43193644,1515956540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-01-14 19:02:26.716760,,4.0
2018-01-14 19:00:56.637859,slurm_normal,1515956534.0,0,,1.0,main_w4_handler1,3392060,18031725,False,5004,fasta,,12108839,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33308144}]",,32.0,,43193644,1515956530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-01-14 19:02:15.283403,,4.0
2018-01-14 19:00:34.135808,slurm_normal,1515956472.0,0,,1.0,main_w3_handler1,3392060,18031713,False,128546,fasta,,12108819,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33308142}]",,32.0,,43193644,1515956468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-01-14 19:01:15.188713,,4.0
2018-01-14 19:02:02.539419,slurm_normal,1515956562.0,0,,1.0,main_w3_handler0,3392060,18031743,False,4403,fasta,,12108845,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33308155}]",,32.0,,43193644,1515956558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-01-14 19:02:44.524390,,4.0
2018-01-14 19:01:10.743530,slurm_normal,1515956491.0,0,,1.0,main_w3_handler1,3392060,18031731,False,1341,fasta,,12108827,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33308146}]",,32.0,,43193644,1515956487.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-01-14 19:01:33.060241,,4.0
2018-01-14 19:00:43.133854,slurm_normal,1515956502.0,0,,1.0,main_w4_handler0,3392060,18031719,False,1208162,fasta,,12108832,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33308143}]",,32.0,,43193644,1515956498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-01-14 19:01:44.444731,,4.0
2018-01-14 19:01:04.050240,slurm_normal,1515956511.0,0,,1.0,main_w4_handler1,3392060,18031729,False,9740,fasta,,12108833,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33308145}]",,32.0,,43193644,1515956507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-01-14 19:01:51.992267,,4.0
2018-01-14 19:01:38.264117,slurm_normal,1515956524.0,0,,1.0,main_w3_handler0,3392060,18031740,False,30440,fasta,,12108837,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33308152}]",,32.0,,43193644,1515956520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-01-14 19:02:06.009132,,4.0
2018-01-14 19:02:20.760801,slurm_normal,1515956552.0,0,,1.0,main_w4_handler1,3392060,18031746,False,155980,fasta,,12108843,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33308157}]",,32.0,,43193644,1515956548.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-01-14 19:02:33.447499,,4.0
2018-01-14 19:02:32.812440,slurm_normal,1515956559.0,0,,1.0,main_w4_handler1,3392060,18031748,False,116718,fasta,,12108844,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33308159}]",,32.0,,43193644,1515956555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-01-14 19:02:40.978088,,4.0
2018-01-14 19:02:27.823033,slurm_normal,1515956570.0,0,,1.0,main_w3_handler1,3392060,18031747,False,25410,fasta,,12108847,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33308158}]",,32.0,,43193644,1515956566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-01-14 19:02:51.495407,,4.0
2017-11-29 15:03:40.167320,slurm_normal,1511967829.0,0,,1.0,main_w3_handler1,3068376,17637439,False,59147,fasta,,11697510,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32619271}]",,32.0,,41291335,1511967823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-11-29 15:03:51.644631,103900.0,6.0
2018-02-06 12:37:49.136480,slurm_normal,1517920678.0,0,7680.0,1.0,main_w4_handler1,1964723,18270214,False,22500934,fasta,,12352050,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33693066}]",,32.0,,43706947,1517920675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-02-06 12:37:59.804671,50820.0,3.0
2017-12-01 22:59:02.923555,slurm_normal,1512169156.0,0,,1.0,main_w3_handler0,3346476,17670289,False,3705823,fasta,,11730215,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32646832}]",,32.0,,42287011,1512169152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-12-01 22:59:17.735065,108604.0,4.0
2018-01-16 10:36:04.055107,slurm_normal,1516098974.0,0,,1.0,main_w3_handler1,3393872,18046654,False,600103,fasta,,12124070,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33329080}]",,32.0,,43217632,1516098969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-01-16 10:36:16.946371,,5.0
2017-12-03 08:07:27.177545,slurm_normal,1512288469.0,0,,1.0,main_w3_handler0,3319449,17679713,False,21238437,fasta,,11742337,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32698538}]",,32.0,,42420243,1512288458.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-12-03 08:07:51.361852,88606.0,11.0
2017-12-05 02:10:06.450045,slurm_normal,1512439962.0,0,,1.0,main_w4_handler0,3320577,17697707,False,26513,fasta,,11762331,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32729521}]",,32.0,,41919396,1512439958.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-12-05 02:15:13.730394,115980.0,4.0
2017-12-07 07:47:14.523020,slurm_normal,1512632852.0,0,,1.0,main_w3_handler1,3356615,17729912,False,355,fasta,,11796364,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32786577}]",,32.0,,42509281,1512632847.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-12-07 07:47:33.990678,,5.0
2018-02-07 16:50:45.856682,slurm_normal,1518022261.0,0,7680.0,1.0,main_w4_handler0,3319449,18298967,False,106459821,fasta,,12381220,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33117789}]",,32.0,,43705994,1518022257.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-02-07 16:51:02.702774,88606.0,4.0
2018-01-22 21:35:34.041662,slurm_normal,1516656954.0,0,,1.0,main_w4_handler1,3400007,18126317,False,4214536,fasta,,12205362,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33445794}]",,32.0,,43337498,1516656949.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-01-22 21:35:56.042036,118849.0,5.0
2017-12-10 23:07:53.561519,slurm_normal,1512947305.0,0,,1.0,main_w3_handler0,3359000,17767006,False,2563973015,fasta,,11835734,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32830991}]",,32.0,,42552045,1512947282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-12-10 23:08:26.288001,118155.0,23.0
2017-12-12 08:42:22.931544,slurm_normal,1513068165.0,0,,1.0,main_w4_handler1,3326881,17781008,False,104974699,fasta,,11849191,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32870410}]",,32.0,,42028211,1513068153.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-12-12 08:42:46.750279,,12.0
2017-12-13 17:00:32.397538,slurm_normal,1513184449.0,0,,1.0,main_w4_handler0,3364396,17798842,False,6581031,fasta,,11867878,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32917771}]",,32.0,,42638034,1513184442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-12-13 17:00:51.794080,118563.0,7.0
2017-12-13 17:30:14.323411,slurm_normal,1513186233.0,0,,1.0,main_w4_handler0,3364396,17799177,False,1568335,fasta,,11868381,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32918497}]",,32.0,,42638034,1513186227.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2017-12-13 17:30:34.902558,118563.0,6.0
2018-01-22 19:53:50.671881,slurm_normal,1516650853.0,0,,1.0,main_w3_handler1,3400007,18125093,False,600104,fasta,,12203703,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33446828}]",,32.0,,43337498,1516650849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-01-22 19:54:17.271913,118849.0,4.0
2018-01-23 23:29:04.282082,slurm_normal,1516750158.0,0,,1.0,main_w3_handler0,3364396,18139178,False,600101,fasta,,12219057,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33472135}]",,32.0,,43098935,1516750153.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-01-23 23:29:18.762662,118563.0,5.0
2018-01-24 08:41:16.775288,slurm_normal,1516783290.0,0,,1.0,main_w3_handler0,3364396,18141127,False,600101,fasta,,12221168,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33472135}]",,32.0,,43401506,1516783283.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,0.8.24,,2018-01-24 08:41:31.993318,118563.0,7.0
