count,count_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,name,name_filetype,object_store_id,otu,otu_filetype,param_filename,parameters.__workflow_invocation_uuid__,parameters.basis,parameters.chromInfo,parameters.count.values,parameters.cutoff,parameters.dbkey,parameters.label,parameters.name.values,parameters.otu.values,parameters.persample,parameters.probs,parameters.reftax.__current_case__,parameters.reftax.source2,parameters.reftax.sum.values,parameters.reftax.taxonomy.values,parameters.tax.__current_case__,parameters.tax.source,parameters.tax.taxonomy.values,processor_count,runner_name,session_id,start_epoch,state,sum,sum_filetype,swaptotal,taxonomy,taxonomy_filetype,tool_id,tool_version,traceback,update_time,user_id,runtime
332238.0,mothur.count_table,2017-11-01 11:11:15.141491,slurm_normal,1509534866.0,0,,1.0,main_w4_handler0,3302097,17284299,False,,11345727,slurm,,132112168.0,,,corral-repl,1001021,mothur.list,,"""5df156eebef511e7853a005056ba55fb""","""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31999024}]","""60""","""?""",,,"[{'src': 'hda', 'id': 32000171}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 31999027}]",32.0,,,1509534860.0,ok,,,1023996.0,872563,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-01 11:14:42.117266,72172,6.0
387.0,mothur.count_table,2017-11-01 11:26:03.817494,slurm_normal,1509535576.0,0,,1.0,main_w4_handler0,3295959,17284480,False,,11345870,slurm,,132112168.0,,,corral-repl,1786,mothur.list,,,"""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31869627}]","""60""","""?""",,,"[{'src': 'hda', 'id': 32000458}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 31869625}]",32.0,,41658202.0,1509535572.0,ok,,,1023996.0,945,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-01 11:26:22.978716,72172,4.0
113520.0,mothur.count_table,2017-11-01 11:51:11.306309,slurm_normal,1509538300.0,0,,1.0,main_w3_handler0,3306882,17284662,False,,11346217,slurm,,132112168.0,,,corral-repl,342841,mothur.list,,"""f14fa922befa11e7b775005056ba55fb""","""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32000843}]","""60""","""?""",,,"[{'src': 'hda', 'id': 32000930}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 32000852}]",32.0,,,1509538292.0,ok,,,1023996.0,298352,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-01 12:11:45.195951,72172,8.0
227429.0,mothur.count_table,2017-11-01 11:50:26.249607,slurm_normal,1509539959.0,0,,1.0,main_w4_handler1,3306883,17284657,False,,11346484,slurm,,132112168.0,,,corral-repl,465844,mothur.list,,"""ca1a0046befa11e78f9e005056ba55fb""","""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32000811}]","""60""","""?""",,,"[{'src': 'hda', 'id': 32000902}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 32000858}]",32.0,,,1509539952.0,ok,,,1023996.0,595434,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-01 12:40:05.449179,72172,7.0
279438.0,mothur.count_table,2017-11-01 11:49:21.650630,slurm_normal,1509541105.0,0,,1.0,main_w4_handler1,3306884,17284652,False,,11346553,slurm,,132112168.0,,,corral-repl,571930,mothur.list,,"""ad633832befa11e7806a005056ba55fb""","""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32000764}]","""60""","""?""",,,"[{'src': 'hda', 'id': 32000893}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 32000773}]",32.0,,,1509541097.0,ok,,,1023996.0,728760,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-01 12:58:42.732516,72172,8.0
1944865.0,mothur.count_table,2017-11-02 15:08:34.276429,slurm_normal,1509635376.0,0,,1.0,main_w4_handler1,3307905,17302741,False,,11363371,slurm,,132112168.0,,,corral-repl,8109678,mothur.list,,,"""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32018521}]","""60""","""?""","[""0.03""]",,"[{'src': 'hda', 'id': 32018546}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 32018522}]",32.0,,41627267.0,1509635365.0,ok,,,1023996.0,3686630,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-02 15:10:02.755990,36706,11.0
219234.0,mothur.count_table,2017-11-04 14:54:35.780490,slurm_normal,1509807289.0,0,,1.0,main_w3_handler0,3310785,17327462,False,,11389014,slurm,,132112168.0,,,corral-repl,936530,mothur.list,,,"""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32064782}]","""60""","""?""","[""0.03""]",,"[{'src': 'hda', 'id': 32064789}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 32064783}]",32.0,,40381825.0,1509807284.0,ok,,,1023996.0,378519,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-04 14:54:52.847527,94887,5.0
3952354.0,mothur.count_table,2017-11-08 02:56:35.026777,slurm_normal,1510109832.0,0,,1.0,main_w3_handler1,3308920,17376408,False,,11437619,slurm,,132112168.0,,,corral-repl,16515043,mothur.list,,,"""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32141178}]","""60""","""?""","[""0.03""]",,"[{'src': 'hda', 'id': 32141320}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 32141179}]",32.0,,41831715.0,1510109824.0,ok,,,1023996.0,7406345,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-08 02:58:32.952686,110821,8.0
11667.0,mothur.count_table,2017-11-09 12:31:14.561013,slurm_normal,1510230697.0,0,,1.0,main_w4_handler0,3318049,17395729,False,,11457696,slurm,,132112168.0,,,corral-repl,100340,mothur.list,,,"""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32191143}]","""60""","""?""","[""0.03""]",,"[{'src': 'hda', 'id': 32192687}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 32192659}]",32.0,,41878332.0,1510230691.0,ok,,,1023996.0,37012,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-09 12:31:39.745201,112972,6.0
11667.0,mothur.count_table,2017-11-09 12:58:32.550437,slurm_normal,1510232336.0,0,,1.0,main_w4_handler0,3318049,17396047,False,,11458065,slurm,,132112168.0,,,corral-repl,100340,mothur.list,,,"""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32191143}]","""60""","""?""",,,"[{'src': 'hda', 'id': 32192687}]","""true""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 32192659}]",32.0,,41878332.0,1510232331.0,ok,,,1023996.0,37012,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-09 13:01:10.457709,112972,5.0
11667.0,mothur.count_table,2017-11-09 13:05:36.803673,slurm_normal,1510232759.0,0,,1.0,main_w4_handler1,3318049,17396094,False,,11458121,slurm,,132112168.0,,,corral-repl,100340,mothur.list,,,"""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32191143}]","""60""","""?""","[""0.03""]",,"[{'src': 'hda', 'id': 32192687}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 32192659}]",32.0,,41878332.0,1510232755.0,ok,,,1023996.0,37012,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-09 13:06:20.917681,112972,4.0
11667.0,mothur.count_table,2017-11-09 14:18:32.898631,slurm_normal,1510237315.0,0,,1.0,main_w4_handler1,3318049,17396960,False,,11458992,slurm,,132112168.0,,,corral-repl,100340,mothur.list,,,"""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32191143}]","""60""","""?""","[""0.03""]",,"[{'src': 'hda', 'id': 32192687}]","""false""","""true""",2,hist,"[{'src': 'hda', 'id': 32192661}]","[{'src': 'hda', 'id': 32192659}]",1,hist,"[{'src': 'hda', 'id': 32192659}]",32.0,,41878332.0,1510237310.0,ok,251266.0,tabular,1023996.0,37012,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-09 14:58:55.217085,112972,5.0
2158884.0,mothur.count_table,2017-11-09 22:24:20.517956,slurm_normal,1510266282.0,0,,1.0,main_w4_handler0,3315882,17404007,False,,11465343,slurm,,132112168.0,,,corral-repl,8774201,mothur.list,,,"""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32141701}]","""60""","""?""","[""0.03""]",,"[{'src': 'hda', 'id': 32209247}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 32141699}]",32.0,,40487806.0,1510266273.0,ok,,,1023996.0,3996401,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-09 22:24:52.805898,110860,9.0
405021.0,mothur.count_table,2017-11-10 13:06:43.004228,slurm_normal,1510319216.0,0,,1.0,main_w4_handler1,3304261,17409659,False,,11471544,slurm,,132112168.0,,,corral-repl,3176819,mothur.list,,,"""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32229317}]","""60""","""?""","[""0.01"", ""0.02"", ""0.03"", ""0.04"", ""0.05"", ""0.06"", ""0.07"", ""0.08"", ""label"", ""unique""]",,"[{'src': 'hda', 'id': 32229556}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 32229432}]",32.0,,41624007.0,1510319208.0,ok,,,1023996.0,1291568,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-10 13:07:24.184730,114736,8.0
405021.0,mothur.count_table,2017-11-10 14:46:22.682665,slurm_normal,1510325196.0,0,,1.0,main_w3_handler1,3304261,17410599,False,,11472560,slurm,,132112168.0,,,corral-repl,3176819,mothur.list,,,"""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32229317}]","""60""","""?""","[""0.01"", ""0.02"", ""0.03"", ""0.04"", ""0.05"", ""0.06"", ""0.07"", ""0.08"", ""label"", ""unique""]",,"[{'src': 'hda', 'id': 32229556}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 32229432}]",32.0,,41624007.0,1510325187.0,ok,,,1023996.0,1291568,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-10 14:46:56.322246,114736,9.0
405022.0,mothur.count_table,2017-11-10 15:32:12.481141,slurm_normal,1510327944.0,0,,1.0,main_w4_handler0,3318049,17411406,False,,11473277,slurm,,132112168.0,,,corral-repl,3176819,mothur.list,,,"""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32232252}]","""60""","""?""","[""0.03""]",,"[{'src': 'hda', 'id': 32232464}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 32232316}]",32.0,,41889938.0,1510327936.0,ok,,,1023996.0,1291769,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-10 15:32:27.328039,112972,8.0
35579.0,mothur.count_table,2017-11-13 06:51:12.317710,slurm_normal,1510556225.0,0,,1.0,main_w3_handler0,3320025,17433911,False,,11491976,slurm,,132112168.0,,,corral-repl,106699,mothur.list,,"""06ac51f6c83f11e78a8e005056ba55fb""","""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32275370}]","""60""","""?""",,,"[{'src': 'hda', 'id': 32275389}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 32275381}]",32.0,,,1510556219.0,ok,,,1023996.0,114566,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-13 06:57:33.459649,72172,6.0
373.0,mothur.count_table,2017-11-14 15:21:01.830928,slurm_normal,1510672893.0,0,,1.0,main_w3_handler0,3323166,17454704,False,,11512422,slurm,,132112168.0,,,corral-repl,631,mothur.list,,,"""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32309348}]","""60""","""?""","[""0.04""]",,"[{'src': 'hda', 'id': 32309397}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 32309346}]",32.0,,41960222.0,1510672888.0,ok,,,1023996.0,767,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-14 15:21:47.775597,74066,5.0
1297.0,mothur.count_table,2017-11-14 15:52:48.926127,slurm_normal,1510674801.0,0,,1.0,main_w4_handler0,3323166,17455226,False,,11512975,slurm,,132112168.0,,,corral-repl,4458,mothur.list,,,"""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32310224}]","""60""","""?""","[""0.03""]",,"[{'src': 'hda', 'id': 32310270}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 32310222}]",32.0,,41960222.0,1510674796.0,ok,,,1023996.0,3111,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-14 15:53:48.633247,74066,5.0
653433.0,mothur.count_table,2017-11-16 13:50:43.766392,slurm_normal,1510840258.0,0,,1.0,main_w4_handler0,3318340,17482298,False,,11540062,slurm,,132112168.0,,,corral-repl,5515002,mothur.list,,,"""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32351211}]","""60""","""?""","[""0.03""]",,"[{'src': 'hda', 'id': 32351884}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 32351209}]",32.0,,41242785.0,1510840254.0,ok,,,1023996.0,2044059,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-16 13:51:02.021543,113500,4.0
653433.0,mothur.count_table,2017-11-16 13:42:41.491317,slurm_normal,1510839789.0,0,,1.0,main_w3_handler0,3318340,17482241,False,,11539996,slurm,,132112168.0,,,corral-repl,5515002,mothur.list,,,"""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32351211}]","""60""","""?""","[""0.03""]",,"[{'src': 'hda', 'id': 32351884}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 32351209}]",32.0,,41242785.0,1510839783.0,ok,,,1023996.0,2044059,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-16 13:43:23.727442,113500,6.0
218458.0,mothur.count_table,2017-11-18 13:29:25.605331,slurm_normal,1511011787.0,0,,1.0,main_w4_handler0,3329759,17502274,False,,11562422,slurm,,132112168.0,,,corral-repl,933282,mothur.list,,,"""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32387611}]","""60""","""?""","[""0.03""]",,"[{'src': 'hda', 'id': 32387619}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 32387612}]",32.0,,42083511.0,1511011782.0,ok,,,1023996.0,377090,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-18 13:29:56.867600,113498,5.0
227553.0,mothur.count_table,2017-11-20 11:33:09.938288,slurm_normal,1511177601.0,0,,1.0,main_w3_handler1,3332070,17517258,False,,11576975,slurm,,132112168.0,,,corral-repl,949706,mothur.list,,,"""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32416199}]","""60""","""?""","[""0.03""]",,"[{'src': 'hda', 'id': 32416214}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 32416197}]",32.0,,42008653.0,1511177596.0,ok,,,1023996.0,383769,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-20 11:33:24.214579,116300,5.0
493793.0,mothur.count_table,2017-11-20 13:00:30.019572,slurm_normal,1511182840.0,0,,1.0,main_w4_handler1,3331903,17518033,False,,11577888,slurm,,132112168.0,,,corral-repl,1563408,mothur.list,,,"""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32415642}]","""60""","""?""","[""0.03""]",,"[{'src': 'hda', 'id': 32416203}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 32416045}]",32.0,,42061428.0,1511182834.0,ok,,,1023996.0,829835,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-20 13:00:43.540274,113971,6.0
1412595.0,mothur.count_table,2017-11-20 13:32:18.270722,slurm_normal,1511184746.0,0,,1.0,main_w3_handler1,3332064,17518239,False,,11578117,slurm,,132112168.0,,,corral-repl,5847388,mothur.list,,,"""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32415290}]","""60""","""?""","[""0.03""]",,"[{'src': 'hda', 'id': 32416208}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 32416161}]",32.0,,42008713.0,1511184742.0,ok,,,1023996.0,748860,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-20 13:32:30.414639,116301,4.0
493035.0,mothur.count_table,2017-11-20 13:32:07.638196,slurm_normal,1511184736.0,0,,1.0,main_w4_handler0,3331937,17518237,False,,11578115,slurm,,132112168.0,,,corral-repl,1560936,mothur.list,,,"""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32415382}]","""60""","""?""","[""0.03""]",,"[{'src': 'hda', 'id': 32416258}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 32416050}]",32.0,,42037042.0,1511184731.0,ok,,,1023996.0,828331,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-20 13:32:19.641630,116302,5.0
493366.0,mothur.count_table,2017-11-20 13:32:01.009232,slurm_normal,1511184732.0,0,,1.0,main_w4_handler1,3331905,17518235,False,,11578112,slurm,,132112168.0,,,corral-repl,1562084,mothur.list,,,"""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32415627}]","""60""","""?""","[""0.03""]",,"[{'src': 'hda', 'id': 32416211}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 32416036}]",32.0,,42008651.0,1511184727.0,ok,,,1023996.0,828995,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-20 13:32:15.473790,116299,5.0
493793.0,mothur.count_table,2017-11-20 13:32:06.430951,slurm_normal,1511184735.0,0,,1.0,main_w3_handler1,3331903,17518236,False,,11578113,slurm,,132112168.0,,,corral-repl,1563408,mothur.list,,,"""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32415642}]","""60""","""?""","[""0.03""]",,"[{'src': 'hda', 'id': 32416203}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 32416045}]",32.0,,42061428.0,1511184731.0,ok,,,1023996.0,829835,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-20 13:32:18.296956,113971,4.0
218458.0,mothur.count_table,2018-03-06 13:29:11.529637,slurm_normal,1520342963.0,0,7680.0,1.0,main_w4_handler0,3443094,18623621,False,,12719975,slurm,,132112168.0,,,corral-repl,933282,mothur.list,,,"""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34238287}]","""60""","""?""","[""0.03""]",,"[{'src': 'hda', 'id': 34238354}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 34238288}]",32.0,,44368180.0,1520342959.0,ok,,,1023996.0,377025,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2018-03-06 13:29:26.848890,122824,4.0
158317.0,mothur.count_table,2018-01-12 16:35:35.144374,slurm_normal,1515774943.0,0,,1.0,main_w3_handler0,3287353,18018534,False,,12095890,slurm,,132112168.0,,,corral-repl,816166,mothur.list,,,"""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33287237}]","""60""","""?""","[""0.03""]",,"[{'src': 'hda', 'id': 33288194}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 33287235}]",32.0,,43135597.0,1515774938.0,ok,,,1023996.0,292217,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2018-01-12 16:35:47.625846,113659,5.0
218458.0,mothur.count_table,2018-01-12 17:22:50.151318,slurm_normal,1515777781.0,0,,1.0,main_w4_handler1,3390534,18019099,False,,12096438,slurm,,132112168.0,,,corral-repl,933282,mothur.list,,,"""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33288898}]","""60""","""?""","[""0.03""]",,"[{'src': 'hda', 'id': 33288929}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 33288899}]",32.0,,43165624.0,1515777774.0,ok,,,1023996.0,376989,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2018-01-12 17:23:03.568561,119655,7.0
2999940.0,mothur.count_table,2017-11-24 12:48:29.128296,slurm_normal,1511527719.0,0,,1.0,main_w4_handler1,3334181,17571560,False,,11633906,slurm,,132112168.0,,,corral-repl,25674051,mothur.list,,,"""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32462683}]","""60""","""?""","[""0.03""]",,"[{'src': 'hda', 'id': 32473746}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 32462681}]",32.0,,42153845.0,1511527712.0,ok,,,1023996.0,6285722,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-24 12:48:42.744574,116275,7.0
1108912.0,mothur.count_table,2018-01-12 21:46:09.984654,slurm_normal,1515793588.0,0,,1.0,main_w3_handler1,3390748,18022705,False,,12099895,slurm,,132112168.0,,,corral-repl,4195449,mothur.list,,,"""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33294418}]","""60""","""?""","[""0.03""]",,"[{'src': 'hda', 'id': 33294427}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 33294419}]",32.0,,43135597.0,1515793580.0,ok,,,1023996.0,1962768,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2018-01-12 21:46:33.199343,113659,8.0
404318.0,mothur.count_table,2017-11-27 00:29:51.542939,slurm_normal,1511742603.0,0,,1.0,main_w3_handler1,3340542,17596387,False,,11655459,slurm,,132112168.0,,,corral-repl,3171176,mothur.list,,,"""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32550293}]","""60""","""?""","[""0.03""]",,"[{'src': 'hda', 'id': 32550492}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 32550455}]",32.0,,42268322.0,1511742599.0,ok,,,1023996.0,1289192,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-27 00:30:07.457708,117295,4.0
404318.0,mothur.count_table,2017-11-27 00:36:53.680999,slurm_normal,1511743024.0,0,,1.0,main_w3_handler0,3340542,17596426,False,,11655494,slurm,,132112168.0,,,corral-repl,3171176,mothur.list,,,"""otu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32550293}]","""60""","""?""","[""0.03""]",,"[{'src': 'hda', 'id': 32550492}]","""false""","""true""",0,,,,1,hist,"[{'src': 'hda', 'id': 32550455}]",32.0,,42268322.0,1511743019.0,ok,,,1023996.0,1289192,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,1.36.1.0,,2017-11-27 00:37:07.435224,117295,5.0
